,sample_idx,label,base_prediction,prediction,linf_radius,l2_radius
122,2604,8,8,8,0.00412602276164876,0.22868739380356168
123,1015,4,4,4,0.00412602276164876,0.22868739380356168
124,3269,7,7,7,0.00412602276164876,0.22868739380356168
125,1020,1,1,1,0.00412602276164876,0.22868739380356168
126,574,6,6,6,0.00412602276164876,0.22868739380356168
127,5525,3,3,3,0.00412602276164876,0.22868739380356168
128,4487,3,3,3,0.00412602276164876,0.22868739380356168
129,4693,4,4,4,0.00412602276164876,0.22868739380356168
130,3953,7,3,3,0.0014256631371980628,0.07901827161936267
131,3879,7,7,7,0.00412602276164876,0.22868739380356168
132,7005,1,8,8,0.001512841520811127,0.08385018809102851
133,53,3,3,3,0.003159098780693718,0.1750950270172931
134,4649,8,8,8,0.00412602276164876,0.22868739380356168
135,5595,6,6,6,0.00412602276164876,0.22868739380356168
136,5956,4,2,4,0.0012448319525571912,0.0689955900388552
137,975,0,0,0,0.00412602276164876,0.22868739380356168
138,9919,4,4,4,0.003165671462449626,0.17545932201707595
139,1723,2,2,2,0.00412602276164876,0.22868739380356168
140,219,2,2,2,0.00412602276164876,0.22868739380356168
141,4004,0,0,0,0.00412602276164876,0.22868739380356168
142,3702,1,1,1,0.00412602276164876,0.22868739380356168
143,9476,8,8,8,0.00412602276164876,0.22868739380356168
144,1350,4,4,4,0.003690168207892222,0.20452988238543102
145,7681,0,0,0,0.00412602276164876,0.22868739380356168
146,6532,5,5,5,0.000124445590929537,0.006897474760572503
147,319,5,5,5,0.00412602276164876,0.22868739380356168
148,8915,9,9,9,0.00412602276164876,0.22868739380356168
149,8380,9,9,9,0.00412602276164876,0.22868739380356168
150,1758,2,2,2,0.00412602276164876,0.22868739380356168
151,1564,1,1,1,0.00412602276164876,0.22868739380356168
152,3789,9,1,1,0.00412602276164876,0.22868739380356168
153,1662,3,3,3,0.00399415802484245,0.2213787082395545
154,6475,2,2,2,0.00412602276164876,0.22868739380356168
155,7712,5,5,5,0.00412602276164876,0.22868739380356168
156,8902,6,3,6,0.003634252218983225,0.20143070370556412
157,7672,6,6,6,0.00412602276164876,0.22868739380356168
158,9622,5,5,5,0.0016660599329231833,0.09234241447288796
159,1122,8,8,8,0.00412602276164876,0.22868739380356168
160,6488,2,2,2,0.0009671521693803532,0.05360501427255143
161,2505,7,7,7,0.00412602276164876,0.22868739380356168
162,9080,3,5,5,0.0013781508272232626,0.07638487210380059
163,9043,3,3,3,0.00412602276164876,0.22868739380356168
164,4178,7,7,7,0.00412602276164876,0.22868739380356168
165,6029,0,0,0,0.0032155897257863802,0.17822607300347149
166,8904,5,5,5,0.00412602276164876,0.22868739380356168
167,212,5,5,5,0.00412602276164876,0.22868739380356168
168,388,2,2,2,0.00412602276164876,0.22868739380356168
169,4008,8,8,8,0.00412602276164876,0.22868739380356168
170,5620,3,5,5,0.0025759516214594854,0.14277373075863234
171,7163,6,6,6,0.00412602276164876,0.22868739380356168
172,4204,2,2,2,0.001694353645607731,0.09391061120582853
173,7715,1,1,1,0.00412602276164876,0.22868739380356168
174,266,2,2,2,0.001184753642909315,0.06566571212707994
175,536,6,6,6,0.00412602276164876,0.22868739380356168
176,4272,7,7,7,0.00412602276164876,0.22868739380356168
177,2660,3,3,3,0.00412602276164876,0.22868739380356168
178,3590,7,7,7,0.00412602276164876,0.22868739380356168
179,9232,1,1,1,0.00412602276164876,0.22868739380356168
180,3289,8,8,8,0.00412602276164876,0.22868739380356168
181,246,1,1,1,0.00412602276164876,0.22868739380356168
182,667,0,0,0,0.00412602276164876,0.22868739380356168
183,2069,4,4,4,0.00412602276164876,0.22868739380356168
184,1588,5,5,5,0.00412602276164876,0.22868739380356168
185,7752,9,9,9,0.00412602276164876,0.22868739380356168
186,8621,1,1,1,0.00412602276164876,0.22868739380356168
187,1064,9,9,9,0.0034702843432379564,0.19234268157436585
188,7143,4,2,3,0.0027973633249665842,0.1550456129943018
189,1222,9,9,9,0.00412602276164876,0.22868739380356168
190,344,8,8,8,0.00412602276164876,0.22868739380356168
191,797,4,4,4,0.00399415802484245,0.2213787082395545
192,6631,7,2,2,0.0004950580998619163,0.027438905013099073
193,8836,4,4,4,0.002183208045549228,0.12100567226830113
194,3477,6,6,6,0.00412602276164876,0.22868739380356168
195,7456,7,7,7,0.004047723353656394,0.22434760011251073
196,7585,6,6,6,0.00412602276164876,0.22868739380356168
197,2896,8,8,8,0.00412602276164876,0.22868739380356168
198,2782,0,0,0,0.00412602276164876,0.22868739380356168
199,724,8,8,8,0.00412602276164876,0.22868739380356168
200,3812,9,9,9,0.00412602276164876,0.22868739380356168
201,9534,6,6,6,0.00412602276164876,0.22868739380356168
202,2758,1,1,1,0.00412602276164876,0.22868739380356168
203,2134,4,4,4,0.00412602276164876,0.22868739380356168
204,268,7,7,7,0.00412602276164876,0.22868739380356168
205,2513,2,2,2,0.00412602276164876,0.22868739380356168
206,3405,7,7,7,0.00412602276164876,0.22868739380356168
207,4342,3,3,3,0.00412602276164876,0.22868739380356168
208,4704,9,9,9,0.00412602276164876,0.22868739380356168
209,2176,1,1,1,0.00108230476582787,0.059987418998009814
210,9020,7,7,7,0.00412602276164876,0.22868739380356168
211,5890,3,3,3,0.003917565560965167,0.21713352299435967
212,2350,3,3,3,0.0007676068956966545,0.04254509259477854
213,2921,8,8,8,0.00412602276164876,0.22868739380356168
214,4320,1,1,1,0.002487690755407553,0.13788181702032903
215,3510,4,4,4,0.0037163112440739094,0.20597887652721644
216,9266,8,8,8,0.00412602276164876,0.22868739380356168
217,7930,2,2,2,0.00412602276164876,0.22868739380356168
218,2081,3,3,3,0.003690168207892222,0.20452988238543102
219,4845,3,3,3,0.00412602276164876,0.22868739380356168
220,8013,8,8,8,0.003730441162611335,0.20676203610525262
221,8243,4,4,4,0.00412602276164876,0.22868739380356168
222,1358,8,8,8,0.00412602276164876,0.22868739380356168
223,9780,4,4,4,0.002414765954926209,0.13383991431423267
224,5162,7,7,7,0.00268523856627794,0.14883102807157758
225,4565,2,2,4,0.00032874139798511173,0.018220697723565903
226,3060,7,7,7,0.00412602276164876,0.22868739380356168
227,7028,9,9,9,0.00412602276164876,0.22868739380356168
228,6824,0,0,0,0.002742131691297737,0.1519843651319186
229,3169,9,9,9,0.00412602276164876,0.22868739380356168
230,7544,0,0,0,0.00412602276164876,0.22868739380356168
231,2685,2,2,2,0.003952312334401369,0.2190593846580584
232,7067,9,9,9,0.00412602276164876,0.22868739380356168
233,9519,9,9,9,0.00412602276164876,0.22868739380356168
234,7859,7,7,7,0.00412602276164876,0.22868739380356168
235,6112,8,8,8,0.00412602276164876,0.22868739380356168
236,403,8,8,8,0.00412602276164876,0.22868739380356168
237,6233,7,7,7,0.00412602276164876,0.22868739380356168
238,6708,2,2,2,0.00412602276164876,0.22868739380356168
239,8721,6,6,6,0.0020555062703158456,0.11392772145483043
240,2493,9,9,9,0.00412602276164876,0.22868739380356168
241,4676,7,7,7,0.004047723353656394,0.22434760011251073
242,4467,3,3,3,0.00412602276164876,0.22868739380356168
243,4621,8,8,8,0.00412602276164876,0.22868739380356168
244,3786,7,7,7,0.00412602276164876,0.22868739380356168
245,9445,9,9,9,0.00412602276164876,0.22868739380356168
246,8149,9,9,9,0.00412602276164876,0.22868739380356168
247,5067,9,9,9,0.00412602276164876,0.22868739380356168
248,8958,6,2,6,0.0021851395558810955,0.12111272743726557
249,2568,9,9,9,0.00412602276164876,0.22868739380356168
250,4503,7,7,7,0.00412602276164876,0.22868739380356168
251,1512,8,8,8,0.00412602276164876,0.22868739380356168
252,5003,4,4,4,0.0022021844188902483,0.1220574496369425
253,6709,3,3,3,0.00412602276164876,0.22868739380356168
254,8866,1,1,1,0.00412602276164876,0.22868739380356168
255,101,5,5,5,0.00412602276164876,0.22868739380356168
256,3304,2,2,2,0.00412602276164876,0.22868739380356168
257,6256,9,9,9,0.00412602276164876,0.22868739380356168
258,226,6,1,-1,0.0,0.0
259,186,6,6,6,0.00412602276164876,0.22868739380356168
260,8074,7,7,7,0.00412602276164876,0.22868739380356168
261,4394,5,5,5,0.00412602276164876,0.22868739380356168
262,5779,3,3,3,0.0007021743226179155,0.038918451281423676
263,4228,0,0,0,0.00412602276164876,0.22868739380356168
264,4653,2,2,2,0.00412602276164876,0.22868739380356168
265,501,6,6,6,0.00412602276164876,0.22868739380356168
266,413,6,6,6,0.00412602276164876,0.22868739380356168
267,1036,0,0,0,0.00412602276164876,0.22868739380356168
268,5780,7,7,7,0.00412602276164876,0.22868739380356168
269,3920,7,7,7,0.00412602276164876,0.22868739380356168
270,2825,2,2,2,0.0026741229251728968,0.14821493670669325
271,926,8,8,8,0.00412602276164876,0.22868739380356168
272,9581,7,7,7,0.00412602276164876,0.22868739380356168
273,8899,4,4,4,0.00412602276164876,0.22868739380356168
274,3274,1,1,1,0.00412602276164876,0.22868739380356168
275,3880,6,6,6,0.00412602276164876,0.22868739380356168
276,5307,1,1,1,0.00412602276164876,0.22868739380356168
277,9119,4,4,4,0.00412602276164876,0.22868739380356168
278,3917,7,7,7,0.00412602276164876,0.22868739380356168
279,2595,4,4,4,0.00412602276164876,0.22868739380356168
280,6259,5,5,5,0.00412602276164876,0.22868739380356168
281,2845,5,5,5,0.002794089160776686,0.15486414039496657
282,1054,1,1,1,0.00412602276164876,0.22868739380356168
283,5404,2,2,2,0.0020429526272813404,0.11323192793304335
284,8087,2,2,2,0.0025744974696103955,0.14269313348232693
285,6605,6,6,6,0.00412602276164876,0.22868739380356168
286,8800,0,0,0,0.00412602276164876,0.22868739380356168
287,6277,2,2,2,0.0014524255451211878,0.08050159482754624
288,8361,8,8,8,0.0015676689293608697,0.08688903152320421
289,4808,3,3,3,0.0029649486283067727,0.16433413331388738
290,1158,1,1,1,0.00412602276164876,0.22868739380356168
291,7545,5,5,5,0.0002681134428801833,0.014860355368342194
292,4850,1,1,1,0.003952312334401369,0.2190593846580584
293,4824,0,0,0,0.00412602276164876,0.22868739380356168
294,3438,9,9,9,0.00412602276164876,0.22868739380356168
295,9139,4,4,4,0.003596546885354085,0.19934086199157994
296,6087,4,4,4,0.00412602276164876,0.22868739380356168
297,9798,5,5,5,0.00412602276164876,0.22868739380356168
298,107,6,6,6,0.00412602276164876,0.22868739380356168
299,7526,9,9,9,0.00412602276164876,0.22868739380356168
300,8543,0,0,0,0.00412602276164876,0.22868739380356168
301,2823,3,3,3,0.0005093446206502913,0.028230744368902414
302,6807,7,7,7,0.00412602276164876,0.22868739380356168
303,9532,8,8,8,0.00412602276164876,0.22868739380356168
304,1868,2,2,2,0.0030343268727212203,0.16817946593039154
305,2070,2,2,2,0.00412602276164876,0.22868739380356168
306,3943,0,0,0,0.00412602276164876,0.22868739380356168
307,2141,7,7,7,0.00412602276164876,0.22868739380356168
308,2721,8,8,8,0.00412602276164876,0.22868739380356168
309,3225,9,9,9,0.00412602276164876,0.22868739380356168
310,5464,7,7,7,0.00412602276164876,0.22868739380356168
311,3976,1,1,1,0.00412602276164876,0.22868739380356168
312,3294,0,0,0,0.00412602276164876,0.22868739380356168
313,4714,6,6,6,0.00412602276164876,0.22868739380356168
314,6942,3,2,-1,0.0,0.0
315,7800,0,0,0,0.00412602276164876,0.22868739380356168
316,6073,2,2,2,0.00412602276164876,0.22868739380356168
317,963,6,6,6,0.00412602276164876,0.22868739380356168
318,105,1,1,1,0.00412602276164876,0.22868739380356168
319,8804,6,6,6,0.00412602276164876,0.22868739380356168
320,5060,6,6,6,0.00412602276164876,0.22868739380356168
321,0,3,3,3,0.00412602276164876,0.22868739380356168
322,7796,8,8,8,0.00412602276164876,0.22868739380356168
323,4167,0,0,0,0.00412602276164876,0.22868739380356168
324,8760,8,8,8,0.00412602276164876,0.22868739380356168
325,7827,3,3,5,0.00016660622686913383,0.009234254393429979
326,8628,7,7,7,0.00412602276164876,0.22868739380356168
327,4037,0,0,0,0.00412602276164876,0.22868739380356168
328,6550,1,1,1,0.00412602276164876,0.22868739380356168
329,9271,0,0,0,0.00412602276164876,0.22868739380356168
330,8257,3,3,3,0.00412602276164876,0.22868739380356168
331,2385,4,4,4,0.003605503185826641,0.19983727055050218
332,3483,0,0,0,0.00412602276164876,0.22868739380356168
333,521,7,7,7,0.00412602276164876,0.22868739380356168
334,6314,6,6,6,0.00412602276164876,0.22868739380356168
335,2211,7,7,7,0.00412602276164876,0.22868739380356168
336,581,0,0,0,0.00412602276164876,0.22868739380356168
337,565,3,3,3,0.00412602276164876,0.22868739380356168
338,3788,7,7,7,0.00412602276164876,0.22868739380356168
339,1167,4,4,4,0.0037163112440739094,0.20597887652721644
340,2635,6,4,4,0.0011790809547063928,0.0653512998332253
341,6868,9,9,9,0.00412602276164876,0.22868739380356168
342,6636,2,2,2,0.00412602276164876,0.22868739380356168
343,8323,9,9,9,0.00412602276164876,0.22868739380356168
344,267,4,4,4,0.00412602276164876,0.22868739380356168
345,2495,9,8,8,0.00412602276164876,0.22868739380356168
346,5810,5,5,5,0.00412602276164876,0.22868739380356168
347,7933,3,3,3,0.0008510781107608868,0.04717153692952283
348,9792,8,8,8,0.00412602276164876,0.22868739380356168
349,1445,3,3,3,0.0006161511179562055,0.03415056132609639
350,664,3,3,3,0.00412602276164876,0.22868739380356168
351,9443,5,5,5,0.00412602276164876,0.22868739380356168
352,8349,4,4,4,0.00412602276164876,0.22868739380356168
353,4192,0,0,0,0.0019440749082962304,0.10775156847644406
354,6050,2,2,2,0.00412602276164876,0.22868739380356168
355,3821,8,3,-1,0.0,0.0
356,3596,2,2,4,0.0005102271916645706,0.02827966141971904
357,4075,2,2,2,0.00412602276164876,0.22868739380356168
358,6699,2,2,2,0.00412602276164876,0.22868739380356168
359,2174,9,0,0,0.002864333321437486,0.15875746696135176
360,6599,2,2,2,0.00412602276164876,0.22868739380356168
361,5576,5,5,5,0.00412602276164876,0.22868739380356168
362,3694,2,2,2,0.00412602276164876,0.22868739380356168
363,5146,0,0,0,0.0036147574914304633,0.20035019623032904
364,5182,1,1,1,0.00412602276164876,0.22868739380356168
365,2139,8,8,8,0.00412602276164876,0.22868739380356168
366,8488,9,9,9,0.001352098208803038,0.0749408894230315
367,8502,1,1,1,0.00412602276164876,0.22868739380356168
368,3782,0,0,0,0.00412602276164876,0.22868739380356168
369,3800,9,9,9,0.00412602276164876,0.22868739380356168
370,927,6,6,6,0.00412602276164876,0.22868739380356168
371,9006,6,6,6,0.00412602276164876,0.22868739380356168
372,4826,3,3,3,0.002972620882303323,0.16475937279326652
373,3403,8,8,8,0.00412602276164876,0.22868739380356168
374,8590,0,0,0,0.00412602276164876,0.22868739380356168
375,4245,1,1,1,0.00412602276164876,0.22868739380356168
376,2320,5,5,5,0.0028370795777973063,0.1572469111635518
377,3042,8,8,8,0.00412602276164876,0.22868739380356168
378,8815,3,3,3,0.00412602276164876,0.22868739380356168
379,8299,3,3,3,0.00412602276164876,0.22868739380356168
380,8880,1,1,1,0.00412602276164876,0.22868739380356168
381,1870,2,2,2,0.00412602276164876,0.22868739380356168
382,1842,4,4,4,0.00412602276164876,0.22868739380356168
383,7136,1,1,1,0.00412602276164876,0.22868739380356168
384,7404,8,8,8,0.00412602276164876,0.22868739380356168
385,8376,7,7,7,0.003000789937699883,0.16632066031800458
386,2728,2,2,2,0.00412602276164876,0.22868739380356168
387,9060,9,9,9,0.00412602276164876,0.22868739380356168
388,6961,8,8,8,0.00412602276164876,0.22868739380356168
389,5850,6,6,6,0.002657392053924566,0.14728761769686918
390,5128,3,3,3,0.0037163112440739094,0.20597887652721644
391,659,1,1,1,0.00412602276164876,0.22868739380356168
392,9410,5,5,5,0.00412602276164876,0.22868739380356168
393,8201,3,3,3,0.00412602276164876,0.22868739380356168
394,5907,5,5,6,0.0003302229219499718,0.018302812116518494
395,7032,4,3,4,0.0022725229471352525,0.1259560065857414
396,1618,7,7,7,0.0035131247790317227,0.1947171395395881
397,4385,8,8,8,0.00412602276164876,0.22868739380356168
398,3987,1,1,1,0.00412602276164876,0.22868739380356168
399,8197,0,0,0,0.00412602276164876,0.22868739380356168
400,1417,9,9,9,0.00412602276164876,0.22868739380356168
401,1118,4,4,4,0.00412602276164876,0.22868739380356168
402,7806,9,9,9,0.0020180192482564126,0.11184997979622585
403,7129,1,1,1,0.00412602276164876,0.22868739380356168
404,1085,4,4,4,0.00412602276164876,0.22868739380356168
405,5846,5,5,5,0.00412602276164876,0.22868739380356168
406,410,7,7,7,0.00412602276164876,0.22868739380356168
407,5517,1,1,1,0.00412602276164876,0.22868739380356168
408,2506,3,3,3,0.00412602276164876,0.22868739380356168
409,5172,4,4,4,0.00412602276164876,0.22868739380356168
410,1391,7,3,3,0.0010703636278580528,0.05932557395276459
411,1346,3,3,3,0.00412602276164876,0.22868739380356168
412,7362,9,9,9,0.00412602276164876,0.22868739380356168
413,9764,2,2,2,0.0035066112503757095,0.19435612313738745
414,2311,7,7,7,0.00198002088858837,0.10974389693064741
415,535,6,6,6,0.00412602276164876,0.22868739380356168
416,549,5,5,5,0.00412602276164876,0.22868739380356168
417,3487,5,5,5,0.00412602276164876,0.22868739380356168
418,7775,2,2,2,0.00412602276164876,0.22868739380356168
419,9594,9,9,9,0.00412602276164876,0.22868739380356168
420,6976,3,3,3,0.003678011397465398,0.20385608355927926
421,5951,0,0,0,0.00412602276164876,0.22868739380356168
422,4055,1,1,1,0.0008915012063219012,0.04941201229947127
423,8258,3,3,3,0.00412602276164876,0.22868739380356168
424,8640,1,1,1,0.00412602276164876,0.22868739380356168
425,8221,7,7,7,0.00412602276164876,0.22868739380356168
426,5527,7,7,7,0.00412602276164876,0.22868739380356168
427,2045,1,1,1,0.00412602276164876,0.22868739380356168
428,690,3,3,3,0.002373314458694931,0.13154243919351832
429,8914,4,4,4,0.00412602276164876,0.22868739380356168
430,9982,2,2,6,0.0018315079507249719,0.10151247440390422
431,2738,4,4,4,0.003952312334401369,0.2190593846580584
432,5224,0,0,0,0.00412602276164876,0.22868739380356168
433,9011,2,2,2,0.00412602276164876,0.22868739380356168
434,2492,8,8,8,0.00412602276164876,0.22868739380356168
435,7732,7,7,7,0.00412602276164876,0.22868739380356168
436,7563,9,9,9,0.00412602276164876,0.22868739380356168
437,2930,7,7,7,0.00412602276164876,0.22868739380356168
438,8973,5,5,5,0.0020322946951925424,0.11264120537683803
439,8690,8,0,0,0.0011827096799490676,0.06555242420080995
440,6295,8,8,8,0.00412602276164876,0.22868739380356168
441,3408,2,2,2,0.00412602276164876,0.22868739380356168
442,7482,4,4,4,0.00412602276164876,0.22868739380356168
443,6250,4,4,4,0.00412602276164876,0.22868739380356168
444,6312,2,2,2,0.00412602276164876,0.22868739380356168
445,6220,2,2,2,0.00412602276164876,0.22868739380356168
446,3321,0,0,0,0.00412602276164876,0.22868739380356168
447,1774,5,5,5,0.00412602276164876,0.22868739380356168
448,4339,7,7,7,0.00412602276164876,0.22868739380356168
449,6579,9,9,9,0.00412602276164876,0.22868739380356168
450,4099,4,4,4,0.00412602276164876,0.22868739380356168
451,7570,1,1,1,0.00412602276164876,0.22868739380356168
452,3685,2,2,2,0.003952312334401369,0.2190593846580584
453,9342,6,6,6,0.00412602276164876,0.22868739380356168
454,465,4,4,4,0.00412602276164876,0.22868739380356168
455,8163,0,0,0,0.00412602276164876,0.22868739380356168
456,8849,9,9,9,0.00412602276164876,0.22868739380356168
457,7586,2,2,2,0.00412602276164876,0.22868739380356168
458,3839,5,5,5,0.00412602276164876,0.22868739380356168
459,3174,2,2,2,0.00412602276164876,0.22868739380356168
460,5975,9,9,9,0.00412602276164876,0.22868739380356168
461,2047,5,5,5,0.00412602276164876,0.22868739380356168
462,4680,9,9,9,0.00412602276164876,0.22868739380356168
463,4103,8,8,8,0.00412602276164876,0.22868739380356168
464,9771,4,4,4,0.00412602276164876,0.22868739380356168
465,1208,3,3,3,0.00412602276164876,0.22868739380356168
466,1298,9,9,9,0.00412602276164876,0.22868739380356168
467,1371,1,1,1,0.00412602276164876,0.22868739380356168
468,2950,1,1,1,0.00412602276164876,0.22868739380356168
469,2725,8,8,8,0.00412602276164876,0.22868739380356168
470,4562,4,4,4,0.0019108446792034904,0.10590976223209912
471,2785,4,4,4,0.003165671462449626,0.17545932201707595
472,1867,6,6,6,0.00412602276164876,0.22868739380356168
473,5865,6,6,6,0.00412602276164876,0.22868739380356168
474,1910,4,4,4,0.00412602276164876,0.22868739380356168
475,610,6,6,6,0.00412602276164876,0.22868739380356168
476,8453,9,9,9,0.00412602276164876,0.22868739380356168
477,1493,1,1,1,0.00412602276164876,0.22868739380356168
478,4835,9,9,9,0.00412602276164876,0.22868739380356168
479,5661,4,4,4,0.00412602276164876,0.22868739380356168
480,8893,6,6,6,0.00412602276164876,0.22868739380356168
