,sample_idx,Carmon2019Unlabeled_cifar10_trades1_255_adv_conf1_255,Carmon2019Unlabeled_cifar10_trades1_255_is_acc,Carmon2019Unlabeled_cifar10_trades1_255_is_rob1_255,Carmon2019Unlabeled_cifar10_trades1_255_nat_conf,Carmon2019Unlabeled_cifar10_trades1_255_pred
47,47,0.592848002910614,1,1,0.840440571308136,9
48,48,0.9955182671546936,1,1,0.9961398243904114,7
49,49,0.9535499811172485,1,1,0.9870988726615906,6
50,50,0.9766951203346252,1,1,0.9846449494361877,9
51,51,0.9945394396781921,1,1,0.9950934648513794,8
52,52,0.5755602121353149,1,1,0.7578715682029724,0
53,53,0.8374541997909546,1,0,0.5725215077400208,3
54,54,0.9965807795524597,1,1,0.9967350363731384,8
55,55,0.9962146878242493,1,1,0.9965264201164246,8
56,56,0.9786211252212524,1,1,0.9888879656791687,7
57,57,0.9929060935974121,1,1,0.9944618344306946,7
58,58,0.7217283248901367,0,0,0.6370261907577515,3
59,59,0.4858989417552948,0,1,0.7382757663726807,3
60,60,0.996928870677948,1,1,0.99702388048172,7
61,61,0.6611656546592712,0,0,0.5074162483215332,7
62,62,0.9987890124320984,1,1,0.9988815188407898,6
63,63,0.956828773021698,0,1,0.979986846446991,9
64,64,0.9918237328529358,1,1,0.9938482642173767,6
65,65,0.9946687817573547,1,1,0.9954068660736084,2
66,66,0.9971174001693726,1,1,0.997367799282074,1
67,67,0.9966624975204468,1,1,0.9967949986457825,2
68,68,0.684249758720398,1,0,0.6807442903518677,3
69,69,0.9735299944877625,1,1,0.9834022521972656,7
70,70,0.9952713847160339,1,1,0.9963428378105164,2
71,71,0.5312264561653137,1,1,0.9191769361495972,6
72,72,0.9974769949913025,1,1,0.997706413269043,8
73,73,0.9975928664207458,1,1,0.9977420568466187,8
74,74,0.9972376823425293,1,1,0.9975886344909668,0
75,75,0.9952343106269836,1,1,0.9954851865768433,2
76,76,0.9952502250671387,1,1,0.9956728219985962,9
77,77,0.9967654943466187,1,1,0.9971592426300049,3
78,78,0.9953054785728455,1,1,0.9966748952865601,3
79,79,0.9970341920852661,1,1,0.9971863627433777,8
80,80,0.9966557025909424,1,1,0.9968981742858887,8
81,81,0.5280217528343201,1,1,0.6664252877235413,1
82,82,0.9962272644042969,1,1,0.9963627457618713,1
83,83,0.9961270689964294,1,1,0.9965161085128784,7
84,84,0.9958505630493164,1,1,0.996100902557373,2
85,85,0.8709949254989624,0,1,0.962795078754425,7
86,86,0.9972827434539795,1,1,0.9976469874382019,2
87,87,0.9848198890686035,1,1,0.9904392957687378,7
88,88,0.9952824711799622,1,1,0.9956412315368652,8
89,89,0.9974386692047119,1,1,0.9975987076759338,9
90,90,0.9964259266853333,1,1,0.9971016049385071,0
91,91,0.997911274433136,1,1,0.9981801509857178,3
92,92,0.9973626732826233,1,1,0.9975000023841858,8
93,93,0.9973234534263611,1,1,0.9976221919059753,6
94,94,0.7781994342803955,1,1,0.9502052664756775,4
95,95,0.9619384407997131,1,1,0.9877249598503113,6
96,96,0.9940418601036072,1,1,0.9954156875610352,6
97,97,0.5754534602165222,1,1,0.7202627658843994,0
98,98,0.9971176385879517,1,1,0.9971734285354614,0
99,99,0.9932431578636169,1,1,0.9939987659454346,7
100,100,0.7508890628814697,1,1,0.9519388675689697,4
101,101,0.9900817275047302,1,1,0.9921356439590454,5
102,102,0.9975941777229309,1,1,0.997822642326355,6
103,103,0.9975181818008423,1,1,0.9977454543113708,3
104,104,0.996576726436615,1,1,0.9967749714851379,1
105,105,0.9973095655441284,1,1,0.9973995685577393,1
106,106,0.979025661945343,1,1,0.9881505966186523,3
107,107,0.9966741800308228,1,1,0.9969430565834045,6
108,108,0.9936145544052124,1,1,0.994515597820282,8
109,109,0.9897549748420715,1,1,0.9915208220481873,7
110,110,0.990269660949707,1,1,0.991794764995575,4
111,111,0.9980669617652893,1,1,0.9982059001922607,0
112,112,0.9837928414344788,1,1,0.99125075340271,6
113,113,0.9957218170166016,1,1,0.9963321089744568,2
114,114,0.9976866245269775,1,1,0.9978887438774109,1
115,115,0.9971380233764648,1,1,0.9974652528762817,3
116,116,0.9968589544296265,1,1,0.9970338344573975,0
117,117,0.878734827041626,1,1,0.9539775848388672,4
118,118,0.6848617196083069,0,1,0.8903013467788696,3
119,119,0.618661642074585,0,1,0.7924145460128784,5
120,120,0.9970372915267944,1,1,0.9974634647369385,8
121,121,0.7056406736373901,0,1,0.8686814308166504,7
122,122,0.9959506988525391,1,1,0.9962794184684753,1
123,123,0.9937794804573059,1,1,0.9939873218536377,2
124,124,0.9966896772384644,1,1,0.9969757795333862,8
125,125,0.6160674691200256,0,0,0.5109965205192566,8
126,126,0.9693358540534973,1,1,0.9835813045501709,8
127,127,0.973658561706543,1,1,0.9897671341896057,3
128,128,0.6136301159858704,0,0,0.6399201154708862,3
129,129,0.9907287359237671,1,1,0.9955904483795166,2
130,130,0.9808284640312195,1,1,0.9883324503898621,4
131,131,0.9972081780433655,1,1,0.9973670840263367,1
132,132,0.9969871640205383,1,1,0.9971628785133362,8
133,133,0.9968427419662476,1,1,0.9969257712364197,9
134,134,0.9982959628105164,1,1,0.9984116554260254,1
135,135,0.9940778017044067,1,1,0.9947117567062378,2
136,136,0.9972957968711853,1,1,0.9974226951599121,9
137,137,0.9981927275657654,1,1,0.9983250498771667,7
138,138,0.9955857992172241,1,1,0.9958160519599915,2
139,139,0.5769184827804565,1,0,0.7785922884941101,9
140,140,0.9853899478912354,1,1,0.9937676191329956,6
141,141,0.9972922205924988,1,1,0.9974602460861206,5
142,142,0.9951943755149841,1,1,0.9966832995414734,6
143,143,0.9971553087234497,1,1,0.9980990290641785,3
144,144,0.9962039589881897,1,1,0.9968763589859009,8
145,145,0.9662958979606628,1,1,0.9848884344100952,7
146,146,0.9955724477767944,1,1,0.9962669014930725,6
147,147,0.9514414668083191,0,1,0.989141583442688,5
148,148,0.9862682819366455,1,1,0.9894667267799377,5
149,149,0.9931790828704834,1,1,0.9943260550498962,2
150,150,0.9975863695144653,1,1,0.9977141618728638,8
151,151,0.9859709143638611,1,1,0.9900838136672974,9
152,152,0.9950529932975769,1,1,0.996142566204071,6
153,153,0.9552772045135498,1,1,0.9712479114532471,0
154,154,0.9775820374488831,1,1,0.9867413640022278,0
155,155,0.9961262345314026,1,1,0.997141420841217,5
156,156,0.9955241680145264,1,1,0.996594250202179,2
157,157,0.9978629946708679,1,1,0.9979878664016724,9
158,158,0.7627730965614319,1,1,0.9383354187011719,5
159,159,0.9929108023643494,1,1,0.9934304356575012,4
160,160,0.9976406097412109,1,1,0.9977686405181885,2
161,161,0.9971394538879395,1,1,0.9972524046897888,1
162,162,0.7578815817832947,1,0,0.5374360084533691,6
163,163,0.9907806515693665,1,1,0.9940738081932068,6
164,164,0.9948429465293884,0,1,0.9958129525184631,0
165,165,0.648415207862854,0,1,0.9032450914382935,2
166,166,0.9966673254966736,1,1,0.996896505355835,8
167,167,0.9924346208572388,1,1,0.9942876696586609,4
168,168,0.9963913559913635,1,1,0.9967684745788574,5
169,169,0.8634480834007263,1,1,0.9318061470985413,0
170,170,0.9962892532348633,1,1,0.9966126084327698,9
171,171,0.9721590876579285,1,1,0.985081672668457,9
172,172,0.9939185380935669,1,1,0.9947335720062256,9
173,173,0.9965001344680786,1,1,0.9967472553253174,8
174,174,0.9969279170036316,1,1,0.9971771240234375,9
175,175,0.9972109198570251,1,1,0.9973101615905762,9
176,176,0.9968256950378418,1,1,0.9972361922264099,3
177,177,0.9966610670089722,1,1,0.9972865581512451,7
178,178,0.8895801305770874,1,0,0.5352727770805359,5
179,179,0.9972161054611206,1,1,0.9974544644355774,0
180,180,0.9960263967514038,1,1,0.9962493777275085,0
181,181,0.9957215785980225,1,1,0.9960653185844421,5
182,182,0.9942869544029236,1,1,0.9947226047515869,2
183,183,0.8887143731117249,1,1,0.9788676500320435,2
184,184,0.9874204993247986,1,1,0.9911295175552368,3
185,185,0.9971449971199036,1,1,0.9973382353782654,8
186,186,0.5917465686798096,1,0,0.712091863155365,6
187,187,0.8385013341903687,1,1,0.9503999352455139,3
188,188,0.9896975159645081,1,1,0.9907979965209961,4
189,189,0.8827499747276306,1,1,0.9390814304351807,0
190,190,0.9949772953987122,1,1,0.9958593249320984,5
191,191,0.9926499724388123,1,1,0.9953503608703613,8
192,192,0.9348797798156738,1,1,0.9721660614013672,0
193,193,0.9974907636642456,1,1,0.9978424310684204,1
194,194,0.9929240942001343,1,1,0.9939993619918823,7
195,195,0.5073250532150269,1,1,0.8010571599006653,2
196,196,0.9980376362800598,1,1,0.9981446266174316,8
197,197,0.9886763095855713,1,1,0.9906476140022278,8
198,198,0.9963248372077942,1,1,0.9967181086540222,7
199,199,0.9953699707984924,1,1,0.9965387582778931,8
200,200,0.976083517074585,1,1,0.9909728765487671,5
201,201,0.9789286255836487,1,1,0.9894864559173584,1
202,202,0.9964630007743835,1,1,0.9966277480125427,8
203,203,0.9967105388641357,1,1,0.9969462752342224,7
204,204,0.9975640773773193,1,1,0.997739315032959,1
205,205,0.997772753238678,1,1,0.9979573488235474,3
206,206,0.9949200749397278,1,1,0.9955861568450928,0
207,207,0.9966784715652466,1,1,0.9972730278968811,5
208,208,0.9965015649795532,1,1,0.9966490864753723,7
209,209,0.9969878792762756,1,1,0.9971926808357239,9
210,210,0.977793276309967,1,1,0.9880367517471313,7
211,211,0.9724676609039307,1,1,0.9807301759719849,4
212,212,0.996329128742218,1,1,0.9965394735336304,5
213,213,0.4571707546710968,0,1,0.7811985015869141,8
214,214,0.9808925986289978,1,1,0.9903049468994141,8
215,215,0.9960671067237854,1,1,0.9962825179100037,0
216,216,0.9957577586174011,1,1,0.9959120750427246,7
217,217,0.9965544939041138,1,1,0.9967643022537231,9
218,218,0.37889137864112854,0,0,0.24315115809440613,3
219,219,0.9979804158210754,1,1,0.9981456995010376,2
220,220,0.9972918629646301,1,1,0.9975558519363403,7
221,221,0.4807424545288086,0,0,0.8759333491325378,5
222,222,0.9979599714279175,1,1,0.9981064796447754,9
223,223,0.9748454093933105,1,1,0.9883105754852295,4
224,224,0.7514749765396118,0,0,0.593531608581543,4
225,225,0.9964673519134521,1,1,0.9968948364257812,9
226,226,0.9323592782020569,0,1,0.9772350192070007,4
227,227,0.9937034249305725,1,1,0.9949527978897095,4
228,228,0.9979174733161926,1,1,0.9981526732444763,7
229,229,0.908399224281311,1,1,0.9751138687133789,6
230,230,0.997765064239502,1,1,0.9978944659233093,5
231,231,0.9980169534683228,1,1,0.9980997443199158,1
232,232,0.993668258190155,1,1,0.9949554800987244,5
233,233,0.9974440336227417,1,1,0.9976720213890076,8
234,234,0.9969162940979004,1,1,0.9970911741256714,8
235,235,0.9966338276863098,1,1,0.9967458248138428,0
236,236,0.9910189509391785,1,1,0.9922622442245483,4
237,237,0.48865190148353577,1,0,0.5695801377296448,0
238,238,0.996381402015686,1,1,0.9967833757400513,5
239,239,0.9897420406341553,1,1,0.9908086657524109,5
240,240,0.9969635605812073,1,1,0.9970876574516296,1
241,241,0.9940582513809204,1,1,0.9957466721534729,1
242,242,0.6342393159866333,1,1,0.8616027235984802,8
243,243,0.9960528612136841,1,1,0.9965971112251282,9
244,244,0.9967273473739624,1,1,0.9968695044517517,0
245,245,0.7082582712173462,1,1,0.8763794898986816,3
246,246,0.9987577199935913,1,1,0.9988163709640503,1
247,247,0.7064419388771057,1,1,0.8448798656463623,9
248,248,0.9973203539848328,1,1,0.9975862503051758,2
249,249,0.9921781420707703,1,1,0.9944370985031128,2
250,250,0.9964474439620972,1,1,0.9966869950294495,5
251,251,0.995354175567627,1,1,0.9962465167045593,3
252,252,0.9971722960472107,1,1,0.9973931312561035,9
253,253,0.9965158700942993,1,1,0.9967100620269775,9
254,254,0.8437181115150452,1,1,0.9534085392951965,4
255,255,0.9800938963890076,1,1,0.9923990368843079,0
256,256,0.9971833825111389,1,1,0.9975625276565552,3
257,257,0.9947239756584167,1,1,0.9954415559768677,0
258,258,0.9762964844703674,1,1,0.989620566368103,0
259,259,0.9972243309020996,1,1,0.9973496198654175,9
260,260,0.996086597442627,1,1,0.996878981590271,8
261,261,0.9909836053848267,1,1,0.9940496683120728,1
262,262,0.9949594736099243,1,1,0.9963382482528687,5
263,263,0.9608348608016968,1,1,0.9860950708389282,7
264,264,0.9318888187408447,0,1,0.9687517285346985,8
265,265,0.9909022450447083,1,1,0.9936267137527466,8
266,266,0.69097501039505,1,1,0.9564826488494873,2
267,267,0.9944029450416565,1,1,0.9951159954071045,4
268,268,0.9959045052528381,1,1,0.9964764714241028,7
269,269,0.9266104102134705,0,1,0.9606975317001343,6
270,270,0.9607475996017456,1,1,0.9895179867744446,2
271,271,0.5122166872024536,0,1,0.9005743861198425,5
272,272,0.9959656000137329,1,1,0.9965026378631592,6
273,273,0.5622872114181519,1,1,0.8985114693641663,3
274,274,0.9956657290458679,1,1,0.9959677457809448,8
275,275,0.9928739070892334,0,1,0.9948452711105347,3
276,276,0.9963014125823975,1,1,0.9968794584274292,0
277,277,0.856274425983429,1,1,0.9428687691688538,3
278,278,0.9912041425704956,1,1,0.9935482144355774,4
279,279,0.9521527886390686,1,1,0.9764924049377441,3
280,280,0.9964391589164734,1,1,0.996632993221283,9
281,281,0.9867402911186218,1,1,0.991802990436554,0
282,282,0.996487021446228,1,1,0.997115969657898,6
283,283,0.9952385425567627,1,1,0.9954689741134644,1
284,284,0.9915018081665039,1,1,0.9947313070297241,0
285,285,0.9965356588363647,1,1,0.9967111349105835,9
286,286,0.9974921941757202,1,1,0.9977172613143921,1
287,287,0.7644113302230835,0,0,0.7283319234848022,8
288,288,0.9979416728019714,1,1,0.9980195760726929,7
289,289,0.9971833825111389,1,1,0.9973047971725464,9
290,290,0.9966397285461426,1,1,0.9968085885047913,1
291,291,0.9951531887054443,1,1,0.995421826839447,2
292,292,0.9966892600059509,1,1,0.9969497323036194,6
293,293,0.9902397394180298,1,1,0.9931355714797974,9
294,294,0.9952362179756165,1,1,0.9958525896072388,3
295,295,0.9436294436454773,1,1,0.9856629967689514,4
296,296,0.9975610971450806,1,1,0.997696578502655,6
297,297,0.9974815249443054,1,1,0.9975118637084961,0
298,298,0.9974206686019897,1,1,0.9977914094924927,0
299,299,0.9943406581878662,1,1,0.9954871535301208,6
300,300,0.9971559047698975,1,1,0.9973668456077576,6
301,301,0.9960875511169434,1,1,0.9964411854743958,6
302,302,0.9854207634925842,1,1,0.9932825565338135,3
303,303,0.9904076457023621,1,1,0.9926243424415588,2
304,304,0.9941613078117371,1,1,0.9948711395263672,6
305,305,0.9971408843994141,1,1,0.9972864389419556,1
306,306,0.9867371916770935,1,1,0.9923560619354248,8
307,307,0.9966288208961487,1,1,0.997067391872406,2
308,308,0.9963304400444031,1,1,0.9969568252563477,1
309,309,0.5832369923591614,0,1,0.8852408528327942,4
310,310,0.9970046877861023,1,1,0.997179388999939,8
311,311,0.9979681372642517,1,1,0.9980581402778625,6
312,312,0.8926690816879272,0,0,0.586113691329956,0
313,313,0.8931831121444702,0,1,0.9383020401000977,2
314,314,0.7611318826675415,1,1,0.9497349262237549,4
315,315,0.9793389439582825,1,1,0.9841242432594299,0
316,316,0.8576141595840454,1,1,0.9656931161880493,7
317,317,0.9978986978530884,1,1,0.9981313347816467,7
318,318,0.9963966012001038,1,1,0.9966512322425842,5
319,319,0.9970455765724182,1,1,0.9972923398017883,5
320,320,0.9970721006393433,1,1,0.9973281621932983,3
321,321,0.9905441999435425,1,1,0.9932540059089661,5
322,322,0.9957025647163391,1,1,0.9960368275642395,2
323,323,0.9045681953430176,1,1,0.9674770832061768,3
324,324,0.8589031100273132,1,1,0.9516491889953613,4
325,325,0.9967617988586426,1,1,0.997217059135437,1
326,326,0.9977924823760986,1,1,0.9979368448257446,7
327,327,0.9825332164764404,1,1,0.9912360906600952,5
328,328,0.9970460534095764,1,1,0.997313916683197,4
329,329,0.9949106574058533,1,1,0.9960185885429382,6
330,330,0.9969629645347595,1,1,0.9971067309379578,1
331,331,0.9967393279075623,1,1,0.9968737363815308,9
332,332,0.6900358200073242,0,0,0.6867803335189819,6
333,333,0.9970671534538269,1,1,0.9973006844520569,6
334,334,0.9964397549629211,1,1,0.9968233108520508,6
335,335,0.9972278475761414,1,1,0.9974297881126404,9
336,336,0.9969900846481323,1,1,0.9971791505813599,3
337,337,0.9946309328079224,1,1,0.99580317735672,8
338,338,0.9977582097053528,1,1,0.9978184700012207,0
339,339,0.9976682066917419,1,1,0.9977465271949768,7
340,340,0.767752468585968,0,0,0.4442152976989746,4
341,341,0.9964801669120789,1,1,0.9968665242195129,6
342,342,0.9817692041397095,1,1,0.9881476759910583,2
343,343,0.9977418184280396,1,1,0.9979898929595947,5
344,344,0.9950410723686218,1,1,0.9961277842521667,8
345,345,0.9977193474769592,1,1,0.997870683670044,5
346,346,0.974787712097168,1,1,0.9826058149337769,4
347,347,0.9959571957588196,1,1,0.9965370893478394,6
348,348,0.997306227684021,1,1,0.9974021911621094,8
349,349,0.9954168796539307,1,1,0.9957579970359802,9
350,350,0.9977032542228699,1,1,0.99787437915802,9
351,351,0.9974510073661804,1,1,0.9975817203521729,1
352,352,0.9217652082443237,1,1,0.9742460250854492,0
353,353,0.9973752498626709,1,1,0.9974000453948975,2
354,354,0.9131094813346863,1,1,0.9880644679069519,2
355,355,0.7434822916984558,0,0,0.4767208993434906,3
356,356,0.5477088689804077,0,0,0.778433620929718,5
357,357,0.8924526572227478,1,1,0.9810343384742737,2
358,358,0.9966925382614136,1,1,0.9972122311592102,8
359,359,0.9949895739555359,1,1,0.9951893091201782,0
360,360,0.9970335960388184,1,1,0.9971880316734314,9
361,361,0.9982890486717224,1,1,0.9984258413314819,5
362,362,0.996695876121521,1,1,0.9968641400337219,8
363,363,0.979695200920105,1,1,0.9842113852500916,1
364,364,0.9975026249885559,1,1,0.9976106882095337,9
365,365,0.9891204833984375,1,1,0.991671621799469,4
366,366,0.9964654445648193,1,1,0.9967188239097595,1
367,367,0.9958418011665344,1,1,0.9963834285736084,3
368,368,0.7115648984909058,0,0,0.5724497437477112,4
369,369,0.9980646967887878,1,1,0.9981200098991394,1
370,370,0.8853220343589783,0,0,0.4434264302253723,2
371,371,0.9966262578964233,1,1,0.9967215657234192,7
372,372,0.99672532081604,1,1,0.9969077706336975,9
373,373,0.9752033948898315,1,1,0.9946464896202087,4
374,374,0.9961968660354614,1,1,0.9964459538459778,2
375,375,0.9973975419998169,1,1,0.997595489025116,7
376,376,0.9929847717285156,1,1,0.9940637946128845,0
377,377,0.9949831962585449,1,1,0.9960250854492188,7
378,378,0.7257451415061951,0,1,0.9313108325004578,8
379,379,0.9974930286407471,1,1,0.9976621866226196,6
380,380,0.9968233108520508,1,1,0.9972438812255859,6
381,381,0.9946905970573425,1,1,0.9952672719955444,9
382,382,0.9971676468849182,1,1,0.9972246885299683,0
383,383,0.9956766963005066,1,1,0.9961438179016113,9
384,384,0.9146840572357178,1,1,0.9772608876228333,2
385,385,0.9903551340103149,1,1,0.9915804266929626,8
386,386,0.9975495934486389,1,1,0.9977415800094604,7
387,387,0.9734284281730652,1,1,0.9806584119796753,2
388,388,0.984777569770813,1,1,0.989452600479126,2
389,389,0.9977884292602539,1,1,0.9979806542396545,5
390,390,0.9969874024391174,1,1,0.9971957206726074,1
391,391,0.9951950907707214,1,1,0.9953157901763916,2
392,392,0.9970724582672119,1,1,0.9972774386405945,6
393,393,0.9553347229957581,1,1,0.9778190851211548,2
394,394,0.9516083002090454,1,1,0.9818000793457031,9
395,395,0.9909060001373291,1,1,0.9939913153648376,6
396,396,0.9966977834701538,1,1,0.9972903728485107,2
397,397,0.9249612092971802,1,1,0.9703763127326965,3
398,398,0.9946777820587158,1,1,0.9958146214485168,0
399,399,0.9950660467147827,1,1,0.9957977533340454,3
400,400,0.9973760843276978,1,1,0.9974856376647949,9
401,401,0.9885744452476501,1,1,0.9908607006072998,8
402,402,0.9899696707725525,1,1,0.99512779712677,7
403,403,0.9948298335075378,1,1,0.9956594109535217,8
404,404,0.9953420162200928,1,1,0.995570719242096,8
405,405,0.9854661226272583,1,1,0.9932571649551392,4
406,406,0.9971898198127747,1,1,0.9972858428955078,0
407,407,0.9970486760139465,1,1,0.997363269329071,1
408,408,0.9956756234169006,1,1,0.9962816834449768,8
409,409,0.9968940019607544,1,1,0.9970325231552124,2
410,410,0.9971790313720703,1,1,0.9973071813583374,7
411,411,0.9966315627098083,1,1,0.9969049096107483,9
412,412,0.5807807445526123,0,0,0.70357346534729,5
413,413,0.9978988170623779,1,1,0.9980224370956421,6
414,414,0.9978864789009094,1,1,0.9979631900787354,1
415,415,0.9967758059501648,1,1,0.9968948364257812,9
416,416,0.9814039468765259,1,1,0.9863444566726685,0
417,417,0.9740839004516602,1,1,0.9846226572990417,7
418,418,0.7425361275672913,1,0,0.5104631781578064,3
419,419,0.9967934489250183,1,1,0.9969257712364197,7
420,420,0.9951111674308777,1,1,0.9958546757698059,4
421,421,0.9970408082008362,1,1,0.9974914789199829,5
422,422,0.9946910738945007,0,1,0.9962931275367737,8
423,423,0.9908230304718018,1,1,0.9932912588119507,0
424,424,0.9949411153793335,1,1,0.9954575300216675,2
425,425,0.9967615008354187,1,1,0.9969319105148315,9
426,426,0.7600682377815247,1,0,0.5611703991889954,3
427,427,0.9962206482887268,1,1,0.9969871640205383,4
428,428,0.9956626296043396,1,1,0.9965782761573792,0
429,429,0.9981299042701721,1,1,0.9982342720031738,6
430,430,0.9908748865127563,1,1,0.9956591129302979,2
431,431,0.9977486729621887,1,1,0.9979138970375061,5
432,432,0.9318884015083313,1,1,0.986042857170105,3
433,433,0.5661454200744629,0,0,0.34918224811553955,4
434,434,0.996278703212738,1,1,0.997008740901947,3
435,435,0.996986448764801,1,1,0.9972900152206421,7
436,436,0.9973059892654419,1,1,0.9976685643196106,2
437,437,0.7326644062995911,1,0,0.6768162846565247,5
438,438,0.8950385451316833,1,1,0.9656485319137573,3
439,439,0.5363041758537292,0,0,0.7437765002250671,9
440,440,0.9978908896446228,1,1,0.9979749321937561,1
441,441,0.9955333471298218,1,1,0.9961483478546143,4
442,442,0.9970241189002991,1,1,0.9971262812614441,9
443,443,0.9956250786781311,1,1,0.9963123202323914,9
444,444,0.9945684671401978,1,1,0.9956309795379639,5
445,445,0.9964158535003662,1,1,0.9969120025634766,7
446,446,0.9836852550506592,1,1,0.9971428513526917,5
447,447,0.9975320100784302,1,1,0.9975785613059998,0
448,448,0.9966810345649719,1,1,0.9969781637191772,2
449,449,0.5525992512702942,1,1,0.7897510528564453,2
450,450,0.9937559366226196,1,1,0.9954630732536316,2
451,451,0.997858464717865,1,1,0.9980242252349854,9
452,452,0.9971367120742798,1,1,0.9974009990692139,7
453,453,0.9082179665565491,1,1,0.9679763317108154,3
454,454,0.996799111366272,1,1,0.9969047904014587,9
455,455,0.9836542010307312,1,1,0.9907199144363403,4
456,456,0.8077627420425415,0,0,0.8211530447006226,4
457,457,0.9975499510765076,1,1,0.9977693557739258,5
458,458,0.5570586919784546,1,0,0.7798107266426086,4
459,459,0.9686313271522522,1,1,0.9862282276153564,6
460,460,0.9947158694267273,1,1,0.9950233697891235,5
461,461,0.9966879487037659,1,1,0.9976195693016052,6
462,462,0.9963529109954834,1,1,0.9965848922729492,1
463,463,0.7871720194816589,1,1,0.9323436617851257,4
464,464,0.8327283263206482,1,1,0.9736971259117126,3
465,465,0.9935293793678284,1,1,0.9952638149261475,4
466,466,0.9950398802757263,1,1,0.9957495927810669,4
467,467,0.9965119957923889,1,1,0.9967944025993347,3
468,468,0.9896916747093201,1,1,0.9932193160057068,7
469,469,0.9974185228347778,1,1,0.9976104497909546,8
470,470,0.9156337380409241,0,1,0.9787342548370361,4
471,471,0.9973188042640686,1,1,0.997538685798645,7
472,472,0.9974282383918762,1,1,0.9975507855415344,8
473,473,0.996086597442627,1,1,0.9963124394416809,0
474,474,0.8250176906585693,1,1,0.9364005923271179,5
475,475,0.997028648853302,1,1,0.997247040271759,7
476,476,0.9933879375457764,1,1,0.9956489205360413,6
477,477,0.520296573638916,1,0,0.9198840856552124,0
478,478,0.9914101958274841,1,1,0.9933103322982788,5
479,479,0.9875906705856323,1,1,0.9897876977920532,4
480,480,0.9877240657806396,1,1,0.991885781288147,8
481,481,0.9973324537277222,1,1,0.9975094795227051,6
482,482,0.9967818260192871,1,1,0.9969370365142822,8
483,483,0.7532151341438293,0,1,0.8806948661804199,1
484,484,0.9988986253738403,1,1,0.9990261793136597,5
485,485,0.5964590907096863,0,0,0.6734050512313843,8
486,486,0.9965144991874695,1,1,0.9966577291488647,9
487,487,0.9973861575126648,1,1,0.9975271821022034,9
488,488,0.9963377714157104,1,1,0.9973447918891907,5
489,489,0.9960826635360718,1,1,0.996454119682312,0
490,490,0.9971031546592712,1,1,0.9973114728927612,1
491,491,0.9972227811813354,1,1,0.9974321722984314,0
