,sample_idx,resnet50_cifar10_autoaugment_trades2_255_adv_conf2_255,resnet50_cifar10_autoaugment_trades2_255_is_acc,resnet50_cifar10_autoaugment_trades2_255_is_rob2_255,resnet50_cifar10_autoaugment_trades2_255_nat_conf,resnet50_cifar10_autoaugment_trades2_255_pred
33,33,0.47409573197364807,1,1,0.5932833552360535,5
34,34,0.9917105436325073,1,1,0.9948815107345581,9
35,35,0.39038506150245667,0,1,0.5198684930801392,3
36,36,0.5005959272384644,1,0,0.4163820147514343,4
37,37,0.5124251842498779,0,1,0.7955370545387268,9
38,38,0.9867871999740601,1,1,0.990746259689331,9
39,39,0.9594975709915161,1,1,0.9750894904136658,5
40,40,0.9520664811134338,1,1,0.9746628403663635,4
41,41,0.9332729578018188,1,1,0.956986665725708,6
42,42,0.9704205393791199,1,1,0.9826642870903015,5
43,43,0.8415705561637878,1,1,0.8978129029273987,6
44,44,0.7981747984886169,1,1,0.8637676239013672,0
45,45,0.991081714630127,1,1,0.9941997528076172,9
46,46,0.7148687243461609,1,1,0.8033192157745361,3
47,47,0.4099668562412262,1,0,0.3495391607284546,9
48,48,0.8000131249427795,1,1,0.8839607238769531,7
49,49,0.5998590588569641,1,1,0.7781606316566467,6
50,50,0.9582437872886658,1,1,0.976690948009491,9
51,51,0.9027945399284363,1,1,0.9285532832145691,8
52,52,0.5742278695106506,1,0,0.5379347801208496,0
53,53,0.6470287442207336,0,0,0.4611295759677887,5
54,54,0.9828238487243652,1,1,0.989340603351593,8
55,55,0.8329023718833923,1,1,0.9340426325798035,8
56,56,0.6347563862800598,1,0,0.458609938621521,7
57,57,0.4998663365840912,1,0,0.2859402298927307,7
58,58,0.3844064474105835,0,0,0.2925759255886078,3
59,59,0.4678580164909363,0,0,0.3530530333518982,3
60,60,0.9517847299575806,1,1,0.9646795392036438,7
61,61,0.5267866253852844,1,0,0.5396409034729004,3
62,62,0.9453176259994507,1,1,0.9619572758674622,6
63,63,0.6484932899475098,0,1,0.7911436557769775,9
64,64,0.5404749512672424,1,1,0.7235527038574219,6
65,65,0.43709462881088257,1,1,0.5734613537788391,2
66,66,0.8424128890037537,1,1,0.9231898784637451,1
67,67,0.935438871383667,1,1,0.9647902250289917,2
68,68,0.6007348299026489,1,1,0.7402285933494568,3
69,69,0.6700839400291443,1,1,0.8740492463111877,7
70,70,0.5611048340797424,1,1,0.7018380165100098,2
71,71,0.5254929065704346,1,0,0.7287384271621704,6
72,72,0.9671297669410706,1,1,0.9774209856987,8
73,73,0.9751186966896057,1,1,0.981684148311615,8
74,74,0.4431956112384796,1,0,0.7011443972587585,0
75,75,0.9478959441184998,1,1,0.963720440864563,2
76,76,0.92598956823349,1,1,0.9706863164901733,9
77,77,0.564304769039154,1,1,0.7249354720115662,3
78,78,0.7438992857933044,1,1,0.8121723532676697,3
79,79,0.9933428168296814,1,1,0.9951921701431274,8
80,80,0.9452354311943054,1,1,0.9702834486961365,8
81,81,0.6640816926956177,1,1,0.7609659433364868,1
82,82,0.9964113831520081,1,1,0.9970508813858032,1
83,83,0.9889373779296875,1,1,0.9925296902656555,7
84,84,0.8188159465789795,1,1,0.9094842672348022,2
85,85,0.509878396987915,0,0,0.6681928634643555,7
86,86,0.4299987256526947,1,0,0.3380955755710602,2
87,87,0.48941436409950256,0,0,0.514525294303894,3
88,88,0.9732185006141663,1,1,0.980811595916748,8
89,89,0.9668992161750793,1,1,0.9790193438529968,9
90,90,0.977325975894928,1,1,0.9846518039703369,0
91,91,0.4395853877067566,1,0,0.5703829526901245,3
92,92,0.9879436492919922,1,1,0.9933528900146484,8
93,93,0.9067509770393372,1,1,0.932140052318573,6
94,94,0.46003955602645874,1,1,0.570134162902832,4
95,95,0.593298077583313,1,1,0.7403998374938965,6
96,96,0.9495692849159241,1,1,0.9674195647239685,6
97,97,0.4449148178100586,1,1,0.531350314617157,0
98,98,0.998645007610321,1,1,0.9989230036735535,0
99,99,0.9973293542861938,1,1,0.9982951283454895,7
100,100,0.46999257802963257,1,1,0.6029618978500366,4
101,101,0.7570560574531555,1,1,0.8244650363922119,5
102,102,0.9643309712409973,1,1,0.9761240482330322,6
103,103,0.9034647941589355,1,1,0.9292997121810913,3
104,104,0.9945974349975586,1,1,0.9959179759025574,1
105,105,0.9971528053283691,1,1,0.9976348876953125,1
106,106,0.4341796040534973,1,0,0.4156361520290375,3
107,107,0.9052919149398804,1,1,0.9322866201400757,6
108,108,0.9709104299545288,1,1,0.9822940826416016,8
109,109,0.9931744933128357,1,1,0.9951170682907104,7
110,110,0.3900400698184967,1,0,0.49400022625923157,4
111,111,0.9743470549583435,1,1,0.9849761128425598,0
112,112,0.5699611306190491,1,0,0.5426239967346191,6
113,113,0.6890650987625122,1,1,0.819100022315979,2
114,114,0.8580981492996216,1,1,0.9438523650169373,1
115,115,0.8894960880279541,1,1,0.930946409702301,3
116,116,0.9140744805335999,1,1,0.9449818730354309,0
117,117,0.9017431139945984,1,1,0.9300486445426941,4
118,118,0.5294370651245117,0,0,0.37724408507347107,3
119,119,0.6111864447593689,1,0,0.4890517592430115,7
120,120,0.7002886533737183,1,1,0.8676013350486755,8
121,121,0.47610244154930115,1,0,0.40149348974227905,3
122,122,0.9816442131996155,1,1,0.9874268770217896,1
123,123,0.9980872273445129,1,1,0.9985879063606262,2
124,124,0.810559868812561,1,1,0.9169471859931946,8
125,125,0.48897871375083923,0,0,0.309967041015625,8
126,126,0.7174012064933777,1,1,0.8247938752174377,8
127,127,0.5804023742675781,1,1,0.7393855452537537,3
128,128,0.4440644681453705,0,0,0.5106305480003357,3
129,129,0.6987454295158386,1,1,0.8498315215110779,2
130,130,0.7753928899765015,1,1,0.887965738773346,4
131,131,0.9985606074333191,1,1,0.9989590644836426,1
132,132,0.871134340763092,1,1,0.9298477172851562,8
133,133,0.9990447163581848,1,1,0.9993045330047607,9
134,134,0.9414682984352112,1,1,0.9614525437355042,1
135,135,0.7470315098762512,1,1,0.8421593904495239,2
136,136,0.9852132201194763,1,1,0.9901048541069031,9
137,137,0.9873239994049072,1,1,0.9911020994186401,7
138,138,0.8109543323516846,1,1,0.8783423900604248,2
139,139,0.6227849721908569,0,0,0.5349236726760864,8
140,140,0.7603575587272644,1,1,0.8534654974937439,6
141,141,0.9650179743766785,1,1,0.9747939705848694,5
142,142,0.9663751721382141,1,1,0.9787651896476746,6
143,143,0.5523406267166138,1,1,0.6886020302772522,3
144,144,0.9125610589981079,1,1,0.9478392004966736,8
145,145,0.9442992806434631,1,1,0.9652028679847717,7
146,146,0.8295975923538208,1,1,0.9242726564407349,6
147,147,0.5058398842811584,0,0,0.6524637341499329,5
148,148,0.5564208626747131,1,1,0.7408519983291626,5
149,149,0.9683719277381897,1,1,0.9842287302017212,2
150,150,0.9568590521812439,1,1,0.9684141874313354,8
151,151,0.888146698474884,1,1,0.9358286261558533,9
152,152,0.6116204857826233,1,1,0.7454029321670532,6
153,153,0.8856579065322876,1,1,0.9357812404632568,0
154,154,0.9833282232284546,1,1,0.9894177317619324,0
155,155,0.8359986543655396,1,1,0.8987836241722107,5
156,156,0.8670920133590698,1,1,0.9214642643928528,2
157,157,0.9942481517791748,1,1,0.9958215951919556,9
158,158,0.4821469187736511,0,0,0.4701966941356659,3
159,159,0.9527331590652466,1,1,0.9670383334159851,4
160,160,0.9107025861740112,1,1,0.9483690857887268,2
161,161,0.9794106483459473,1,1,0.9865933060646057,1
162,162,0.38424310088157654,1,0,0.4656966030597687,6
163,163,0.5748831629753113,1,1,0.7154408693313599,6
164,164,0.49296778440475464,0,1,0.6010249257087708,0
165,165,0.5891358256340027,0,0,0.4349993169307709,2
166,166,0.8321654200553894,1,1,0.9193089008331299,8
167,167,0.4029652774333954,1,0,0.5583160519599915,4
168,168,0.7160438895225525,1,1,0.8509762287139893,5
169,169,0.5373853445053101,1,1,0.7789475321769714,0
170,170,0.9858070611953735,1,1,0.9895753860473633,9
171,171,0.8241996765136719,1,1,0.9112080931663513,9
172,172,0.7369516491889954,1,1,0.8390703797340393,9
173,173,0.7269425988197327,1,1,0.8651915192604065,8
174,174,0.9824439883232117,1,1,0.9865044951438904,9
175,175,0.9968867897987366,1,1,0.9975112676620483,9
176,176,0.6733531951904297,1,1,0.821189284324646,3
177,177,0.7641177177429199,1,1,0.8568487763404846,7
178,178,0.48967245221138,1,1,0.6151325702667236,5
179,179,0.9748177528381348,1,1,0.9848393797874451,0
180,180,0.9874525666236877,1,1,0.9905375838279724,0
181,181,0.955849826335907,1,1,0.974304735660553,5
182,182,0.9506270885467529,1,1,0.9692713022232056,2
183,183,0.40041232109069824,1,1,0.509337842464447,2
184,184,0.6795474290847778,1,0,0.447291761636734,3
185,185,0.9728481769561768,1,1,0.9813354015350342,8
186,186,0.47875121235847473,1,1,0.6615757942199707,6
187,187,0.4502670168876648,1,0,0.5502575635910034,3
188,188,0.4021701514720917,0,0,0.39857932925224304,6
189,189,0.5300391316413879,0,0,0.6604728698730469,8
190,190,0.8569634556770325,1,1,0.9341559410095215,5
191,191,0.6646865010261536,1,1,0.8019742965698242,8
192,192,0.8052411675453186,1,1,0.8867306709289551,0
193,193,0.9656403064727783,1,1,0.9821181297302246,1
194,194,0.9143537878990173,1,1,0.9452868700027466,7
195,195,0.3632715344429016,1,0,0.41731396317481995,2
196,196,0.949308454990387,1,1,0.9653962254524231,8
197,197,0.8748404383659363,1,1,0.912391722202301,8
198,198,0.9877132177352905,1,1,0.9902210235595703,7
199,199,0.6107506155967712,1,1,0.7819938659667969,8
200,200,0.8060401082038879,1,1,0.8813430070877075,5
201,201,0.7554299235343933,1,1,0.8983668088912964,1
202,202,0.9862452745437622,1,1,0.9898861646652222,8
203,203,0.9058790802955627,1,1,0.950553297996521,7
204,204,0.9775672554969788,1,1,0.9857571721076965,1
205,205,0.7992960214614868,1,1,0.8521784543991089,3
206,206,0.8661845326423645,1,1,0.9080667495727539,0
207,207,0.87871915102005,1,1,0.9290368556976318,5
208,208,0.9921308159828186,1,1,0.9945834279060364,7
209,209,0.9853643774986267,1,1,0.9905169606208801,9
210,210,0.35160940885543823,1,0,0.5293472409248352,7
211,211,0.6889293789863586,1,1,0.8253428339958191,4
212,212,0.9903074502944946,1,1,0.99425208568573,5
213,213,0.5171278119087219,0,0,0.5562772750854492,8
214,214,0.6560518741607666,1,1,0.7738686203956604,8
215,215,0.9823819994926453,1,1,0.988978922367096,0
216,216,0.997421383857727,1,1,0.997977077960968,7
217,217,0.9843074679374695,1,1,0.9919020533561707,9
218,218,0.3344416320323944,1,1,0.4422338306903839,8
219,219,0.9056943655014038,1,1,0.9385823607444763,2
220,220,0.8510459065437317,1,1,0.9219728708267212,7
221,221,0.4918193221092224,0,0,0.397688090801239,3
222,222,0.9953632354736328,1,1,0.9964698553085327,9
223,223,0.43548092246055603,1,1,0.6186283230781555,4
224,224,0.4459923207759857,1,1,0.5815708637237549,3
225,225,0.93267422914505,1,1,0.9752574563026428,9
226,226,0.36719831824302673,0,0,0.2629363536834717,4
227,227,0.8244978785514832,1,1,0.8817883729934692,4
228,228,0.8314695954322815,1,1,0.9152666330337524,7
229,229,0.43903520703315735,1,1,0.5740267634391785,6
230,230,0.993624210357666,1,1,0.9954779744148254,5
231,231,0.9991893172264099,1,1,0.9993653893470764,1
232,232,0.6073446273803711,0,0,0.5428747534751892,3
233,233,0.89095538854599,1,1,0.9215534329414368,8
234,234,0.9604387283325195,1,1,0.9706265330314636,8
235,235,0.9977627992630005,1,1,0.9986509680747986,0
236,236,0.8840738534927368,1,1,0.9133281707763672,4
237,237,0.44443780183792114,0,0,0.6425566077232361,2
238,238,0.7470377087593079,1,1,0.8040462136268616,5
239,239,0.9825310111045837,1,1,0.98817378282547,5
240,240,0.995170533657074,1,1,0.9964224100112915,1
241,241,0.9567331075668335,1,1,0.9753682613372803,1
242,242,0.475396066904068,1,1,0.6008036732673645,8
243,243,0.9622735381126404,1,1,0.982833206653595,9
244,244,0.9853282570838928,1,1,0.9899283051490784,0
245,245,0.7039235830307007,1,1,0.8308396935462952,3
246,246,0.9802886247634888,1,1,0.9861103296279907,1
247,247,0.6369839310646057,1,0,0.3966459333896637,9
248,248,0.9519227743148804,1,1,0.9689981341362,2
249,249,0.5329756140708923,1,0,0.5910528898239136,2
250,250,0.9333720207214355,1,1,0.9578580856323242,5
251,251,0.7606135010719299,1,1,0.8461713790893555,3
252,252,0.9975191354751587,1,1,0.998039186000824,9
253,253,0.9082545638084412,1,1,0.9447271227836609,9
254,254,0.5672860741615295,0,0,0.2910429537296295,6
255,255,0.5709224343299866,1,1,0.725159764289856,0
256,256,0.5591427087783813,1,0,0.5734975337982178,3
257,257,0.9950233697891235,1,1,0.9969122409820557,0
258,258,0.540290117263794,0,1,0.8503084182739258,8
259,259,0.9076835513114929,1,1,0.949321448802948,9
260,260,0.7379615306854248,1,1,0.853182852268219,8
261,261,0.7958945631980896,1,1,0.8882750868797302,1
262,262,0.6975038647651672,1,1,0.8237153887748718,5
263,263,0.4640332758426666,1,1,0.6074336767196655,7
264,264,0.7348515391349792,0,1,0.8372933268547058,8
265,265,0.9246525764465332,1,1,0.9495106935501099,8
266,266,0.4906250536441803,1,1,0.6814171671867371,2
267,267,0.9848714470863342,1,1,0.9900070428848267,4
268,268,0.9453040361404419,1,1,0.9619234204292297,7
269,269,0.43465712666511536,1,0,0.5687761306762695,0
270,270,0.4003092348575592,1,0,0.4499872922897339,2
271,271,0.5198360085487366,0,1,0.6659175157546997,5
272,272,0.9348706007003784,1,1,0.9543768763542175,6
273,273,0.6348764300346375,1,1,0.7762466669082642,3
274,274,0.9718263745307922,1,1,0.9843905568122864,8
275,275,0.5019435286521912,0,0,0.5882610082626343,3
276,276,0.7142868638038635,1,1,0.8062682747840881,0
277,277,0.41933295130729675,0,0,0.2823635935783386,4
278,278,0.7000033855438232,1,1,0.8146841526031494,4
279,279,0.5833678245544434,0,0,0.34975942969322205,5
280,280,0.9389079213142395,1,1,0.9744881987571716,9
281,281,0.7560005784034729,1,1,0.8664069175720215,0
282,282,0.8766033053398132,1,1,0.9117404222488403,6
283,283,0.9954747557640076,1,1,0.9964118599891663,1
284,284,0.701867401599884,1,1,0.8514005541801453,0
285,285,0.9920985698699951,1,1,0.9946789741516113,9
286,286,0.9451137781143188,1,1,0.9625706672668457,1
287,287,0.7890007495880127,1,0,0.5855321884155273,0
288,288,0.9955021739006042,1,1,0.9967051148414612,7
289,289,0.9956347346305847,1,1,0.9975292086601257,9
290,290,0.9891422986984253,1,1,0.992448091506958,1
291,291,0.9028847217559814,1,1,0.9335987567901611,2
292,292,0.8569174408912659,1,1,0.9400137066841125,6
293,293,0.8262866735458374,1,1,0.8985987305641174,9
294,294,0.8883032202720642,1,1,0.9373451471328735,3
295,295,0.8358229398727417,1,1,0.9016469717025757,4
296,296,0.9820560812950134,1,1,0.9872449040412903,6
297,297,0.9985767602920532,1,1,0.9988704323768616,0
298,298,0.8878262042999268,1,1,0.9336028099060059,0
299,299,0.9173373579978943,1,1,0.9383089542388916,6
300,300,0.9298583269119263,1,1,0.9484952688217163,6
301,301,0.7764994502067566,1,1,0.854695737361908,6
302,302,0.5648702383041382,0,0,0.37678977847099304,5
303,303,0.9693464636802673,1,1,0.9816494584083557,2
304,304,0.9449712634086609,1,1,0.9638796448707581,6
305,305,0.9935778379440308,1,1,0.9954962730407715,1
306,306,0.570643424987793,1,0,0.5867956280708313,8
307,307,0.728431224822998,1,1,0.8175933957099915,2
308,308,0.5002530813217163,1,0,0.7722712755203247,1
309,309,0.5866231322288513,0,0,0.5186923146247864,2
310,310,0.9520799517631531,1,1,0.970424473285675,8
311,311,0.9903932213783264,1,1,0.9934533834457397,6
312,312,0.49920400977134705,0,0,0.7136791348457336,0
313,313,0.6458303332328796,0,1,0.757887065410614,2
314,314,0.4044911563396454,1,0,0.5474278330802917,4
315,315,0.9837828278541565,1,1,0.991151750087738,0
316,316,0.45334166288375854,1,0,0.5485792756080627,7
317,317,0.930118978023529,1,1,0.9604689478874207,7
318,318,0.9293978214263916,1,1,0.9587228298187256,5
319,319,0.8023221492767334,1,1,0.8750841021537781,5
320,320,0.6856053471565247,1,1,0.7691072225570679,3
321,321,0.5383346676826477,1,0,0.6331759095191956,5
322,322,0.9018152356147766,1,1,0.9398592114448547,2
323,323,0.4400424361228943,1,0,0.38555067777633667,3
324,324,0.4392029345035553,1,0,0.4830189645290375,4
325,325,0.922964334487915,1,1,0.9486907124519348,1
326,326,0.6383607387542725,1,1,0.7456061840057373,7
327,327,0.5848517417907715,1,1,0.7271276116371155,5
328,328,0.8207581639289856,1,1,0.8971530795097351,4
329,329,0.7870190143585205,1,1,0.8823084831237793,6
330,330,0.9975643157958984,1,1,0.9979532957077026,1
331,331,0.999496340751648,1,1,0.9995928406715393,9
332,332,0.3974197804927826,0,0,0.4896872937679291,6
333,333,0.9433816075325012,1,1,0.9622554183006287,6
334,334,0.9098649024963379,1,1,0.9352186322212219,6
335,335,0.8846496343612671,1,1,0.9408159852027893,9
336,336,0.9069293141365051,1,1,0.9353029727935791,3
337,337,0.9069837331771851,1,1,0.9536025524139404,8
338,338,0.8695821762084961,1,1,0.9234213829040527,0
339,339,0.9595997333526611,1,1,0.9677437543869019,7
340,340,0.4556626081466675,1,0,0.542742133140564,2
341,341,0.9646142721176147,1,1,0.9755160808563232,6
342,342,0.4860479235649109,1,1,0.6788344383239746,2
343,343,0.8761021494865417,1,1,0.9079821109771729,5
344,344,0.8415573835372925,1,1,0.9263136982917786,8
345,345,0.9303961396217346,1,1,0.9611717462539673,5
346,346,0.6933953166007996,1,1,0.7938367128372192,4
347,347,0.8516517281532288,1,1,0.8978354930877686,6
348,348,0.9990092515945435,1,1,0.9991474151611328,8
349,349,0.6249436736106873,1,1,0.8419184684753418,9
350,350,0.9921677708625793,1,1,0.9945677518844604,9
351,351,0.8384109735488892,1,1,0.9339495897293091,1
352,352,0.6321395039558411,1,0,0.6941215991973877,0
353,353,0.9991812109947205,1,1,0.999388575553894,2
354,354,0.5375876426696777,0,0,0.34229451417922974,3
355,355,0.42406848073005676,0,0,0.3879552483558655,3
356,356,0.38838186860084534,0,0,0.3849998712539673,5
357,357,0.40373849868774414,1,0,0.47525718808174133,2
358,358,0.9010632634162903,1,1,0.9379940032958984,8
359,359,0.9814829230308533,1,1,0.9900758862495422,0
360,360,0.9431013464927673,1,1,0.9612240195274353,9
361,361,0.9407406449317932,1,1,0.967649519443512,5
362,362,0.9919660091400146,1,1,0.9935610294342041,8
363,363,0.7735262513160706,1,1,0.8922661542892456,1
364,364,0.9965413212776184,1,1,0.9973844885826111,9
365,365,0.9218894839286804,1,1,0.9606298804283142,4
366,366,0.9135912656784058,1,1,0.9471378922462463,1
367,367,0.894456148147583,1,1,0.930213212966919,3
368,368,0.4279593825340271,0,0,0.47044429183006287,2
369,369,0.9031093716621399,1,1,0.9676079154014587,1
370,370,0.3860858976840973,1,0,0.5325914621353149,4
371,371,0.9980297684669495,1,1,0.9982824325561523,7
372,372,0.9806616306304932,1,1,0.9879747629165649,9
373,373,0.575112521648407,1,1,0.6920903325080872,4
374,374,0.9150724411010742,1,1,0.9396750330924988,2
375,375,0.9671691060066223,1,1,0.9767985343933105,7
376,376,0.6721718311309814,1,1,0.8671491146087646,0
377,377,0.48826560378074646,1,1,0.7565239667892456,7
378,378,0.42919299006462097,0,0,0.3446051776409149,8
379,379,0.9772655367851257,1,1,0.9846192002296448,6
380,380,0.7953052520751953,1,1,0.8769722580909729,6
381,381,0.9819143414497375,1,1,0.9884251356124878,9
382,382,0.9956733584403992,1,1,0.9973020553588867,0
383,383,0.9228358864784241,1,1,0.9670941829681396,9
384,384,0.5896166563034058,0,0,0.5053809285163879,5
385,385,0.6472252011299133,1,1,0.7489664554595947,8
386,386,0.9209253787994385,1,1,0.9423948526382446,7
387,387,0.42647475004196167,1,0,0.31168752908706665,2
388,388,0.8621211647987366,1,1,0.9393922090530396,2
389,389,0.9362700581550598,1,1,0.9604439735412598,5
390,390,0.9889090657234192,1,1,0.9921869039535522,1
391,391,0.9776646494865417,1,1,0.9859288334846497,2
392,392,0.9559364318847656,1,1,0.9678189158439636,6
393,393,0.4540156424045563,1,1,0.5859526991844177,2
394,394,0.5296216011047363,1,1,0.7034817934036255,9
395,395,0.6744756698608398,1,1,0.7761786580085754,6
396,396,0.8579931259155273,1,1,0.9144160747528076,2
397,397,0.6240320801734924,1,0,0.5358379483222961,3
398,398,0.6937054991722107,1,1,0.7667108774185181,0
399,399,0.8739686608314514,1,1,0.9532675743103027,3
400,400,0.9935507774353027,1,1,0.9961122870445251,9
401,401,0.817009449005127,1,1,0.9069255590438843,8
402,402,0.5376648902893066,1,1,0.7484947443008423,7
403,403,0.9100959897041321,1,1,0.9397486448287964,8
404,404,0.941584050655365,1,1,0.9667105078697205,8
405,405,0.3326024115085602,1,0,0.42299216985702515,4
406,406,0.9808473587036133,1,1,0.9866517782211304,0
407,407,0.9531568884849548,1,1,0.971074104309082,1
408,408,0.8824751973152161,1,1,0.9181439876556396,8
409,409,0.7374294400215149,1,1,0.8524183630943298,2
410,410,0.9762622714042664,1,1,0.9830546975135803,7
411,411,0.8768714070320129,1,1,0.920160174369812,9
412,412,0.46878743171691895,0,1,0.5832469463348389,5
413,413,0.972016453742981,1,1,0.9789699912071228,6
414,414,0.9829850792884827,1,1,0.9900561571121216,1
415,415,0.9942553639411926,1,1,0.9961696267127991,9
416,416,0.5951197147369385,1,1,0.7396791577339172,0
417,417,0.48897337913513184,1,1,0.69181889295578,7
418,418,0.3802749812602997,0,0,0.4369713068008423,5
419,419,0.9304666519165039,1,1,0.9563428163528442,7
420,420,0.6941902041435242,1,1,0.7943112850189209,4
421,421,0.4654076099395752,1,0,0.5993539094924927,5
422,422,0.7369405627250671,0,1,0.8814800977706909,8
423,423,0.9860862493515015,1,1,0.9918700456619263,0
424,424,0.6408712863922119,1,1,0.777337908744812,2
425,425,0.9935876131057739,1,1,0.9958992600440979,9
426,426,0.4788200259208679,0,0,0.5102431178092957,6
427,427,0.4567052125930786,1,1,0.6031660437583923,4
428,428,0.5567574501037598,0,0,0.30574458837509155,6
429,429,0.9945530891418457,1,1,0.995866060256958,6
430,430,0.48967495560646057,1,0,0.5759789943695068,2
431,431,0.9386498928070068,1,1,0.963356614112854,5
432,432,0.4141072928905487,1,1,0.5128449201583862,3
433,433,0.5725071430206299,0,0,0.41483113169670105,3
434,434,0.40320080518722534,1,1,0.4785664677619934,3
435,435,0.9288540482521057,1,1,0.9499744772911072,7
436,436,0.40480557084083557,1,1,0.6082403659820557,2
437,437,0.4916694760322571,1,1,0.6464012861251831,5
438,438,0.618546724319458,1,0,0.5469194650650024,3
439,439,0.52742999792099,0,1,0.6949442625045776,9
440,440,0.9802774786949158,1,1,0.9881041646003723,1
441,441,0.5147592425346375,1,1,0.6376953721046448,4
442,442,0.993002712726593,1,1,0.9948999285697937,9
443,443,0.9475306272506714,1,1,0.9699413776397705,9
444,444,0.9426646828651428,1,1,0.966334879398346,5
445,445,0.6365149021148682,1,1,0.8061181902885437,7
446,446,0.4027472734451294,1,1,0.654533326625824,5
447,447,0.9395306706428528,1,1,0.9556408524513245,0
448,448,0.6077122688293457,1,1,0.7882275581359863,2
449,449,0.6300661563873291,0,1,0.752785861492157,0
450,450,0.9304384589195251,1,1,0.9584359526634216,2
451,451,0.9871719479560852,1,1,0.9934172630310059,9
452,452,0.9918924570083618,1,1,0.9939913153648376,7
453,453,0.4270923435688019,1,0,0.4957423508167267,3
454,454,0.9776555299758911,1,1,0.983272910118103,9
455,455,0.49382805824279785,1,0,0.48362040519714355,4
456,456,0.5881454348564148,0,0,0.4700063169002533,4
457,457,0.8843222260475159,1,1,0.9431472420692444,5
458,458,0.4784005880355835,0,1,0.6685516834259033,3
459,459,0.4150121808052063,1,1,0.6360071301460266,6
460,460,0.9854696989059448,1,1,0.9895271062850952,5
461,461,0.7690839767456055,1,1,0.8515381813049316,6
462,462,0.9667778015136719,1,1,0.9803799390792847,1
463,463,0.40557175874710083,1,0,0.5052695274353027,4
464,464,0.433259516954422,1,1,0.4972546398639679,3
465,465,0.6676487922668457,1,1,0.8343284726142883,4
466,466,0.9744835495948792,1,1,0.9841541051864624,4
467,467,0.9834761619567871,1,1,0.9870814681053162,3
468,468,0.9499589800834656,1,1,0.9707155227661133,7
469,469,0.9127984046936035,1,1,0.9415503144264221,8
470,470,0.4582476019859314,0,0,0.40031367540359497,4
471,471,0.7648653984069824,1,1,0.8861486911773682,7
472,472,0.9707806706428528,1,1,0.9813825488090515,8
473,473,0.6206609606742859,1,1,0.797173261642456,0
474,474,0.7934623956680298,1,1,0.8417957425117493,5
475,475,0.9507122039794922,1,1,0.9696441888809204,7
476,476,0.5127629637718201,1,1,0.7021385431289673,6
477,477,0.5869305729866028,1,1,0.7378752827644348,0
478,478,0.6711934804916382,1,1,0.7813566327095032,5
479,479,0.7155891060829163,1,1,0.7792055010795593,4
480,480,0.6745889186859131,1,0,0.4138678014278412,8
481,481,0.9663497805595398,1,1,0.9765595197677612,6
482,482,0.9477963447570801,1,1,0.9648603796958923,8
483,483,0.4251842498779297,0,0,0.28694650530815125,2
484,484,0.9640434980392456,1,1,0.9758734107017517,5
485,485,0.6164941787719727,0,0,0.4785720407962799,8
486,486,0.9903734922409058,1,1,0.9941388368606567,9
487,487,0.9854943752288818,1,1,0.9906840324401855,9
488,488,0.6391383409500122,0,0,0.4224114418029785,4
489,489,0.7336135506629944,1,1,0.8152046799659729,0
490,490,0.9907509684562683,1,1,0.992997407913208,1
491,491,0.9777345061302185,1,1,0.9878178238868713,0
