,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_trades4_255_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_trades4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_trades4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_trades4_255_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_trades4_255_pred
134,134,0.34088751673698425,0,1,0.4025229215621948,3
135,135,0.9844232201576233,1,1,0.9892694354057312,91
136,136,0.7155577540397644,1,1,0.9003487825393677,60
137,137,0.261393666267395,0,0,0.14367955923080444,97
138,138,0.658653974533081,1,1,0.730021059513092,52
139,139,0.9335534572601318,1,1,0.9536983966827393,23
140,140,0.3341738283634186,1,0,0.22664819657802582,4
141,141,0.5587611794471741,1,1,0.8061036467552185,11
142,142,0.6986753344535828,1,1,0.753796398639679,52
143,143,0.25615817308425903,0,0,0.08678494393825531,72
144,144,0.5825860500335693,0,0,0.38865944743156433,7
145,145,0.698861300945282,1,1,0.8227682113647461,95
146,146,0.5416207313537598,0,1,0.9128996133804321,58
147,147,0.9746698141098022,1,1,0.984635591506958,39
148,148,0.6847665309906006,1,0,0.3946552872657776,51
149,149,0.5187369585037231,1,1,0.8460318446159363,58
150,150,0.5064704418182373,0,0,0.1352117955684662,25
151,151,0.4590778350830078,1,0,0.4110316336154938,77
152,152,0.42502352595329285,0,0,0.4331651031970978,66
153,153,0.32742413878440857,0,0,0.5007956027984619,49
154,154,0.9863424897193909,1,1,0.9918369650840759,45
155,155,0.2604673206806183,1,1,0.5310651063919067,66
156,156,0.6334037780761719,1,1,0.8073624968528748,58
157,157,0.9510844945907593,1,1,0.9756498336791992,20
158,158,0.5096648931503296,0,0,0.33579620718955994,79
159,159,0.2274913787841797,0,1,0.2951692044734955,42
160,160,0.6693317890167236,1,1,0.8463258743286133,36
161,161,0.3198651075363159,1,1,0.5693255066871643,8
162,162,0.16960448026657104,1,0,0.15462726354599,87
163,163,0.9805381894111633,1,1,0.9920623302459717,10
164,164,0.13337934017181396,0,0,0.1090574786067009,44
165,165,0.4281826317310333,1,0,0.40945911407470703,47
166,166,0.9938507080078125,1,1,0.9946235418319702,54
167,167,0.4349813759326935,1,1,0.7185350656509399,99
168,168,0.5915380120277405,1,1,0.7415116429328918,51
169,169,0.6415727734565735,0,0,0.5703538656234741,45
170,170,0.6069530248641968,1,1,0.8600807785987854,9
171,171,0.47426116466522217,0,1,0.6504128575325012,45
172,172,0.24438607692718506,0,0,0.1052308976650238,45
173,173,0.37275078892707825,0,0,0.2308879941701889,16
174,174,0.9560695886611938,1,1,0.9739618897438049,95
175,175,0.47048577666282654,1,0,0.4764918088912964,83
176,176,0.6452794671058655,0,1,0.8829851746559143,95
177,177,0.7396631240844727,1,1,0.8177897930145264,73
178,178,0.3906208276748657,1,0,0.32559719681739807,18
179,179,0.9880985617637634,1,1,0.9910727143287659,40
180,180,0.594130277633667,0,0,0.18596036732196808,97
181,181,0.27525192499160767,1,1,0.3883548974990845,64
182,182,0.9985042810440063,1,1,0.9989305138587952,22
183,183,0.3092612326145172,0,1,0.48330116271972656,65
184,184,0.41225919127464294,0,0,0.28887319564819336,16
185,185,0.49489307403564453,1,0,0.485745370388031,28
186,186,0.18507742881774902,0,1,0.27783891558647156,84
187,187,0.806208074092865,1,1,0.9062700867652893,95
188,188,0.2800283432006836,1,0,0.5042366981506348,98
189,189,0.5608778595924377,1,1,0.8218861222267151,83
190,190,0.99348384141922,1,1,0.9959249496459961,12
191,191,0.5161374807357788,1,0,0.619884192943573,24
192,192,0.3767455220222473,1,0,0.46866506338119507,45
193,193,0.9898451566696167,1,1,0.9931619167327881,13
194,194,0.9926503300666809,1,1,0.9950815439224243,94
195,195,0.9162687659263611,1,1,0.9488994479179382,24
196,196,0.3349238932132721,1,1,0.5721321702003479,58
197,197,0.32692769169807434,1,0,0.42373359203338623,63
198,198,0.5615409016609192,1,0,0.4294489622116089,7
199,199,0.8712288737297058,1,1,0.932002604007721,87
200,200,0.47052136063575745,1,0,0.5772738456726074,6
201,201,0.8819591403007507,1,1,0.952491283416748,78
202,202,0.5151101350784302,1,0,0.4958633780479431,68
203,203,0.8865547776222229,1,1,0.9415249824523926,60
204,204,0.38976767659187317,1,1,0.7461208701133728,6
205,205,0.9136638045310974,1,1,0.9487613439559937,23
206,206,0.5354244709014893,0,0,0.43403202295303345,45
207,207,0.6512125134468079,1,1,0.7520037889480591,31
208,208,0.5710386633872986,1,0,0.3405170142650604,80
209,209,0.2620861530303955,1,0,0.49755942821502686,93
210,210,0.3995072841644287,0,0,0.2203914225101471,30
211,211,0.5639498233795166,1,0,0.4355621337890625,98
212,212,0.5727471113204956,0,1,0.7753487229347229,17
213,213,0.40819111466407776,0,0,0.11265549808740616,33
214,214,0.9958859086036682,1,1,0.9974192380905151,97
215,215,0.2526610195636749,0,0,0.15380387008190155,33
216,216,0.5107458233833313,0,1,0.7882363200187683,53
217,217,0.31497883796691895,0,1,0.3903007209300995,73
218,218,0.44326019287109375,0,1,0.7111281156539917,83
219,219,0.49801573157310486,1,1,0.515867292881012,81
220,220,0.6335703134536743,1,1,0.8203826546669006,94
221,221,0.3922138214111328,0,0,0.10596634447574615,12
222,222,0.22628051042556763,0,0,0.09005766361951828,25
223,223,0.6517285704612732,1,1,0.7596467137336731,77
224,224,0.6847168207168579,1,1,0.81367427110672,12
225,225,0.22843772172927856,0,0,0.1941026747226715,44
226,226,0.6618402600288391,0,0,0.6373735070228577,83
227,227,0.5313778519630432,0,0,0.31656762957572937,39
228,228,0.34273988008499146,1,0,0.19962680339813232,79
229,229,0.8060847520828247,1,1,0.8754634261131287,71
230,230,0.3560287654399872,1,1,0.6378239393234253,89
231,231,0.6174832582473755,0,0,0.7348519563674927,0
232,232,0.4293089807033539,0,1,0.5933324098587036,59
233,233,0.9954288005828857,1,1,0.9960277080535889,24
234,234,0.5386924147605896,1,1,0.7715815305709839,65
235,235,0.38988643884658813,0,0,0.18685388565063477,10
236,236,0.26661279797554016,1,0,0.5562036037445068,32
237,237,0.49160224199295044,1,1,0.7950196862220764,36
238,238,0.9852228164672852,1,1,0.9891462326049805,82
239,239,0.47572416067123413,0,0,0.4016647934913635,56
240,240,0.871950089931488,1,1,0.9219171404838562,23
241,241,0.9668567776679993,1,1,0.976601779460907,24
242,242,0.5544988512992859,1,1,0.7424193620681763,34
243,243,0.41579142212867737,1,1,0.5342062711715698,21
244,244,0.6322716474533081,1,1,0.8019824624061584,11
245,245,0.6101871132850647,1,1,0.7840790748596191,53
246,246,0.3563624918460846,1,0,0.4550788700580597,80
247,247,0.40984976291656494,1,0,0.5080171227455139,44
248,248,0.5230497717857361,0,0,0.24081695079803467,33
249,249,0.4163113832473755,0,0,0.47719255089759827,22
250,250,0.9198275208473206,1,1,0.9490311741828918,91
251,251,0.9455801844596863,1,1,0.9691034555435181,16
252,252,0.3210553526878357,0,0,0.09720559418201447,27
253,253,0.6561757326126099,0,0,0.38756072521209717,36
254,254,0.5476549863815308,1,0,0.5297670960426331,50
255,255,0.18972738087177277,0,0,0.228288471698761,38
256,256,0.20864585041999817,0,0,0.09260084480047226,8
257,257,0.36196136474609375,0,1,0.6911042928695679,75
258,258,0.290080726146698,0,0,0.19601856172084808,44
259,259,0.2935245931148529,1,0,0.37091195583343506,42
260,260,0.3453454375267029,0,0,0.35824403166770935,38
261,261,0.985431969165802,1,1,0.9892070293426514,76
262,262,0.37840259075164795,0,0,0.39271280169487,13
263,263,0.18305440247058868,0,0,0.11428439617156982,27
264,264,0.26385676860809326,1,1,0.492740660905838,19
265,265,0.9975329637527466,1,1,0.998171329498291,91
266,266,0.67275470495224,0,1,0.8582542538642883,82
267,267,0.604353129863739,1,1,0.833362340927124,1
268,268,0.4949413239955902,1,0,0.2846538722515106,6
269,269,0.5950396656990051,0,0,0.24947664141654968,70
270,270,0.5672180652618408,1,1,0.7942521572113037,99
271,271,0.8586807250976562,1,1,0.9446081519126892,51
272,272,0.4161151647567749,0,0,0.30494511127471924,59
273,273,0.3801659047603607,0,0,0.5563631057739258,0
274,274,0.25889378786087036,1,0,0.316545695066452,42
275,275,0.48214641213417053,0,1,0.6210566163063049,91
276,276,0.9118916392326355,1,1,0.9555749297142029,67
277,277,0.22314293682575226,0,0,0.2072710245847702,36
278,278,0.9757619500160217,1,1,0.9900221228599548,40
279,279,0.9493874311447144,1,1,0.9735733866691589,62
280,280,0.5918958783149719,1,1,0.7614541053771973,78
281,281,0.983249306678772,1,1,0.988459050655365,84
282,282,0.6771118640899658,1,1,0.8424844145774841,28
283,283,0.5455473065376282,1,1,0.8067496418952942,89
284,284,0.42783963680267334,0,0,0.5360555648803711,73
285,285,0.2763877213001251,1,0,0.5209653973579407,66
286,286,0.32281598448753357,1,0,0.2842200696468353,18
287,287,0.39409053325653076,0,0,0.3235819935798645,3
288,288,0.30335837602615356,1,0,0.13670368492603302,42
289,289,0.8549576997756958,1,1,0.9339528679847717,92
290,290,0.5050846338272095,1,0,0.2947555184364319,27
291,291,0.2296973019838333,0,1,0.2932608723640442,38
292,292,0.8242334723472595,1,1,0.9353767037391663,86
293,293,0.30889397859573364,0,1,0.4249761402606964,27
294,294,0.4473382830619812,1,1,0.6580875515937805,96
295,295,0.9670764803886414,1,1,0.9807259440422058,12
296,296,0.4075133502483368,1,0,0.5040215849876404,16
297,297,0.46861061453819275,1,0,0.4110908806324005,67
298,298,0.32102909684181213,0,0,0.11530005186796188,34
299,299,0.32516732811927795,1,0,0.5694266557693481,89
300,300,0.20982980728149414,0,0,0.21478168666362762,27
301,301,0.9263262152671814,1,1,0.9602407813072205,12
302,302,0.9837738275527954,1,1,0.9899358153343201,40
303,303,0.5200908780097961,0,0,0.45366284251213074,77
304,304,0.31005173921585083,0,0,0.3006565272808075,49
305,305,0.3543880581855774,0,0,0.17289674282073975,34
306,306,0.9923642873764038,1,1,0.9938793182373047,76
307,307,0.45624181628227234,1,0,0.24770213663578033,31
308,308,0.14934715628623962,0,0,0.1801743507385254,94
309,309,0.8846123218536377,1,1,0.9488757252693176,28
310,310,0.2977299988269806,1,0,0.362143337726593,19
311,311,0.3513142764568329,1,0,0.3648756444454193,18
312,312,0.9948140382766724,1,1,0.9952523708343506,41
313,313,0.21645133197307587,1,0,0.28671252727508545,42
314,314,0.43140941858291626,0,0,0.2030840963125229,72
315,315,0.2002120167016983,0,0,0.1415058821439743,15
316,316,0.3757031261920929,0,0,0.30206695199012756,55
317,317,0.2433500438928604,1,0,0.1770629733800888,15
318,318,0.36871758103370667,0,0,0.10092541575431824,72
319,319,0.9959297776222229,1,1,0.9968763589859009,8
320,320,0.48888787627220154,0,1,0.7591627836227417,17
321,321,0.4901520907878876,1,0,0.44030213356018066,89
322,322,0.2352987676858902,0,0,0.1319785714149475,14
323,323,0.4607715606689453,1,1,0.5717378258705139,67
324,324,0.47505447268486023,1,1,0.7511885166168213,12
325,325,0.9365248084068298,1,1,0.9718467593193054,2
326,326,0.5434979200363159,0,0,0.271436870098114,35
327,327,0.8937296271324158,1,1,0.9421758651733398,91
328,328,0.8586261868476868,1,1,0.9461385011672974,94
329,329,0.3448752760887146,0,0,0.46970000863075256,79
330,330,0.5511930584907532,1,1,0.7125777006149292,71
331,331,0.4093955159187317,1,1,0.4594990313053131,36
332,332,0.9883174300193787,1,1,0.9956092238426208,61
333,333,0.5799558162689209,1,1,0.7273242473602295,62
334,334,0.6032167673110962,1,0,0.3039699196815491,5
335,335,0.7672160267829895,1,1,0.8554906845092773,60
336,336,0.5450294613838196,0,1,0.7149210572242737,67
337,337,0.5352032780647278,1,1,0.7386902570724487,91
338,338,0.29637113213539124,0,0,0.23464322090148926,54
339,339,0.40270864963531494,0,1,0.5300164222717285,73
340,340,0.36930540204048157,0,0,0.1042853519320488,76
341,341,0.488168865442276,0,1,0.675857424736023,70
342,342,0.8112910389900208,1,1,0.921661913394928,68
343,343,0.9316720962524414,1,1,0.9520742297172546,62
344,344,0.893335223197937,1,1,0.9376731514930725,99
345,345,0.9592005610466003,1,1,0.9744740724563599,66
346,346,0.5376163125038147,1,0,0.4355827569961548,46
347,347,0.5145853757858276,1,1,0.72811359167099,7
348,348,0.2736882269382477,0,0,0.11865738034248352,96
349,349,0.6895330548286438,0,1,0.7646129131317139,4
350,350,0.8659464120864868,1,1,0.9482073187828064,68
351,351,0.2965523302555084,0,0,0.2496236264705658,43
352,352,0.34906962513923645,0,0,0.2135189324617386,49
353,353,0.8446038365364075,1,1,0.938345730304718,58
354,354,0.8521103262901306,1,1,0.9287305474281311,48
355,355,0.977561891078949,1,1,0.9854662418365479,40
356,356,0.2559182643890381,0,0,0.14714409410953522,63
357,357,0.19759424030780792,1,0,0.30587825179100037,14
358,358,0.5492658019065857,0,1,0.6799148321151733,35
359,359,0.2449600249528885,0,0,0.1062888354063034,67
360,360,0.9411178827285767,1,1,0.9637157917022705,64
361,361,0.9311610460281372,1,1,0.9730086326599121,39
362,362,0.4205871820449829,0,0,0.19112855195999146,90
363,363,0.7764253616333008,1,1,0.944948673248291,94
364,364,0.8383165597915649,1,1,0.9004509449005127,63
365,365,0.3452593684196472,1,0,0.3867829442024231,10
366,366,0.45694592595100403,1,0,0.18666622042655945,89
367,367,0.7104207277297974,0,0,0.48476117849349976,54
368,368,0.3624722361564636,1,1,0.5361579060554504,90
369,369,0.4125477075576782,0,0,0.35764938592910767,27
370,370,0.5203502774238586,1,1,0.7730776071548462,90
371,371,0.7744870185852051,1,1,0.8206697702407837,33
372,372,0.8384288549423218,1,1,0.9067580103874207,28
373,373,0.9507407546043396,1,1,0.9649865627288818,29
374,374,0.343039333820343,1,0,0.13512076437473297,87
375,375,0.8235867023468018,1,1,0.9560596346855164,86
376,376,0.5864294171333313,1,1,0.7271373271942139,7
377,377,0.7494282126426697,0,0,0.5052457451820374,83
378,378,0.9791412949562073,1,1,0.9857829809188843,94
379,379,0.37766537070274353,0,0,0.29658904671669006,45
380,380,0.2790505886077881,1,1,0.39952000975608826,26
381,381,0.9431802034378052,1,1,0.9774133563041687,6
382,382,0.995319664478302,1,1,0.995931088924408,41
383,383,0.3414643406867981,0,0,0.18009842932224274,80
384,384,0.8383937478065491,1,1,0.931792140007019,69
385,385,0.5016594529151917,0,0,0.25717389583587646,74
386,386,0.8414177894592285,1,1,0.8835635781288147,29
387,387,0.5992451906204224,0,1,0.8444398641586304,73
388,388,0.9732475876808167,1,1,0.9789974093437195,85
389,389,0.6071434020996094,1,1,0.7712539434432983,65
390,390,0.22235704958438873,1,1,0.38463616371154785,40
391,391,0.9179129004478455,1,1,0.9706501364707947,57
392,392,0.2791401147842407,0,0,0.10463112592697144,45
393,393,0.7495960593223572,1,1,0.8437362313270569,30
394,394,0.3456568419933319,0,0,0.1423555314540863,15
395,395,0.2774178385734558,0,0,0.19123032689094543,42
396,396,0.3945951461791992,0,1,0.590827226638794,4
397,397,0.4327898919582367,1,1,0.7578669786453247,49
398,398,0.7302119135856628,1,1,0.7970790266990662,52
399,399,0.7030530571937561,0,1,0.829386293888092,73
400,400,0.9567888379096985,1,1,0.9643839597702026,40
401,401,0.3347876965999603,0,0,0.09495271742343903,72
402,402,0.3070805072784424,0,0,0.17010827362537384,2
403,403,0.36357566714286804,0,0,0.2869819402694702,37
404,404,0.5243061780929565,0,0,0.3093101680278778,44
405,405,0.6031696200370789,1,1,0.856808602809906,57
406,406,0.45945116877555847,1,0,0.4368077516555786,72
407,407,0.9968168139457703,1,1,0.9977060556411743,16
408,408,0.4112241864204407,0,0,0.4739535450935364,35
409,409,0.4006119668483734,0,0,0.2067023515701294,8
410,410,0.9257173538208008,1,1,0.973212480545044,40
411,411,0.49566391110420227,0,0,0.5632504224777222,47
412,412,0.6695860624313354,1,1,0.7883571982383728,71
413,413,0.2684512138366699,0,0,0.14594824612140656,85
414,414,0.2865598797798157,0,0,0.12122324854135513,11
415,415,0.5054337382316589,1,0,0.5718873143196106,66
416,416,0.22403249144554138,0,0,0.19887620210647583,64
417,417,0.4639655351638794,1,0,0.29419007897377014,8
418,418,0.9474250078201294,1,1,0.970085620880127,53
419,419,0.26504942774772644,0,0,0.1415427327156067,42
420,420,0.24091266095638275,0,0,0.13699336349964142,21
421,421,0.40836000442504883,0,0,0.20824135839939117,48
422,422,0.22021275758743286,1,0,0.23359030485153198,88
423,423,0.3099950850009918,1,1,0.30790793895721436,96
424,424,0.43009424209594727,0,0,0.42574021220207214,60
425,425,0.37031346559524536,1,1,0.511372447013855,42
426,426,0.4708898067474365,1,1,0.6349918246269226,77
427,427,0.38539814949035645,0,0,0.45881563425064087,28
428,428,0.43167591094970703,1,1,0.5626733899116516,27
429,429,0.35547327995300293,1,0,0.39712992310523987,32
430,430,0.42377468943595886,1,1,0.5175195932388306,79
431,431,0.9683519005775452,1,1,0.9818013310432434,98
432,432,0.48098161816596985,0,1,0.6242257952690125,55
433,433,0.8391786813735962,1,1,0.9155604243278503,51
434,434,0.3603192865848541,1,1,0.4564129412174225,2
435,435,0.36784979701042175,0,1,0.7389293313026428,51
436,436,0.5172374844551086,1,0,0.28769513964653015,31
437,437,0.3601094186306,0,0,0.30085453391075134,95
438,438,0.547650933265686,1,1,0.7013474702835083,36
439,439,0.33937975764274597,1,0,0.5623030066490173,10
440,440,0.6203252673149109,1,1,0.8639348745346069,16
441,441,0.36121290922164917,1,1,0.7370660901069641,5
442,442,0.5813005566596985,1,1,0.8247624039649963,81
443,443,0.6466690301895142,1,1,0.8095260262489319,85
444,444,0.3458203077316284,0,0,0.2910751700401306,6
445,445,0.5398041009902954,1,1,0.6968041658401489,85
446,446,0.4663728177547455,0,0,0.34329888224601746,38
447,447,0.3558306396007538,0,1,0.49076077342033386,79
448,448,0.5420673489570618,0,1,0.729789674282074,4
449,449,0.33625373244285583,0,0,0.22956117987632751,13
450,450,0.218537837266922,0,0,0.2968464195728302,36
451,451,0.5416698455810547,0,0,0.6121773719787598,47
452,452,0.6258327960968018,0,0,0.637984037399292,22
453,453,0.5875102877616882,1,1,0.7091718316078186,18
454,454,0.4186108112335205,0,0,0.19423086941242218,35
455,455,0.27272501587867737,1,0,0.27947351336479187,9
456,456,0.26240283250808716,0,0,0.12364915758371353,38
457,457,0.35595062375068665,0,0,0.25813448429107666,93
458,458,0.5973566174507141,1,1,0.7229291796684265,7
459,459,0.5485773682594299,0,0,0.41115301847457886,94
460,460,0.3390912115573883,1,0,0.23950861394405365,58
461,461,0.9898695349693298,1,1,0.9930128455162048,87
462,462,0.8453733921051025,1,1,0.9239470958709717,76
463,463,0.31394463777542114,0,1,0.6199385523796082,87
464,464,0.49813416600227356,0,1,0.6460279822349548,92
465,465,0.2591288983821869,0,0,0.16979171335697174,44
466,466,0.20772819221019745,0,0,0.14444409310817719,74
467,467,0.44152191281318665,1,0,0.6553422212600708,17
468,468,0.9818063974380493,1,1,0.9864020943641663,6
469,469,0.8560858368873596,1,1,0.9523141980171204,0
470,470,0.33016127347946167,1,1,0.5438083410263062,79
471,471,0.9080379605293274,1,1,0.9454916715621948,97
472,472,0.24454142153263092,0,0,0.16625456511974335,80
473,473,0.7102170586585999,0,0,0.49956706166267395,75
474,474,0.2295335829257965,0,0,0.3881157338619232,14
475,475,0.5518471002578735,0,0,0.43322721123695374,6
476,476,0.34934180974960327,0,0,0.18659067153930664,84
477,477,0.33288317918777466,1,0,0.33483195304870605,42
478,478,0.27245399355888367,0,0,0.17455792427062988,72
479,479,0.7490733861923218,1,0,0.417568176984787,25
480,480,0.45996761322021484,1,0,0.30860257148742676,37
481,481,0.9930818676948547,1,1,0.9943031072616577,75
482,482,0.8579208254814148,0,1,0.8984687328338623,10
483,483,0.28876203298568726,0,0,0.2530323266983032,25
484,484,0.9944167137145996,1,1,0.9971824884414673,0
485,485,0.597874104976654,0,0,0.4905952215194702,67
