,sample_idx,Gowal2020Uncovering_28_10_extra_cifar10_trades2_255_adv_conf2_255,Gowal2020Uncovering_28_10_extra_cifar10_trades2_255_is_acc,Gowal2020Uncovering_28_10_extra_cifar10_trades2_255_is_rob2_255,Gowal2020Uncovering_28_10_extra_cifar10_trades2_255_nat_conf,Gowal2020Uncovering_28_10_extra_cifar10_trades2_255_pred
35,35,0.5898507833480835,0,1,0.829974353313446,8
36,36,0.7245091795921326,0,0,0.608793318271637,7
37,37,0.640993058681488,1,1,0.880253791809082,1
38,38,0.9973236322402954,1,1,0.9980452060699463,9
39,39,0.9977974891662598,1,1,0.9986640214920044,5
40,40,0.9993614554405212,1,1,0.9995481371879578,4
41,41,0.9883424639701843,1,1,0.992715060710907,6
42,42,0.9979472756385803,1,1,0.9984360337257385,5
43,43,0.9821781516075134,1,1,0.9871113896369934,6
44,44,0.9980534315109253,1,1,0.9985055923461914,0
45,45,0.9985744953155518,1,1,0.9989282488822937,9
46,46,0.799257755279541,1,1,0.891177773475647,3
47,47,0.4176834523677826,1,1,0.8103405237197876,9
48,48,0.9923074245452881,1,1,0.9956022500991821,7
49,49,0.689961850643158,1,1,0.9129669666290283,6
50,50,0.9990010857582092,1,1,0.9994826316833496,9
51,51,0.9974902868270874,1,1,0.9982227683067322,8
52,52,0.915854275226593,1,1,0.9781288504600525,0
53,53,0.8251633644104004,0,0,0.5281962752342224,5
54,54,0.9992305040359497,1,1,0.9993608593940735,8
55,55,0.9899382591247559,1,1,0.9927964806556702,8
56,56,0.9992939233779907,1,1,0.9996947050094604,7
57,57,0.8234822750091553,1,1,0.9704556465148926,7
58,58,0.8453221321105957,1,0,0.748356282711029,4
59,59,0.8724073171615601,0,1,0.9539735317230225,3
60,60,0.9985356330871582,1,1,0.9988747239112854,7
61,61,0.74029940366745,1,0,0.5805579423904419,3
62,62,0.9962640404701233,1,1,0.9971827268600464,6
63,63,0.6036102175712585,0,0,0.8627604842185974,9
64,64,0.9594696760177612,1,1,0.9839074611663818,6
65,65,0.9624671936035156,1,1,0.9772605299949646,2
66,66,0.9984875917434692,1,1,0.9989098310470581,1
67,67,0.9993053674697876,1,1,0.9994317889213562,2
68,68,0.6092190742492676,0,0,0.39462602138519287,5
69,69,0.9945600628852844,1,1,0.9967723488807678,7
70,70,0.9021055102348328,1,1,0.9806962609291077,2
71,71,0.851865291595459,1,1,0.9739235639572144,6
72,72,0.9974551796913147,1,1,0.9981504082679749,8
73,73,0.9974043965339661,1,1,0.9981409311294556,8
74,74,0.9900584816932678,1,1,0.995775043964386,0
75,75,0.9978526830673218,1,1,0.9983344674110413,2
76,76,0.9983006119728088,1,1,0.9987216591835022,9
77,77,0.9877726435661316,1,1,0.9924951791763306,3
78,78,0.9220724701881409,1,1,0.9708592891693115,3
79,79,0.9994149208068848,1,1,0.9995005130767822,8
80,80,0.9907773733139038,1,1,0.9964737296104431,8
81,81,0.682807445526123,1,1,0.8009743094444275,1
82,82,0.9998621940612793,1,1,0.9998903274536133,1
83,83,0.9995050430297852,1,1,0.9996631145477295,7
84,84,0.9984769225120544,1,1,0.9987296462059021,2
85,85,0.6959753632545471,0,0,0.7438894510269165,7
86,86,0.9888450503349304,1,1,0.9977731108665466,2
87,87,0.9822101593017578,1,1,0.9920519590377808,7
88,88,0.9971740245819092,1,1,0.9978984594345093,8
89,89,0.9965667724609375,1,1,0.9976801872253418,9
90,90,0.9992550015449524,1,1,0.9994008541107178,0
91,91,0.9765830039978027,1,1,0.9833813905715942,3
92,92,0.9988333582878113,1,1,0.9990109205245972,8
93,93,0.9956305027008057,1,1,0.9965257048606873,6
94,94,0.9094899892807007,1,1,0.9346461296081543,4
95,95,0.6019823551177979,1,1,0.9414534568786621,6
96,96,0.9993164539337158,1,1,0.99953293800354,6
97,97,0.9196363091468811,1,1,0.9578847885131836,0
98,98,0.9992917776107788,1,1,0.9993645548820496,0
99,99,0.998038113117218,1,1,0.9988995790481567,7
100,100,0.8684764504432678,1,1,0.9505969882011414,4
101,101,0.9890586733818054,1,1,0.9920564293861389,5
102,102,0.998116135597229,1,1,0.9985389709472656,6
103,103,0.9956569671630859,1,1,0.9965378046035767,3
104,104,0.9997987151145935,1,1,0.9998494386672974,1
105,105,0.9998041987419128,1,1,0.9998383522033691,1
106,106,0.6087988615036011,1,1,0.8025336861610413,3
107,107,0.9858002662658691,1,1,0.9902942180633545,6
108,108,0.956978976726532,1,1,0.9836798310279846,8
109,109,0.9976502060890198,1,1,0.9984205961227417,7
110,110,0.9523685574531555,1,1,0.982445478439331,4
111,111,0.9993590712547302,1,1,0.9995185136795044,0
112,112,0.7029572129249573,1,1,0.9508075714111328,6
113,113,0.9968355298042297,1,1,0.9977831244468689,2
114,114,0.9756339192390442,1,1,0.994212806224823,1
115,115,0.9908652901649475,1,1,0.9944295883178711,3
116,116,0.9989122152328491,1,1,0.9991369843482971,0
117,117,0.981227695941925,1,1,0.9916606545448303,4
118,118,0.8728537559509277,0,1,0.9185925126075745,3
119,119,0.7987335324287415,1,1,0.9826045632362366,7
120,120,0.5980074405670166,1,0,0.9076530933380127,8
121,121,0.6813530325889587,0,1,0.8425132632255554,4
122,122,0.9983282685279846,1,1,0.99901282787323,1
123,123,0.9993916749954224,1,1,0.9995332956314087,2
124,124,0.9894639253616333,1,1,0.9927916526794434,8
125,125,0.6179215908050537,0,0,0.21900010108947754,2
126,126,0.9964281916618347,1,1,0.9975307583808899,8
127,127,0.5981866717338562,1,0,0.585257887840271,3
128,128,0.5997551679611206,0,1,0.8027331233024597,3
129,129,0.9606634974479675,1,1,0.9923709630966187,2
130,130,0.9957077503204346,1,1,0.9970397353172302,4
131,131,0.9997739195823669,1,1,0.999830961227417,1
132,132,0.8167814612388611,1,1,0.9771519303321838,8
133,133,0.9991908669471741,1,1,0.9993521571159363,9
134,134,0.9979984164237976,1,1,0.9986488223075867,1
135,135,0.9966748952865601,1,1,0.9981482028961182,2
136,136,0.9966649413108826,1,1,0.9977171421051025,9
137,137,0.9997560381889343,1,1,0.9998248219490051,7
138,138,0.9896725416183472,1,1,0.9930484294891357,2
139,139,0.8188818693161011,0,0,0.5008928775787354,8
140,140,0.9586887359619141,1,1,0.9880875945091248,6
141,141,0.9978299736976624,1,1,0.998244047164917,5
142,142,0.993979811668396,1,1,0.9960882663726807,6
143,143,0.9922499656677246,1,1,0.9951440095901489,3
144,144,0.9991952776908875,1,1,0.9993476271629333,8
145,145,0.9882748126983643,1,1,0.9963437914848328,7
146,146,0.9918437600135803,1,1,0.9954765439033508,6
147,147,0.9615404605865479,0,1,0.9911718964576721,5
148,148,0.9970278143882751,1,1,0.9978010058403015,5
149,149,0.9990243911743164,1,1,0.9993085861206055,2
150,150,0.99695885181427,1,1,0.9978284239768982,8
151,151,0.9967053532600403,1,1,0.9984221458435059,9
152,152,0.97046959400177,1,1,0.9856488704681396,6
153,153,0.9913336634635925,1,1,0.9963167905807495,0
154,154,0.98014235496521,1,1,0.9930956959724426,0
155,155,0.974997341632843,1,1,0.9886589646339417,5
156,156,0.9962244033813477,1,1,0.9983443021774292,2
157,157,0.9988023042678833,1,1,0.9991607666015625,9
158,158,0.7026050090789795,1,0,0.5881107449531555,5
159,159,0.9974936246871948,1,1,0.9982629418373108,4
160,160,0.998647153377533,1,1,0.9988204836845398,2
161,161,0.9992234706878662,1,1,0.9995536208152771,1
162,162,0.783428966999054,1,0,0.40799480676651,6
163,163,0.49562588334083557,1,0,0.9163612127304077,6
164,164,0.912806510925293,0,1,0.9778444766998291,0
165,165,0.7915052771568298,0,1,0.9536730051040649,2
166,166,0.996955394744873,1,1,0.9981794357299805,8
167,167,0.8342533111572266,1,1,0.9199275970458984,4
168,168,0.9951776266098022,1,1,0.9970301389694214,5
169,169,0.5448673963546753,1,1,0.9477061033248901,0
170,170,0.9976295232772827,1,1,0.9982404708862305,9
171,171,0.9112154245376587,1,1,0.9843770265579224,9
172,172,0.9840256571769714,1,1,0.9896253943443298,9
173,173,0.9875019788742065,1,1,0.9929419755935669,8
174,174,0.9986264705657959,1,1,0.9991175532341003,9
175,175,0.9992104768753052,1,1,0.9993674159049988,9
176,176,0.994281530380249,1,1,0.9957306981086731,3
177,177,0.9970963001251221,1,1,0.9981622099876404,7
178,178,0.5450484752655029,1,0,0.7607023119926453,5
179,179,0.9983591437339783,1,1,0.9987234473228455,0
180,180,0.9994449019432068,1,1,0.9995813965797424,0
181,181,0.9922611117362976,1,1,0.9940080642700195,5
182,182,0.9978892207145691,1,1,0.9984323382377625,2
183,183,0.8527728319168091,1,1,0.9517621397972107,2
184,184,0.9930481314659119,1,1,0.9955873489379883,3
185,185,0.9992013573646545,1,1,0.9993890523910522,8
186,186,0.6708266735076904,1,0,0.6497507095336914,6
187,187,0.7512080669403076,1,1,0.9542099833488464,3
188,188,0.5089259743690491,1,0,0.6644232273101807,4
189,189,0.8209176063537598,1,1,0.9273431301116943,0
190,190,0.9973770380020142,1,1,0.9982081651687622,5
191,191,0.9802514910697937,1,1,0.9928883910179138,8
192,192,0.9786878824234009,1,1,0.9905347228050232,0
193,193,0.9991969466209412,1,1,0.9995107650756836,1
194,194,0.9958246946334839,1,1,0.9973288774490356,7
195,195,0.667145848274231,0,0,0.5373755693435669,5
196,196,0.9983274340629578,1,1,0.9986567497253418,8
197,197,0.9899896383285522,1,1,0.9921460747718811,8
198,198,0.9980435371398926,1,1,0.9986379742622375,7
199,199,0.9913971424102783,1,1,0.9964818954467773,8
200,200,0.8761070966720581,1,1,0.9668871760368347,5
201,201,0.9437531232833862,1,1,0.9830681681632996,1
202,202,0.9981538653373718,1,1,0.9984641075134277,8
203,203,0.9995282888412476,1,1,0.9997089505195618,7
204,204,0.9996472597122192,1,1,0.9997467398643494,1
205,205,0.9871223568916321,1,1,0.9906873106956482,3
206,206,0.7925297617912292,1,1,0.9456064105033875,0
207,207,0.996220052242279,1,1,0.9970092177391052,5
208,208,0.9999045133590698,1,1,0.9999377727508545,7
209,209,0.9987240433692932,1,1,0.9990804195404053,9
210,210,0.965209424495697,1,1,0.9939627051353455,7
211,211,0.9848857522010803,1,1,0.991489052772522,4
212,212,0.9997114539146423,1,1,0.999778687953949,5
213,213,0.7902792692184448,0,0,0.4208430051803589,8
214,214,0.9631126523017883,1,1,0.9898568391799927,8
215,215,0.9983510971069336,1,1,0.998927891254425,0
216,216,0.9995599389076233,1,1,0.9996576309204102,7
217,217,0.9987185001373291,1,1,0.9990503191947937,9
218,218,0.6999173164367676,1,0,0.43226125836372375,8
219,219,0.9970901012420654,1,1,0.9978958368301392,2
220,220,0.9979833364486694,1,1,0.9987805485725403,7
221,221,0.8164719343185425,1,0,0.748393177986145,6
222,222,0.9992188215255737,1,1,0.9994407296180725,9
223,223,0.9846886396408081,1,1,0.9892639517784119,4
224,224,0.7313611507415771,0,1,0.938335657119751,4
225,225,0.9847821593284607,1,1,0.9957534074783325,9
226,226,0.5434137582778931,0,0,0.6130706667900085,4
227,227,0.9933515191078186,1,1,0.9954267740249634,4
228,228,0.9752275347709656,1,1,0.9968364238739014,7
229,229,0.9027786254882812,1,1,0.9760172963142395,6
230,230,0.998969554901123,1,1,0.999134361743927,5
231,231,0.9998835325241089,1,1,0.9999004602432251,1
232,232,0.7991387844085693,1,1,0.9117798209190369,5
233,233,0.9241132140159607,1,1,0.9832586050033569,8
234,234,0.9880289435386658,1,1,0.9939223527908325,8
235,235,0.9996938705444336,1,1,0.9997263550758362,0
236,236,0.9848358035087585,1,1,0.9890251755714417,4
237,237,0.747062623500824,0,0,0.40337681770324707,7
238,238,0.8135466575622559,1,1,0.9267125725746155,5
239,239,0.998556911945343,1,1,0.998934805393219,5
240,240,0.9988483190536499,1,1,0.9992095232009888,1
241,241,0.9981265664100647,1,1,0.9987025260925293,1
242,242,0.7771269679069519,1,0,0.6487429141998291,8
243,243,0.991235613822937,1,1,0.9953653812408447,9
244,244,0.9984470009803772,1,1,0.9987396597862244,0
245,245,0.7381582856178284,1,1,0.874602198600769,3
246,246,0.9995679259300232,1,1,0.9997196793556213,1
247,247,0.5534964203834534,0,1,0.8503352403640747,8
248,248,0.9988545179367065,1,1,0.9992020726203918,2
249,249,0.78631591796875,0,0,0.5478671193122864,0
250,250,0.9974283576011658,1,1,0.9979939460754395,5
251,251,0.6902344226837158,1,0,0.6788657903671265,3
252,252,0.9981348514556885,1,1,0.9985914826393127,9
253,253,0.9978762865066528,1,1,0.9984632730484009,9
254,254,0.9656766653060913,1,1,0.9846386313438416,4
255,255,0.980654776096344,1,1,0.9965603947639465,0
256,256,0.9733176231384277,1,1,0.987370491027832,3
257,257,0.9994434714317322,1,1,0.9995138645172119,0
258,258,0.9420399069786072,1,1,0.9927849769592285,0
259,259,0.9981814622879028,1,1,0.9987683892250061,9
260,260,0.9856986403465271,1,1,0.9924651384353638,8
261,261,0.989575207233429,1,1,0.9955774545669556,1
262,262,0.9890199303627014,1,1,0.9922341108322144,5
263,263,0.5044816136360168,1,1,0.9420350193977356,7
264,264,0.4972885847091675,0,1,0.8650258183479309,8
265,265,0.9786362648010254,1,1,0.9889100193977356,8
266,266,0.9118360280990601,1,0,0.561240017414093,2
267,267,0.997678816318512,1,1,0.9982200264930725,4
268,268,0.998559296131134,1,1,0.9992144107818604,7
269,269,0.6025554537773132,1,1,0.9496449828147888,0
270,270,0.9632648229598999,1,1,0.989781379699707,2
271,271,0.8834398984909058,0,1,0.9670029878616333,5
272,272,0.9958434700965881,1,1,0.99679034948349,6
273,273,0.6450247764587402,1,1,0.8641402721405029,3
274,274,0.9917551279067993,1,1,0.9953077435493469,8
275,275,0.9885031580924988,0,1,0.9928172826766968,3
276,276,0.9944295883178711,1,1,0.995674192905426,0
277,277,0.7369054555892944,0,0,0.561764657497406,2
278,278,0.9457364678382874,1,1,0.9839274287223816,4
279,279,0.8429425954818726,1,1,0.945928692817688,3
280,280,0.9990850687026978,1,1,0.9993067979812622,9
281,281,0.9901112914085388,1,1,0.9953517913818359,0
282,282,0.9946139454841614,1,1,0.9967218041419983,6
283,283,0.9987272620201111,1,1,0.9989681243896484,1
284,284,0.721623420715332,1,1,0.9832471013069153,0
285,285,0.9974000453948975,1,1,0.9983159303665161,9
286,286,0.9969797134399414,1,1,0.9983285069465637,1
287,287,0.7562374472618103,1,0,0.8873918056488037,0
288,288,0.9997112154960632,1,1,0.9997599720954895,7
289,289,0.998468816280365,1,1,0.9988479614257812,9
290,290,0.9994220733642578,1,1,0.9995682835578918,1
291,291,0.9918618202209473,1,1,0.9944164752960205,2
292,292,0.9965347051620483,1,1,0.9979463219642639,6
293,293,0.9427474141120911,1,1,0.9832834005355835,9
294,294,0.9959421753883362,1,1,0.9975469708442688,3
295,295,0.989141583442688,1,1,0.9941467046737671,4
296,296,0.9988536834716797,1,1,0.9991312623023987,6
297,297,0.9990326166152954,1,1,0.9991441965103149,0
298,298,0.8816142678260803,1,1,0.9777317643165588,0
299,299,0.9868831038475037,1,1,0.9932048320770264,6
300,300,0.9959302544593811,1,1,0.9971585273742676,6
301,301,0.992456316947937,1,1,0.996167004108429,6
302,302,0.9645773768424988,1,1,0.9849788546562195,3
303,303,0.6561943888664246,1,1,0.9023399949073792,2
304,304,0.9950190782546997,1,1,0.9962719678878784,6
305,305,0.9992407560348511,1,1,0.9993595480918884,1
306,306,0.9929066896438599,1,1,0.9961685538291931,8
307,307,0.8604168891906738,1,1,0.9904016852378845,2
308,308,0.9998272061347961,1,1,0.99988853931427,1
309,309,0.6842747330665588,0,0,0.7071210145950317,4
310,310,0.9981441497802734,1,1,0.9985431432723999,8
311,311,0.9991457462310791,1,1,0.9994055032730103,6
312,312,0.7970372438430786,0,1,0.976464033126831,0
313,313,0.8445416688919067,1,1,0.9387111067771912,0
314,314,0.7877994179725647,0,0,0.3713725507259369,3
315,315,0.9961814880371094,1,1,0.9972372055053711,0
316,316,0.8530440926551819,1,1,0.9699763655662537,7
317,317,0.9950665235519409,1,1,0.9981610178947449,7
318,318,0.9917380213737488,1,1,0.9935217499732971,5
319,319,0.9940105080604553,1,1,0.9966458678245544,5
320,320,0.9902843832969666,1,1,0.9930332899093628,3
321,321,0.9542970657348633,1,1,0.9912210702896118,5
322,322,0.9972857236862183,1,1,0.9981197714805603,2
323,323,0.7716571688652039,1,1,0.9191248416900635,3
324,324,0.896892249584198,1,1,0.9707329273223877,4
325,325,0.9069982171058655,1,1,0.9912213087081909,1
326,326,0.9961262345314026,1,1,0.9976412057876587,7
327,327,0.9747228622436523,1,1,0.9830024838447571,5
328,328,0.9965993762016296,1,1,0.9975699782371521,4
329,329,0.5053071975708008,1,1,0.9262334108352661,6
330,330,0.9994893074035645,1,1,0.9996034502983093,1
331,331,0.9993033409118652,1,1,0.9994958639144897,9
332,332,0.474597692489624,1,0,0.7254748344421387,3
333,333,0.9969081282615662,1,1,0.9979556798934937,6
334,334,0.9833048582077026,1,1,0.9908789992332458,6
335,335,0.9660738706588745,1,1,0.985919713973999,9
336,336,0.9937454462051392,1,1,0.9953528642654419,3
337,337,0.993655800819397,1,1,0.9958041310310364,8
338,338,0.9990363121032715,1,1,0.9991493225097656,0
339,339,0.99880051612854,1,1,0.9991868138313293,7
340,340,0.5816637873649597,1,0,0.7372002005577087,2
341,341,0.9983963370323181,1,1,0.9987744688987732,6
342,342,0.8577095866203308,1,1,0.9612646698951721,2
343,343,0.9909331798553467,1,1,0.9945759773254395,5
344,344,0.9988300204277039,1,1,0.9992239475250244,8
345,345,0.9974684715270996,1,1,0.998171329498291,5
346,346,0.5901126861572266,1,1,0.8885186910629272,4
347,347,0.995194137096405,1,1,0.997750461101532,6
348,348,0.9991403818130493,1,1,0.9992581009864807,8
349,349,0.9887552261352539,1,1,0.9946656227111816,9
350,350,0.9991176724433899,1,1,0.9993504881858826,9
351,351,0.9994982481002808,1,1,0.999660849571228,1
352,352,0.9777768850326538,1,1,0.9908860921859741,0
353,353,0.9994832277297974,1,1,0.9995336532592773,2
354,354,0.3872012794017792,1,0,0.8651229739189148,2
355,355,0.6610042452812195,0,1,0.9179962277412415,4
356,356,0.7358404397964478,0,0,0.4207782447338104,5
357,357,0.8991541266441345,1,1,0.9777244925498962,2
358,358,0.9843463897705078,1,1,0.9913308620452881,8
359,359,0.9956501126289368,1,1,0.9964655637741089,0
360,360,0.9974871873855591,1,1,0.9981536269187927,9
361,361,0.9965652823448181,1,1,0.9976930022239685,5
362,362,0.9987537860870361,1,1,0.9989905953407288,8
363,363,0.9922053217887878,1,1,0.994674563407898,1
364,364,0.9995716214179993,1,1,0.9996473789215088,9
365,365,0.8536518812179565,1,1,0.948279857635498,4
366,366,0.9995747208595276,1,1,0.9997500777244568,1
367,367,0.9764816164970398,1,1,0.9861392378807068,3
368,368,0.8942558169364929,0,1,0.9823309183120728,0
369,369,0.9992328882217407,1,1,0.9994574189186096,1
370,370,0.8141026496887207,1,0,0.7832772731781006,4
371,371,0.9998360872268677,1,1,0.9998759031295776,7
372,372,0.9958428740501404,1,1,0.9968876242637634,9
373,373,0.9834948182106018,1,1,0.990559458732605,4
374,374,0.9988077878952026,1,1,0.9990828037261963,2
375,375,0.9991532564163208,1,1,0.9993927478790283,7
376,376,0.9911870360374451,1,1,0.995184600353241,0
377,377,0.9960762858390808,1,1,0.9977030158042908,7
378,378,0.6555432677268982,0,1,0.9138875603675842,8
379,379,0.9981062412261963,1,1,0.9985571503639221,6
380,380,0.9535884857177734,1,1,0.9819892644882202,6
381,381,0.9986909031867981,1,1,0.9991000890731812,9
382,382,0.998754620552063,1,1,0.998930037021637,0
383,383,0.9977860450744629,1,1,0.9983434677124023,9
384,384,0.6932693719863892,0,0,0.8227438926696777,5
385,385,0.996411144733429,1,1,0.9970704317092896,8
386,386,0.9978485107421875,1,1,0.9989877343177795,7
387,387,0.7785887122154236,1,0,0.48496636748313904,2
388,388,0.9971828460693359,1,1,0.9986007809638977,2
389,389,0.9972257018089294,1,1,0.9979889392852783,5
390,390,0.9994515776634216,1,1,0.9996121525764465,1
391,391,0.9987425208091736,1,1,0.9989550113677979,2
392,392,0.9985633492469788,1,1,0.9989567995071411,6
393,393,0.9206165075302124,1,1,0.971365213394165,2
394,394,0.9666144847869873,1,1,0.9863775968551636,9
395,395,0.9564818739891052,1,1,0.9876410365104675,6
396,396,0.9667655229568481,1,1,0.9910056591033936,2
397,397,0.6960528492927551,1,1,0.9528369903564453,3
398,398,0.993675172328949,1,1,0.9964253306388855,0
399,399,0.9957433342933655,1,1,0.9969571828842163,3
400,400,0.9987682700157166,1,1,0.9990537762641907,9
401,401,0.8956077694892883,1,1,0.9603718519210815,8
402,402,0.8598672747612,1,0,0.7014968395233154,7
403,403,0.9920235872268677,1,1,0.9960122108459473,8
404,404,0.9961355924606323,1,1,0.9968668818473816,8
405,405,0.7188130617141724,0,0,0.44079411029815674,2
406,406,0.9996292591094971,1,1,0.9997206330299377,0
407,407,0.997336208820343,1,1,0.9987751841545105,1
408,408,0.9962785840034485,1,1,0.9970276951789856,8
409,409,0.9981358051300049,1,1,0.9985426664352417,2
410,410,0.9996308088302612,1,1,0.9997363686561584,7
411,411,0.9978739023208618,1,1,0.9984661340713501,9
412,412,0.8745726346969604,1,1,0.9615592360496521,3
413,413,0.9983629584312439,1,1,0.9988266825675964,6
414,414,0.9996678829193115,1,1,0.9997528195381165,1
415,415,0.9987674951553345,1,1,0.9990915060043335,9
416,416,0.7283168435096741,1,1,0.9004797339439392,0
417,417,0.9755615592002869,1,1,0.991866409778595,7
418,418,0.6007155179977417,1,1,0.8589332103729248,3
419,419,0.9942980408668518,1,1,0.9964827299118042,7
420,420,0.9830120205879211,1,1,0.9917102456092834,4
421,421,0.9894546270370483,1,1,0.9937688112258911,5
422,422,0.8469648957252502,0,1,0.9790474772453308,8
423,423,0.9834438562393188,1,1,0.9911547899246216,0
424,424,0.9377408623695374,1,1,0.9779906272888184,2
425,425,0.9969214797019958,1,1,0.9977819323539734,9
426,426,0.6024269461631775,0,0,0.6649922132492065,5
427,427,0.9579124450683594,1,1,0.9846657514572144,4
428,428,0.9617554545402527,1,1,0.9946870803833008,0
429,429,0.9983360171318054,1,1,0.9985685348510742,6
430,430,0.6400019526481628,1,1,0.9640161395072937,2
431,431,0.9936343431472778,1,1,0.995387852191925,5
432,432,0.7888023853302002,1,1,0.9570162296295166,3
433,433,0.7719717621803284,0,1,0.9205703735351562,3
434,434,0.67775559425354,1,1,0.9516685605049133,3
435,435,0.9955490827560425,1,1,0.9974400997161865,7
436,436,0.9977057576179504,1,1,0.9988908171653748,2
437,437,0.7353193759918213,1,1,0.9335533380508423,5
438,438,0.7022293210029602,1,1,0.8933015465736389,3
439,439,0.5091405510902405,0,1,0.8097130060195923,9
440,440,0.9996594190597534,1,1,0.999750554561615,1
441,441,0.921148955821991,1,1,0.9511393904685974,4
442,442,0.9983256459236145,1,1,0.9988325238227844,9
443,443,0.9879308938980103,1,1,0.9927259683609009,9
444,444,0.9876272678375244,1,1,0.9929801821708679,5
445,445,0.9904035329818726,1,1,0.994766116142273,7
446,446,0.8799543380737305,1,1,0.9870610237121582,5
447,447,0.9988172650337219,1,1,0.9989084005355835,0
448,448,0.9930192828178406,1,1,0.9959855675697327,2
449,449,0.5166247487068176,0,1,0.8429136276245117,0
450,450,0.9751349091529846,1,1,0.9940650463104248,2
451,451,0.9984475374221802,1,1,0.9988571405410767,9
452,452,0.9982506632804871,1,1,0.9990336894989014,7
453,453,0.7560250759124756,1,1,0.9357466101646423,3
454,454,0.9984695315361023,1,1,0.9989389777183533,9
455,455,0.9927396178245544,1,1,0.9955840706825256,4
456,456,0.7835417985916138,0,0,0.6009161472320557,4
457,457,0.9954288005828857,1,1,0.9975504279136658,5
458,458,0.7813684940338135,1,0,0.647006094455719,4
459,459,0.8498595356941223,1,0,0.3516187369823456,6
460,460,0.9993727803230286,1,1,0.9995055198669434,5
461,461,0.8664007186889648,1,1,0.9806159734725952,6
462,462,0.9982790946960449,1,1,0.998699426651001,1
463,463,0.472438246011734,1,1,0.7854042053222656,4
464,464,0.5776625871658325,1,0,0.9366475343704224,3
465,465,0.8266266584396362,1,1,0.9811002016067505,4
466,466,0.9942069053649902,1,1,0.9977268576622009,4
467,467,0.9918572902679443,1,1,0.9942330718040466,3
468,468,0.9323610663414001,1,1,0.9842700958251953,7
469,469,0.9982195496559143,1,1,0.9985742568969727,8
470,470,0.6259594559669495,0,0,0.401231974363327,4
471,471,0.9969322681427002,1,1,0.9990189075469971,7
472,472,0.9978944659233093,1,1,0.9982995390892029,8
473,473,0.9974660873413086,1,1,0.9983318448066711,0
474,474,0.9064289331436157,1,1,0.9435980319976807,5
475,475,0.996119499206543,1,1,0.9978146553039551,7
476,476,0.7579679489135742,1,1,0.9748982787132263,6
477,477,0.5423164963722229,1,0,0.9057803750038147,0
478,478,0.950776219367981,1,1,0.9824832677841187,5
479,479,0.9734785556793213,1,1,0.9813211560249329,4
480,480,0.5610009431838989,1,1,0.9512825012207031,8
481,481,0.9983537197113037,1,1,0.9989533424377441,6
482,482,0.996708869934082,1,1,0.9972625970840454,8
483,483,0.6438542008399963,0,0,0.4644092619419098,2
484,484,0.997331976890564,1,1,0.9982752799987793,5
485,485,0.4929256737232208,1,0,0.8790867328643799,9
486,486,0.998999297618866,1,1,0.9992239475250244,9
487,487,0.9935662150382996,1,1,0.9957923889160156,9
488,488,0.9866401553153992,1,1,0.9909669756889343,5
489,489,0.9968315958976746,1,1,0.9982763528823853,0
