,sample_idx,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades4_255_adv_conf4_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades4_255_is_acc,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades4_255_is_rob4_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades4_255_nat_conf,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades4_255_pred
76,76,0.9806073904037476,1,1,0.9893849492073059,9
77,77,0.9328504204750061,1,1,0.9711088538169861,3
78,78,0.9648043513298035,1,1,0.9823618531227112,3
79,79,0.9825740456581116,1,1,0.9875959157943726,8
80,80,0.8992571830749512,1,1,0.9752489924430847,8
81,81,0.6634743809700012,1,1,0.8890687227249146,1
82,82,0.994354248046875,1,1,0.9961846470832825,1
83,83,0.9885579347610474,1,1,0.9934923052787781,7
84,84,0.9786416292190552,1,1,0.9877628684043884,2
85,85,0.7564322352409363,0,0,0.8269542455673218,7
86,86,0.9368261098861694,1,1,0.9882699251174927,2
87,87,0.6616151332855225,1,1,0.9346314668655396,7
88,88,0.9813546538352966,1,1,0.9890658855438232,8
89,89,0.9899984002113342,1,1,0.9944875836372375,9
90,90,0.9901633262634277,1,1,0.9930436611175537,0
91,91,0.46210572123527527,1,0,0.8877153396606445,3
92,92,0.994137167930603,1,1,0.9965477585792542,8
93,93,0.9789536595344543,1,1,0.9851537942886353,6
94,94,0.5037111043930054,1,0,0.4744424819946289,4
95,95,0.9168718457221985,1,1,0.9649519324302673,6
96,96,0.9869197607040405,1,1,0.9913586378097534,6
97,97,0.4829574525356293,1,1,0.605118453502655,0
98,98,0.9984543323516846,1,1,0.9986569881439209,0
99,99,0.9980230331420898,1,1,0.9987724423408508,7
100,100,0.4498448967933655,1,0,0.690809965133667,4
101,101,0.8895948529243469,1,1,0.9603882431983948,5
102,102,0.9964105486869812,1,1,0.9974600672721863,6
103,103,0.985188364982605,1,1,0.9900520443916321,3
104,104,0.9949813485145569,1,1,0.9966585636138916,1
105,105,0.9968422651290894,1,1,0.9975544810295105,1
106,106,0.9134020805358887,1,1,0.9474267363548279,3
107,107,0.9551876783370972,1,1,0.972439706325531,6
108,108,0.9742720723152161,1,1,0.9900538921356201,8
109,109,0.9972924590110779,1,1,0.9982020854949951,7
110,110,0.9681472778320312,1,1,0.9856389164924622,4
111,111,0.9885271787643433,1,1,0.9923080205917358,0
112,112,0.5521559119224548,1,0,0.934238851070404,6
113,113,0.8733542561531067,1,1,0.9444553256034851,2
114,114,0.6123447418212891,1,1,0.9837740659713745,1
115,115,0.8353915214538574,1,1,0.925362765789032,3
116,116,0.9598488807678223,1,1,0.9799474477767944,0
117,117,0.4431275427341461,1,0,0.885145902633667,4
118,118,0.5767031908035278,0,0,0.328921377658844,3
119,119,0.7946439385414124,1,0,0.8833377361297607,7
120,120,0.698954701423645,1,1,0.945193886756897,8
121,121,0.6271898746490479,0,0,0.470804899930954,0
122,122,0.983036458492279,1,1,0.991228461265564,1
123,123,0.9951326251029968,1,1,0.9967036843299866,2
124,124,0.9614813923835754,1,1,0.978367030620575,8
125,125,0.5597137212753296,0,0,0.4682075083255768,8
126,126,0.8910387754440308,1,1,0.9512459635734558,8
127,127,0.8172661066055298,1,0,0.8427593111991882,3
128,128,0.7060580849647522,0,0,0.2869959771633148,8
129,129,0.8432164192199707,1,1,0.9727582335472107,2
130,130,0.9625574350357056,1,1,0.9817251563072205,4
131,131,0.9976930022239685,1,1,0.9986546039581299,1
132,132,0.9635109901428223,1,1,0.9821244478225708,8
133,133,0.998435914516449,1,1,0.9989458918571472,9
134,134,0.9531698822975159,1,1,0.9755943417549133,1
135,135,0.8075263500213623,1,1,0.9234990477561951,2
136,136,0.9938052892684937,1,1,0.9959481358528137,9
137,137,0.9950243830680847,1,1,0.9969507455825806,7
138,138,0.9586445689201355,1,1,0.9705298542976379,2
139,139,0.9400204420089722,1,0,0.5769222974777222,9
140,140,0.7509693503379822,1,1,0.9141300916671753,6
141,141,0.9853094220161438,1,1,0.9902363419532776,5
142,142,0.9899112582206726,1,1,0.9945598244667053,6
143,143,0.9145995378494263,1,1,0.9621548652648926,3
144,144,0.9871084094047546,1,1,0.9930703043937683,8
145,145,0.978238582611084,1,1,0.9928693175315857,7
146,146,0.977659285068512,1,1,0.9862605929374695,6
147,147,0.9547079205513,0,1,0.9942928552627563,5
148,148,0.9808340668678284,1,1,0.9930398464202881,5
149,149,0.9911044836044312,1,1,0.9939430356025696,2
150,150,0.9734352231025696,1,1,0.9876002073287964,8
151,151,0.8091447353363037,1,1,0.9908064007759094,9
152,152,0.8434863686561584,1,1,0.9483410716056824,6
153,153,0.9693182110786438,1,1,0.9825429916381836,0
154,154,0.7912311553955078,1,1,0.9370361566543579,0
155,155,0.9439233541488647,1,1,0.9836710691452026,5
156,156,0.9520081877708435,1,1,0.9828751087188721,2
157,157,0.9974995255470276,1,1,0.9982826709747314,9
158,158,0.5978509783744812,1,0,0.7034333348274231,5
159,159,0.9653179049491882,1,1,0.9801170229911804,4
160,160,0.9945029020309448,1,1,0.9954357743263245,2
161,161,0.9920237064361572,1,1,0.9948617815971375,1
162,162,0.7340001463890076,1,0,0.8502013087272644,6
163,163,0.6209582090377808,1,0,0.9186735153198242,6
164,164,0.7502772212028503,0,1,0.9373727440834045,0
165,165,0.82282555103302,0,1,0.9859796166419983,2
166,166,0.8346173763275146,1,1,0.9645489454269409,8
167,167,0.8648340106010437,1,0,0.7940142154693604,4
168,168,0.9321362972259521,1,1,0.9760934710502625,5
169,169,0.5666349530220032,1,1,0.9401869177818298,0
170,170,0.996724545955658,1,1,0.9975595474243164,9
171,171,0.8809213638305664,1,1,0.9842304587364197,9
172,172,0.7474714517593384,1,1,0.8762706518173218,9
173,173,0.989361584186554,1,1,0.9935884475708008,8
174,174,0.9970581531524658,1,1,0.9981818199157715,9
175,175,0.9986912608146667,1,1,0.9990466237068176,9
176,176,0.9188077449798584,1,1,0.9565381407737732,3
177,177,0.9706910252571106,1,1,0.9796327352523804,7
178,178,0.6930007934570312,1,0,0.5540295243263245,5
179,179,0.9800491333007812,1,1,0.9856487512588501,0
180,180,0.9921601414680481,1,1,0.9942721128463745,0
181,181,0.944796085357666,1,1,0.966655433177948,5
182,182,0.984028160572052,1,1,0.9913546442985535,2
183,183,0.6327232122421265,1,0,0.3621782958507538,2
184,184,0.949802577495575,1,1,0.9824200868606567,3
185,185,0.9647850394248962,1,1,0.9829837083816528,8
186,186,0.8452713489532471,1,0,0.8168541789054871,6
187,187,0.7388823628425598,1,0,0.8755185008049011,3
188,188,0.9150972962379456,1,1,0.9516271948814392,4
189,189,0.7844308018684387,1,1,0.9370065331459045,0
190,190,0.9925926327705383,1,1,0.9950056672096252,5
191,191,0.4000575840473175,1,0,0.8273791670799255,8
192,192,0.8753489255905151,1,1,0.9668698310852051,0
193,193,0.9824449419975281,1,1,0.9908837676048279,1
194,194,0.9792044758796692,1,1,0.9886242151260376,7
195,195,0.556891679763794,0,0,0.6320289969444275,5
196,196,0.977347731590271,1,1,0.9887429475784302,8
197,197,0.7082334160804749,1,1,0.8097792267799377,8
198,198,0.9968520998954773,1,1,0.9975810050964355,7
199,199,0.8421784043312073,1,1,0.9244729280471802,8
200,200,0.936964213848114,1,1,0.9862422943115234,5
201,201,0.49386516213417053,1,1,0.9352465867996216,1
202,202,0.9910944104194641,1,1,0.9939292669296265,8
203,203,0.9913401007652283,1,1,0.9946742057800293,7
204,204,0.9887526631355286,1,1,0.9936656355857849,1
205,205,0.9081829786300659,1,1,0.9433154463768005,3
206,206,0.8597529530525208,1,1,0.9695592522621155,0
207,207,0.9750494956970215,1,1,0.988092303276062,5
208,208,0.9959468245506287,1,1,0.9974266886711121,7
209,209,0.988471508026123,1,1,0.9938302636146545,9
210,210,0.7543569803237915,1,1,0.9498016238212585,7
211,211,0.9834519624710083,1,1,0.9895839095115662,4
212,212,0.9799872040748596,1,1,0.9876630902290344,5
213,213,0.836201012134552,0,0,0.43626725673675537,8
214,214,0.9755792617797852,1,1,0.9857450723648071,8
215,215,0.9962073564529419,1,1,0.9974355101585388,0
216,216,0.9960218071937561,1,1,0.9971972703933716,7
217,217,0.996166467666626,1,1,0.9973998069763184,9
218,218,0.37499579787254333,1,0,0.443862646818161,8
219,219,0.9835220575332642,1,1,0.9878425598144531,2
220,220,0.9868660569190979,1,1,0.9936408400535583,7
221,221,0.7288849353790283,1,0,0.9060215353965759,6
222,222,0.9906888008117676,1,1,0.9971461892127991,9
223,223,0.7160254716873169,1,1,0.9498226046562195,4
224,224,0.6526557803153992,0,0,0.8612337708473206,4
225,225,0.9694622159004211,1,1,0.9954692125320435,9
226,226,0.6876677870750427,0,1,0.9177016615867615,4
227,227,0.9696459770202637,1,1,0.9801819920539856,4
228,228,0.9529800415039062,1,1,0.983482837677002,7
229,229,0.5744337439537048,1,1,0.929341197013855,6
230,230,0.9979586601257324,1,1,0.998482882976532,5
231,231,0.9987081289291382,1,1,0.999113142490387,1
232,232,0.6044379472732544,1,0,0.7740601897239685,5
233,233,0.8015191555023193,1,1,0.8913292288780212,8
234,234,0.9442020058631897,1,1,0.9796152710914612,8
235,235,0.9963003396987915,1,1,0.9970065951347351,0
236,236,0.8226963877677917,1,1,0.8854334354400635,4
237,237,0.9193494915962219,0,0,0.7101444602012634,2
238,238,0.4890943467617035,1,1,0.9194908738136292,5
239,239,0.9858038425445557,1,1,0.991066038608551,5
240,240,0.997132420539856,1,1,0.9979945421218872,1
241,241,0.9772353768348694,1,1,0.9887857437133789,1
242,242,0.5704022645950317,1,0,0.650412380695343,8
243,243,0.9603176712989807,1,1,0.9923152923583984,9
244,244,0.9858470559120178,1,1,0.9901493787765503,0
245,245,0.7645426392555237,0,0,0.6924270987510681,8
246,246,0.9881929755210876,1,1,0.9927514791488647,1
247,247,0.45142602920532227,1,0,0.7239013314247131,9
248,248,0.98893141746521,1,1,0.9942869544029236,2
249,249,0.6182585954666138,1,0,0.9279481768608093,2
250,250,0.9781156182289124,1,1,0.9860082268714905,5
251,251,0.6029216647148132,1,0,0.8734635710716248,3
252,252,0.997776210308075,1,1,0.9985082745552063,9
253,253,0.9672279953956604,1,1,0.980851948261261,9
254,254,0.6532614827156067,1,0,0.8462867140769958,4
255,255,0.9564525485038757,1,1,0.9812161326408386,0
256,256,0.9754164814949036,1,1,0.984851062297821,3
257,257,0.9935562014579773,1,1,0.9952186942100525,0
258,258,0.5473484992980957,1,0,0.9448015689849854,0
259,259,0.9876068234443665,1,1,0.9933261871337891,9
260,260,0.8784038424491882,1,1,0.9774512648582458,8
261,261,0.8989468812942505,1,1,0.9921908974647522,1
262,262,0.8544842600822449,1,1,0.9210420846939087,5
263,263,0.6343572735786438,1,1,0.8770220279693604,7
264,264,0.8153170347213745,0,0,0.7015125155448914,8
265,265,0.8926671147346497,1,1,0.9648540616035461,8
266,266,0.5261102318763733,1,0,0.8855310082435608,2
267,267,0.9935594797134399,1,1,0.9962437152862549,4
268,268,0.9815104007720947,1,1,0.9898408055305481,7
269,269,0.5755050182342529,1,0,0.580008327960968,0
270,270,0.45251622796058655,1,1,0.8596023321151733,2
271,271,0.721163809299469,0,0,0.7449750900268555,5
272,272,0.9917441010475159,1,1,0.9945196509361267,6
273,273,0.8537217974662781,1,0,0.5378033518791199,3
274,274,0.9831820130348206,1,1,0.9896466135978699,8
275,275,0.9573236703872681,0,1,0.9736929535865784,3
276,276,0.8914844393730164,1,1,0.9614691734313965,0
277,277,0.8266399502754211,0,0,0.4003143012523651,2
278,278,0.9611172080039978,1,1,0.9811993837356567,4
279,279,0.7735944986343384,1,1,0.9566064476966858,3
280,280,0.9867947697639465,1,1,0.9968484044075012,9
281,281,0.9778568148612976,1,1,0.9897137880325317,0
282,282,0.9442174434661865,1,1,0.970457136631012,6
283,283,0.9932109713554382,1,1,0.9958581328392029,1
284,284,0.5753978490829468,1,1,0.9472573399543762,0
285,285,0.9976255297660828,1,1,0.9984022974967957,9
286,286,0.9406028985977173,1,1,0.9862392544746399,1
287,287,0.7551090121269226,1,0,0.875004231929779,0
288,288,0.9918535351753235,1,1,0.994106650352478,7
289,289,0.9974899291992188,1,1,0.9983612895011902,9
290,290,0.9976844787597656,1,1,0.9985502362251282,1
291,291,0.9556724429130554,1,1,0.9712666869163513,2
292,292,0.9768839478492737,1,1,0.9846767783164978,6
293,293,0.7848109006881714,1,1,0.9775670170783997,9
294,294,0.8356095552444458,1,1,0.9686188101768494,3
295,295,0.9085507988929749,1,1,0.9434173107147217,4
296,296,0.9890540838241577,1,1,0.9921030402183533,6
297,297,0.9972827434539795,1,1,0.9976180195808411,0
298,298,0.75084388256073,1,1,0.9735291004180908,0
299,299,0.9644348621368408,1,1,0.9800870418548584,6
300,300,0.9813933968544006,1,1,0.9879541397094727,6
301,301,0.9159737229347229,1,1,0.9721928834915161,6
302,302,0.7072780132293701,1,0,0.7219640612602234,3
303,303,0.9675278663635254,1,1,0.9865994453430176,2
304,304,0.9375962615013123,1,1,0.9620118737220764,6
305,305,0.9889835715293884,1,1,0.9922274947166443,1
306,306,0.964295506477356,1,1,0.9816770553588867,8
307,307,0.6720448732376099,1,0,0.9552976489067078,2
308,308,0.990378737449646,1,1,0.9975090026855469,1
309,309,0.679394543170929,0,0,0.40685567259788513,2
310,310,0.9867039918899536,1,1,0.9911500215530396,8
311,311,0.9948670864105225,1,1,0.9967813491821289,6
312,312,0.8412731289863586,0,0,0.650596022605896,0
313,313,0.7214357256889343,0,0,0.5212914943695068,2
314,314,0.6659053564071655,1,0,0.5844916701316833,4
315,315,0.948083221912384,1,1,0.9714170694351196,0
316,316,0.5706846117973328,1,0,0.9204027652740479,7
317,317,0.9685386419296265,1,1,0.9838093519210815,7
318,318,0.9875895380973816,1,1,0.9921070337295532,5
319,319,0.9283267855644226,1,1,0.9790839552879333,5
320,320,0.7985854148864746,1,1,0.9093021750450134,3
321,321,0.8060652017593384,1,1,0.9855918884277344,5
322,322,0.974785566329956,1,1,0.9938070178031921,2
323,323,0.6196313500404358,1,0,0.49277397990226746,3
324,324,0.9586270451545715,1,1,0.991594135761261,4
325,325,0.5981615781784058,1,1,0.9856352806091309,1
326,326,0.7890061140060425,1,1,0.90828937292099,7
327,327,0.47167330980300903,1,1,0.9433026313781738,5
328,328,0.9664196968078613,1,1,0.9775486588478088,4
329,329,0.9205859303474426,1,1,0.9624157547950745,6
330,330,0.9963338375091553,1,1,0.9972797632217407,1
331,331,0.9993771910667419,1,1,0.9995326995849609,9
332,332,0.8154479265213013,0,0,0.3940277099609375,6
333,333,0.9887223243713379,1,1,0.9920113682746887,6
334,334,0.9707368612289429,1,1,0.981553316116333,6
335,335,0.8395468592643738,1,1,0.9872270226478577,9
336,336,0.9645422101020813,1,1,0.9798594117164612,3
337,337,0.9411540627479553,1,1,0.9815856218338013,8
338,338,0.9948394894599915,1,1,0.9958522319793701,0
339,339,0.9844448566436768,1,1,0.9914637207984924,7
340,340,0.7973079085350037,0,0,0.32113903760910034,6
341,341,0.9959755539894104,1,1,0.9970430731773376,6
342,342,0.7726751565933228,0,0,0.4925196170806885,0
343,343,0.9398820400238037,1,1,0.9648635983467102,5
344,344,0.9019383192062378,1,1,0.9850238561630249,8
345,345,0.7132440805435181,1,1,0.9758780598640442,5
346,346,0.8769037127494812,1,1,0.9552323818206787,4
347,347,0.9410068988800049,1,1,0.9862761497497559,6
348,348,0.9968916773796082,1,1,0.9975298047065735,8
349,349,0.9011939764022827,1,1,0.9801687002182007,9
350,350,0.9977133274078369,1,1,0.9984599351882935,9
351,351,0.9918828010559082,1,1,0.9966669678688049,1
352,352,0.6076608300209045,1,0,0.9204813838005066,0
353,353,0.9976465106010437,1,1,0.9979795813560486,2
354,354,0.4635114073753357,1,0,0.6286949515342712,2
355,355,0.8669661283493042,1,0,0.5914665460586548,7
356,356,0.7244950532913208,0,0,0.46248364448547363,5
357,357,0.8296189904212952,1,1,0.9462082982063293,2
358,358,0.9740954637527466,1,1,0.9851999282836914,8
359,359,0.9816869497299194,1,1,0.9866763353347778,0
360,360,0.9582523107528687,1,1,0.9806739091873169,9
361,361,0.9944170713424683,1,1,0.9967145919799805,5
362,362,0.995368480682373,1,1,0.9970920085906982,8
363,363,0.8950661420822144,1,1,0.9463455080986023,1
364,364,0.9970393776893616,1,1,0.9979853630065918,9
365,365,0.8547446131706238,1,1,0.9516175985336304,4
366,366,0.962169349193573,1,1,0.9865083694458008,1
367,367,0.6779632568359375,1,1,0.8761829733848572,3
368,368,0.6330331563949585,0,0,0.7613644003868103,0
369,369,0.9891128540039062,1,1,0.9937923550605774,1
370,370,0.3494485318660736,1,0,0.43647682666778564,4
371,371,0.998284637928009,1,1,0.9987943172454834,7
372,372,0.995244562625885,1,1,0.9968419075012207,9
373,373,0.5414795279502869,1,0,0.833216667175293,4
374,374,0.9938358664512634,1,1,0.9960327744483948,2
375,375,0.9928389191627502,1,1,0.9956268072128296,7
376,376,0.9338491559028625,1,1,0.9703630208969116,0
377,377,0.963746190071106,1,1,0.9835028052330017,7
378,378,0.5839893221855164,0,0,0.644106924533844,8
379,379,0.9960611462593079,1,1,0.9972270131111145,6
380,380,0.9466392993927002,1,1,0.966253936290741,6
381,381,0.9958486557006836,1,1,0.9972342848777771,9
382,382,0.9899458289146423,1,1,0.9930897355079651,0
383,383,0.9650125503540039,1,1,0.9918903112411499,9
384,384,0.5882324576377869,1,0,0.9616802334785461,2
385,385,0.9521346688270569,1,1,0.9634179472923279,8
386,386,0.9926073551177979,1,1,0.994717538356781,7
387,387,0.6220871806144714,1,0,0.41876330971717834,2
388,388,0.9758321046829224,1,1,0.9912853837013245,2
389,389,0.9892808794975281,1,1,0.9931574463844299,5
390,390,0.9919684529304504,1,1,0.9949953556060791,1
391,391,0.9962284564971924,1,1,0.9972066283226013,2
392,392,0.9936063289642334,1,1,0.9956509470939636,6
393,393,0.8141421675682068,1,1,0.9341286420822144,2
394,394,0.550601065158844,1,0,0.875615119934082,9
395,395,0.6985664963722229,1,1,0.9470690488815308,6
396,396,0.9894148111343384,1,1,0.9934766888618469,2
397,397,0.7937512993812561,1,0,0.7132971882820129,3
398,398,0.9717531800270081,1,1,0.9865437150001526,0
399,399,0.9786990880966187,1,1,0.9883391857147217,3
400,400,0.9962496161460876,1,1,0.9981687068939209,9
401,401,0.9655635952949524,1,1,0.9799497723579407,8
402,402,0.4001641869544983,1,1,0.7081961631774902,7
403,403,0.9361201524734497,1,1,0.9628291726112366,8
404,404,0.964093804359436,1,1,0.9822710156440735,8
405,405,0.697326123714447,1,0,0.5098931789398193,4
406,406,0.9953101277351379,1,1,0.9971108436584473,0
407,407,0.9773310422897339,1,1,0.9892684817314148,1
408,408,0.9251784682273865,1,1,0.9581838250160217,8
409,409,0.9914031624794006,1,1,0.9945834279060364,2
410,410,0.9876134395599365,1,1,0.9923134446144104,7
411,411,0.9697784781455994,1,1,0.9822151064872742,9
412,412,0.4915817081928253,1,1,0.8022002577781677,3
413,413,0.9910780787467957,1,1,0.99443519115448,6
414,414,0.997718870639801,1,1,0.9982593655586243,1
415,415,0.9959210157394409,1,1,0.9971131086349487,9
416,416,0.8639193773269653,1,1,0.9881547689437866,0
417,417,0.9698412418365479,1,1,0.9877263903617859,7
418,418,0.8190609216690063,1,0,0.428562194108963,3
419,419,0.9910911321640015,1,1,0.9943284392356873,7
420,420,0.7286568880081177,1,1,0.8949663043022156,4
421,421,0.7948721051216125,1,1,0.9720016121864319,5
422,422,0.7608290314674377,0,0,0.9205756187438965,8
423,423,0.9977502226829529,1,1,0.9982240796089172,0
424,424,0.7560756802558899,1,1,0.8640599846839905,2
425,425,0.9974396228790283,1,1,0.9982125759124756,9
426,426,0.5913814306259155,0,0,0.9015950560569763,5
427,427,0.9015995860099792,1,1,0.9495114684104919,4
428,428,0.897219181060791,1,1,0.9873068332672119,0
429,429,0.9930145740509033,1,1,0.9950478672981262,6
430,430,0.847296416759491,1,0,0.9769703149795532,2
431,431,0.9606379866600037,1,1,0.9779946208000183,5
432,432,0.4589839279651642,1,1,0.8944929838180542,3
433,433,0.4786298871040344,1,1,0.9532291293144226,7
434,434,0.8490852117538452,1,0,0.8289855718612671,3
435,435,0.9836421012878418,1,1,0.989791989326477,7
436,436,0.9648264050483704,1,1,0.9845144152641296,2
437,437,0.6896411776542664,1,1,0.9440889358520508,5
438,438,0.8946163058280945,1,1,0.9515963196754456,3
439,439,0.5032506585121155,1,1,0.9362640976905823,1
440,440,0.9930477738380432,1,1,0.9955782294273376,1
441,441,0.524494469165802,1,1,0.6599813103675842,4
442,442,0.9956552982330322,1,1,0.9973353743553162,9
443,443,0.9460458159446716,1,1,0.9734476208686829,9
444,444,0.9694885015487671,1,1,0.9837819337844849,5
445,445,0.9773973822593689,1,1,0.9849326014518738,7
446,446,0.7073439955711365,1,1,0.8876883387565613,5
447,447,0.9880115389823914,1,1,0.9900261163711548,0
448,448,0.8176183104515076,1,1,0.9759676456451416,2
449,449,0.5990016460418701,1,0,0.7745468020439148,2
450,450,0.9768239855766296,1,1,0.989510715007782,2
451,451,0.9972482323646545,1,1,0.9980487823486328,9
452,452,0.9972099661827087,1,1,0.9981505274772644,7
453,453,0.6681835055351257,1,0,0.7002677917480469,3
454,454,0.9867657423019409,1,1,0.9913506507873535,9
455,455,0.9779434204101562,1,1,0.9841799736022949,4
456,456,0.9316896796226501,0,0,0.7140718698501587,4
457,457,0.9293646812438965,1,1,0.9902308583259583,5
458,458,0.7768042683601379,1,0,0.5722651481628418,4
459,459,0.42332807183265686,1,1,0.812900185585022,6
460,460,0.9902087450027466,1,1,0.9929760694503784,5
461,461,0.8839517831802368,1,1,0.965908944606781,6
462,462,0.9945152401924133,1,1,0.9964166879653931,1
463,463,0.594224750995636,1,0,0.6400122046470642,4
464,464,0.7970983982086182,1,0,0.5922591090202332,3
465,465,0.5676097869873047,1,0,0.9547975659370422,4
466,466,0.9968834519386292,1,1,0.9979153275489807,4
467,467,0.9913376569747925,1,1,0.9932067394256592,3
468,468,0.9902129769325256,1,1,0.9969953298568726,7
469,469,0.9812546968460083,1,1,0.990390419960022,8
470,470,0.8727903366088867,0,0,0.3789118826389313,5
471,471,0.922086775302887,1,1,0.965761125087738,7
472,472,0.9844158291816711,1,1,0.9894461035728455,8
473,473,0.9658258557319641,1,1,0.981475830078125,0
474,474,0.47507351636886597,1,0,0.8080584406852722,5
475,475,0.9808869361877441,1,1,0.9897387623786926,7
476,476,0.8585608005523682,1,1,0.9736856818199158,6
477,477,0.8101068735122681,1,0,0.768267810344696,0
478,478,0.8245465755462646,1,1,0.957900881767273,5
479,479,0.944896936416626,1,1,0.9651910662651062,4
480,480,0.339402437210083,1,1,0.8083375692367554,8
481,481,0.9814519286155701,1,1,0.9895002245903015,6
482,482,0.8962820172309875,1,1,0.942074179649353,8
483,483,0.703069269657135,0,0,0.7271544337272644,2
484,484,0.9962120056152344,1,1,0.9978335499763489,5
485,485,0.8004593849182129,1,0,0.38745981454849243,9
486,486,0.9944772124290466,1,1,0.9965028762817383,9
487,487,0.9937817454338074,1,1,0.9961679577827454,9
