,sample_idx,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades2_255_adv_conf2_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades2_255_is_acc,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades2_255_is_rob2_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades2_255_nat_conf,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades2_255_pred
178,178,0.8203243613243103,1,0,0.6102060675621033,5
179,179,0.9966114163398743,1,1,0.9975396394729614,0
180,180,0.9980629086494446,1,1,0.9985389709472656,0
181,181,0.9865379333496094,1,1,0.9899078607559204,5
182,182,0.9991704225540161,1,1,0.9994693398475647,2
183,183,0.46241822838783264,1,1,0.7329921722412109,2
184,184,0.9956711530685425,1,1,0.9967976212501526,3
185,185,0.9971990585327148,1,1,0.9980607628822327,8
186,186,0.5510250926017761,1,0,0.9718824625015259,6
187,187,0.6954944729804993,1,0,0.8770214915275574,3
188,188,0.6426212191581726,1,1,0.7705817222595215,4
189,189,0.842351496219635,1,1,0.9532496929168701,0
190,190,0.997956395149231,1,1,0.9985546469688416,5
191,191,0.9057139754295349,1,1,0.9808744788169861,8
192,192,0.9848782420158386,1,1,0.9950626492500305,0
193,193,0.998437225818634,1,1,0.9989712238311768,1
194,194,0.9991142153739929,1,1,0.9995942711830139,7
195,195,0.6604002714157104,0,0,0.6121736168861389,5
196,196,0.9964622855186462,1,1,0.9979920387268066,8
197,197,0.9276573657989502,1,1,0.9505330324172974,8
198,198,0.9999128580093384,1,1,0.9999301433563232,7
199,199,0.9866031408309937,1,1,0.9920138716697693,8
200,200,0.9814485907554626,1,1,0.9929248094558716,5
201,201,0.9659435153007507,1,1,0.9924678206443787,1
202,202,0.9981234669685364,1,1,0.9986209869384766,8
203,203,0.9984775185585022,1,1,0.9990571141242981,7
204,204,0.9986552000045776,1,1,0.9990454316139221,1
205,205,0.9911772012710571,1,1,0.9948632121086121,3
206,206,0.9981033802032471,1,1,0.9987394213676453,0
207,207,0.997670590877533,1,1,0.998307466506958,5
208,208,0.999658465385437,1,1,0.9998235106468201,7
209,209,0.9962064027786255,1,1,0.9984133243560791,9
210,210,0.9942428469657898,1,1,0.996503472328186,7
211,211,0.9935175180435181,1,1,0.9958978295326233,4
212,212,0.9969407320022583,1,1,0.997962474822998,5
213,213,0.7055049538612366,1,0,0.8635541200637817,9
214,214,0.9884383082389832,1,1,0.9946666955947876,8
215,215,0.9986220598220825,1,1,0.9990206956863403,0
216,216,0.998745322227478,1,1,0.9991108775138855,7
217,217,0.9990409016609192,1,1,0.9994373917579651,9
218,218,0.6750870943069458,1,1,0.8847758173942566,8
219,219,0.9984717965126038,1,1,0.9989027976989746,2
220,220,0.9980010390281677,1,1,0.9990629553794861,7
221,221,0.7674877643585205,1,0,0.9217830300331116,6
222,222,0.9997062087059021,1,1,0.9998069405555725,9
223,223,0.8832627534866333,1,1,0.9910139441490173,4
224,224,0.4732106924057007,0,1,0.9742634296417236,4
225,225,0.9947733283042908,1,1,0.9984585046768188,9
226,226,0.6275365948677063,0,1,0.8983785510063171,4
227,227,0.998481810092926,1,1,0.9990261793136597,4
228,228,0.9936750531196594,1,1,0.9964150190353394,7
229,229,0.8358359336853027,1,1,0.9622772932052612,6
230,230,0.999137282371521,1,1,0.9993659853935242,5
231,231,0.9998332262039185,1,1,0.9998685121536255,1
232,232,0.6634995937347412,1,1,0.8728208541870117,5
233,233,0.9787212610244751,1,1,0.9893864393234253,8
234,234,0.983803927898407,1,1,0.9931626319885254,8
235,235,0.9987444877624512,1,1,0.9989114999771118,0
236,236,0.9854885935783386,1,1,0.9910964965820312,4
237,237,0.8578580617904663,0,0,0.6680302023887634,7
238,238,0.9850153923034668,1,1,0.9931434392929077,5
239,239,0.9929511547088623,1,1,0.9957839846611023,5
240,240,0.9993336796760559,1,1,0.9995110034942627,1
241,241,0.9964885711669922,1,1,0.9985388517379761,1
242,242,0.8353791832923889,1,1,0.9633487462997437,8
243,243,0.9963074922561646,1,1,0.9983997941017151,9
244,244,0.9974930286407471,1,1,0.9979854822158813,0
245,245,0.6282793283462524,0,0,0.7190350294113159,8
246,246,0.9984582662582397,1,1,0.99897301197052,1
247,247,0.9086769223213196,1,1,0.9466078877449036,9
248,248,0.9992258548736572,1,1,0.9995860457420349,2
249,249,0.7646830081939697,1,1,0.9577916860580444,2
250,250,0.9961872696876526,1,1,0.9970995187759399,5
251,251,0.9276142120361328,1,1,0.9782276153564453,3
252,252,0.9998016953468323,1,1,0.9998611211776733,9
253,253,0.9973610043525696,1,1,0.9982947707176208,9
254,254,0.503666341304779,1,1,0.9809563755989075,4
255,255,0.9964559674263,1,1,0.9973686933517456,0
256,256,0.9953670501708984,1,1,0.9967666864395142,3
257,257,0.9985962510108948,1,1,0.9989295601844788,0
258,258,0.9916182160377502,1,1,0.9975520968437195,0
259,259,0.9985548853874207,1,1,0.9991042017936707,9
260,260,0.9926924109458923,1,1,0.9968445301055908,8
261,261,0.9934152364730835,1,1,0.9977032542228699,1
262,262,0.968723714351654,1,1,0.9837585091590881,5
263,263,0.977801501750946,1,1,0.9864944219589233,7
264,264,0.4786035120487213,0,1,0.8115031719207764,8
265,265,0.9389756917953491,1,1,0.976601243019104,8
266,266,0.52314293384552,1,0,0.8938710689544678,2
267,267,0.9990241527557373,1,1,0.9994333386421204,4
268,268,0.9951385259628296,1,1,0.997189462184906,7
269,269,0.6236079931259155,1,0,0.8095681667327881,0
270,270,0.6959596872329712,1,1,0.9738414883613586,2
271,271,0.774364709854126,0,0,0.7067614793777466,5
272,272,0.9986416697502136,1,1,0.9991014003753662,6
273,273,0.8060941100120544,1,1,0.9723039865493774,3
274,274,0.9953696131706238,1,1,0.9969595670700073,8
275,275,0.9882456064224243,0,1,0.9925312399864197,3
276,276,0.8508632183074951,1,1,0.9406582713127136,0
277,277,0.7293307781219482,1,0,0.7307009696960449,3
278,278,0.9969396591186523,1,1,0.9979413151741028,4
279,279,0.9677409529685974,1,1,0.987103283405304,3
280,280,0.9996053576469421,1,1,0.9997140765190125,9
281,281,0.9984254837036133,1,1,0.9989581108093262,0
282,282,0.9912216663360596,1,1,0.9939218759536743,6
283,283,0.9986692667007446,1,1,0.9990039467811584,1
284,284,0.9893346428871155,1,1,0.9961894154548645,0
285,285,0.9996060729026794,1,1,0.9998016953468323,9
286,286,0.9916700124740601,1,1,0.9962592124938965,1
287,287,0.8394843935966492,1,1,0.98028963804245,0
288,288,0.9992897510528564,1,1,0.9994847774505615,7
289,289,0.999752938747406,1,1,0.9998190999031067,9
290,290,0.9994421601295471,1,1,0.9996399879455566,1
291,291,0.9965019226074219,1,1,0.9973777532577515,2
292,292,0.9958134293556213,1,1,0.9973505735397339,6
293,293,0.9770061373710632,1,1,0.991008460521698,9
294,294,0.9975343942642212,1,1,0.9983119964599609,3
295,295,0.9932571649551392,1,1,0.9970371723175049,4
296,296,0.999354898929596,1,1,0.9995428323745728,6
297,297,0.9985254406929016,1,1,0.9986580610275269,0
298,298,0.9692457914352417,1,1,0.9931150078773499,0
299,299,0.9966173768043518,1,1,0.9980892539024353,6
300,300,0.9983919262886047,1,1,0.9989179372787476,6
301,301,0.9283618330955505,1,1,0.9812635183334351,6
302,302,0.8246003985404968,1,1,0.9454434514045715,3
303,303,0.9918768405914307,1,1,0.9959425330162048,2
304,304,0.9927436113357544,1,1,0.9948161244392395,6
305,305,0.9961607456207275,1,1,0.9969913959503174,1
306,306,0.995976984500885,1,1,0.9976469874382019,8
307,307,0.8233087658882141,1,1,0.9879143834114075,2
308,308,0.9980042576789856,1,1,0.9993010759353638,1
309,309,0.8593490719795227,0,0,0.5559561848640442,2
310,310,0.9980851411819458,1,1,0.9987795948982239,8
311,311,0.9989001750946045,1,1,0.9993017911911011,6
312,312,0.7044088244438171,0,0,0.8768444061279297,0
313,313,0.7188209891319275,1,0,0.4970785975456238,0
314,314,0.5698179602622986,1,1,0.9151976108551025,4
315,315,0.9917421340942383,1,1,0.9942640662193298,0
316,316,0.537118136882782,1,0,0.9364693760871887,7
317,317,0.9973489046096802,1,1,0.9985113739967346,7
318,318,0.9975079298019409,1,1,0.9982898831367493,5
319,319,0.9907301068305969,1,1,0.9963858127593994,5
320,320,0.9861043095588684,1,1,0.9921604990959167,3
321,321,0.9793861508369446,1,1,0.996329128742218,5
322,322,0.9919688105583191,1,1,0.9970512390136719,2
323,323,0.7504660487174988,1,1,0.9478007555007935,3
324,324,0.9970506429672241,1,1,0.999119222164154,4
325,325,0.994755744934082,1,1,0.998363196849823,1
326,326,0.9813010692596436,1,1,0.9892080426216125,7
327,327,0.9938020706176758,1,1,0.9970555305480957,5
328,328,0.9958244562149048,1,1,0.9970359802246094,4
329,329,0.9927270412445068,1,1,0.9954298734664917,6
330,330,0.9996824264526367,1,1,0.9997417330741882,1
331,331,0.9997907280921936,1,1,0.9998375177383423,9
332,332,0.6607813835144043,1,0,0.8144614696502686,3
333,333,0.9972713589668274,1,1,0.9983003735542297,6
334,334,0.9974321722984314,1,1,0.9983639121055603,6
335,335,0.9864234328269958,1,1,0.9965483546257019,9
336,336,0.998675525188446,1,1,0.9991831183433533,3
337,337,0.969173789024353,1,1,0.9934365749359131,8
338,338,0.9946449995040894,1,1,0.9955875873565674,0
339,339,0.9971363544464111,1,1,0.9981411695480347,7
340,340,0.8268994688987732,0,0,0.7835115194320679,6
341,341,0.9992371797561646,1,1,0.9994332194328308,6
342,342,0.7180662751197815,1,1,0.8409184217453003,2
343,343,0.9914173483848572,1,1,0.9952496290206909,5
344,344,0.9904502034187317,1,1,0.9960736036300659,8
345,345,0.666447103023529,1,1,0.9564432501792908,5
346,346,0.982487142086029,1,1,0.989525556564331,4
347,347,0.9967605471611023,1,1,0.998202919960022,6
348,348,0.9988994598388672,1,1,0.9991169571876526,8
349,349,0.9871216416358948,1,1,0.9947234392166138,9
350,350,0.9993517994880676,1,1,0.9996147155761719,9
351,351,0.9975553154945374,1,1,0.9989290833473206,1
352,352,0.7445934414863586,1,1,0.9821574687957764,0
353,353,0.9988464117050171,1,1,0.9989752769470215,2
354,354,0.5446727275848389,1,1,0.90830397605896,2
355,355,0.8894796371459961,1,0,0.6037039160728455,7
356,356,0.7514348030090332,0,0,0.5515161156654358,5
357,357,0.9633320569992065,1,1,0.989386796951294,2
358,358,0.9812828302383423,1,1,0.9888607859611511,8
359,359,0.9953998923301697,1,1,0.9967447519302368,0
360,360,0.9988210797309875,1,1,0.9992569088935852,9
361,361,0.998414158821106,1,1,0.9990768432617188,5
362,362,0.9988003969192505,1,1,0.9991505146026611,8
363,363,0.9940021634101868,1,1,0.9954209923744202,1
364,364,0.9996296167373657,1,1,0.9997249245643616,9
365,365,0.9870836734771729,1,1,0.9945070147514343,4
366,366,0.9968240261077881,1,1,0.9981195330619812,1
367,367,0.9558923244476318,1,1,0.9744399785995483,3
368,368,0.482526034116745,0,0,0.847835123538971,0
369,369,0.998609185218811,1,1,0.9990360736846924,1
370,370,0.535190761089325,1,0,0.6846641302108765,4
371,371,0.9996106028556824,1,1,0.9997023940086365,7
372,372,0.9990167617797852,1,1,0.9992876648902893,9
373,373,0.8812909126281738,1,1,0.9805010557174683,4
374,374,0.9987414479255676,1,1,0.9990008473396301,2
375,375,0.9991024732589722,1,1,0.999411940574646,7
376,376,0.9970521926879883,1,1,0.9978373646736145,0
377,377,0.9957006573677063,1,1,0.9985465407371521,7
378,378,0.6891814470291138,0,1,0.9362678527832031,8
379,379,0.9987849593162537,1,1,0.9992237091064453,6
380,380,0.9932651519775391,1,1,0.9955246448516846,6
381,381,0.9992247819900513,1,1,0.9994775652885437,9
382,382,0.995335042476654,1,1,0.9961830973625183,0
383,383,0.99782395362854,1,1,0.9984481334686279,9
384,384,0.7961477041244507,1,1,0.9862790107727051,2
385,385,0.9881269335746765,1,1,0.9900262355804443,8
386,386,0.9987598657608032,1,1,0.9991031885147095,7
387,387,0.8452247381210327,1,1,0.9578897953033447,2
388,388,0.9955945611000061,1,1,0.9973514080047607,2
389,389,0.9987647533416748,1,1,0.9991681575775146,5
390,390,0.9992741942405701,1,1,0.9994718432426453,1
391,391,0.9990105628967285,1,1,0.9991389513015747,2
392,392,0.9996381998062134,1,1,0.9997370839118958,6
393,393,0.9624757170677185,1,1,0.9856578707695007,2
394,394,0.9365167617797852,1,1,0.9893890023231506,9
395,395,0.9754261374473572,1,1,0.9963680505752563,6
396,396,0.9960166811943054,1,1,0.997353196144104,2
397,397,0.9580776691436768,1,1,0.9837616086006165,3
398,398,0.9963365793228149,1,1,0.9979296922683716,0
399,399,0.9981073141098022,1,1,0.9986578226089478,3
400,400,0.9992893934249878,1,1,0.9995125532150269,9
401,401,0.962681770324707,1,1,0.9902584552764893,8
402,402,0.7194183468818665,1,1,0.8679947853088379,7
403,403,0.9888709187507629,1,1,0.9923531413078308,8
404,404,0.9967269897460938,1,1,0.9975167512893677,8
405,405,0.8746921420097351,1,0,0.7768307328224182,4
406,406,0.9988810420036316,1,1,0.9991366267204285,0
407,407,0.9984525442123413,1,1,0.9990459084510803,1
408,408,0.9813095331192017,1,1,0.9859228134155273,8
409,409,0.9960840940475464,1,1,0.9970160722732544,2
410,410,0.9988642930984497,1,1,0.9992249011993408,7
411,411,0.9932860732078552,1,1,0.9954097867012024,9
412,412,0.6035131216049194,1,1,0.8720489740371704,3
413,413,0.9979169964790344,1,1,0.9986684322357178,6
414,414,0.9994639754295349,1,1,0.9996080994606018,1
415,415,0.9988337159156799,1,1,0.9992063641548157,9
416,416,0.9948458671569824,1,1,0.998207688331604,0
417,417,0.973202645778656,1,1,0.991350531578064,7
418,418,0.7913997769355774,1,0,0.5683015584945679,3
419,419,0.999238133430481,1,1,0.99965500831604,7
420,420,0.8683473467826843,1,1,0.9786033034324646,4
421,421,0.9883997440338135,1,1,0.994778037071228,5
422,422,0.886296808719635,1,0,0.7958384156227112,0
423,423,0.9989060163497925,1,1,0.9991632699966431,0
424,424,0.9760489463806152,1,1,0.9848763942718506,2
425,425,0.9989445805549622,1,1,0.9993389248847961,9
426,426,0.5406332612037659,0,0,0.916573703289032,5
427,427,0.9959849119186401,1,1,0.9979225993156433,4
428,428,0.9954096674919128,1,1,0.9986024498939514,0
429,429,0.9975029826164246,1,1,0.9978324770927429,6
430,430,0.9861378073692322,1,1,0.9990456700325012,2
431,431,0.9918695688247681,1,1,0.9949538111686707,5
432,432,0.8912593722343445,1,1,0.9869431257247925,3
433,433,0.5290752053260803,1,0,0.9054918885231018,7
434,434,0.9823549389839172,1,1,0.9926152229309082,3
435,435,0.9986013770103455,1,1,0.9991700649261475,7
436,436,0.9940733313560486,1,1,0.9971767663955688,2
437,437,0.9693760275840759,1,1,0.9938943982124329,5
438,438,0.9892827272415161,1,1,0.99517822265625,3
439,439,0.9679557085037231,1,1,0.9922441840171814,1
440,440,0.9991347193717957,1,1,0.9994018077850342,1
441,441,0.8522367477416992,1,1,0.9439681768417358,4
442,442,0.999683141708374,1,1,0.999765932559967,9
443,443,0.992172122001648,1,1,0.9952334761619568,9
444,444,0.9929258823394775,1,1,0.9956954717636108,5
445,445,0.9986338019371033,1,1,0.9991274476051331,7
446,446,0.9583590626716614,1,1,0.9743021726608276,5
447,447,0.9913894534111023,1,1,0.9924418926239014,0
448,448,0.9949387311935425,1,1,0.9967401623725891,2
449,449,0.9241266250610352,1,1,0.9679614901542664,2
450,450,0.998596727848053,1,1,0.9991104006767273,2
451,451,0.9995946288108826,1,1,0.9997308850288391,9
452,452,0.9995392560958862,1,1,0.9996964931488037,7
453,453,0.7955018281936646,1,1,0.9308190941810608,3
454,454,0.9984471201896667,1,1,0.9989168643951416,9
455,455,0.997424840927124,1,1,0.9986146688461304,4
456,456,0.9728384613990784,1,0,0.6669621467590332,3
457,457,0.9957607388496399,1,1,0.9989855885505676,5
458,458,0.8217191100120544,0,0,0.2799699008464813,3
459,459,0.7712143063545227,1,1,0.9539453387260437,6
460,460,0.9988874793052673,1,1,0.9992104768753052,5
461,461,0.9821288585662842,1,1,0.9936424493789673,6
462,462,0.9976613521575928,1,1,0.998359739780426,1
463,463,0.6181504130363464,1,0,0.8474988341331482,4
464,464,0.529636025428772,1,0,0.8723497986793518,3
465,465,0.8838645219802856,1,1,0.9919883012771606,4
466,466,0.9995056390762329,1,1,0.9996782541275024,4
467,467,0.996935248374939,1,1,0.997620165348053,3
468,468,0.9986478686332703,1,1,0.9995450377464294,7
469,469,0.9984409213066101,1,1,0.9990707635879517,8
470,470,0.8861081600189209,1,0,0.5584744811058044,3
471,471,0.9960390329360962,1,1,0.9974737763404846,7
472,472,0.9984619617462158,1,1,0.9988778233528137,8
473,473,0.9913495779037476,1,1,0.9969359636306763,0
474,474,0.8906093835830688,1,1,0.9521826505661011,5
475,475,0.9983647465705872,1,1,0.9990516304969788,7
476,476,0.9793312549591064,1,1,0.9941303133964539,6
477,477,0.4469051957130432,1,0,0.6591132283210754,0
478,478,0.982803225517273,1,1,0.9953973889350891,5
479,479,0.9933892488479614,1,1,0.9959820508956909,4
480,480,0.45860734581947327,1,1,0.791803240776062,8
481,481,0.9982243180274963,1,1,0.9989287257194519,6
482,482,0.982921302318573,1,1,0.9885386824607849,8
483,483,0.5375575423240662,1,1,0.8556385040283203,5
484,484,0.9986750483512878,1,1,0.9991034865379333,5
485,485,0.764404296875,0,0,0.4328300356864929,8
486,486,0.9996731281280518,1,1,0.9998095631599426,9
487,487,0.9987820982933044,1,1,0.999243974685669,9
