,sample_idx,resnet50_mtsd_l_stdaug_trades1_255_adv_conf1_255,resnet50_mtsd_l_stdaug_trades1_255_is_acc,resnet50_mtsd_l_stdaug_trades1_255_is_rob1_255,resnet50_mtsd_l_stdaug_trades1_255_nat_conf,resnet50_mtsd_l_stdaug_trades1_255_pred
34,34,0.9938534498214722,1,1,0.9941015839576721,3
35,35,0.8408780694007874,1,1,0.9133839011192322,3
36,36,0.879667341709137,1,1,0.9048544764518738,3
37,37,0.9949067234992981,1,1,0.9951993823051453,3
38,38,0.9934182167053223,1,1,0.993897020816803,3
39,39,0.997124969959259,1,1,0.9972261786460876,3
40,40,0.9982981085777283,1,1,0.9983731508255005,3
41,41,0.9941070079803467,1,1,0.9953272342681885,3
42,42,0.989553689956665,1,1,0.9918792843818665,3
43,43,0.9942447543144226,1,1,0.9944218993186951,3
44,44,0.9976153373718262,1,1,0.9978001713752747,3
45,45,0.9974633455276489,1,1,0.9976721405982971,3
46,46,0.9684565663337708,1,1,0.9804728627204895,3
47,47,0.9968852400779724,1,1,0.9970998764038086,3
48,48,0.9979432225227356,1,1,0.9980168342590332,3
49,49,0.9976001381874084,1,1,0.9976921081542969,3
50,50,0.995256245136261,1,1,0.9956690073013306,3
51,51,0.9956724643707275,1,1,0.9961115717887878,3
52,52,0.9770407676696777,1,1,0.9824684262275696,3
53,53,0.9925158619880676,1,1,0.9940420985221863,3
54,54,0.9429134726524353,1,1,0.9566094875335693,3
55,55,0.9961678385734558,1,1,0.9964882135391235,3
56,56,0.992416262626648,1,1,0.9929550290107727,3
57,57,0.9977422952651978,1,1,0.9978748559951782,3
58,58,0.9962967038154602,1,1,0.9964818954467773,3
59,59,0.9850301146507263,1,1,0.9887985587120056,3
60,60,0.9977249503135681,1,1,0.9978010058403015,3
61,61,0.49353161454200745,1,1,0.5600464940071106,3
62,62,0.9962263107299805,1,1,0.9966254234313965,3
63,63,0.9975148439407349,1,1,0.9975714087486267,3
64,64,0.9803224205970764,1,1,0.9839180707931519,3
65,65,0.8780602812767029,1,1,0.9182732701301575,3
66,66,0.9720611572265625,1,1,0.9779382944107056,3
67,67,0.9978121519088745,1,1,0.9981739521026611,3
68,68,0.848889172077179,1,1,0.9465692043304443,3
69,69,0.9859143495559692,1,1,0.9882736206054688,3
70,70,0.9924618601799011,1,1,0.9933330416679382,3
71,71,0.957876443862915,1,1,0.968489408493042,3
72,72,0.841344952583313,1,1,0.8644962906837463,3
73,73,0.9980583786964417,1,1,0.9981732368469238,3
74,74,0.9972345232963562,1,1,0.997368335723877,3
75,75,0.7715913653373718,1,1,0.7867971062660217,3
76,76,0.994899332523346,1,1,0.9953989386558533,3
77,77,0.8558250665664673,1,1,0.8836356997489929,3
78,78,0.9981820583343506,1,1,0.9982587695121765,3
79,79,0.9981936812400818,1,1,0.9982713460922241,3
80,80,0.997938334941864,1,1,0.9980658888816833,3
81,81,0.9969359636306763,1,1,0.9970399737358093,3
82,82,0.9916684627532959,1,1,0.9924116730690002,3
83,83,0.9939466118812561,1,1,0.9943325519561768,3
84,84,0.944153368473053,1,1,0.9676063656806946,3
85,85,0.9833894371986389,1,1,0.9866536259651184,3
86,86,0.5205601453781128,1,1,0.5532529950141907,3
87,87,0.7274498343467712,1,1,0.7417873740196228,3
88,88,0.9335559606552124,1,1,0.9406836032867432,3
89,89,0.8976855874061584,1,1,0.9126473069190979,3
90,90,0.9948786497116089,1,1,0.9952026605606079,3
91,91,0.8677219152450562,1,1,0.8836417198181152,3
92,92,0.9932876229286194,1,1,0.993889331817627,3
93,93,0.9953193068504333,1,1,0.9957348704338074,3
94,94,0.9966546297073364,1,1,0.997157096862793,3
95,95,0.9974715709686279,1,1,0.9975624084472656,3
96,96,0.9981182813644409,1,1,0.9981645941734314,3
97,97,0.9983652234077454,1,1,0.9984093308448792,3
98,98,0.9747171998023987,1,1,0.9826136231422424,3
99,99,0.9957162737846375,1,1,0.9960939288139343,3
100,100,0.9988434314727783,1,1,0.9989148378372192,3
101,101,0.6444128155708313,1,0,0.39655762910842896,3
102,102,0.9981867671012878,1,1,0.9982581734657288,3
103,103,0.9978151321411133,1,1,0.9978781938552856,3
104,104,0.9728186130523682,1,1,0.9773812294006348,3
105,105,0.9936859011650085,1,1,0.9942611455917358,3
106,106,0.9960743188858032,1,1,0.996309220790863,3
107,107,0.9982957243919373,1,1,0.9983546137809753,3
108,108,0.9868507981300354,1,1,0.9888982176780701,3
109,109,0.9980764389038086,1,1,0.9981536269187927,3
110,110,0.9682822823524475,1,1,0.9736588001251221,3
111,111,0.9974319338798523,1,1,0.9976911544799805,3
112,112,0.9976917505264282,1,1,0.9977990984916687,3
113,113,0.9982814788818359,1,1,0.9983293414115906,3
114,114,0.9712453484535217,1,1,0.9779080748558044,3
115,115,0.9966429471969604,1,1,0.9968078136444092,3
116,116,0.9530723094940186,1,1,0.9691950678825378,3
117,117,0.9871308207511902,1,1,0.9892224073410034,3
118,118,0.9973524808883667,1,1,0.9974738955497742,3
119,119,0.9974894523620605,1,1,0.9975820779800415,3
120,120,0.9966614246368408,1,1,0.9969612956047058,3
121,121,0.9980576634407043,1,1,0.9981435537338257,3
122,122,0.9895541667938232,1,1,0.9910945892333984,3
123,123,0.9943087697029114,1,1,0.9946984052658081,3
124,124,0.8578684329986572,1,1,0.8732724785804749,3
125,125,0.9868952035903931,1,1,0.9898303151130676,3
126,126,0.6718847751617432,1,1,0.6932040452957153,3
127,127,0.9922797679901123,1,1,0.9931944608688354,3
128,128,0.992831826210022,1,1,0.9935145378112793,3
129,129,0.9970337152481079,1,1,0.9972625970840454,3
130,130,0.9966630339622498,1,1,0.9968551397323608,3
131,131,0.9952308535575867,1,1,0.9957078695297241,3
132,132,0.8951535224914551,1,1,0.9039390087127686,3
133,133,0.9952194094657898,1,1,0.9956637024879456,3
134,134,0.9983891248703003,1,1,0.9984790682792664,3
135,135,0.9954347014427185,1,1,0.9956142902374268,3
136,136,0.9912882447242737,1,1,0.992312490940094,3
137,137,0.9974173307418823,1,1,0.9975225329399109,3
138,138,0.9951013922691345,1,1,0.9956947565078735,3
139,139,0.9985837936401367,1,1,0.9986616373062134,3
140,140,0.9920744895935059,1,1,0.9925310015678406,3
141,141,0.8886615037918091,1,1,0.9099128246307373,3
142,142,0.6948539614677429,1,1,0.7163937091827393,3
143,143,0.9904119372367859,1,1,0.9913362264633179,3
144,144,0.9984585046768188,1,1,0.998485267162323,3
145,145,0.9930769205093384,1,1,0.9940800070762634,3
146,146,0.9907051920890808,1,1,0.9921576976776123,3
147,147,0.9711319804191589,1,1,0.9791584610939026,3
148,148,0.9949827194213867,1,1,0.9953320622444153,3
149,149,0.7610581517219543,1,1,0.8066562414169312,3
150,150,0.9947155117988586,1,1,0.995206892490387,3
151,151,0.9905465841293335,1,1,0.9919712543487549,3
152,152,0.9901776909828186,1,1,0.9919192790985107,3
153,153,0.9909148812294006,1,1,0.9918237328529358,3
154,154,0.9970689415931702,1,1,0.9972060322761536,3
155,155,0.8233086466789246,1,1,0.8570842742919922,3
156,156,0.9973543882369995,1,1,0.9974789023399353,3
157,157,0.9898715615272522,1,1,0.9916995763778687,3
158,158,0.9916268587112427,1,1,0.9924103021621704,3
159,159,0.987260103225708,1,1,0.9900298714637756,3
160,160,0.9929103255271912,1,1,0.9935006499290466,3
161,161,0.9954639077186584,1,1,0.9960961937904358,3
162,162,0.9728652238845825,1,1,0.980333149433136,3
163,163,0.9930643439292908,1,1,0.9942944645881653,3
164,164,0.9979377388954163,1,1,0.9980463981628418,3
165,165,0.9981324076652527,1,1,0.9982125759124756,3
166,166,0.9791920185089111,1,1,0.9871557950973511,3
167,167,0.9950449466705322,1,1,0.9953505992889404,3
168,168,0.9960810542106628,1,1,0.99644935131073,3
169,169,0.8193321824073792,1,1,0.8366402983665466,3
170,170,0.9861576557159424,1,1,0.9890854954719543,3
171,171,0.9922192096710205,1,1,0.9932166934013367,3
172,172,0.9682223796844482,1,1,0.9739530682563782,3
173,173,0.5762081742286682,1,1,0.6371086835861206,3
174,174,0.9974310994148254,1,1,0.9975341558456421,3
175,175,0.9981188178062439,1,1,0.9981984496116638,3
176,176,0.9884257316589355,1,1,0.9895721673965454,3
177,177,0.994469404220581,1,1,0.9951034784317017,3
178,178,0.6976643800735474,1,1,0.7168870568275452,3
179,179,0.8343542218208313,1,1,0.8469725847244263,3
180,180,0.9973395466804504,1,1,0.9974724650382996,3
181,181,0.9859593510627747,1,1,0.9895465970039368,3
182,182,0.8922156691551208,1,1,0.9284566640853882,3
183,183,0.9869261980056763,1,1,0.989667534828186,3
184,184,0.9973166584968567,1,1,0.9974326491355896,3
185,185,0.9974631071090698,1,1,0.9975998997688293,3
186,186,0.9509292244911194,1,1,0.9583162665367126,3
187,187,0.9931894540786743,1,1,0.9938294291496277,3
188,188,0.9963613152503967,1,1,0.9965904951095581,3
189,189,0.9920982122421265,1,1,0.9932716488838196,3
190,190,0.9956569671630859,1,1,0.9958608746528625,3
191,191,0.9759164452552795,1,1,0.9834692478179932,3
192,192,0.9973213076591492,1,1,0.9975470900535583,3
193,193,0.9968888163566589,1,1,0.9970577955245972,3
194,194,0.9847801923751831,1,1,0.9882418513298035,3
195,195,0.7725663185119629,1,1,0.8491470217704773,3
196,196,0.9476777911186218,1,1,0.9624674320220947,3
197,197,0.9980415105819702,1,1,0.9980922341346741,3
198,198,0.9732323884963989,1,1,0.9783093929290771,3
199,199,0.9882899522781372,1,1,0.989782452583313,3
200,200,0.9964838027954102,1,1,0.9968005418777466,3
201,201,0.6205757260322571,1,1,0.818345844745636,3
202,202,0.9899515509605408,1,1,0.9906988739967346,3
203,203,0.9953975081443787,1,1,0.9957600235939026,3
204,204,0.9952172040939331,1,1,0.9955757856369019,3
205,205,0.9922928810119629,1,1,0.9938021898269653,3
206,206,0.9964500665664673,1,1,0.9966877102851868,3
207,207,0.9856232404708862,1,1,0.9881818890571594,3
208,208,0.9965182542800903,1,1,0.9966791868209839,3
209,209,0.9921813011169434,1,1,0.993218719959259,3
210,210,0.9982341527938843,1,1,0.9983797073364258,3
211,211,0.9862470626831055,1,1,0.9886031150817871,3
212,212,0.9964473843574524,1,1,0.9965977072715759,3
213,213,0.978381872177124,1,1,0.985308825969696,3
214,214,0.7365848422050476,1,1,0.7658320069313049,3
215,215,0.998128354549408,1,1,0.9982280135154724,3
216,216,0.8687471151351929,1,1,0.8876053094863892,3
217,217,0.6530289053916931,1,1,0.6839560866355896,3
218,218,0.9985613226890564,1,1,0.9986119270324707,3
219,219,0.9975664615631104,1,1,0.998104453086853,3
220,220,0.9964426159858704,1,1,0.9965786337852478,3
221,221,0.995305061340332,1,1,0.9957542419433594,3
222,222,0.9917827844619751,1,1,0.9928309917449951,3
223,223,0.9955596923828125,1,1,0.9962355494499207,3
224,224,0.9825535416603088,1,1,0.9850446581840515,4
225,225,0.9934667944908142,1,1,0.9939927458763123,4
226,226,0.9960435628890991,1,1,0.9967458248138428,4
227,227,0.9756302237510681,1,1,0.9799922108650208,4
228,228,0.9809982180595398,1,1,0.9842848777770996,4
229,229,0.9879205226898193,1,1,0.9899651408195496,4
230,230,0.9942469596862793,1,1,0.9946278929710388,4
231,231,0.9828216433525085,1,1,0.986229658126831,4
232,232,0.9932113885879517,1,1,0.9941561222076416,4
233,233,0.9969099164009094,1,1,0.9971068501472473,4
234,234,0.6958909034729004,0,1,0.7363285422325134,3
235,235,0.9903998970985413,1,1,0.9918451905250549,4
236,236,0.9899736642837524,1,1,0.9921620488166809,4
237,237,0.9948132038116455,1,1,0.9955143332481384,4
238,238,0.99184650182724,1,1,0.9929988384246826,4
239,239,0.9926908612251282,1,1,0.9939746260643005,4
240,240,0.9947842955589294,1,1,0.9954527020454407,4
241,241,0.9961178302764893,1,1,0.9970807433128357,4
242,242,0.9913581609725952,1,1,0.9925602674484253,4
243,243,0.9440383911132812,0,1,0.9540752172470093,3
244,244,0.9881585240364075,1,1,0.9905456304550171,4
245,245,0.9926033616065979,1,1,0.9938141107559204,4
246,246,0.9937062859535217,1,1,0.9942613840103149,4
247,247,0.9946592450141907,1,1,0.9951416254043579,4
248,248,0.9938474297523499,1,1,0.9941704869270325,4
249,249,0.6662144064903259,1,1,0.7859092354774475,4
250,250,0.8714823722839355,0,1,0.8889765739440918,3
251,251,0.9833214282989502,1,1,0.985864520072937,4
252,252,0.9825504422187805,1,1,0.9859127402305603,4
253,253,0.9925605058670044,1,1,0.9938079714775085,4
254,254,0.9928736686706543,1,1,0.9934934973716736,5
255,255,0.4545578062534332,0,0,0.25130510330200195,120
256,256,0.836127758026123,1,1,0.8927841782569885,5
257,257,0.9687520265579224,1,1,0.9744541645050049,5
258,258,0.974442720413208,1,1,0.9783540368080139,5
259,259,0.99410480260849,1,1,0.9945429563522339,5
260,260,0.9879328608512878,1,1,0.9892252087593079,5
261,261,0.9959738850593567,1,1,0.9960097074508667,5
262,262,0.5752253532409668,1,0,0.6052300333976746,5
263,263,0.7755923271179199,1,1,0.8768710494041443,5
264,264,0.9814192056655884,1,1,0.9847671389579773,5
265,265,0.8732115626335144,1,1,0.8929567337036133,5
266,266,0.774107813835144,1,1,0.8047844767570496,5
267,267,0.39272046089172363,0,0,0.5828023552894592,264
268,268,0.8458325862884521,1,1,0.8846299648284912,5
269,269,0.9931889772415161,1,1,0.9941437840461731,5
270,270,0.9828534722328186,1,1,0.9839189052581787,5
271,271,0.9938202500343323,1,1,0.9942487478256226,5
272,272,0.9914422631263733,1,1,0.9919286966323853,5
273,273,0.8551504015922546,1,1,0.8996941447257996,5
274,274,0.9918628931045532,1,1,0.992800235748291,5
275,275,0.9949829578399658,1,1,0.9954960346221924,5
276,276,0.80646151304245,1,1,0.8813574910163879,5
277,277,0.5501701831817627,1,1,0.74131178855896,5
278,278,0.982956051826477,1,1,0.984248697757721,5
279,279,0.9026356339454651,1,1,0.9295960664749146,5
280,280,0.9769250154495239,1,1,0.9793847799301147,5
281,281,0.9950256943702698,1,1,0.9952749013900757,5
282,282,0.9855366349220276,1,1,0.9872006177902222,5
283,283,0.9914315938949585,1,1,0.9920668601989746,5
284,284,0.9524632692337036,1,1,0.9661413431167603,5
285,285,0.8668444752693176,1,1,0.8880360722541809,5
286,286,0.9834956526756287,1,1,0.9852924942970276,5
287,287,0.9868626594543457,1,1,0.9887931942939758,6
288,288,0.9924151301383972,1,1,0.9932190775871277,6
289,289,0.6242105960845947,0,1,0.7317460775375366,5
290,290,0.9752888679504395,1,1,0.9786646962165833,6
291,291,0.9705504179000854,1,1,0.9764845967292786,6
292,292,0.9898837208747864,1,1,0.9906840324401855,6
293,293,0.9500809907913208,0,1,0.963028609752655,5
294,294,0.9944029450416565,1,1,0.9950026869773865,6
295,295,0.7277203798294067,0,1,0.8824963569641113,5
296,296,0.9854074120521545,1,1,0.9872996211051941,6
297,297,0.9777806401252747,1,1,0.9839590191841125,6
298,298,0.9648629426956177,1,1,0.9680442810058594,7
299,299,0.9760052561759949,1,1,0.9784458875656128,7
300,300,0.3497313857078552,0,1,0.4134487211704254,5
301,301,0.9607514142990112,1,1,0.9645459651947021,7
302,302,0.9692932367324829,1,1,0.9709020256996155,7
303,303,0.985701322555542,1,1,0.9870298504829407,7
304,304,0.9896025061607361,1,1,0.9909703731536865,7
305,305,0.6440488696098328,0,1,0.6783570051193237,4
306,306,0.7758313417434692,1,1,0.8124949336051941,7
307,307,0.9852386713027954,1,1,0.986427366733551,7
308,308,0.5796845555305481,1,1,0.6769616603851318,7
309,309,0.7018179893493652,0,1,0.8107362985610962,3
310,310,0.9728599190711975,1,1,0.975781261920929,7
311,311,0.8595682978630066,1,1,0.8736868500709534,7
312,312,0.9415788650512695,1,1,0.9492918252944946,7
313,313,0.9844073057174683,1,1,0.9874869585037231,7
314,314,0.9181362390518188,1,1,0.9255855679512024,7
315,315,0.7521454691886902,1,1,0.8291265964508057,7
316,316,0.9007818698883057,1,1,0.9201633930206299,7
317,317,0.8185322284698486,1,1,0.8620473742485046,7
318,318,0.9913910627365112,1,1,0.99216228723526,7
319,319,0.9831312894821167,1,1,0.9850494265556335,7
320,320,0.9769442677497864,1,1,0.9794126749038696,7
321,321,0.9624638557434082,1,1,0.9660489559173584,7
322,322,0.9445285201072693,1,1,0.9500017166137695,7
323,323,0.9705107808113098,1,1,0.9743572473526001,7
324,324,0.9612924456596375,1,1,0.9657383561134338,7
325,325,0.4923647940158844,0,1,0.5635574460029602,3
326,326,0.9710929989814758,1,1,0.9752325415611267,7
327,327,0.9487227201461792,0,1,0.9650628566741943,3
328,328,0.7516756057739258,1,1,0.8214752078056335,7
329,329,0.9736740589141846,1,1,0.9770768284797668,7
330,330,0.9703431725502014,1,1,0.9738754630088806,7
331,331,0.9933203458786011,1,1,0.9939957857131958,7
332,332,0.9675586819648743,1,1,0.9725921154022217,7
333,333,0.9763777256011963,1,1,0.9809194207191467,7
334,334,0.8330082297325134,1,1,0.8690526485443115,7
335,335,0.939759373664856,1,1,0.9461032152175903,7
336,336,0.9975981116294861,1,1,0.9976946711540222,7
337,337,0.9898558855056763,1,1,0.9916502237319946,8
338,338,0.9978184700012207,1,1,0.9980118274688721,8
339,339,0.9977707862854004,1,1,0.9978572726249695,8
340,340,0.7166622877120972,1,1,0.8223285675048828,8
341,341,0.9955927729606628,1,1,0.996193528175354,8
342,342,0.9951033592224121,1,1,0.9953569769859314,8
343,343,0.7551714777946472,1,1,0.8207646012306213,8
344,344,0.9677745699882507,1,1,0.9796749949455261,8
345,345,0.9976522326469421,1,1,0.9977928400039673,8
346,346,0.9963788390159607,1,1,0.9969171285629272,8
347,347,0.9759846925735474,1,1,0.9815280437469482,8
348,348,0.9951896667480469,1,1,0.995937705039978,8
349,349,0.2649661898612976,0,0,0.17663006484508514,315
350,350,0.9958155751228333,1,1,0.9963434338569641,8
351,351,0.9768506288528442,1,1,0.9809771180152893,8
352,352,0.9935241937637329,1,1,0.9944186210632324,8
353,353,0.9928317070007324,1,1,0.9941471815109253,8
354,354,0.9956091046333313,1,1,0.99610435962677,8
355,355,0.9922692775726318,1,1,0.9940125346183777,8
356,356,0.9963701963424683,1,1,0.9966678023338318,8
357,357,0.9799346327781677,1,1,0.9829667806625366,8
358,358,0.9955458641052246,1,1,0.9957584738731384,8
359,359,0.9974545836448669,1,1,0.9977830052375793,8
360,360,0.9970130920410156,1,1,0.9972341656684875,8
361,361,0.9902383089065552,1,1,0.993983805179596,8
362,362,0.996632993221283,1,1,0.9969831109046936,8
363,363,0.9975013136863708,1,1,0.9977403879165649,8
364,364,0.996383786201477,1,1,0.9968529343605042,8
365,365,0.9973094463348389,1,1,0.9975524544715881,8
366,366,0.9846370220184326,1,1,0.9870522618293762,8
367,367,0.9895210266113281,1,1,0.9905283451080322,8
368,368,0.9951512813568115,1,1,0.9961968660354614,8
369,369,0.9553458094596863,1,1,0.9741844534873962,8
370,370,0.9861732721328735,1,1,0.9883345365524292,8
371,371,0.9258129596710205,1,1,0.9588726162910461,8
372,372,0.9407859444618225,1,1,0.9636892080307007,8
373,373,0.7102195024490356,1,1,0.8856155276298523,8
374,374,0.9967148303985596,1,1,0.9969552755355835,8
375,375,0.9911181330680847,1,1,0.9921783208847046,8
376,376,0.9976523518562317,1,1,0.9977232813835144,8
377,377,0.8095632195472717,0,1,0.8503861427307129,12
378,378,0.9983319640159607,1,1,0.9984669089317322,8
379,379,0.9971914887428284,1,1,0.997343122959137,8
380,380,0.996249258518219,1,1,0.9967859983444214,8
381,381,0.9884041547775269,1,1,0.9902912974357605,8
382,382,0.995762825012207,1,1,0.9968301653862,8
383,383,0.9867369532585144,1,1,0.9905478358268738,8
384,384,0.9977415800094604,1,1,0.9978454113006592,8
385,385,0.9961125254631042,1,1,0.9963906407356262,8
386,386,0.9191403388977051,1,1,0.9374945163726807,8
387,387,0.9948645234107971,1,1,0.995757520198822,8
388,388,0.861479640007019,1,1,0.9211533069610596,8
389,389,0.8321073055267334,1,1,0.8906022906303406,8
390,390,0.9931968450546265,1,1,0.994498074054718,8
391,391,0.99154132604599,1,1,0.9923067688941956,8
392,392,0.9962933659553528,1,1,0.9964739680290222,8
393,393,0.9898922443389893,1,1,0.9909680485725403,8
394,394,0.9932290315628052,1,1,0.9941728711128235,8
395,395,0.9951981902122498,1,1,0.9955143332481384,8
396,396,0.990067720413208,1,1,0.9919425249099731,8
397,397,0.9963085055351257,1,1,0.9966660141944885,8
398,398,0.9978300929069519,1,1,0.9980863332748413,8
399,399,0.8353708982467651,1,1,0.8908366560935974,8
400,400,0.9858038425445557,1,1,0.9897940158843994,8
401,401,0.9675067067146301,1,1,0.9758813977241516,8
402,402,0.9951854348182678,1,1,0.995726466178894,8
403,403,0.992419421672821,1,1,0.99365234375,8
404,404,0.9861050248146057,1,1,0.9899832010269165,8
405,405,0.9962313771247864,1,1,0.9965896606445312,8
406,406,0.9945117235183716,1,1,0.9955040812492371,8
407,407,0.9978548884391785,1,1,0.9980044960975647,8
408,408,0.9969519376754761,1,1,0.997239351272583,8
409,409,0.9976115226745605,1,1,0.9977854490280151,8
410,410,0.9867223501205444,1,1,0.9896358847618103,8
411,411,0.994466245174408,1,1,0.9955347776412964,8
412,412,0.9616963267326355,1,1,0.9680539965629578,8
413,413,0.99775630235672,1,1,0.9978501796722412,8
414,414,0.9203481674194336,1,1,0.9644206762313843,8
415,415,0.9875991344451904,1,1,0.9898125529289246,8
416,416,0.9950951337814331,1,1,0.9956915974617004,8
417,417,0.9972543120384216,1,1,0.9974779486656189,8
418,418,0.9809093475341797,1,1,0.9838956594467163,8
419,419,0.9938699007034302,1,1,0.9949659705162048,8
420,420,0.9968570470809937,1,1,0.9971318244934082,8
421,421,0.5227187871932983,1,1,0.5923609137535095,8
422,422,0.9963808655738831,1,1,0.9968050718307495,8
423,423,0.9748630523681641,1,1,0.9796905517578125,8
424,424,0.9803116321563721,1,1,0.9841252565383911,8
425,425,0.9822816848754883,1,1,0.9859395027160645,8
426,426,0.9048287868499756,0,1,0.9221106171607971,9
427,427,0.9857599139213562,1,1,0.9890905022621155,8
428,428,0.995448887348175,1,1,0.9957798719406128,8
429,429,0.9984838366508484,1,1,0.9985384941101074,8
430,430,0.9979926347732544,1,1,0.9983785152435303,8
431,431,0.4811800420284271,1,0,0.49672162532806396,8
432,432,0.7928804755210876,1,1,0.8464809656143188,8
433,433,0.9879894256591797,1,1,0.9904809594154358,8
434,434,0.9935168027877808,1,1,0.9940643906593323,8
435,435,0.99339759349823,1,1,0.9940699934959412,8
436,436,0.9918689727783203,1,1,0.9931039214134216,8
437,437,0.5251440405845642,1,1,0.5735357403755188,8
438,438,0.9928043484687805,1,1,0.9938191771507263,8
439,439,0.8993624448776245,1,1,0.9278081059455872,8
440,440,0.9924893379211426,1,1,0.9940571784973145,8
441,441,0.14261774718761444,0,0,0.1414691060781479,264
442,442,0.9818195104598999,1,1,0.986946702003479,8
443,443,0.998552143573761,1,1,0.9986134767532349,8
444,444,0.980232834815979,1,1,0.9830510020256042,8
445,445,0.9585996866226196,1,1,0.9729037880897522,8
446,446,0.9595021605491638,1,1,0.9700045585632324,8
447,447,0.9943022727966309,1,1,0.9946858882904053,8
448,448,0.9981278777122498,1,1,0.9982104301452637,8
449,449,0.9970408082008362,1,1,0.9972700476646423,8
450,450,0.9974700212478638,1,1,0.9977050423622131,8
451,451,0.9975547194480896,1,1,0.9976886510848999,8
452,452,0.9910940527915955,1,1,0.9926472902297974,8
453,453,0.9934897422790527,1,1,0.9944136738777161,8
454,454,0.8931926488876343,1,1,0.9283592700958252,8
455,455,0.9955633878707886,1,1,0.9961357116699219,8
456,456,0.9943190217018127,1,1,0.9952017068862915,8
457,457,0.9957854151725769,1,1,0.9964959025382996,8
458,458,0.9974147081375122,1,1,0.9975060820579529,8
459,459,0.995377779006958,1,1,0.9958479404449463,8
460,460,0.9963629841804504,1,1,0.9967983365058899,8
461,461,0.9833486676216125,1,1,0.9887964725494385,8
462,462,0.9912481307983398,1,1,0.9930272698402405,8
463,463,0.9959801435470581,1,1,0.9964109063148499,8
464,464,0.9971460700035095,1,1,0.9974783062934875,8
465,465,0.9703119993209839,1,1,0.9805609583854675,8
466,466,0.9047673940658569,1,1,0.9412124752998352,8
467,467,0.9973733425140381,1,1,0.9976321458816528,8
468,468,0.9970914125442505,1,1,0.9973013997077942,8
469,469,0.9758349657058716,1,1,0.9800332188606262,8
470,470,0.9904609322547913,1,1,0.9923086166381836,8
471,471,0.7666166424751282,1,1,0.8307603001594543,8
472,472,0.9966310858726501,1,1,0.9968898892402649,8
473,473,0.9844384789466858,1,1,0.9879751801490784,8
474,474,0.9946208000183105,1,1,0.9954074025154114,8
475,475,0.9977381229400635,1,1,0.9978491067886353,8
476,476,0.99379962682724,1,1,0.9945479035377502,8
477,477,0.9683079719543457,1,1,0.9761557579040527,8
478,478,0.9942322373390198,1,1,0.9950687885284424,8
479,479,0.9870041012763977,1,1,0.9888103008270264,8
480,480,0.9973083734512329,1,1,0.9974889755249023,8
481,481,0.9868020415306091,1,1,0.988832950592041,8
482,482,0.9973505735397339,1,1,0.9976669549942017,8
483,483,0.9580655097961426,1,1,0.972074568271637,8
484,484,0.5741052031517029,1,0,0.5142326951026917,8
485,485,0.9919865131378174,1,1,0.9933405518531799,8
486,486,0.9957625269889832,1,1,0.9959384202957153,8
487,487,0.997783362865448,1,1,0.9978931546211243,8
488,488,0.98834627866745,1,1,0.9899800419807434,8
489,489,0.9910793900489807,1,1,0.9927527904510498,8
490,490,0.9972400665283203,1,1,0.9974996447563171,8
491,491,0.9727286100387573,1,1,0.9773509502410889,8
