,sample_idx,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades1_255_adv_conf1_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades1_255_is_acc,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades1_255_is_rob1_255,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades1_255_nat_conf,Gowal2020Uncovering_28_10_extra_cifar10_autoaugment_trades1_255_pred
49,49,0.9986798167228699,1,1,0.9991589784622192,6
50,50,0.9986441731452942,1,1,0.9991173148155212,9
51,51,0.9996582269668579,1,1,0.9998114705085754,8
52,52,0.9996829032897949,1,1,0.9997625946998596,0
53,53,0.7691718339920044,1,1,0.9682989120483398,3
54,54,0.9998893737792969,1,1,0.9999125003814697,8
55,55,0.9994221925735474,1,1,0.9996436834335327,8
56,56,0.999803364276886,1,1,0.9998688697814941,7
57,57,0.9984227418899536,1,1,0.998931348323822,7
58,58,0.6141927242279053,0,1,0.9466754794120789,7
59,59,0.6557890176773071,1,1,0.9243168234825134,6
60,60,0.9995530247688293,1,1,0.9996352195739746,7
61,61,0.5918232202529907,0,0,0.8375794887542725,5
62,62,0.9995239973068237,1,1,0.9996370077133179,6
63,63,0.7505547404289246,1,1,0.9583337903022766,3
64,64,0.9991466999053955,1,1,0.9993975162506104,6
65,65,0.9991425275802612,1,1,0.9994020462036133,2
66,66,0.9992250204086304,1,1,0.9994262456893921,1
67,67,0.9982750415802002,1,1,0.9986135959625244,2
68,68,0.902093231678009,1,1,0.9827289581298828,3
69,69,0.9982221722602844,1,1,0.9990822076797485,7
70,70,0.9912146329879761,1,1,0.995823860168457,2
71,71,0.9961851239204407,1,1,0.9985901713371277,6
72,72,0.9985942244529724,1,1,0.9988287091255188,8
73,73,0.9997550845146179,1,1,0.99982088804245,8
74,74,0.9987820982933044,1,1,0.9992440938949585,0
75,75,0.9995790123939514,1,1,0.9996598958969116,2
76,76,0.9987168312072754,1,1,0.9989638328552246,9
77,77,0.9992561936378479,1,1,0.9994953870773315,3
78,78,0.9960302710533142,1,1,0.9989219903945923,3
79,79,0.999144434928894,1,1,0.9992960691452026,8
80,80,0.9991482496261597,1,1,0.9994833469390869,8
81,81,0.7107425332069397,1,1,0.8636667728424072,1
82,82,0.9997438788414001,1,1,0.9998030066490173,1
83,83,0.9998041987419128,1,1,0.9998617172241211,7
84,84,0.9993448853492737,1,1,0.9994420409202576,2
85,85,0.6869325041770935,1,1,0.9127347469329834,5
86,86,0.9995290040969849,1,1,0.9997014403343201,2
87,87,0.9919448494911194,1,1,0.9952229857444763,7
88,88,0.9987176656723022,1,1,0.9991782307624817,8
89,89,0.9994862079620361,1,1,0.9996086955070496,9
90,90,0.9995895028114319,1,1,0.9996633529663086,0
91,91,0.9956098198890686,1,1,0.9975873231887817,3
92,92,0.9996463060379028,1,1,0.9997466206550598,8
93,93,0.9997344613075256,1,1,0.9998016953468323,6
94,94,0.9818245768547058,1,1,0.9967219233512878,4
95,95,0.9991486072540283,1,1,0.9993953704833984,6
96,96,0.9999250173568726,1,1,0.9999481439590454,6
97,97,0.8333709836006165,1,1,0.9157977104187012,0
98,98,0.998561441898346,1,1,0.9987407326698303,0
99,99,0.9998370409011841,1,1,0.9998891353607178,7
100,100,0.9953604340553284,1,1,0.997660756111145,4
101,101,0.9897996187210083,1,1,0.9964619278907776,5
102,102,0.9997023940086365,1,1,0.9997996687889099,6
103,103,0.9998164772987366,1,1,0.999876856803894,3
104,104,0.9994206428527832,1,1,0.9995608925819397,1
105,105,0.9993102550506592,1,1,0.999442994594574,1
106,106,0.9874070286750793,1,1,0.9924232959747314,3
107,107,0.9992465972900391,1,1,0.9995736479759216,6
108,108,0.9832219481468201,1,1,0.9936692118644714,8
109,109,0.9996113181114197,1,1,0.9997140765190125,7
110,110,0.999015212059021,1,1,0.9993014335632324,4
111,111,0.9994600415229797,1,1,0.9995667338371277,0
112,112,0.9979978203773499,1,1,0.9989275336265564,6
113,113,0.9986132383346558,1,1,0.9989872574806213,2
114,114,0.999708354473114,1,1,0.9997918009757996,1
115,115,0.9936525821685791,1,1,0.9963552951812744,3
116,116,0.999015212059021,1,1,0.9991903901100159,0
117,117,0.9542456269264221,1,1,0.9923934936523438,4
118,118,0.6567042469978333,1,0,0.7394490838050842,2
119,119,0.9764293432235718,1,1,0.9949566721916199,7
120,120,0.9976226687431335,1,1,0.998842179775238,8
121,121,0.7976296544075012,1,1,0.9437828660011292,3
122,122,0.99928218126297,1,1,0.9995280504226685,1
123,123,0.9994285702705383,1,1,0.9995631575584412,2
124,124,0.999098539352417,1,1,0.9993459582328796,8
125,125,0.5031603574752808,0,0,0.7133018970489502,8
126,126,0.9986271858215332,1,1,0.9991738200187683,8
127,127,0.8946270942687988,1,1,0.9794445037841797,3
128,128,0.6546794772148132,0,1,0.926304817199707,3
129,129,0.9915875792503357,1,1,0.9970365762710571,2
130,130,0.9991317391395569,1,1,0.9996476173400879,4
131,131,0.9996839761734009,1,1,0.9997554421424866,1
132,132,0.9997527003288269,1,1,0.9998409748077393,8
133,133,0.9995357990264893,1,1,0.9996366500854492,9
134,134,0.9980489015579224,1,1,0.9984819293022156,1
135,135,0.9994331002235413,1,1,0.9995920062065125,2
136,136,0.9991784691810608,1,1,0.9994040727615356,9
137,137,0.9983453750610352,1,1,0.9987797141075134,7
138,138,0.9986907839775085,1,1,0.9990310668945312,2
139,139,0.9173312187194824,1,1,0.9779201745986938,9
140,140,0.9983537197113037,1,1,0.999090313911438,6
141,141,0.9988402724266052,1,1,0.999041736125946,5
142,142,0.9986737966537476,1,1,0.9990666508674622,6
143,143,0.9984001517295837,1,1,0.9989118576049805,3
144,144,0.9995872378349304,1,1,0.9996634721755981,8
145,145,0.9984807372093201,1,1,0.9989376664161682,7
146,146,0.9989396929740906,1,1,0.9993085861206055,6
147,147,0.9732436537742615,0,1,0.9928725957870483,5
148,148,0.9997372031211853,1,1,0.9997921586036682,5
149,149,0.9997479319572449,1,1,0.9998055100440979,2
150,150,0.9994413256645203,1,1,0.9996034502983093,8
151,151,0.9994888305664062,1,1,0.999675989151001,9
152,152,0.9969238638877869,1,1,0.9978779554367065,6
153,153,0.9997091889381409,1,1,0.999786913394928,0
154,154,0.9982185959815979,1,1,0.998785674571991,0
155,155,0.9963359832763672,1,1,0.998420238494873,5
156,156,0.9935342073440552,1,1,0.9977846741676331,2
157,157,0.9998503923416138,1,1,0.9998989105224609,9
158,158,0.98183673620224,1,1,0.9935116171836853,5
159,159,0.9980977177619934,1,1,0.9988237023353577,4
160,160,0.9996867179870605,1,1,0.9997406601905823,2
161,161,0.9996542930603027,1,1,0.99974125623703,1
162,162,0.5520886778831482,0,0,0.6820107102394104,5
163,163,0.9979488253593445,1,1,0.999472439289093,6
164,164,0.9897797703742981,0,1,0.9946889877319336,0
165,165,0.7996652126312256,0,1,0.970119297504425,2
166,166,0.9958986639976501,1,1,0.9984866380691528,8
167,167,0.98468416929245,1,1,0.9962539672851562,4
168,168,0.999423623085022,1,1,0.9995601773262024,5
169,169,0.5029544234275818,1,0,0.8609333038330078,0
170,170,0.999112069606781,1,1,0.9993322491645813,9
171,171,0.984497606754303,1,1,0.99510657787323,9
172,172,0.997512936592102,1,1,0.9984536170959473,9
173,173,0.998723566532135,1,1,0.9991839528083801,8
174,174,0.9995941519737244,1,1,0.9996966123580933,9
175,175,0.999723494052887,1,1,0.9997746348381042,9
176,176,0.9970698356628418,1,1,0.9977849125862122,3
177,177,0.9995266199111938,1,1,0.9996697902679443,7
178,178,0.7450802326202393,1,1,0.9602527618408203,5
179,179,0.9983069896697998,1,1,0.9987276196479797,0
180,180,0.9991685152053833,1,1,0.9993045330047607,0
181,181,0.9912322163581848,1,1,0.9929627776145935,5
182,182,0.9997904896736145,1,1,0.9998483657836914,2
183,183,0.9634602069854736,1,1,0.983915388584137,2
184,184,0.9979346990585327,1,1,0.9984912872314453,3
185,185,0.9997469782829285,1,1,0.9998101592063904,8
186,186,0.9763675332069397,1,1,0.9965897798538208,6
187,187,0.9344784021377563,0,0,0.5537409782409668,2
188,188,0.8574042916297913,1,1,0.8999202847480774,4
189,189,0.9958298802375793,1,1,0.9979064464569092,0
190,190,0.9985746145248413,1,1,0.9989088773727417,5
191,191,0.9904398918151855,1,1,0.9951769113540649,8
192,192,0.964813768863678,1,1,0.9890246987342834,0
193,193,0.9993904829025269,1,1,0.9995505213737488,1
194,194,0.9997695088386536,1,1,0.9998598098754883,7
195,195,0.7258793115615845,1,0,0.496582955121994,2
196,196,0.9988892674446106,1,1,0.9991346001625061,8
197,197,0.9853209853172302,1,1,0.9898926615715027,8
198,198,0.9997846484184265,1,1,0.9998376369476318,7
199,199,0.9983691573143005,1,1,0.998960018157959,8
200,200,0.9753353595733643,1,1,0.9936256408691406,5
201,201,0.9978770017623901,1,1,0.9985893368721008,1
202,202,0.9996331930160522,1,1,0.9997091889381409,8
203,203,0.9988682270050049,1,1,0.9992401599884033,7
204,204,0.9994982481002808,1,1,0.9996528625488281,1
205,205,0.998690664768219,1,1,0.999122679233551,3
206,206,0.9983953833580017,1,1,0.9992052912712097,0
207,207,0.9991769194602966,1,1,0.999334990978241,5
208,208,0.9998389482498169,1,1,0.9998962879180908,7
209,209,0.9994922876358032,1,1,0.9996485710144043,9
210,210,0.9995816349983215,1,1,0.9997319579124451,7
211,211,0.9990942478179932,1,1,0.9993651509284973,4
212,212,0.9987391829490662,1,1,0.9990174770355225,5
213,213,0.6329774260520935,0,1,0.9131263494491577,8
214,214,0.9951092600822449,1,1,0.9979211688041687,8
215,215,0.9992479681968689,1,1,0.9993976354598999,0
216,216,0.9965168237686157,1,1,0.9975335597991943,7
217,217,0.9992812275886536,1,1,0.9994361996650696,9
218,218,0.9544171690940857,1,1,0.9790236949920654,8
219,219,0.9995738863945007,1,1,0.9996941089630127,2
220,220,0.9991156458854675,1,1,0.9995926022529602,7
221,221,0.9964069724082947,1,1,0.9993181228637695,6
222,222,0.9997506737709045,1,1,0.9998155236244202,9
223,223,0.9986464381217957,1,1,0.9994170665740967,4
224,224,0.9772685170173645,0,1,0.9972736239433289,4
225,225,0.9942094087600708,1,1,0.9975252747535706,9
226,226,0.8077103495597839,0,0,0.4518989324569702,4
227,227,0.9997923970222473,1,1,0.9998688697814941,4
228,228,0.9984915256500244,1,1,0.998889148235321,7
229,229,0.9969308972358704,1,1,0.9986119270324707,6
230,230,0.9998571872711182,1,1,0.9999066591262817,5
231,231,0.9993053674697876,1,1,0.9994358420372009,1
232,232,0.8844606876373291,1,1,0.9485718607902527,5
233,233,0.997051477432251,1,1,0.9980304837226868,8
234,234,0.998961329460144,1,1,0.9993985891342163,8
235,235,0.9997459053993225,1,1,0.9997804760932922,0
236,236,0.9980618357658386,1,1,0.9988068342208862,4
237,237,0.4823749363422394,1,1,0.9105066657066345,0
238,238,0.9902281761169434,1,1,0.995644211769104,5
239,239,0.9996277093887329,1,1,0.9997220635414124,5
240,240,0.9998410940170288,1,1,0.9998806715011597,1
241,241,0.9994714856147766,1,1,0.9997082352638245,1
242,242,0.8872565627098083,1,1,0.9767370223999023,8
243,243,0.9972507357597351,1,1,0.9983829259872437,9
244,244,0.9995104074478149,1,1,0.9996089339256287,0
245,245,0.5807337760925293,1,0,0.6984108686447144,3
246,246,0.9996964931488037,1,1,0.9997797608375549,1
247,247,0.9854182004928589,1,1,0.9900716543197632,9
248,248,0.9996243715286255,1,1,0.9997605681419373,2
249,249,0.9578294157981873,1,1,0.9885361194610596,2
250,250,0.9994392991065979,1,1,0.9995724558830261,5
251,251,0.9875046610832214,1,1,0.9944162368774414,3
252,252,0.999733030796051,1,1,0.9998038411140442,9
253,253,0.9997467398643494,1,1,0.9998143315315247,9
254,254,0.9911119341850281,1,1,0.9985131621360779,4
255,255,0.9989577531814575,1,1,0.9991624355316162,0
256,256,0.9995619654655457,1,1,0.9997263550758362,3
257,257,0.9988256096839905,1,1,0.9991602897644043,0
258,258,0.9946234226226807,1,1,0.998798131942749,0
259,259,0.9997155070304871,1,1,0.9997959733009338,9
260,260,0.9994613528251648,1,1,0.9996877908706665,8
261,261,0.9990571141242981,1,1,0.9993639588356018,1
262,262,0.9985598921775818,1,1,0.9989823698997498,5
263,263,0.9956141710281372,1,1,0.9980441331863403,7
264,264,0.700149416923523,0,1,0.8819943070411682,8
265,265,0.992405116558075,1,1,0.9965808987617493,8
266,266,0.8924266695976257,1,1,0.9827476143836975,2
267,267,0.9996254444122314,1,1,0.9997556805610657,4
268,268,0.9994474053382874,1,1,0.9996194839477539,7
269,269,0.6220988631248474,1,1,0.9270364046096802,0
270,270,0.9841756224632263,1,1,0.9930301308631897,2
271,271,0.6540063619613647,0,0,0.7631673216819763,5
272,272,0.9995216131210327,1,1,0.999675989151001,6
273,273,0.9892717599868774,1,1,0.9957481026649475,3
274,274,0.999288022518158,1,1,0.9994906187057495,8
275,275,0.993248701095581,0,1,0.9959567189216614,3
276,276,0.9927377104759216,1,1,0.995061457157135,0
277,277,0.7687683701515198,1,1,0.9200560450553894,3
278,278,0.999446451663971,1,1,0.9996631145477295,4
279,279,0.9026668071746826,1,1,0.9671907424926758,3
280,280,0.9996688365936279,1,1,0.9997445940971375,9
281,281,0.9992623925209045,1,1,0.9994381070137024,0
282,282,0.9991950392723083,1,1,0.9994470477104187,6
283,283,0.9988381266593933,1,1,0.9990854263305664,1
284,284,0.9935531616210938,1,1,0.9973978996276855,0
285,285,0.9997515082359314,1,1,0.9998224377632141,9
286,286,0.9937275648117065,1,1,0.9964017868041992,1
287,287,0.9778262376785278,1,1,0.9915112853050232,0
288,288,0.9989546537399292,1,1,0.9991621971130371,7
289,289,0.9995802044868469,1,1,0.9996585845947266,9
290,290,0.9997871518135071,1,1,0.9998443126678467,1
291,291,0.9983922839164734,1,1,0.9987475872039795,2
292,292,0.999479353427887,1,1,0.9996768236160278,6
293,293,0.9990028738975525,1,1,0.9995031356811523,9
294,294,0.9981175661087036,1,1,0.9986758828163147,3
295,295,0.998843789100647,1,1,0.9992451667785645,4
296,296,0.9998548030853271,1,1,0.9998977184295654,6
297,297,0.9995070695877075,1,1,0.9995456337928772,0
298,298,0.9240788817405701,1,1,0.977152943611145,0
299,299,0.999713122844696,1,1,0.9998133778572083,6
300,300,0.9997982382774353,1,1,0.999854326248169,6
301,301,0.9987151622772217,1,1,0.9994081258773804,6
302,302,0.9952795505523682,1,1,0.9967495203018188,3
303,303,0.9992111921310425,1,1,0.9993740916252136,2
304,304,0.9986773133277893,1,1,0.9990634322166443,6
305,305,0.996845543384552,1,1,0.997450053691864,1
306,306,0.9992425441741943,1,1,0.9995112419128418,8
307,307,0.9707255363464355,1,1,0.9951158761978149,2
308,308,0.9995893836021423,1,1,0.9997832179069519,1
309,309,0.8950433731079102,1,0,0.6598460078239441,6
310,310,0.9997122883796692,1,1,0.999795138835907,8
311,311,0.9998315572738647,1,1,0.999886155128479,6
312,312,0.7630718350410461,0,0,0.7168006300926208,0
313,313,0.6598598957061768,1,1,0.8108643293380737,0
314,314,0.954246461391449,1,1,0.9912567138671875,4
315,315,0.9965797066688538,1,1,0.9974090456962585,0
316,316,0.8910868763923645,1,1,0.9866438508033752,7
317,317,0.9996802806854248,1,1,0.9997779726982117,7
318,318,0.9986281394958496,1,1,0.9992040991783142,5
319,319,0.9997000694274902,1,1,0.9998201727867126,5
320,320,0.9984574317932129,1,1,0.9991657733917236,3
321,321,0.9989150762557983,1,1,0.9994357228279114,5
322,322,0.999150276184082,1,1,0.9993820190429688,2
323,323,0.9918753504753113,1,1,0.9977847933769226,3
324,324,0.9947410821914673,1,1,0.9984662532806396,4
325,325,0.9985878467559814,1,1,0.9991753697395325,1
326,326,0.998383641242981,1,1,0.998835027217865,7
327,327,0.9991004467010498,1,1,0.9994300007820129,5
328,328,0.9994133710861206,1,1,0.9995946288108826,4
329,329,0.9990330934524536,1,1,0.9993353486061096,6
330,330,0.9996663331985474,1,1,0.9997333884239197,1
331,331,0.9995057582855225,1,1,0.9996009469032288,9
332,332,0.6765021681785583,1,0,0.7264275550842285,3
333,333,0.9995207786560059,1,1,0.999701201915741,6
334,334,0.999427318572998,1,1,0.9996500015258789,6
335,335,0.9986703395843506,1,1,0.9993342757225037,9
336,336,0.9997730851173401,1,1,0.999846339225769,3
337,337,0.9979700446128845,1,1,0.9990170001983643,8
338,338,0.9949877262115479,1,1,0.9958391189575195,0
339,339,0.9988890290260315,1,1,0.9991984963417053,7
340,340,0.6233450174331665,1,0,0.8691571950912476,2
341,341,0.9997242093086243,1,1,0.999798595905304,6
342,342,0.49435675144195557,1,0,0.6961613893508911,2
343,343,0.9986808896064758,1,1,0.999110996723175,5
344,344,0.9998233914375305,1,1,0.9998936653137207,8
345,345,0.9952993392944336,1,1,0.9975121021270752,5
346,346,0.9974457025527954,1,1,0.9981436729431152,4
347,347,0.9996567964553833,1,1,0.9997612833976746,6
348,348,0.9997923970222473,1,1,0.9998370409011841,8
349,349,0.999390721321106,1,1,0.9995304346084595,9
350,350,0.9993829727172852,1,1,0.9995800852775574,9
351,351,0.9995495676994324,1,1,0.9997027516365051,1
352,352,0.8754191994667053,1,1,0.9824252724647522,0
353,353,0.9996886253356934,1,1,0.9997231364250183,2
354,354,0.9886646270751953,1,1,0.9943466782569885,2
355,355,0.622422456741333,0,0,0.8134838342666626,4
356,356,0.5509418249130249,0,0,0.6058235168457031,2
357,357,0.9929718375205994,1,1,0.9977667331695557,2
358,358,0.9989038705825806,1,1,0.9992293119430542,8
359,359,0.9993420243263245,1,1,0.9994786381721497,0
360,360,0.9998441934585571,1,1,0.9998903274536133,9
361,361,0.999606192111969,1,1,0.9997478127479553,5
362,362,0.9995457530021667,1,1,0.9996370077133179,8
363,363,0.9975312352180481,1,1,0.9981574416160583,1
364,364,0.9997543692588806,1,1,0.999795138835907,9
365,365,0.9304075241088867,1,1,0.9783871173858643,4
366,366,0.9995908141136169,1,1,0.9997053742408752,1
367,367,0.9817935228347778,1,1,0.9914444088935852,3
368,368,0.5276835560798645,0,1,0.8454364538192749,0
369,369,0.9994416832923889,1,1,0.9995793700218201,1
370,370,0.71624356508255,1,0,0.6559749245643616,4
371,371,0.9996484518051147,1,1,0.9997060894966125,7
372,372,0.9992861151695251,1,1,0.9994482398033142,9
373,373,0.9952190518379211,1,1,0.9988322854042053,4
374,374,0.9993177652359009,1,1,0.9994706511497498,2
375,375,0.9996206760406494,1,1,0.9997274279594421,7
376,376,0.9978931546211243,1,1,0.998282790184021,0
377,377,0.9995079040527344,1,1,0.9997127652168274,7
378,378,0.946214497089386,0,1,0.9780821800231934,8
379,379,0.9998390674591064,1,1,0.9998955726623535,6
380,380,0.9987082481384277,1,1,0.9991024732589722,6
381,381,0.9998699426651001,1,1,0.9999042749404907,9
382,382,0.9981811046600342,1,1,0.9983977675437927,0
383,383,0.9988775849342346,1,1,0.9992725253105164,9
384,384,0.9629361629486084,1,1,0.9963997602462769,2
385,385,0.9975650310516357,1,1,0.9977208971977234,8
386,386,0.9998888969421387,1,1,0.9999204874038696,7
387,387,0.5550557374954224,1,1,0.8351277112960815,2
388,388,0.9995495676994324,1,1,0.9996880292892456,2
389,389,0.9995400905609131,1,1,0.9996387958526611,5
390,390,0.9995742440223694,1,1,0.9996896982192993,1
391,391,0.9997934699058533,1,1,0.9998182654380798,2
392,392,0.9997915625572205,1,1,0.9998470544815063,6
393,393,0.9887554049491882,1,1,0.9944900274276733,2
394,394,0.9942265748977661,1,1,0.9981550574302673,9
395,395,0.9992538094520569,1,1,0.9996371269226074,6
396,396,0.9992755055427551,1,1,0.9994938373565674,2
397,397,0.8317098617553711,1,1,0.9655072689056396,3
398,398,0.9990805387496948,1,1,0.999509334564209,0
399,399,0.9994598031044006,1,1,0.9995660185813904,3
400,400,0.9977315068244934,1,1,0.9983783960342407,9
401,401,0.9966354966163635,1,1,0.9987987279891968,8
402,402,0.9687210321426392,1,1,0.9786480665206909,7
403,403,0.9988541603088379,1,1,0.9992559552192688,8
404,404,0.9995003938674927,1,1,0.9996596574783325,8
405,405,0.5238344669342041,1,1,0.9481644630432129,4
406,406,0.9998836517333984,1,1,0.9999054670333862,0
407,407,0.9987382292747498,1,1,0.9991064667701721,1
408,408,0.9972537159919739,1,1,0.9979404807090759,8
409,409,0.9992899894714355,1,1,0.9994683861732483,2
410,410,0.9996465444564819,1,1,0.9997215867042542,7
411,411,0.9977782368659973,1,1,0.998205304145813,9
412,412,0.5521492958068848,1,0,0.7709982395172119,3
413,413,0.9989954829216003,1,1,0.9993470311164856,6
414,414,0.9990358352661133,1,1,0.9992407560348511,1
415,415,0.9994913339614868,1,1,0.9996278285980225,9
416,416,0.9987492561340332,1,1,0.9992278814315796,0
417,417,0.9842573404312134,1,1,0.9922771453857422,7
418,418,0.7435328364372253,0,0,0.4503244161605835,5
419,419,0.9998028874397278,1,1,0.9998809099197388,7
420,420,0.996747612953186,1,1,0.9985871315002441,4
421,421,0.9983166456222534,1,1,0.9991406202316284,5
422,422,0.9298593401908875,0,1,0.9900844097137451,8
423,423,0.9994831085205078,1,1,0.999612033367157,0
424,424,0.9941486120223999,1,1,0.996742308139801,2
425,425,0.9996234178543091,1,1,0.9997244477272034,9
426,426,0.7059782147407532,0,0,0.8135769367218018,5
427,427,0.9998080134391785,1,1,0.9998863935470581,4
428,428,0.999679684638977,1,1,0.9998263716697693,0
429,429,0.998611330986023,1,1,0.998794436454773,6
430,430,0.9998235106468201,1,1,0.9999240636825562,2
431,431,0.99906986951828,1,1,0.9993207454681396,5
432,432,0.9936599135398865,1,1,0.9976913928985596,3
433,433,0.9427377581596375,1,1,0.9920278191566467,7
434,434,0.9953941106796265,1,1,0.9970409274101257,3
435,435,0.9992234706878662,1,1,0.9994926452636719,7
436,436,0.9991170763969421,1,1,0.9994248151779175,2
437,437,0.9938446283340454,1,1,0.9979786276817322,5
438,438,0.9956947565078735,1,1,0.997577965259552,3
439,439,0.989395797252655,1,1,0.9950708150863647,1
440,440,0.9998573064804077,1,1,0.999894380569458,1
441,441,0.9943155646324158,1,1,0.998141884803772,4
442,442,0.9997060894966125,1,1,0.9997552037239075,9
443,443,0.9976918697357178,1,1,0.998869001865387,9
444,444,0.9984681010246277,1,1,0.9989296793937683,5
445,445,0.9997590184211731,1,1,0.9998487234115601,7
446,446,0.9975147247314453,1,1,0.9985107779502869,5
447,447,0.9973753690719604,1,1,0.9976014494895935,0
448,448,0.9991474151611328,1,1,0.9993923902511597,2
449,449,0.9846804738044739,1,1,0.9926477670669556,2
450,450,0.9996311664581299,1,1,0.999745786190033,2
451,451,0.9997971653938293,1,1,0.9998528957366943,9
452,452,0.999508261680603,1,1,0.9996565580368042,7
453,453,0.96321040391922,1,1,0.987851083278656,3
454,454,0.9995457530021667,1,1,0.9996299743652344,9
455,455,0.9991177916526794,1,1,0.9994688630104065,4
456,456,0.7892487049102783,0,0,0.8609244227409363,4
457,457,0.9994165897369385,1,1,0.9996918439865112,5
458,458,0.8156154155731201,0,0,0.681602418422699,5
459,459,0.5823587775230408,1,1,0.9441797137260437,6
460,460,0.9993225336074829,1,1,0.9994737505912781,5
461,461,0.9983623623847961,1,1,0.9991612434387207,6
462,462,0.9972339272499084,1,1,0.9980880618095398,1
463,463,0.8463337421417236,1,1,0.9703890681266785,4
464,464,0.7632731199264526,1,1,0.9566765427589417,3
465,465,0.9968097805976868,1,1,0.999546229839325,4
466,466,0.9998295307159424,1,1,0.999875545501709,4
467,467,0.9962483048439026,1,1,0.9971502423286438,3
468,468,0.9994717240333557,1,1,0.9997615218162537,7
469,469,0.9997575879096985,1,1,0.9998204112052917,8
470,470,0.7241494059562683,1,0,0.7790988683700562,3
471,471,0.9986799359321594,1,1,0.9991233944892883,7
472,472,0.9997705817222595,1,1,0.9998193383216858,8
473,473,0.9939309358596802,1,1,0.9980573058128357,0
474,474,0.7084800004959106,1,1,0.8787709474563599,5
475,475,0.9997617602348328,1,1,0.9998199343681335,7
476,476,0.9958972930908203,1,1,0.998175859451294,6
477,477,0.6465160250663757,1,1,0.9339740872383118,0
478,478,0.9968377351760864,1,1,0.9983696341514587,5
479,479,0.9985787868499756,1,1,0.9992808699607849,4
480,480,0.5441481471061707,1,1,0.8427538871765137,8
481,481,0.9998577833175659,1,1,0.9999122619628906,6
482,482,0.9994834661483765,1,1,0.9996131062507629,8
483,483,0.6999202966690063,0,0,0.5956676006317139,3
484,484,0.9998241066932678,1,1,0.9998725652694702,5
485,485,0.8564454317092896,1,1,0.9742062091827393,9
486,486,0.9998019337654114,1,1,0.9998369216918945,9
487,487,0.9995844960212708,1,1,0.9996693134307861,9
