,sample_idx,resnet50_sbb_l_trades1_255_adv_conf1_255,resnet50_sbb_l_trades1_255_is_acc,resnet50_sbb_l_trades1_255_is_rob1_255,resnet50_sbb_l_trades1_255_nat_conf,resnet50_sbb_l_trades1_255_pred
189,189,0.6898501515388489,1,1,0.8085756301879883,1
190,190,0.9868927597999573,1,1,0.9884682297706604,1
191,191,0.9967515468597412,1,1,0.9970794916152954,1
192,192,0.9896622896194458,1,1,0.9921457171440125,1
193,193,0.9831499457359314,1,1,0.9868979454040527,1
194,194,0.9834592938423157,1,1,0.9861976504325867,1
195,195,0.9906253814697266,1,1,0.9917629957199097,1
196,196,0.962383508682251,1,1,0.9678061604499817,1
197,197,0.9545894861221313,1,1,0.9676200747489929,1
198,198,0.9822814464569092,1,1,0.9886797070503235,1
199,199,0.9765995144844055,1,1,0.9819544553756714,1
200,200,0.9587347507476807,1,1,0.9712012410163879,1
201,201,0.9938303828239441,1,1,0.9954740405082703,1
202,202,0.9795801043510437,1,1,0.9848389625549316,1
203,203,0.8907803893089294,1,1,0.934298038482666,1
204,204,0.9854242205619812,1,1,0.9875019788742065,1
205,205,0.9476527571678162,1,1,0.96243816614151,1
206,206,0.976059079170227,1,1,0.9834158420562744,1
207,207,0.9842698574066162,1,1,0.9871690273284912,1
208,208,0.9910367727279663,1,1,0.9930064678192139,1
209,209,0.986052393913269,1,1,0.9895127415657043,1
210,210,0.9968729615211487,1,1,0.9976832866668701,1
211,211,0.5443586111068726,1,1,0.6669638156890869,1
212,212,0.9950939416885376,1,1,0.9957231283187866,1
213,213,0.7268794178962708,1,1,0.8529990911483765,1
214,214,0.9614582657814026,1,1,0.9692419767379761,1
215,215,0.5378443002700806,1,1,0.6584049463272095,1
216,216,0.9755834341049194,1,1,0.9835949540138245,1
217,217,0.9649247527122498,1,1,0.9770144820213318,1
218,218,0.9324989914894104,1,1,0.9577159285545349,1
219,219,0.977982759475708,1,1,0.983996570110321,1
220,220,0.9550790190696716,1,1,0.9683965444564819,1
221,221,0.9585716128349304,1,1,0.9683427214622498,1
222,222,0.7558372020721436,1,1,0.8516506552696228,1
223,223,0.9793502688407898,1,1,0.9823883175849915,1
224,224,0.9954493641853333,1,1,0.9960909485816956,1
225,225,0.9792748093605042,1,1,0.9829802513122559,1
226,226,0.9912430047988892,1,1,0.9927487969398499,1
227,227,0.8937205672264099,1,1,0.9228246212005615,1
228,228,0.9856472015380859,1,1,0.9893019795417786,1
229,229,0.738883912563324,1,1,0.8640962243080139,1
230,230,0.9765501618385315,1,1,0.9821552038192749,1
231,231,0.9860391616821289,1,1,0.9886520504951477,1
232,232,0.9949172735214233,1,1,0.9957026839256287,1
233,233,0.9949159622192383,1,1,0.9952617883682251,1
234,234,0.9206823706626892,1,1,0.9457172155380249,1
235,235,0.9863505959510803,1,1,0.9876960515975952,1
236,236,0.7233911752700806,0,1,0.779880702495575,3
237,237,0.9844895601272583,1,1,0.9890655279159546,1
238,238,0.8882164359092712,1,1,0.937218189239502,1
239,239,0.7398594617843628,1,1,0.8114414811134338,1
240,240,0.9502871036529541,1,1,0.9684396982192993,1
241,241,0.9485443830490112,0,1,0.9552518129348755,3
242,242,0.9649067521095276,1,1,0.9735761880874634,1
243,243,0.9778969287872314,1,1,0.9837387800216675,1
244,244,0.9943557977676392,1,1,0.99506676197052,1
245,245,0.9896957874298096,1,1,0.9912899732589722,1
246,246,0.9870012998580933,1,1,0.9900164008140564,1
247,247,0.9860734939575195,1,1,0.9881306886672974,1
248,248,0.7677255272865295,0,1,0.8306258320808411,3
249,249,0.7722829580307007,1,1,0.8441396355628967,1
250,250,0.9887242913246155,1,1,0.9926576018333435,1
251,251,0.9858258366584778,1,1,0.9907646179199219,1
252,252,0.9951102137565613,1,1,0.9956902861595154,1
253,253,0.9536590576171875,1,1,0.9829767942428589,1
254,254,0.9911495447158813,1,1,0.9921842217445374,1
255,255,0.97995525598526,1,1,0.9842401742935181,1
256,256,0.9895952343940735,1,1,0.9921532273292542,1
257,257,0.9921859502792358,1,1,0.9941186904907227,1
258,258,0.9946581721305847,1,1,0.9954982995986938,1
259,259,0.9887929558753967,1,1,0.991296648979187,1
260,260,0.7254630923271179,0,1,0.8078139424324036,3
261,261,0.9725589752197266,1,1,0.9870240688323975,1
262,262,0.7749906182289124,0,1,0.8279123306274414,3
263,263,0.9915735125541687,1,1,0.9925615191459656,1
264,264,0.9920567870140076,1,1,0.9931043982505798,1
265,265,0.9781665802001953,1,1,0.9821674823760986,1
266,266,0.9783241152763367,1,1,0.9835378527641296,1
267,267,0.9372842907905579,1,1,0.955119252204895,1
268,268,0.983644425868988,1,1,0.9865358471870422,1
269,269,0.985037624835968,1,1,0.9900130033493042,1
270,270,0.9282753467559814,1,1,0.9431443810462952,1
271,271,0.9749575853347778,1,1,0.9781323671340942,1
272,272,0.9972068667411804,1,1,0.997503936290741,1
273,273,0.9865303635597229,1,1,0.9891664385795593,1
274,274,0.9766521453857422,1,1,0.983272910118103,1
275,275,0.974748432636261,1,1,0.9840331673622131,1
276,276,0.7965722680091858,0,1,0.8286866545677185,3
277,277,0.9221529960632324,1,1,0.959138810634613,1
278,278,0.9399484992027283,1,1,0.9524232745170593,1
279,279,0.9860534071922302,1,1,0.988788902759552,1
280,280,0.8402049541473389,1,1,0.8961623907089233,1
281,281,0.7872107028961182,1,1,0.8425548076629639,1
282,282,0.9938196539878845,1,1,0.9950627684593201,1
283,283,0.9147448539733887,1,1,0.9396708607673645,1
284,284,0.9870684146881104,1,1,0.9894376993179321,1
285,285,0.978855311870575,1,1,0.9852293133735657,1
286,286,0.977368950843811,1,1,0.9857848286628723,1
287,287,0.9900475740432739,1,1,0.9915607571601868,1
288,288,0.9568900465965271,1,1,0.972531259059906,1
289,289,0.8833891749382019,1,1,0.9070542454719543,1
290,290,0.8011909127235413,1,1,0.8626990914344788,1
291,291,0.9105038046836853,1,1,0.9325112104415894,1
292,292,0.5564566850662231,1,0,0.5954160094261169,1
293,293,0.9090396761894226,1,1,0.9327258467674255,1
294,294,0.9415555000305176,1,1,0.9599447846412659,1
295,295,0.9893797039985657,1,1,0.99187171459198,1
296,296,0.5501283407211304,1,1,0.6691119074821472,1
297,297,0.8386605381965637,1,1,0.8705592751502991,1
298,298,0.9583725333213806,1,1,0.9656919836997986,1
299,299,0.9897929430007935,1,1,0.99184250831604,1
300,300,0.5192524790763855,0,0,0.5488717555999756,3
301,301,0.9759252071380615,1,1,0.9812326431274414,1
302,302,0.9920215010643005,1,1,0.9936115145683289,1
303,303,0.8478366136550903,1,1,0.8881609439849854,1
304,304,0.948625385761261,1,1,0.9675179719924927,1
305,305,0.9816672801971436,1,1,0.986206591129303,1
306,306,0.9719204902648926,1,1,0.9796848297119141,1
307,307,0.979225218296051,1,1,0.9850776195526123,1
308,308,0.9924054741859436,1,1,0.9937437176704407,1
309,309,0.9586789011955261,1,1,0.9738991260528564,1
310,310,0.9747698307037354,1,1,0.9826188087463379,1
311,311,0.9073361158370972,1,1,0.9343611001968384,1
312,312,0.8055680394172668,1,1,0.848951518535614,1
313,313,0.8901003003120422,1,1,0.9267614483833313,1
314,314,0.9549683332443237,1,1,0.9699618220329285,1
315,315,0.9692051410675049,1,1,0.9799817204475403,1
316,316,0.8166658878326416,1,1,0.8728768229484558,1
317,317,0.9573096632957458,1,1,0.972038745880127,1
318,318,0.9776525497436523,0,1,0.9812674522399902,3
319,319,0.9879565834999084,1,1,0.9900221228599548,1
320,320,0.9212784767150879,1,1,0.9454720616340637,1
321,321,0.9580439329147339,0,1,0.9701796770095825,3
322,322,0.9770442843437195,1,1,0.9830077886581421,1
323,323,0.9259501099586487,1,1,0.9527085423469543,1
324,324,0.9660955667495728,1,1,0.9762780070304871,1
325,325,0.9671644568443298,1,1,0.976439893245697,1
326,326,0.9911670088768005,1,1,0.9924594759941101,1
327,327,0.9781158566474915,1,1,0.9837432503700256,1
328,328,0.8290554881095886,1,1,0.8989896178245544,1
329,329,0.9677143692970276,1,1,0.9771847128868103,1
330,330,0.9611346125602722,1,1,0.9741429686546326,1
331,331,0.9698245525360107,1,1,0.9767580628395081,1
332,332,0.7454970479011536,1,1,0.8576198816299438,1
333,333,0.8271481990814209,1,1,0.9273142218589783,1
334,334,0.965315043926239,1,1,0.9776245355606079,1
335,335,0.9765213131904602,1,1,0.9849299788475037,1
336,336,0.9689303040504456,1,1,0.9743248820304871,1
337,337,0.9474366903305054,1,1,0.9681077599525452,1
338,338,0.9834476709365845,1,1,0.9861254096031189,1
339,339,0.9844623804092407,1,1,0.9877033233642578,1
340,340,0.993139922618866,1,1,0.9945088028907776,1
341,341,0.9730747938156128,1,1,0.9819869995117188,1
342,342,0.815845251083374,1,1,0.8791238069534302,1
343,343,0.9939858317375183,1,1,0.9949187636375427,1
344,344,0.9351539611816406,1,1,0.9599050283432007,1
345,345,0.9931296706199646,1,1,0.9944868683815002,1
346,346,0.9280502200126648,1,1,0.9425020813941956,1
347,347,0.9760025143623352,1,1,0.9819225072860718,1
348,348,0.9933385252952576,1,1,0.9944451451301575,1
349,349,0.9947158694267273,1,1,0.9955765008926392,1
350,350,0.9916890263557434,1,1,0.9934116005897522,1
351,351,0.9938966631889343,1,1,0.9948721528053284,1
352,352,0.995775043964386,1,1,0.9964949488639832,1
353,353,0.9962368011474609,1,1,0.9972019195556641,1
354,354,0.9489337801933289,1,1,0.963070809841156,1
355,355,0.4918520748615265,1,0,0.5679821372032166,1
356,356,0.9965474009513855,1,1,0.9973121881484985,1
357,357,0.4169802963733673,1,1,0.4922260642051697,1
358,358,0.9759736657142639,1,1,0.9853346347808838,1
359,359,0.6741097569465637,0,1,0.7154582738876343,3
360,360,0.9928159713745117,1,1,0.9938849806785583,1
361,361,0.9543644785881042,1,1,0.9653922319412231,1
362,362,0.9705528616905212,1,1,0.9766026735305786,1
363,363,0.9978247880935669,1,1,0.9980840682983398,1
364,364,0.8810111284255981,1,1,0.9171998500823975,1
365,365,0.9815540313720703,1,1,0.9892191290855408,1
366,366,0.9958378076553345,1,1,0.9970910549163818,1
367,367,0.756270170211792,1,1,0.8451632857322693,1
368,368,0.9782018661499023,1,1,0.9832397103309631,1
369,369,0.9166723489761353,1,1,0.9522796869277954,1
370,370,0.9987370371818542,1,1,0.9989680051803589,1
371,371,0.9408990144729614,1,1,0.9515374898910522,1
372,372,0.997565746307373,1,1,0.9978848099708557,1
373,373,0.9970278143882751,1,1,0.9977164268493652,1
374,374,0.9939516186714172,1,1,0.9957026839256287,1
375,375,0.7367119193077087,0,1,0.7971504330635071,3
376,376,0.5757478475570679,0,1,0.6207864880561829,3
377,377,0.9979971051216125,1,1,0.9983256459236145,1
378,378,0.9977409839630127,1,1,0.9981243014335632,1
379,379,0.9988442659378052,1,1,0.9989987015724182,1
380,380,0.981662929058075,1,1,0.9852430820465088,1
381,381,0.9916257858276367,1,1,0.9951253533363342,1
382,382,0.9969280362129211,1,1,0.9974293112754822,1
383,383,0.9826372265815735,1,1,0.9863112568855286,1
384,384,0.9976710677146912,1,1,0.9980795383453369,1
385,385,0.9979829788208008,1,1,0.9983939528465271,1
386,386,0.9960213303565979,1,1,0.9969214200973511,1
387,387,0.9868878722190857,1,1,0.9885063171386719,1
388,388,0.9844080805778503,1,1,0.9889351725578308,1
389,389,0.9782927632331848,1,1,0.9815807938575745,1
390,390,0.9626901149749756,1,1,0.9745245575904846,1
391,391,0.30571672320365906,1,0,0.28983065485954285,1
392,392,0.950522243976593,1,1,0.9641718864440918,1
393,393,0.9762728810310364,1,1,0.9816638231277466,1
394,394,0.9956424236297607,1,1,0.9968647360801697,1
395,395,0.9917640089988708,1,1,0.9941813349723816,1
396,396,0.9596893191337585,1,1,0.9743766188621521,1
397,397,0.9808484315872192,1,1,0.9841610789299011,1
398,398,0.9956581592559814,1,1,0.9963954091072083,1
399,399,0.9563931226730347,1,1,0.9676606059074402,1
400,400,0.9940173625946045,1,1,0.9950577020645142,1
401,401,0.9931811690330505,1,1,0.9941413998603821,1
402,402,0.9968534111976624,1,1,0.9974193572998047,1
403,403,0.9980289340019226,1,1,0.9984418749809265,1
404,404,0.9743324518203735,1,1,0.9799663424491882,1
405,405,0.976028323173523,1,1,0.979192852973938,1
406,406,0.9950962662696838,1,1,0.996733546257019,1
407,407,0.9062731266021729,1,1,0.9327589273452759,1
408,408,0.9978724718093872,1,1,0.9983377456665039,1
409,409,0.9789618849754333,1,1,0.9845277667045593,1
410,410,0.9986832737922668,1,1,0.9988952875137329,1
411,411,0.9819444417953491,1,1,0.9887675642967224,1
412,412,0.971558690071106,1,1,0.9820021390914917,1
413,413,0.9873831868171692,1,1,0.9902031421661377,1
414,414,0.9779819846153259,1,1,0.9824455976486206,1
415,415,0.9599961042404175,1,1,0.9704897999763489,1
416,416,0.9648462533950806,1,1,0.9726297855377197,1
417,417,0.9276741743087769,1,1,0.9648056626319885,1
418,418,0.9404209852218628,1,1,0.956095278263092,1
419,419,0.48090440034866333,1,1,0.5901766419410706,1
420,420,0.9980108141899109,1,1,0.9982683658599854,1
421,421,0.9878830313682556,1,1,0.9901897311210632,1
422,422,0.9323766827583313,1,1,0.9661384224891663,1
423,423,0.9884411096572876,1,1,0.9898377656936646,1
424,424,0.9968919157981873,1,1,0.9972668886184692,1
425,425,0.9384512305259705,1,1,0.9536976218223572,1
426,426,0.9758483171463013,1,1,0.9827529191970825,1
427,427,0.9944409728050232,1,1,0.9957829713821411,1
428,428,0.9970718622207642,1,1,0.9976166486740112,1
429,429,0.988382875919342,1,1,0.9922886490821838,1
430,430,0.9893459677696228,1,1,0.990617573261261,1
431,431,0.9677515625953674,1,1,0.9709741473197937,1
432,432,0.9933777451515198,1,1,0.9947946667671204,1
433,433,0.957343578338623,1,1,0.9757785201072693,1
434,434,0.9914509654045105,1,1,0.9930697083473206,1
435,435,0.9865092635154724,1,1,0.9892884492874146,1
436,436,0.5169233083724976,0,0,0.5434918999671936,3
437,437,0.9767946600914001,1,1,0.9806312322616577,1
438,438,0.9928230047225952,1,1,0.9940297603607178,1
439,439,0.9617855548858643,1,1,0.9688291549682617,1
440,440,0.9946858882904053,1,1,0.9954274892807007,1
441,441,0.8250401616096497,1,1,0.9131208062171936,1
442,442,0.9976880550384521,1,1,0.9983348250389099,1
443,443,0.9934077262878418,1,1,0.9950628876686096,1
444,444,0.9956246018409729,1,1,0.9969021081924438,1
445,445,0.8764172196388245,1,1,0.912623405456543,1
446,446,0.8612573742866516,1,1,0.8949410319328308,1
447,447,0.6205527782440186,0,1,0.7131041884422302,3
448,448,0.9717302322387695,1,1,0.9745861291885376,1
449,449,0.9859995245933533,1,1,0.9893904328346252,1
450,450,0.9498324990272522,1,1,0.9595672488212585,1
451,451,0.8446326851844788,1,1,0.8859167098999023,1
452,452,0.9912274479866028,1,1,0.9927462935447693,1
453,453,0.8908236026763916,1,1,0.9157679080963135,1
454,454,0.5773324370384216,1,0,0.5480505228042603,1
455,455,0.8445625901222229,1,1,0.8826658129692078,1
456,456,0.9719117283821106,1,1,0.9761369824409485,1
457,457,0.8913410902023315,1,1,0.9379622340202332,1
458,458,0.965107262134552,1,1,0.9692589044570923,1
459,459,0.8775710463523865,1,1,0.9120931029319763,1
460,460,0.9953796863555908,1,1,0.9958882927894592,1
461,461,0.9309396743774414,1,1,0.9589279890060425,1
462,462,0.5067952275276184,1,1,0.6188724637031555,1
463,463,0.9961826205253601,1,1,0.9969990253448486,1
464,464,0.9848729372024536,1,1,0.9874447584152222,1
465,465,0.9778802394866943,1,1,0.9805384874343872,1
466,466,0.9868683815002441,1,1,0.9893508553504944,1
467,467,0.9789190292358398,1,1,0.9843180179595947,1
468,468,0.9247090220451355,1,1,0.9546301364898682,1
469,469,0.9883018136024475,1,1,0.9904156923294067,1
470,470,0.9858894348144531,1,1,0.9889677166938782,1
471,471,0.9521604776382446,1,1,0.9608316421508789,1
472,472,0.9729148745536804,1,1,0.978859543800354,1
473,473,0.9559614658355713,1,1,0.9651480913162231,1
474,474,0.7127693891525269,1,1,0.822974681854248,1
475,475,0.9637309312820435,1,1,0.9691823720932007,1
476,476,0.9872143268585205,1,1,0.9900732040405273,1
477,477,0.9831131100654602,1,1,0.9889040589332581,1
478,478,0.991679847240448,1,1,0.9926942586898804,1
479,479,0.9441699385643005,1,1,0.9670510292053223,1
480,480,0.9037644863128662,1,1,0.9380705952644348,1
481,481,0.867887020111084,1,1,0.8996909856796265,1
482,482,0.969657301902771,1,1,0.9785237312316895,1
483,483,0.9310665726661682,1,1,0.9620318412780762,1
484,484,0.9705705046653748,1,1,0.97516268491745,1
485,485,0.5827926397323608,1,1,0.7385839819908142,1
486,486,0.9919929504394531,1,1,0.9929473400115967,1
487,487,0.993994414806366,1,1,0.9965769648551941,1
488,488,0.988636314868927,1,1,0.9908605813980103,1
489,489,0.8511644005775452,1,1,0.915648877620697,1
490,490,0.7077077031135559,0,1,0.7576088905334473,3
491,491,0.9912161827087402,1,1,0.9926756024360657,1
492,492,0.46101459860801697,1,1,0.6506439447402954,1
493,493,0.9849293828010559,1,1,0.9875258207321167,1
