,sample_idx,label,base_prediction,prediction,linf_radius,l2_radius
59,3692,4,4,4,0.003761289336303076,0.20847181543820636
60,1077,0,0,0,0.00412602276164876,0.22868739380356168
61,4691,2,2,2,0.00412602276164876,0.22868739380356168
62,3497,0,1,1,0.001805261618381967,0.10005775500773069
63,6014,5,3,3,0.001870518346338187,0.10367464999511863
64,2509,2,1,1,0.0009959966459494357,0.05520373743848362
65,617,6,6,6,0.002469314689914724,0.13686331208987165
66,666,9,9,9,0.00412602276164876,0.22868739380356168
67,389,5,5,5,0.00412602276164876,0.22868739380356168
68,6946,6,5,5,0.0004944534110722584,0.027405389758492518
69,1916,9,2,9,0.0011456631341679679,0.06349909621560063
70,779,5,5,6,0.0001249377296247072,0.0069247518557534775
71,1984,7,7,7,0.00412602276164876,0.22868739380356168
72,265,8,8,8,0.00412602276164876,0.22868739380356168
73,7556,2,2,2,0.00412602276164876,0.22868739380356168
74,2021,8,8,8,0.00412602276164876,0.22868739380356168
75,736,1,1,1,0.00412602276164876,0.22868739380356168
76,8516,8,8,8,0.00412602276164876,0.22868739380356168
77,2168,5,5,5,0.0016802916978021739,0.09313121894814512
78,4761,9,9,9,0.00412602276164876,0.22868739380356168
79,7379,7,7,7,0.0030939582664224474,0.1714845732461249
80,3565,1,1,1,0.00412602276164876,0.22868739380356168
81,6442,6,3,3,0.0011149903009292023,0.061799035236988493
82,3950,8,8,8,0.00412602276164876,0.22868739380356168
83,1751,1,1,1,0.00412602276164876,0.22868739380356168
84,7654,4,3,4,0.0013851655822287744,0.0767736692901108
85,812,7,7,7,0.00412602276164876,0.22868739380356168
86,8513,9,9,9,0.00412602276164876,0.22868739380356168
87,8761,0,0,0,0.00374539606601017,0.20759092098554274
88,6219,7,7,7,0.002462844467555888,0.13650469596629497
89,486,9,9,9,0.00412602276164876,0.22868739380356168
90,3524,5,7,7,0.001072463920219649,0.059441983971357665
91,4954,1,1,1,0.00412602276164876,0.22868739380356168
92,9193,0,0,0,0.00412602276164876,0.22868739380356168
93,8830,9,9,9,0.00412602276164876,0.22868739380356168
94,7312,2,0,0,0.001613537888492323,0.08943134728979549
95,7745,7,7,7,0.00412602276164876,0.22868739380356168
96,166,8,8,8,0.00412602276164876,0.22868739380356168
97,5403,7,7,7,0.00412602276164876,0.22868739380356168
98,2321,2,2,2,0.001994738460060548,0.11055962754037027
99,3003,2,2,2,0.002543657525451535,0.14098381027638346
100,1147,6,3,6,0.00031716719556058734,0.017579190310562282
101,9773,9,9,9,0.002507668126856585,0.1389890753355738
102,5316,4,3,4,0.0006524103811645635,0.03616025368199684
103,799,2,2,2,0.0016581588952467366,0.09190449451486808
104,493,1,1,1,0.00412602276164876,0.22868739380356168
105,2000,1,1,1,0.00412602276164876,0.22868739380356168
106,5292,4,5,5,0.00018866534230808818,0.01045689467215945
107,5745,5,5,5,0.00412602276164876,0.22868739380356168
108,7297,9,9,9,0.00412602276164876,0.22868739380356168
109,7146,0,8,0,0.00039073834640151,0.021656917389851617
110,5191,3,3,3,0.003952312334401369,0.2190593846580584
111,9588,1,1,1,0.00412602276164876,0.22868739380356168
112,1653,9,9,9,0.00412602276164876,0.22868739380356168
113,9434,7,5,5,8.820551118981929e-05,0.004888845660427269
114,4448,4,3,3,0.00014749795944285013,0.008175166712568002
115,5835,3,3,-1,0.0,0.0
116,9059,2,2,2,0.0024774346412877756,0.1373133654765313
117,264,0,0,0,0.0028065074268234466,0.15555243056248327
118,4563,7,7,7,0.003778260644364624,0.20941246080887851
119,8012,3,3,3,0.00412602276164876,0.22868739380356168
120,8887,4,4,4,0.00412602276164876,0.22868739380356168
121,1410,1,1,1,0.00412602276164876,0.22868739380356168
122,2604,8,8,8,0.00412602276164876,0.22868739380356168
123,1015,4,4,4,0.00412602276164876,0.22868739380356168
124,3269,7,7,7,0.00412602276164876,0.22868739380356168
125,1020,1,1,1,0.00412602276164876,0.22868739380356168
126,574,6,6,6,0.00412602276164876,0.22868739380356168
127,5525,3,3,3,0.000421840707281441,0.023380785206791876
128,4487,3,3,3,0.00399415802484245,0.2213787082395545
129,4693,4,4,4,0.0028682456121725828,0.15897430812382113
130,3953,7,7,7,0.00412602276164876,0.22868739380356168
131,3879,7,7,7,0.00412602276164876,0.22868739380356168
132,7005,1,1,1,0.0001274535381491274,0.007064192117718618
133,53,3,5,5,0.00040418862783862716,0.022402407656257617
134,4649,8,8,8,0.00412602276164876,0.22868739380356168
135,5595,6,6,6,0.004047723353656394,0.22434760011251073
136,5956,4,2,2,0.0023019046882174765,0.12758450797355728
137,975,0,0,0,0.00412602276164876,0.22868739380356168
138,9919,4,3,3,0.0015786886046597224,0.087499803923221
139,1723,2,3,3,0.00399415802484245,0.2213787082395545
140,219,2,2,2,0.00412602276164876,0.22868739380356168
141,4004,0,0,0,0.00412602276164876,0.22868739380356168
142,3702,1,1,1,0.00412602276164876,0.22868739380356168
143,9476,8,8,8,0.00412602276164876,0.22868739380356168
144,1350,4,2,2,0.0021957821745684056,0.12170260123860968
145,7681,0,0,0,0.00412602276164876,0.22868739380356168
146,6532,5,5,5,0.003952312334401369,0.2190593846580584
147,319,5,5,5,0.00412602276164876,0.22868739380356168
148,8915,9,9,9,0.00412602276164876,0.22868739380356168
149,8380,9,9,9,0.00412602276164876,0.22868739380356168
150,1758,2,2,2,0.00412602276164876,0.22868739380356168
151,1564,1,1,1,0.00412602276164876,0.22868739380356168
152,3789,9,3,3,0.00412602276164876,0.22868739380356168
153,1662,3,3,3,0.002075846408608867,0.11505508634943813
154,6475,2,2,2,0.00412602276164876,0.22868739380356168
155,7712,5,5,5,0.00412602276164876,0.22868739380356168
156,8902,6,3,6,0.000697232116788819,0.03864452643030501
157,7672,6,6,6,0.0024335510756236436,0.13488109138540932
158,9622,5,7,7,0.0021544435292400617,0.1194113809498173
159,1122,8,0,0,0.0016569992632054467,0.09184022118323291
160,6488,2,0,0,0.000845359232932318,0.0468545645467593
161,2505,7,7,7,0.0031181973103932043,0.1728280374280208
162,9080,3,3,3,0.001437735725690381,0.0796874023920848
163,9043,3,3,3,0.00412602276164876,0.22868739380356168
164,4178,7,7,7,0.00412602276164876,0.22868739380356168
165,6029,0,0,0,0.003917565560965167,0.21713352299435967
166,8904,5,5,5,0.00412602276164876,0.22868739380356168
167,212,5,3,3,0.0012861413551710065,0.0712851895318935
168,388,2,2,2,0.00412602276164876,0.22868739380356168
169,4008,8,8,8,0.00412602276164876,0.22868739380356168
170,5620,3,3,3,0.001239637562065027,0.0687076876949582
171,7163,6,6,6,0.00412602276164876,0.22868739380356168
172,4204,2,2,2,0.004047723353656394,0.22434760011251073
173,7715,1,1,1,0.00412602276164876,0.22868739380356168
174,266,2,0,0,0.0032772742886569787,0.1816449785053772
175,536,6,6,6,0.00412602276164876,0.22868739380356168
176,4272,7,7,7,0.00412602276164876,0.22868739380356168
177,2660,3,3,3,0.00412602276164876,0.22868739380356168
178,3590,7,7,7,0.00412602276164876,0.22868739380356168
179,9232,1,1,1,0.00412602276164876,0.22868739380356168
180,3289,8,8,8,0.00412602276164876,0.22868739380356168
181,246,1,1,1,0.00412602276164876,0.22868739380356168
182,667,0,0,0,0.00412602276164876,0.22868739380356168
183,2069,4,7,7,0.0007922401897825079,0.043910408336042026
184,1588,5,5,5,0.00412602276164876,0.22868739380356168
185,7752,9,9,9,0.00412602276164876,0.22868739380356168
186,8621,1,1,1,0.00412602276164876,0.22868739380356168
187,1064,9,3,-1,0.0,0.0
188,7143,4,2,2,0.0007073002954482107,0.039202561533592924
189,1222,9,9,9,0.00412602276164876,0.22868739380356168
190,344,8,8,8,0.004047723353656394,0.22434760011251073
191,797,4,5,5,0.0002805517609162696,0.015549756929916649
192,6631,7,3,3,0.0013682564241133696,0.0758364686190997
193,8836,4,2,2,0.00412602276164876,0.22868739380356168
194,3477,6,6,6,0.00412602276164876,0.22868739380356168
195,7456,7,4,4,0.00026332204460293145,0.014594789120166249
196,7585,6,6,6,0.00412602276164876,0.22868739380356168
197,2896,8,8,8,0.00412602276164876,0.22868739380356168
198,2782,0,0,0,0.00412602276164876,0.22868739380356168
199,724,8,8,8,0.00412602276164876,0.22868739380356168
200,3812,9,9,9,0.003761289336303076,0.20847181543820636
201,9534,6,6,6,0.0018490355872911343,0.10248395463011847
202,2758,1,1,1,0.00412602276164876,0.22868739380356168
203,2134,4,4,4,0.00412602276164876,0.22868739380356168
204,268,7,7,7,0.00412602276164876,0.22868739380356168
205,2513,2,2,2,0.00412602276164876,0.22868739380356168
206,3405,7,7,7,0.004047723353656394,0.22434760011251073
207,4342,3,3,3,0.00412602276164876,0.22868739380356168
208,4704,9,9,9,0.00412602276164876,0.22868739380356168
209,2176,1,1,1,0.0015592191612058685,0.08642069783499173
210,9020,7,7,7,0.00412602276164876,0.22868739380356168
211,5890,3,2,2,0.0012363135102404796,0.06852345004225076
212,2350,3,3,3,0.0008674391809970033,0.04807835948680784
213,2921,8,8,8,0.00412602276164876,0.22868739380356168
214,4320,1,1,1,0.00412602276164876,0.22868739380356168
215,3510,4,2,2,0.0030499267577333592,0.16904409932025574
216,9266,8,8,8,0.00412602276164876,0.22868739380356168
217,7930,2,2,2,0.0015161402364621,0.08403302147045916
218,2081,3,3,-1,0.0,0.0
219,4845,3,3,3,0.00412602276164876,0.22868739380356168
220,8013,8,8,8,0.00412602276164876,0.22868739380356168
221,8243,4,4,4,0.0030373937454072366,0.16834944926839235
222,1358,8,8,8,0.00412602276164876,0.22868739380356168
223,9780,4,2,2,5.0388559526446855e-05,0.002792817447040471
224,5162,7,2,-1,0.0,0.0
225,4565,2,2,2,0.0016399185029235513,0.0908935093547482
226,3060,7,7,7,0.00412602276164876,0.22868739380356168
227,7028,9,9,9,0.0012140365942084894,0.06728873802934347
228,6824,0,2,2,0.0007812886908427211,0.04330341465339411
229,3169,9,9,9,0.003443055249134778,0.19083349199258093
230,7544,0,0,0,0.00412602276164876,0.22868739380356168
231,2685,2,2,2,0.0023963707099241963,0.13282034634747544
232,7067,9,9,9,0.00412602276164876,0.22868739380356168
233,9519,9,9,9,0.00412602276164876,0.22868739380356168
234,7859,7,7,7,0.00412602276164876,0.22868739380356168
235,6112,8,8,8,0.00412602276164876,0.22868739380356168
236,403,8,8,8,0.00412602276164876,0.22868739380356168
237,6233,7,7,7,0.00412602276164876,0.22868739380356168
238,6708,2,2,2,0.00412602276164876,0.22868739380356168
239,8721,6,5,5,0.0011468633391654162,0.06356561832872314
240,2493,9,9,9,0.00412602276164876,0.22868739380356168
241,4676,7,7,7,0.002710381345037689,0.15022458231974875
242,4467,3,3,3,0.002309803054540688,0.12802227987015224
243,4621,8,8,8,0.00412602276164876,0.22868739380356168
244,3786,7,7,7,0.0027612230955255915,0.15304251815945394
245,9445,9,7,7,0.00010483602703090815,0.005810602408998307
246,8149,9,9,9,0.00412602276164876,0.22868739380356168
247,5067,9,9,9,0.00412602276164876,0.22868739380356168
248,8958,6,2,2,0.00399415802484245,0.2213787082395545
249,2568,9,4,4,0.0017247578373542657,0.0955957825616066
250,4503,7,3,3,0.0006087286043476751,0.033739163864021315
251,1512,8,8,8,0.00412602276164876,0.22868739380356168
252,5003,4,4,4,0.003341829944409653,0.18522301612712305
253,6709,3,3,3,0.00412602276164876,0.22868739380356168
254,8866,1,1,1,0.00412602276164876,0.22868739380356168
255,101,5,5,5,0.00412602276164876,0.22868739380356168
256,3304,2,2,2,0.00412602276164876,0.22868739380356168
257,6256,9,9,9,0.003837658164378305,0.21270460552911163
258,226,6,3,3,0.0005907406183271137,0.03274216848119088
259,186,6,5,-1,0.0,0.0
260,8074,7,7,7,0.0019554824437539075,0.10838383826850294
261,4394,5,5,5,0.00412602276164876,0.22868739380356168
262,5779,3,3,3,0.00412602276164876,0.22868739380356168
263,4228,0,0,0,0.00412602276164876,0.22868739380356168
264,4653,2,0,2,6.218627967433853e-05,0.0034467134697485475
265,501,6,6,6,0.002884299867974846,0.1598641252990924
266,413,6,6,6,0.00412602276164876,0.22868739380356168
267,1036,0,0,0,0.0008600015027980544,0.047666121517818176
268,5780,7,7,7,0.00412602276164876,0.22868739380356168
269,3920,7,7,7,0.002082025595457012,0.11539757164769249
270,2825,2,2,2,0.00412602276164876,0.22868739380356168
271,926,8,8,8,0.00412602276164876,0.22868739380356168
272,9581,7,7,7,0.00412602276164876,0.22868739380356168
273,8899,4,3,4,0.0015367671887094629,0.08517628320798651
274,3274,1,1,1,0.00412602276164876,0.22868739380356168
275,3880,6,6,6,0.0018385072540316823,0.10190041517013805
276,5307,1,1,1,0.00412602276164876,0.22868739380356168
277,9119,4,4,4,0.0020197643494657717,0.11194670312291256
278,3917,7,7,7,0.00399415802484245,0.2213787082395545
279,2595,4,4,4,0.003917565560965167,0.21713352299435967
280,6259,5,5,5,0.00412602276164876,0.22868739380356168
281,2845,5,2,2,0.00267473284366709,0.14824874182094666
282,1054,1,1,1,0.00412602276164876,0.22868739380356168
283,5404,2,4,2,0.0003939642017513304,0.021835712441491836
284,8087,2,2,3,0.00039012844939607396,0.02162311346662604
285,6605,6,6,6,0.00412602276164876,0.22868739380356168
286,8800,0,0,0,0.00412602276164876,0.22868739380356168
287,6277,2,2,2,0.0004320505808027524,0.023946673836480314
288,8361,8,3,3,0.0025459204849373955,0.14110923622214283
289,4808,3,3,3,0.0022385258657207463,0.12407169707153404
290,1158,1,1,1,0.00412602276164876,0.22868739380356168
291,7545,5,7,5,0.00016619385629483907,0.009211398496270782
292,4850,1,9,9,0.0010475676832188412,0.05806209445447205
293,4824,0,0,0,0.00412602276164876,0.22868739380356168
294,3438,9,9,9,0.00412602276164876,0.22868739380356168
295,9139,4,0,0,0.0014607961759624951,0.08096554228061975
296,6087,4,4,4,0.004047723353656394,0.22434760011251073
297,9798,5,5,5,0.00412602276164876,0.22868739380356168
298,107,6,2,6,0.0007052412348673532,0.03908843681225188
299,7526,9,9,9,0.0032105072222630027,0.1779443720648431
300,8543,0,0,0,0.00412602276164876,0.22868739380356168
301,2823,3,3,3,0.0013050230013337799,0.07233171658739626
302,6807,7,7,7,0.00412602276164876,0.22868739380356168
303,9532,8,8,8,0.00412602276164876,0.22868739380356168
304,1868,2,2,2,0.0034878924688564396,0.19331862295667843
305,2070,2,2,2,0.00412602276164876,0.22868739380356168
306,3943,0,0,0,0.00412602276164876,0.22868739380356168
307,2141,7,7,7,0.0004372440565143184,0.024234525478090144
308,2721,8,8,8,0.0027301121159514674,0.1513181726459941
309,3225,9,9,9,0.00412602276164876,0.22868739380356168
310,5464,7,7,7,0.0036147574914304633,0.20035019623032904
311,3976,1,1,1,0.00412602276164876,0.22868739380356168
312,3294,0,0,0,0.00412602276164876,0.22868739380356168
313,4714,6,6,6,0.00412602276164876,0.22868739380356168
314,6942,3,3,3,0.00412602276164876,0.22868739380356168
315,7800,0,0,0,0.00412602276164876,0.22868739380356168
316,6073,2,2,2,0.0038612968900438027,0.214014796693234
317,963,6,2,6,0.0020645503220318743,0.11442899368134059
318,105,1,1,1,0.00412602276164876,0.22868739380356168
319,8804,6,3,3,0.00412602276164876,0.22868739380356168
320,5060,6,2,2,0.003418068126731069,0.1894485650953596
321,0,3,5,5,0.0005052709959565772,0.028004961170807054
322,7796,8,8,8,0.00412602276164876,0.22868739380356168
323,4167,0,0,0,0.00412602276164876,0.22868739380356168
324,8760,8,8,8,0.00412602276164876,0.22868739380356168
325,7827,3,5,5,0.00399415802484245,0.2213787082395545
326,8628,7,7,7,0.0032930570793426152,0.1825197495566651
327,4037,0,0,0,0.00412602276164876,0.22868739380356168
328,6550,1,1,1,0.00412602276164876,0.22868739380356168
329,9271,0,0,0,0.00412602276164876,0.22868739380356168
330,8257,3,3,3,0.00412602276164876,0.22868739380356168
331,2385,4,3,3,0.0008721561133587986,0.04833979841501569
332,3483,0,0,0,0.00412602276164876,0.22868739380356168
333,521,7,7,7,0.00412602276164876,0.22868739380356168
334,6314,6,6,6,0.002884299867974846,0.1598641252990924
335,2211,7,7,7,0.00412602276164876,0.22868739380356168
336,581,0,0,0,0.003010676598755386,0.16686863469449556
337,565,3,5,5,0.00412602276164876,0.22868739380356168
338,3788,7,7,7,0.00412602276164876,0.22868739380356168
339,1167,4,3,3,0.00412602276164876,0.22868739380356168
340,2635,6,3,6,0.00021022505409157847,0.01165185519073694
341,6868,9,9,9,0.003112454276278977,0.17250972616800664
342,6636,2,2,2,0.00412602276164876,0.22868739380356168
343,8323,9,9,9,0.0016963323973734515,0.09402028476082995
344,267,4,4,4,0.00412602276164876,0.22868739380356168
345,2495,9,8,8,0.0008302487476124092,0.04601705644112391
346,5810,5,5,5,0.00412602276164876,0.22868739380356168
347,7933,3,3,3,0.0021966605884865195,0.12175128787976963
348,9792,8,3,6,2.385121330572461e-06,0.00013219684245656917
349,1445,3,4,4,0.0020180192482564126,0.11184997979622585
350,664,3,3,3,0.00412602276164876,0.22868739380356168
351,9443,5,2,2,0.001771966436686974,0.0982123487247558
352,8349,4,4,4,0.003837658164378305,0.21270460552911163
353,4192,0,0,0,0.002277645017197836,0.1262399005245677
354,6050,2,2,2,0.0008910025692026473,0.04938437502506847
355,3821,8,8,8,0.0012014648059140694,0.06659193879516954
356,3596,2,4,4,0.0035712755116364763,0.19794018028738924
357,4075,2,2,2,0.0031279825277221616,0.17337038922248024
358,6699,2,2,2,0.00412602276164876,0.22868739380356168
359,2174,9,9,9,0.0006991131179613221,0.03874878209750092
360,6599,2,2,2,0.0027024829973267893,0.1497868114547528
361,5576,5,3,3,0.0018037051922732636,0.09997148911657866
362,3694,2,2,2,0.003837658164378305,0.21270460552911163
363,5146,0,0,0,0.00412602276164876,0.22868739380356168
364,5182,1,1,1,0.00412602276164876,0.22868739380356168
365,2139,8,8,8,0.00412602276164876,0.22868739380356168
366,8488,9,1,9,5.451576691944865e-06,0.0003021570499778167
367,8502,1,1,1,0.00412602276164876,0.22868739380356168
368,3782,0,0,0,0.00412602276164876,0.22868739380356168
369,3800,9,9,9,0.00412602276164876,0.22868739380356168
370,927,6,6,6,0.0005850548648237005,0.032427032034879705
371,9006,6,2,2,0.001887802394094873,0.1046326291591195
372,4826,3,3,3,0.003796485030420496,0.21042255881161515
373,3403,8,8,8,0.00412602276164876,0.22868739380356168
374,8590,0,0,0,0.00399415802484245,0.2213787082395545
375,4245,1,1,1,0.00412602276164876,0.22868739380356168
376,2320,5,3,3,0.0030312855960100524,0.16801090126531573
377,3042,8,8,8,0.003097581036423891,0.1716853675407373
378,8815,3,5,5,0.0017676465876460227,0.09797291838811724
379,8299,3,3,3,0.00412602276164876,0.22868739380356168
380,8880,1,1,1,0.00412602276164876,0.22868739380356168
381,1870,2,2,2,0.00412602276164876,0.22868739380356168
382,1842,4,4,4,0.00412602276164876,0.22868739380356168
383,7136,1,1,1,0.00412602276164876,0.22868739380356168
384,7404,8,8,8,0.00412602276164876,0.22868739380356168
385,8376,7,7,7,0.00412602276164876,0.22868739380356168
386,2728,2,2,2,0.00412602276164876,0.22868739380356168
387,9060,9,9,9,0.00412602276164876,0.22868739380356168
388,6961,8,8,8,0.00321815996510925,0.17836853012650578
389,5850,6,2,6,0.0008451739560088599,0.046844295457322514
390,5128,3,3,3,0.002946426856911477,0.16330755254259688
391,659,1,1,1,0.00412602276164876,0.22868739380356168
392,9410,5,5,5,0.00412602276164876,0.22868739380356168
393,8201,3,3,3,0.00412602276164876,0.22868739380356168
394,5907,5,5,5,0.0027804633387622218,0.15410892068220042
395,7032,4,2,2,0.0003217980174976915,0.017835856514590086
396,1618,7,8,7,0.0017275192838830827,0.09574883746369606
397,4385,8,8,8,0.00412602276164876,0.22868739380356168
398,3987,1,1,1,0.00412602276164876,0.22868739380356168
399,8197,0,0,0,0.0007050051148561927,0.03907534971285944
400,1417,9,9,9,0.003887659058104511,0.21547593635655612
401,1118,4,4,4,0.00412602276164876,0.22868739380356168
402,7806,9,9,-1,0.0,0.0
403,7129,1,1,1,0.003887659058104511,0.21547593635655612
404,1085,4,4,4,0.002888419322552321,0.1600924486471775
405,5846,5,5,5,0.00412602276164876,0.22868739380356168
406,410,7,7,7,0.00412602276164876,0.22868739380356168
407,5517,1,1,1,0.00412602276164876,0.22868739380356168
408,2506,3,8,8,0.001222355012174506,0.06774979155112697
409,5172,4,3,3,0.00412602276164876,0.22868739380356168
410,1391,7,2,2,0.00412602276164876,0.22868739380356168
411,1346,3,9,9,0.0013402507072016606,0.07428423423210864
412,7362,9,9,9,0.00412602276164876,0.22868739380356168
413,9764,2,2,2,0.00412602276164876,0.22868739380356168
414,2311,7,7,7,0.00412602276164876,0.22868739380356168
415,535,6,6,6,0.00412602276164876,0.22868739380356168
416,549,5,3,3,0.003761289336303076,0.20847181543820636
417,3487,5,5,5,0.00412602276164876,0.22868739380356168
418,7775,2,2,2,0.00412602276164876,0.22868739380356168
419,9594,9,9,9,0.0018545475816026489,0.10278946036447284
420,6976,3,3,3,0.00412602276164876,0.22868739380356168
421,5951,0,0,0,0.00412602276164876,0.22868739380356168
422,4055,1,0,0,0.00023284544897286588,0.012905604733830085
423,8258,3,3,3,0.002786018370782184,0.1544168118084803
424,8640,1,1,1,0.0028398130246098177,0.15739841416384162
425,8221,7,7,7,0.00412602276164876,0.22868739380356168
426,5527,7,7,7,0.00412602276164876,0.22868739380356168
427,2045,1,1,1,0.00412602276164876,0.22868739380356168
428,690,3,3,3,0.00311056053846755,0.17240476456462725
429,8914,4,4,4,0.00412602276164876,0.22868739380356168
430,9982,2,6,6,0.00412602276164876,0.22868739380356168
431,2738,4,3,4,2.184468301910662e-05,0.0012107552276585522
432,5224,0,0,0,0.003887659058104511,0.21547593635655612
433,9011,2,3,2,0.0002535036298035047,0.014050597335129662
434,2492,8,8,8,0.00412602276164876,0.22868739380356168
435,7732,7,7,7,0.00412602276164876,0.22868739380356168
436,7563,9,9,9,0.00412602276164876,0.22868739380356168
437,2930,7,7,7,0.0010120241679083086,0.05609207287375382
438,8973,5,3,3,0.002485303525238957,0.1377495032942052
439,8690,8,8,8,0.00412602276164876,0.22868739380356168
440,6295,8,8,8,0.00412602276164876,0.22868739380356168
441,3408,2,2,2,0.004047723353656394,0.22434760011251073
442,7482,4,4,4,0.00412602276164876,0.22868739380356168
443,6250,4,4,4,0.00241102938792276,0.1336328127495652
444,6312,2,2,2,0.00412602276164876,0.22868739380356168
445,6220,2,2,2,0.001663716172830814,0.09221251010294443
446,3321,0,0,0,0.00412602276164876,0.22868739380356168
447,1774,5,5,5,0.00412602276164876,0.22868739380356168
448,4339,7,7,7,0.00412602276164876,0.22868739380356168
449,6579,9,9,9,0.00412602276164876,0.22868739380356168
450,4099,4,4,4,0.0005249780275723066,0.029097235731600956
451,7570,1,1,1,0.00412602276164876,0.22868739380356168
452,3685,2,2,2,0.00412602276164876,0.22868739380356168
453,9342,6,0,6,0.000996247333176021,0.05521763193490776
454,465,4,4,4,0.00412602276164876,0.22868739380356168
455,8163,0,0,0,0.00412602276164876,0.22868739380356168
456,8849,9,9,9,0.00412602276164876,0.22868739380356168
457,7586,2,2,2,0.00412602276164876,0.22868739380356168
458,3839,5,5,5,0.00412602276164876,0.22868739380356168
459,3174,2,3,3,0.00412602276164876,0.22868739380356168
460,5975,9,9,9,0.00412602276164876,0.22868739380356168
461,2047,5,3,3,0.0004946952677157589,0.027418794814322626
462,4680,9,9,9,0.00412602276164876,0.22868739380356168
463,4103,8,8,8,0.003730441162611335,0.20676203610525262
464,9771,4,4,4,0.00399415802484245,0.2213787082395545
465,1208,3,8,8,0.001624092047081913,0.09001631813486138
466,1298,9,9,9,0.00412602276164876,0.22868739380356168
467,1371,1,1,1,0.00412602276164876,0.22868739380356168
468,2950,1,1,1,0.00412602276164876,0.22868739380356168
469,2725,8,8,8,0.0022885743613417163,0.1268456662637871
470,4562,4,5,5,0.0014264492882575031,0.07906184453383867
471,2785,4,4,4,0.0034878924688564396,0.19331862295667843
472,1867,6,6,6,0.0029674886219451246,0.16447491405092823
473,5865,6,6,6,0.00412602276164876,0.22868739380356168
474,1910,4,4,4,0.0008318624792136679,0.04610649852506502
475,610,6,6,6,0.00412602276164876,0.22868739380356168
476,8453,9,9,9,0.00412602276164876,0.22868739380356168
477,1493,1,1,1,0.00412602276164876,0.22868739380356168
478,4835,9,9,9,0.00412602276164876,0.22868739380356168
479,5661,4,4,-1,0.0,0.0
