,sample_idx,resnet50_mtsd_l_trades4_255_adv_conf4_255,resnet50_mtsd_l_trades4_255_is_acc,resnet50_mtsd_l_trades4_255_is_rob4_255,resnet50_mtsd_l_trades4_255_nat_conf,resnet50_mtsd_l_trades4_255_pred
85,85,0.9508394598960876,1,1,0.9681707620620728,3
86,86,0.501725971698761,1,1,0.5563554167747498,3
87,87,0.7606015205383301,1,1,0.7902167439460754,3
88,88,0.8765838146209717,1,1,0.9080708026885986,3
89,89,0.8115304112434387,1,1,0.8626197576522827,3
90,90,0.9289718270301819,1,1,0.9447791576385498,3
91,91,0.7825314998626709,1,1,0.8305991888046265,3
92,92,0.9806939363479614,1,1,0.9852692484855652,3
93,93,0.9425731897354126,1,1,0.9587236046791077,3
94,94,0.9934642910957336,1,1,0.9962753057479858,3
95,95,0.9753216505050659,1,1,0.980316698551178,3
96,96,0.9964597821235657,1,1,0.9967989921569824,3
97,97,0.9967312812805176,1,1,0.9970670342445374,3
98,98,0.8636004328727722,1,1,0.929095983505249,3
99,99,0.9883800745010376,1,1,0.9911172389984131,3
100,100,0.9991488456726074,1,1,0.9993172883987427,3
101,101,0.7510184049606323,0,0,0.474020779132843,15
102,102,0.9877164959907532,1,1,0.9896178841590881,3
103,103,0.9943395256996155,1,1,0.9950148463249207,3
104,104,0.43270745873451233,1,1,0.6015180945396423,3
105,105,0.924532949924469,1,1,0.9413923621177673,3
106,106,0.9312189221382141,1,1,0.9521719217300415,3
107,107,0.9914924502372742,1,1,0.9926869869232178,3
108,108,0.9625144600868225,1,1,0.9832593202590942,3
109,109,0.9958012700080872,1,1,0.996423065662384,3
110,110,0.3090726137161255,1,0,0.5550665259361267,3
111,111,0.9902703762054443,1,1,0.9922228455543518,3
112,112,0.9949873685836792,1,1,0.9957668781280518,3
113,113,0.9954959154129028,1,1,0.996179461479187,3
114,114,0.8605450987815857,1,1,0.9203308820724487,3
115,115,0.9798005223274231,1,1,0.981563925743103,3
116,116,0.5198205709457397,1,1,0.7402021884918213,3
117,117,0.9567658305168152,1,1,0.9675928354263306,3
118,118,0.9965241551399231,1,1,0.9968662858009338,3
119,119,0.9961328506469727,1,1,0.9965721368789673,3
120,120,0.9764496684074402,1,1,0.9821345806121826,3
121,121,0.9966769218444824,1,1,0.9970909357070923,3
122,122,0.8247761130332947,1,1,0.8650776743888855,3
123,123,0.9673495888710022,1,1,0.9742835760116577,3
124,124,0.8393970727920532,1,1,0.8704686760902405,3
125,125,0.9565793871879578,1,1,0.974449872970581,3
126,126,0.655274510383606,1,1,0.697104811668396,3
127,127,0.9528586268424988,1,1,0.9616590738296509,3
128,128,0.9901992678642273,1,1,0.9926418662071228,3
129,129,0.9964434504508972,1,1,0.9971355199813843,3
130,130,0.9867473840713501,1,1,0.9897130727767944,3
131,131,0.9870951771736145,1,1,0.9896942377090454,3
132,132,0.9062382578849792,1,1,0.9230806231498718,3
133,133,0.9958562254905701,1,1,0.9966326355934143,3
134,134,0.9892728924751282,1,1,0.9911454319953918,3
135,135,0.9750146865844727,1,1,0.9771906137466431,3
136,136,0.9794182777404785,1,1,0.9859685897827148,3
137,137,0.9954759478569031,1,1,0.9960826635360718,3
138,138,0.9888830780982971,1,1,0.9917499423027039,3
139,139,0.9963639378547668,1,1,0.9973630309104919,3
140,140,0.9927037954330444,1,1,0.9932621121406555,3
141,141,0.860933244228363,1,1,0.9230762720108032,3
142,142,0.7350559234619141,1,1,0.7877436876296997,3
143,143,0.9883795976638794,1,1,0.9914525747299194,3
144,144,0.9932835102081299,1,1,0.9939253926277161,3
145,145,0.9834293127059937,1,1,0.988676905632019,3
146,146,0.9912325739860535,1,1,0.9947279095649719,3
147,147,0.9078285098075867,1,1,0.9348195791244507,3
148,148,0.9947236776351929,1,1,0.9955431818962097,3
149,149,0.6557172536849976,1,1,0.7780711650848389,3
150,150,0.9925284385681152,1,1,0.9942882061004639,3
151,151,0.8436977863311768,1,1,0.8831086754798889,3
152,152,0.9360513687133789,1,1,0.957819938659668,3
153,153,0.9594874978065491,1,1,0.967842698097229,3
154,154,0.9828178882598877,1,1,0.9849460124969482,3
155,155,0.7471485137939453,1,1,0.832891047000885,3
156,156,0.9891051650047302,1,1,0.9907855987548828,3
157,157,0.9077748656272888,1,1,0.9324695467948914,3
158,158,0.9929633736610413,1,1,0.9949731826782227,3
159,159,0.9638095498085022,1,1,0.9834908843040466,3
160,160,0.7287660241127014,1,1,0.7927587628364563,3
161,161,0.9762961864471436,1,1,0.9836164712905884,3
162,162,0.8952562212944031,1,1,0.9576278924942017,3
163,163,0.9616493582725525,1,1,0.9829687476158142,3
164,164,0.9898854494094849,1,1,0.9917775392532349,3
165,165,0.9944891929626465,1,1,0.9951581358909607,3
166,166,0.8389883041381836,1,1,0.9004738330841064,3
167,167,0.9944334626197815,1,1,0.9957956075668335,3
168,168,0.9880375862121582,1,1,0.9915993213653564,3
169,169,0.784369170665741,1,1,0.8278786540031433,3
170,170,0.9507033228874207,1,1,0.9717469215393066,3
171,171,0.9436289072036743,1,1,0.9540614485740662,3
172,172,0.16527526080608368,1,1,0.49830856919288635,3
173,173,0.523057222366333,1,1,0.6616124510765076,3
174,174,0.9829215407371521,1,1,0.9851605892181396,3
175,175,0.9946194887161255,1,1,0.995474636554718,3
176,176,0.7258482575416565,1,1,0.8147058486938477,3
177,177,0.7967070937156677,1,1,0.8473716974258423,3
178,178,0.5854186415672302,1,1,0.6306355595588684,3
179,179,0.8778117895126343,1,1,0.898757815361023,3
180,180,0.9858571290969849,1,1,0.9881854057312012,3
181,181,0.898746907711029,1,1,0.925460159778595,3
182,182,0.6462427973747253,1,1,0.7246211767196655,3
183,183,0.8873729705810547,1,1,0.9216040968894958,3
184,184,0.9899263381958008,1,1,0.9909630417823792,3
185,185,0.9950002431869507,1,1,0.9960448145866394,3
186,186,0.9022006988525391,1,1,0.9486333131790161,3
187,187,0.8924111127853394,1,1,0.9344493746757507,3
188,188,0.9824919700622559,1,1,0.9856614470481873,3
189,189,0.9061021208763123,1,1,0.9261242151260376,3
190,190,0.988129734992981,1,1,0.9903826117515564,3
191,191,0.9128458499908447,1,1,0.9396435618400574,3
192,192,0.9876263737678528,1,1,0.9907106757164001,3
193,193,0.9305176138877869,1,1,0.9480547904968262,3
194,194,0.9340253472328186,1,1,0.9700230360031128,3
195,195,0.690308153629303,1,1,0.8091312646865845,3
196,196,0.8073550462722778,1,1,0.822165310382843,3
197,197,0.9947205781936646,1,1,0.995508074760437,3
198,198,0.9351910948753357,1,1,0.9614331126213074,3
199,199,0.9720431566238403,1,1,0.9813878536224365,3
200,200,0.9712622165679932,1,1,0.9779692888259888,3
201,201,0.44663912057876587,1,0,0.7790803909301758,3
202,202,0.7461524605751038,1,1,0.8251358866691589,3
203,203,0.9588443636894226,1,1,0.967843234539032,3
204,204,0.8812656402587891,1,1,0.9191464781761169,3
205,205,0.9677327871322632,1,1,0.9810966849327087,3
206,206,0.9858545660972595,1,1,0.9886599779129028,3
207,207,0.9582118391990662,1,1,0.9774801135063171,3
208,208,0.9942699670791626,1,1,0.9951377511024475,3
209,209,0.9028699398040771,1,1,0.9276108145713806,3
210,210,0.9969711303710938,1,1,0.9976811408996582,3
211,211,0.6876599788665771,1,1,0.838860034942627,3
212,212,0.9712134003639221,1,1,0.9769227504730225,3
213,213,0.6661478281021118,1,1,0.7962313890457153,3
214,214,0.6596056222915649,1,1,0.7268722057342529,3
215,215,0.9908279180526733,1,1,0.9931663870811462,3
216,216,0.7531975507736206,1,1,0.8427883386611938,3
217,217,0.7155590057373047,1,1,0.7750570178031921,3
218,218,0.997428834438324,1,1,0.9978227615356445,3
219,219,0.9898576736450195,1,1,0.9949074387550354,3
220,220,0.970356285572052,1,1,0.9740162491798401,3
221,221,0.9367719292640686,1,1,0.9503729939460754,3
222,222,0.8913171291351318,1,1,0.9265912175178528,3
223,223,0.9651889801025391,1,1,0.9884265661239624,3
224,224,0.9205997586250305,1,1,0.9487865567207336,4
225,225,0.9937533736228943,1,1,0.9943969249725342,4
226,226,0.9853249192237854,1,1,0.990949809551239,4
227,227,0.9039549827575684,1,1,0.9440290331840515,4
228,228,0.9357470273971558,1,1,0.9530753493309021,4
229,229,0.985537588596344,1,1,0.9896366000175476,4
230,230,0.9303407669067383,1,1,0.9545580148696899,4
231,231,0.9526337385177612,1,1,0.9731682538986206,4
232,232,0.9780659079551697,1,1,0.985456645488739,4
233,233,0.986916184425354,1,1,0.9902077317237854,4
234,234,0.5795176029205322,0,1,0.6810363531112671,3
235,235,0.9784769415855408,1,1,0.984761118888855,4
236,236,0.98682701587677,1,1,0.9905907511711121,4
237,237,0.9795051217079163,1,1,0.9852461218833923,4
238,238,0.9724903106689453,1,1,0.9804357290267944,4
239,239,0.9873534440994263,1,1,0.9910662770271301,4
240,240,0.9641132950782776,1,1,0.9770038723945618,4
241,241,0.9890211224555969,1,1,0.9912444949150085,4
242,242,0.97382652759552,1,1,0.9831070899963379,4
243,243,0.9074211120605469,0,1,0.9499255418777466,3
244,244,0.9639319181442261,1,1,0.9779586791992188,4
245,245,0.9645781517028809,1,1,0.9786876440048218,4
246,246,0.9898205995559692,1,1,0.9927035570144653,4
247,247,0.9630802273750305,1,1,0.9764420986175537,4
248,248,0.974150538444519,1,1,0.9795396327972412,4
249,249,0.6726027727127075,1,1,0.878885805606842,4
250,250,0.7925643920898438,0,1,0.8482391238212585,3
251,251,0.966377854347229,1,1,0.9780400991439819,4
252,252,0.9552690386772156,1,1,0.9716370701789856,4
253,253,0.9829025268554688,1,1,0.9892610311508179,4
254,254,0.9712328314781189,1,1,0.9791629910469055,5
255,255,0.43828800320625305,1,0,0.3444996476173401,5
256,256,0.21753831207752228,1,0,0.24075640738010406,5
257,257,0.7026344537734985,1,1,0.7598637938499451,5
258,258,0.8042369484901428,1,1,0.837520956993103,5
259,259,0.9801856279373169,1,1,0.9876914620399475,5
260,260,0.9615131616592407,1,1,0.9757541418075562,5
261,261,0.99054354429245,1,1,0.9930140376091003,5
262,262,0.6113190650939941,1,0,0.4628394544124603,5
263,263,0.47469577193260193,1,1,0.7328883409500122,5
264,264,0.9366995096206665,1,1,0.9587780237197876,5
265,265,0.6915427446365356,1,1,0.791434109210968,5
266,266,0.2560630142688751,0,0,0.1322213113307953,80
267,267,0.5222542881965637,0,0,0.30263009667396545,264
268,268,0.5492919683456421,1,0,0.4180862605571747,5
269,269,0.980121374130249,1,1,0.9878129363059998,5
270,270,0.9771586656570435,1,1,0.9820183515548706,5
271,271,0.9795503616333008,1,1,0.9848634600639343,5
272,272,0.9817678332328796,1,1,0.9850749969482422,5
273,273,0.6823398470878601,1,1,0.8650543689727783,5
274,274,0.9755590558052063,1,1,0.9825859069824219,5
275,275,0.9782549738883972,1,1,0.9843107461929321,5
276,276,0.5279867053031921,1,0,0.7532795071601868,5
277,277,0.8232713341712952,0,0,0.25991320610046387,211
278,278,0.9137795567512512,1,1,0.9394736289978027,5
279,279,0.5236056447029114,1,1,0.6302511096000671,5
280,280,0.97217857837677,1,1,0.9806056618690491,5
281,281,0.9781153798103333,1,1,0.9831530451774597,5
282,282,0.9551510214805603,1,1,0.9682908654212952,5
283,283,0.9844464659690857,1,1,0.9892020225524902,5
284,284,0.796232283115387,1,1,0.8280979990959167,5
285,285,0.7519011497497559,1,1,0.8349210619926453,5
286,286,0.9562085270881653,1,1,0.9701868295669556,5
287,287,0.9287053346633911,1,1,0.9499759674072266,6
288,288,0.9571207165718079,1,1,0.9681647419929504,6
289,289,0.6191868782043457,0,0,0.6711974143981934,5
290,290,0.884598970413208,1,1,0.9190102815628052,6
291,291,0.7082445025444031,1,1,0.8523927927017212,6
292,292,0.9664112329483032,1,1,0.9736498594284058,6
293,293,0.757606565952301,0,1,0.8648208975791931,5
294,294,0.9797000288963318,1,1,0.984978973865509,6
295,295,0.47649332880973816,0,0,0.7126182913780212,5
296,296,0.8677461743354797,1,1,0.9048843383789062,6
297,297,0.4916687309741974,1,1,0.7247483730316162,6
298,298,0.9270727038383484,1,1,0.9418361783027649,7
299,299,0.8519061803817749,1,1,0.8955962061882019,7
300,300,0.5421953797340393,0,0,0.3816320300102234,4
301,301,0.9397990703582764,1,1,0.9553639888763428,7
302,302,0.8814783096313477,1,1,0.9096933603286743,7
303,303,0.8972940444946289,1,1,0.923612117767334,7
304,304,0.9876763820648193,1,1,0.9889944195747375,7
305,305,0.6804386973381042,0,1,0.7741738557815552,4
306,306,0.8466247916221619,1,1,0.9230065941810608,7
307,307,0.93885737657547,1,1,0.9550096392631531,7
308,308,0.6131725311279297,0,0,0.5779277086257935,3
309,309,0.6868727803230286,0,0,0.6197264790534973,3
310,310,0.914939284324646,1,1,0.9390241503715515,7
311,311,0.7170857191085815,1,1,0.7943513989448547,7
312,312,0.8550283312797546,1,1,0.9100779294967651,7
313,313,0.9691010117530823,1,1,0.9801936745643616,7
314,314,0.6878389716148376,1,1,0.7434396147727966,7
315,315,0.5234665870666504,0,0,0.595454752445221,3
316,316,0.6026991605758667,1,1,0.7633043527603149,7
317,317,0.6336314082145691,1,1,0.7897905707359314,7
318,318,0.968535304069519,1,1,0.9778580665588379,7
319,319,0.9712616205215454,1,1,0.980097770690918,7
320,320,0.9657245874404907,1,1,0.9746622443199158,7
321,321,0.8695428967475891,1,1,0.9029719233512878,7
322,322,0.8438775539398193,1,1,0.8915466666221619,7
323,323,0.9197612404823303,1,1,0.948383629322052,7
324,324,0.840568482875824,1,1,0.885210394859314,7
325,325,0.5650346279144287,0,1,0.7496494054794312,3
326,326,0.8275167942047119,1,1,0.9033941030502319,7
327,327,0.7543820738792419,0,1,0.9311074018478394,3
328,328,0.6069249510765076,1,1,0.8055053353309631,7
329,329,0.8820492029190063,1,1,0.9207726716995239,7
330,330,0.8386446833610535,1,1,0.8826786279678345,7
331,331,0.9641701579093933,1,1,0.9754511713981628,7
332,332,0.8409863114356995,1,1,0.9002103209495544,7
333,333,0.7724971175193787,1,1,0.9099584817886353,7
334,334,0.6311813592910767,1,1,0.8220919966697693,7
335,335,0.7031459212303162,1,1,0.8194923400878906,7
336,336,0.9976328611373901,1,1,0.9979966282844543,7
337,337,0.8342282176017761,1,1,0.8979278206825256,8
338,338,0.9773045778274536,1,1,0.9821683168411255,8
339,339,0.9949806332588196,1,1,0.9956971406936646,8
340,340,0.7940638661384583,1,1,0.8737433552742004,8
341,341,0.9763239026069641,1,1,0.9826568961143494,8
342,342,0.9951674938201904,1,1,0.9959153532981873,8
343,343,0.6759020090103149,1,1,0.8101402521133423,8
344,344,0.8915384411811829,1,1,0.9349778294563293,8
345,345,0.9910500049591064,1,1,0.9926112294197083,8
346,346,0.9885769486427307,1,1,0.992085874080658,8
347,347,0.6561605930328369,1,1,0.7638611793518066,8
348,348,0.9829452633857727,1,1,0.989645779132843,8
349,349,0.32079464197158813,0,0,0.12050392478704453,315
350,350,0.9708524346351624,1,1,0.9778456091880798,8
351,351,0.7092558145523071,1,1,0.8058530688285828,8
352,352,0.9106535315513611,1,1,0.9401646852493286,8
353,353,0.9603907465934753,1,1,0.9740666151046753,8
354,354,0.9786041975021362,1,1,0.9861673712730408,8
355,355,0.9755710959434509,1,1,0.9875510334968567,8
356,356,0.990786075592041,1,1,0.9920803904533386,8
357,357,0.9895914196968079,1,1,0.9935829043388367,8
358,358,0.9806357026100159,1,1,0.9834518432617188,8
359,359,0.9758399128913879,1,1,0.9828827977180481,8
360,360,0.9927409291267395,1,1,0.9946205615997314,8
361,361,0.953464925289154,1,1,0.9727221727371216,8
362,362,0.9903669357299805,1,1,0.9922452569007874,8
363,363,0.9931729435920715,1,1,0.994872510433197,8
364,364,0.9874482750892639,1,1,0.9936289191246033,8
365,365,0.9862478375434875,1,1,0.9891084432601929,8
366,366,0.9886252880096436,1,1,0.9925329685211182,8
367,367,0.9764735698699951,1,1,0.9818133115768433,8
368,368,0.9565500020980835,1,1,0.97617506980896,8
369,369,0.8794102072715759,1,1,0.9300982356071472,8
370,370,0.913530707359314,1,1,0.9371821880340576,8
371,371,0.8143030405044556,1,1,0.8989126682281494,8
372,372,0.3634478747844696,1,0,0.7322968244552612,8
373,373,0.5244929790496826,1,1,0.8607084155082703,8
374,374,0.9828398823738098,1,1,0.9860327839851379,8
375,375,0.9680052995681763,1,1,0.9769358038902283,8
376,376,0.9930216670036316,1,1,0.9939066767692566,8
377,377,0.5853843688964844,0,1,0.7559330463409424,12
378,378,0.9952528476715088,1,1,0.9961503744125366,8
379,379,0.98736971616745,1,1,0.9895981550216675,8
380,380,0.9717204570770264,1,1,0.9796898365020752,8
381,381,0.6992400288581848,1,1,0.787619411945343,8
382,382,0.9555260539054871,1,1,0.9757266640663147,8
383,383,0.9392962455749512,1,1,0.9605469107627869,8
384,384,0.9958325028419495,1,1,0.9962111711502075,8
385,385,0.9890027046203613,1,1,0.9906594753265381,8
386,386,0.8763665556907654,1,1,0.943439245223999,8
387,387,0.9512397050857544,1,1,0.9632381796836853,8
388,388,0.2519195079803467,1,0,0.5037504434585571,8
389,389,0.7168816924095154,1,1,0.866207480430603,8
390,390,0.7206922173500061,1,1,0.9283820986747742,8
391,391,0.7840468883514404,1,1,0.8521517515182495,8
392,392,0.9752399325370789,1,1,0.9794813990592957,8
393,393,0.8610566258430481,1,1,0.8879551291465759,8
394,394,0.9586986899375916,1,1,0.9699208736419678,8
395,395,0.9916548728942871,1,1,0.9929865002632141,8
396,396,0.8620972633361816,1,1,0.9160321950912476,8
397,397,0.9902050495147705,1,1,0.9931119680404663,8
398,398,0.9964687824249268,1,1,0.9974817633628845,8
399,399,0.7388840913772583,1,1,0.858163058757782,8
400,400,0.9503179788589478,1,1,0.9703364372253418,8
401,401,0.8982676267623901,1,1,0.9459428787231445,8
402,402,0.9813746809959412,1,1,0.9858728647232056,8
403,403,0.9521955847740173,1,1,0.9607959985733032,8
404,404,0.9109653234481812,1,1,0.9499426484107971,8
405,405,0.9948658347129822,1,1,0.9959526062011719,8
406,406,0.9770734906196594,1,1,0.9850156307220459,8
407,407,0.9953984618186951,1,1,0.9963200092315674,8
408,408,0.9834802746772766,1,1,0.9863281846046448,8
409,409,0.994162380695343,1,1,0.9950700998306274,8
410,410,0.9552630186080933,1,1,0.9703594446182251,8
411,411,0.9874982237815857,1,1,0.9926151037216187,8
412,412,0.9324396848678589,1,1,0.9498381018638611,8
413,413,0.9914478063583374,1,1,0.9925092458724976,8
414,414,0.7703602313995361,1,1,0.903975784778595,8
415,415,0.9869046807289124,1,1,0.9923628568649292,8
416,416,0.9944029450416565,1,1,0.9956771731376648,8
417,417,0.9935609102249146,1,1,0.9953497648239136,8
418,418,0.9788938164710999,1,1,0.9864683151245117,8
419,419,0.9192517399787903,1,1,0.9441834092140198,8
420,420,0.9835794568061829,1,1,0.9869452118873596,8
421,421,0.6718579530715942,1,1,0.7507433891296387,8
422,422,0.9835724234580994,1,1,0.9874719977378845,8
423,423,0.9680677652359009,1,1,0.9780858159065247,8
424,424,0.924290657043457,1,1,0.9442827701568604,8
425,425,0.9469383955001831,1,1,0.963405430316925,8
426,426,0.5723181366920471,0,1,0.7909061312675476,9
427,427,0.9368283152580261,1,1,0.9507763981819153,8
428,428,0.9923585057258606,1,1,0.9938791990280151,8
429,429,0.9951639175415039,1,1,0.9958482980728149,8
430,430,0.9856559038162231,1,1,0.9898432493209839,8
431,431,0.6099923253059387,1,1,0.7794362902641296,8
432,432,0.8385189175605774,1,1,0.9026126265525818,8
433,433,0.904578447341919,1,1,0.93317711353302,8
434,434,0.9580737352371216,1,1,0.9654225707054138,8
435,435,0.9824330806732178,1,1,0.9871304631233215,8
436,436,0.966439425945282,1,1,0.9773736000061035,8
437,437,0.672406017780304,1,1,0.7727217078208923,8
438,438,0.8388186693191528,1,1,0.8954982161521912,8
439,439,0.8708813786506653,1,1,0.907268762588501,8
440,440,0.9458915591239929,1,1,0.9769853353500366,8
441,441,0.2672266960144043,0,0,0.08964646607637405,264
442,442,0.835028350353241,1,1,0.9132053852081299,8
443,443,0.9826732873916626,1,1,0.9849632382392883,8
444,444,0.9709458351135254,1,1,0.9781961441040039,8
445,445,0.8817058801651001,1,1,0.9233940243721008,8
446,446,0.8060935735702515,1,1,0.8644582033157349,8
447,447,0.9913030862808228,1,1,0.9929916858673096,8
448,448,0.991279661655426,1,1,0.9927090406417847,8
449,449,0.9951640367507935,1,1,0.9959445595741272,8
450,450,0.9935332536697388,1,1,0.9949381351470947,8
451,451,0.9952827095985413,1,1,0.9960547685623169,8
452,452,0.9547159671783447,1,1,0.9746818542480469,8
453,453,0.9772687554359436,1,1,0.9843087792396545,8
454,454,0.6656174659729004,1,1,0.798220157623291,8
455,455,0.9892616271972656,1,1,0.9920640587806702,8
456,456,0.9841368198394775,1,1,0.9897149205207825,8
457,457,0.9799195528030396,1,1,0.9877496361732483,8
458,458,0.9950488209724426,1,1,0.9956033229827881,8
459,459,0.9827722907066345,1,1,0.9870168566703796,8
460,460,0.9855418801307678,1,1,0.9906834363937378,8
461,461,0.8228268623352051,1,1,0.8917130827903748,8
462,462,0.9257851839065552,1,1,0.9614130854606628,8
463,463,0.9696354269981384,1,1,0.9765491485595703,8
464,464,0.9842581748962402,1,1,0.9872809052467346,8
465,465,0.7449132204055786,1,1,0.892562747001648,8
466,466,0.6041203737258911,1,1,0.8061563968658447,8
467,467,0.9913527369499207,1,1,0.9939504861831665,8
468,468,0.995764970779419,1,1,0.9964787364006042,8
469,469,0.6484757661819458,1,1,0.760907769203186,8
470,470,0.9733799695968628,1,1,0.9823023676872253,8
471,471,0.6614134907722473,1,1,0.7655166983604431,8
472,472,0.9894317388534546,1,1,0.9915075302124023,8
473,473,0.8611341118812561,1,1,0.8847872018814087,8
474,474,0.9601346254348755,1,1,0.968842089176178,8
475,475,0.9957177042961121,1,1,0.9961609840393066,8
476,476,0.9900063872337341,1,1,0.9931362867355347,8
477,477,0.9065079689025879,1,1,0.9459307789802551,8
478,478,0.9711437821388245,1,1,0.9803646802902222,8
479,479,0.9325687885284424,1,1,0.9555628299713135,8
480,480,0.9934588074684143,1,1,0.9944381713867188,8
481,481,0.9743207097053528,1,1,0.9835557341575623,8
482,482,0.9954245686531067,1,1,0.9972081780433655,8
483,483,0.6018654704093933,1,1,0.7301465272903442,8
484,484,0.5112542510032654,1,1,0.7126312851905823,8
485,485,0.9338076710700989,1,1,0.9497928023338318,8
486,486,0.9872353672981262,1,1,0.9883286952972412,8
487,487,0.9952724575996399,1,1,0.996077835559845,8
488,488,0.9942359328269958,1,1,0.9957953691482544,8
489,489,0.9606258869171143,1,1,0.973024308681488,8
490,490,0.9917978048324585,1,1,0.9935190081596375,8
491,491,0.9543487429618835,1,1,0.9735286235809326,8
492,492,0.9775631427764893,1,1,0.9842987060546875,8
493,493,0.7238361239433289,1,1,0.871764600276947,8
