,sample_idx,resnet50_sbb_l_stdaug_trades1_255_adv_conf1_255,resnet50_sbb_l_stdaug_trades1_255_is_acc,resnet50_sbb_l_stdaug_trades1_255_is_rob1_255,resnet50_sbb_l_stdaug_trades1_255_nat_conf,resnet50_sbb_l_stdaug_trades1_255_pred
114,114,0.9947531223297119,1,1,0.995427131652832,1
115,115,0.9728374481201172,1,1,0.9847479462623596,1
116,116,0.9730924963951111,1,1,0.9821339249610901,1
117,117,0.9788778424263,1,1,0.9864852428436279,1
118,118,0.9138789176940918,1,1,0.9469871520996094,1
119,119,0.9898988604545593,1,1,0.992803156375885,1
120,120,0.9586760401725769,1,1,0.9761244058609009,1
121,121,0.9678605198860168,1,1,0.974756121635437,1
122,122,0.9931012392044067,1,1,0.994236171245575,1
123,123,0.9956346154212952,1,1,0.9965150356292725,1
124,124,0.8630169034004211,1,1,0.9185118675231934,1
125,125,0.9946647882461548,1,1,0.9958274960517883,1
126,126,0.9812026023864746,1,1,0.9883600473403931,1
127,127,0.9957427382469177,1,1,0.9965732097625732,1
128,128,0.9845689535140991,1,1,0.9903624653816223,1
129,129,0.5709750056266785,1,1,0.782492995262146,1
130,130,0.9940733313560486,1,1,0.9955255389213562,1
131,131,0.9802635312080383,1,1,0.9865595102310181,1
132,132,0.9885641932487488,1,1,0.9910807013511658,1
133,133,0.4540311098098755,0,1,0.47740253806114197,3
134,134,0.8288188576698303,1,1,0.8956641554832458,1
135,135,0.9821022748947144,1,1,0.9883982539176941,1
136,136,0.9665650129318237,1,1,0.9760901927947998,1
137,137,0.9844624996185303,1,1,0.9879295825958252,1
138,138,0.993446409702301,1,1,0.9950993657112122,1
139,139,0.8930441737174988,1,1,0.9222415685653687,1
140,140,0.993829071521759,1,1,0.9955853223800659,1
141,141,0.9960869550704956,1,1,0.9966868758201599,1
142,142,0.9757205247879028,1,1,0.9836697578430176,1
143,143,0.9692351222038269,1,1,0.9816954135894775,1
144,144,0.9936609268188477,1,1,0.9951153993606567,1
145,145,0.9800472855567932,1,1,0.9844680428504944,1
146,146,0.9529825448989868,1,1,0.9668537974357605,1
147,147,0.7812821269035339,1,1,0.8602938055992126,1
148,148,0.9957928657531738,1,1,0.9965702295303345,1
149,149,0.9843730926513672,1,1,0.9912989735603333,1
150,150,0.9596436619758606,1,1,0.9774502515792847,1
151,151,0.9104058742523193,1,1,0.9501039981842041,1
152,152,0.9963549375534058,1,1,0.9971718192100525,1
153,153,0.9951797723770142,1,1,0.9960389137268066,1
154,154,0.9774182438850403,1,1,0.9812586903572083,1
155,155,0.8990697860717773,1,1,0.9288471341133118,1
156,156,0.981450080871582,1,1,0.9859552979469299,1
157,157,0.9840843081474304,1,1,0.9864229559898376,1
158,158,0.993899941444397,1,1,0.9950172305107117,1
159,159,0.9811558723449707,1,1,0.9881870150566101,1
160,160,0.9630488157272339,1,1,0.9755868315696716,1
161,161,0.987737774848938,1,1,0.9930503368377686,1
162,162,0.4838542938232422,0,1,0.545372486114502,3
163,163,0.9846770763397217,1,1,0.9894557595252991,1
164,164,0.9673705697059631,1,1,0.9769676923751831,1
165,165,0.7768234014511108,1,1,0.8797717690467834,1
166,166,0.6469265818595886,1,1,0.8336884379386902,1
167,167,0.9931174516677856,1,1,0.9942236542701721,1
168,168,0.8717233538627625,1,1,0.9327613115310669,1
169,169,0.8859078288078308,1,1,0.9416100382804871,1
170,170,0.9532549977302551,1,1,0.977458655834198,1
171,171,0.9873316884040833,1,1,0.989778459072113,1
172,172,0.8390084505081177,1,1,0.9297066330909729,1
173,173,0.9915928840637207,1,1,0.9939903020858765,1
174,174,0.9938256740570068,1,1,0.994785487651825,1
175,175,0.69993656873703,1,1,0.8488757610321045,1
176,176,0.982959508895874,1,1,0.9873330593109131,1
177,177,0.9799290299415588,1,1,0.9865570664405823,1
178,178,0.9733937382698059,1,1,0.9841399192810059,1
179,179,0.943698525428772,1,1,0.9693841338157654,1
180,180,0.9911240339279175,1,1,0.9927979111671448,1
181,181,0.561450719833374,1,1,0.6846618056297302,1
182,182,0.9957981705665588,1,1,0.9965059757232666,1
183,183,0.8481656908988953,1,1,0.8831449747085571,1
184,184,0.9605820178985596,1,1,0.9777122735977173,1
185,185,0.9942776560783386,1,1,0.9953621029853821,1
186,186,0.9839630722999573,1,1,0.987484872341156,1
187,187,0.9836108684539795,1,1,0.9876471757888794,1
188,188,0.9337916374206543,1,1,0.9787998199462891,1
189,189,0.6956632733345032,1,1,0.8222165703773499,1
190,190,0.9897492527961731,1,1,0.9913962483406067,1
191,191,0.99661785364151,1,1,0.9971338510513306,1
192,192,0.9877337217330933,1,1,0.9912859797477722,1
193,193,0.9839617013931274,1,1,0.9878647923469543,1
194,194,0.9886172413825989,1,1,0.9905800223350525,1
195,195,0.992583155632019,1,1,0.9938566088676453,1
196,196,0.9537787437438965,1,1,0.9619072079658508,1
197,197,0.9703912138938904,1,1,0.978853166103363,1
198,198,0.9833969473838806,1,1,0.990009605884552,1
199,199,0.9859407544136047,1,1,0.9894571900367737,1
200,200,0.9618718028068542,1,1,0.9734602570533752,1
201,201,0.9948950409889221,1,1,0.996292233467102,1
202,202,0.9844803214073181,1,1,0.9889717698097229,1
203,203,0.754479169845581,1,1,0.8653352856636047,1
204,204,0.9701428413391113,1,1,0.9761880040168762,1
205,205,0.9206616878509521,1,1,0.9453479051589966,1
206,206,0.9791881442070007,1,1,0.9863519668579102,1
207,207,0.990628182888031,1,1,0.9924002885818481,1
208,208,0.9928935170173645,1,1,0.9945330619812012,1
209,209,0.9844765067100525,1,1,0.9885562062263489,1
210,210,0.9973708391189575,1,1,0.9981825351715088,1
211,211,0.549873411655426,0,1,0.7050932049751282,3
212,212,0.9952731728553772,1,1,0.9960850477218628,1
213,213,0.7511194944381714,1,1,0.8834140300750732,1
214,214,0.9641470909118652,1,1,0.9722515940666199,1
215,215,0.7259100079536438,1,1,0.817998468875885,1
216,216,0.9851723909378052,1,1,0.990215539932251,1
217,217,0.948725700378418,1,1,0.9688947200775146,1
218,218,0.9145214557647705,1,1,0.9537060856819153,1
219,219,0.986239492893219,1,1,0.9901825785636902,1
220,220,0.9713626503944397,1,1,0.9804280400276184,1
221,221,0.9753682613372803,1,1,0.9816184639930725,1
222,222,0.7595100998878479,1,1,0.8536748886108398,1
223,223,0.9850209951400757,1,1,0.9878582954406738,1
224,224,0.9953756332397461,1,1,0.9962387084960938,1
225,225,0.9827317595481873,1,1,0.9860608577728271,1
226,226,0.9881653785705566,1,1,0.9911020994186401,1
227,227,0.9028431177139282,1,1,0.9318755865097046,1
228,228,0.9842259287834167,1,1,0.989140510559082,1
229,229,0.8712641596794128,1,1,0.9379242658615112,1
230,230,0.9862831234931946,1,1,0.9899449944496155,1
231,231,0.9839488863945007,1,1,0.9879446029663086,1
232,232,0.9941510558128357,1,1,0.9952839016914368,1
233,233,0.9950041174888611,1,1,0.9952641725540161,1
234,234,0.9563866853713989,1,1,0.9697073101997375,1
235,235,0.9911504983901978,1,1,0.9920603036880493,1
236,236,0.6716530323028564,0,1,0.7378013730049133,3
237,237,0.9860369563102722,1,1,0.9901676177978516,1
238,238,0.7056369781494141,1,1,0.818231463432312,1
239,239,0.7351202964782715,1,1,0.8122673034667969,1
240,240,0.9551844000816345,1,1,0.9706547260284424,1
241,241,0.9370587468147278,0,1,0.9504178166389465,3
242,242,0.9634665250778198,1,1,0.9740061163902283,1
243,243,0.9687170386314392,1,1,0.9786162972450256,1
244,244,0.9947981834411621,1,1,0.9956656098365784,1
245,245,0.9925732612609863,1,1,0.9938666224479675,1
246,246,0.9859253764152527,1,1,0.9899907112121582,1
247,247,0.9911070466041565,1,1,0.9926462173461914,1
248,248,0.8044900894165039,0,1,0.8582422137260437,3
249,249,0.8644776344299316,1,1,0.9091616272926331,1
250,250,0.9845947027206421,1,1,0.9908531308174133,1
251,251,0.9676740765571594,1,1,0.9806679487228394,1
252,252,0.9933809041976929,1,1,0.9946362376213074,1
253,253,0.8711548447608948,1,1,0.9536458849906921,1
254,254,0.9923111200332642,1,1,0.9935327768325806,1
255,255,0.9904138445854187,1,1,0.9922245740890503,1
256,256,0.9876884818077087,1,1,0.9911655783653259,1
257,257,0.9933146834373474,1,1,0.9949344992637634,1
258,258,0.9926924705505371,1,1,0.9944440722465515,1
259,259,0.989402174949646,1,1,0.9919305443763733,1
260,260,0.7644879817962646,0,1,0.8418822288513184,3
261,261,0.9370148777961731,1,1,0.9785229563713074,1
262,262,0.793450653553009,0,1,0.8441588878631592,3
263,263,0.9921040534973145,1,1,0.9931027889251709,1
264,264,0.9907861948013306,1,1,0.9925625920295715,1
265,265,0.9524577856063843,1,1,0.9664504528045654,1
266,266,0.9839743971824646,1,1,0.9886873960494995,1
267,267,0.9279443621635437,1,1,0.9574754238128662,1
268,268,0.9795938730239868,1,1,0.984570324420929,1
269,269,0.9792519211769104,1,1,0.9878465533256531,1
270,270,0.9403436183929443,1,1,0.9557634592056274,1
271,271,0.9828632473945618,1,1,0.9857516884803772,1
272,272,0.9947079420089722,1,1,0.9957127571105957,1
273,273,0.981812596321106,1,1,0.9862033128738403,1
274,274,0.9774986505508423,1,1,0.9830801486968994,1
275,275,0.9834958910942078,1,1,0.9886152744293213,1
276,276,0.802781343460083,0,1,0.8289968967437744,3
277,277,0.8773998618125916,1,1,0.9318403005599976,1
278,278,0.8863095641136169,1,1,0.9098329544067383,1
279,279,0.8999872207641602,1,1,0.9247255325317383,1
280,280,0.869376003742218,1,1,0.9230049848556519,1
281,281,0.5611681938171387,1,1,0.656149685382843,1
282,282,0.989905059337616,1,1,0.9925137162208557,1
283,283,0.7672905921936035,1,1,0.8625603318214417,1
284,284,0.9881576895713806,1,1,0.9906504154205322,1
285,285,0.9775919318199158,1,1,0.9844120144844055,1
286,286,0.9815327525138855,1,1,0.9878871440887451,1
287,287,0.9895585775375366,1,1,0.9916281700134277,1
288,288,0.972944438457489,1,1,0.9832029342651367,1
289,289,0.8845341801643372,1,1,0.9094797968864441,1
290,290,0.7706708312034607,1,1,0.8671067953109741,1
291,291,0.8848838806152344,1,1,0.9324333667755127,1
292,292,0.509038507938385,1,0,0.6482828259468079,1
293,293,0.9412935972213745,1,1,0.9599457383155823,1
294,294,0.9482281804084778,1,1,0.967427134513855,1
295,295,0.992112398147583,1,1,0.9941291809082031,1
296,296,0.5977858304977417,1,1,0.7211173176765442,1
297,297,0.7459679245948792,1,1,0.8044756054878235,1
298,298,0.9348431825637817,1,1,0.949080765247345,1
299,299,0.9853890538215637,1,1,0.988947868347168,1
300,300,0.49714505672454834,0,1,0.5961644649505615,3
301,301,0.9822068214416504,1,1,0.9864130020141602,1
302,302,0.9914060831069946,1,1,0.99379962682724,1
303,303,0.8621110916137695,1,1,0.9038490056991577,1
304,304,0.961212694644928,1,1,0.9741344451904297,1
305,305,0.9838647842407227,1,1,0.9879315495491028,1
306,306,0.9731214046478271,1,1,0.980908989906311,1
307,307,0.9831690788269043,1,1,0.9884534478187561,1
308,308,0.9925752878189087,1,1,0.994188666343689,1
309,309,0.9668046236038208,1,1,0.9796941876411438,1
310,310,0.9671639204025269,1,1,0.9791007041931152,1
311,311,0.9310935139656067,1,1,0.9520703554153442,1
312,312,0.8008575439453125,1,1,0.8511621952056885,1
313,313,0.8873522877693176,1,1,0.9326024651527405,1
314,314,0.977931022644043,1,1,0.9850253462791443,1
315,315,0.9639714956283569,1,1,0.9757345914840698,1
316,316,0.8315339088439941,1,1,0.8884400129318237,1
317,317,0.9705007672309875,1,1,0.9817075729370117,1
318,318,0.981930673122406,0,1,0.9862338304519653,3
319,319,0.989597499370575,1,1,0.9917068481445312,1
320,320,0.8451424241065979,1,1,0.8939112424850464,1
321,321,0.9066477417945862,0,1,0.9270075559616089,3
322,322,0.9380607008934021,1,1,0.9510270357131958,1
323,323,0.9457027912139893,1,1,0.9677107930183411,1
324,324,0.9680203795433044,1,1,0.9777464866638184,1
325,325,0.9737662672996521,1,1,0.9823017120361328,1
326,326,0.9924983382225037,1,1,0.99369215965271,1
327,327,0.9793749451637268,1,1,0.984219491481781,1
328,328,0.885518491268158,1,1,0.9396469593048096,1
329,329,0.9410575032234192,1,1,0.9634087681770325,1
330,330,0.9706906676292419,1,1,0.9806437492370605,1
331,331,0.9715785384178162,1,1,0.9790327548980713,1
332,332,0.8410359621047974,1,1,0.9222676157951355,1
333,333,0.8590287566184998,1,1,0.9435523748397827,1
334,334,0.975302517414093,1,1,0.9839487671852112,1
335,335,0.9848516583442688,1,1,0.9897783398628235,1
336,336,0.9765068888664246,1,1,0.9807056784629822,1
337,337,0.9473150968551636,1,1,0.9704142212867737,1
338,338,0.9852918386459351,1,1,0.9879584312438965,1
339,339,0.9880274534225464,1,1,0.9906871914863586,1
340,340,0.99310302734375,1,1,0.9946449995040894,1
341,341,0.9772287607192993,1,1,0.9844746589660645,1
342,342,0.8111531734466553,1,1,0.8785603046417236,1
343,343,0.9937187433242798,1,1,0.9947901964187622,1
344,344,0.9418924450874329,1,1,0.9656232595443726,1
345,345,0.9916574358940125,1,1,0.9939591884613037,1
346,346,0.9015570878982544,1,1,0.9199918508529663,1
347,347,0.9797674417495728,1,1,0.9852547645568848,1
348,348,0.9917682409286499,1,1,0.9934278130531311,1
349,349,0.9924902319908142,1,1,0.9941598176956177,1
350,350,0.9862092137336731,1,1,0.9901184439659119,1
351,351,0.9906446933746338,1,1,0.9931671023368835,1
352,352,0.992820680141449,1,1,0.994475781917572,1
353,353,0.9937449097633362,1,1,0.9954635500907898,1
354,354,0.9647371768951416,1,1,0.9752383232116699,1
355,355,0.5073778629302979,1,0,0.42276686429977417,1
356,356,0.9875361323356628,1,1,0.991401731967926,1
357,357,0.5317075848579407,0,0,0.4560992419719696,4
358,358,0.8581379055976868,1,1,0.9101836085319519,1
359,359,0.5670767426490784,0,1,0.6150333285331726,3
360,360,0.9935512542724609,1,1,0.9946580529212952,1
361,361,0.9061387777328491,1,1,0.93215012550354,1
362,362,0.8896521925926208,1,1,0.929767906665802,1
363,363,0.9991325736045837,1,1,0.9992762207984924,1
364,364,0.8199912309646606,1,1,0.8766920566558838,1
365,365,0.9736627340316772,1,1,0.9859583973884583,1
366,366,0.9967306852340698,1,1,0.9976925849914551,1
367,367,0.8106703758239746,1,1,0.8832322955131531,1
368,368,0.9861508011817932,1,1,0.9890121221542358,1
369,369,0.8276130557060242,1,1,0.9078742265701294,1
370,370,0.9978323578834534,1,1,0.9983749389648438,1
371,371,0.9102621078491211,1,1,0.9296681880950928,1
372,372,0.9991946816444397,1,1,0.9993543028831482,1
373,373,0.9981006979942322,1,1,0.9985927939414978,1
374,374,0.9946286082267761,1,1,0.9963399171829224,1
375,375,0.6115749478340149,0,1,0.7030407190322876,3
376,376,0.6573375463485718,0,1,0.6971277594566345,3
377,377,0.9989713430404663,1,1,0.9991979002952576,1
378,378,0.9980717897415161,1,1,0.9984527826309204,1
379,379,0.9969791173934937,1,1,0.9973891377449036,1
380,380,0.9686529040336609,1,1,0.976851761341095,1
381,381,0.9795713424682617,1,1,0.9901552200317383,1
382,382,0.9848648309707642,1,1,0.9890479445457458,1
383,383,0.9711338877677917,1,1,0.9795916676521301,1
384,384,0.9985981583595276,1,1,0.998909592628479,1
385,385,0.9988076686859131,1,1,0.9991211295127869,1
386,386,0.9969434142112732,1,1,0.9978880286216736,1
387,387,0.9830939769744873,1,1,0.9858071804046631,1
388,388,0.9835866093635559,1,1,0.9888439178466797,1
389,389,0.9622493386268616,1,1,0.9705947637557983,1
390,390,0.9517912864685059,1,1,0.9693738222122192,1
391,391,0.33305323123931885,0,1,0.3227098286151886,2
392,392,0.9048989415168762,1,1,0.9349603056907654,1
393,393,0.9455429315567017,1,1,0.9589681029319763,1
394,394,0.9971240162849426,1,1,0.9981155395507812,1
395,395,0.9770010113716125,1,1,0.9840390086174011,1
396,396,0.8887975215911865,1,1,0.9336349368095398,1
397,397,0.9753363132476807,1,1,0.9800875782966614,1
398,398,0.9961077570915222,1,1,0.9967633485794067,1
399,399,0.9388113617897034,1,1,0.9529809355735779,1
400,400,0.9941573143005371,1,1,0.9952313303947449,1
401,401,0.998023509979248,1,1,0.9983820915222168,1
402,402,0.9982925057411194,1,1,0.9987040758132935,1
403,403,0.9951334595680237,1,1,0.9966689944267273,1
404,404,0.938446044921875,1,1,0.9535869359970093,1
405,405,0.9510230422019958,1,1,0.9658162593841553,1
406,406,0.9917425513267517,1,1,0.9948673248291016,1
407,407,0.7816506624221802,1,1,0.8448665142059326,1
408,408,0.9984006285667419,1,1,0.9987459182739258,1
409,409,0.9261767864227295,1,1,0.9588211178779602,1
410,410,0.9980331063270569,1,1,0.9983916878700256,1
411,411,0.986287534236908,1,1,0.9911786913871765,1
412,412,0.9286524653434753,1,1,0.9631348848342896,1
413,413,0.9879947304725647,1,1,0.9912687540054321,1
414,414,0.9836094379425049,1,1,0.9880237579345703,1
415,415,0.9752447009086609,1,1,0.9824716448783875,1
416,416,0.9285346865653992,1,1,0.9456165432929993,1
417,417,0.8961803913116455,1,1,0.9509557485580444,1
418,418,0.9618490934371948,1,1,0.9742392301559448,1
419,419,0.35794204473495483,1,0,0.39393529295921326,1
420,420,0.992211103439331,1,1,0.9942828416824341,1
421,421,0.9789587259292603,1,1,0.9841117858886719,1
422,422,0.9310244917869568,1,1,0.9662384986877441,1
423,423,0.9888301491737366,1,1,0.990659236907959,1
424,424,0.9977512955665588,1,1,0.9980831146240234,1
425,425,0.9625954031944275,1,1,0.973381757736206,1
426,426,0.9859638214111328,1,1,0.9899525046348572,1
427,427,0.997481644153595,1,1,0.9981021285057068,1
428,428,0.9956586360931396,1,1,0.9965702295303345,1
429,429,0.9609668254852295,1,1,0.9801353812217712,1
430,430,0.977297306060791,1,1,0.9819382429122925,1
431,431,0.9801785349845886,1,1,0.9822114109992981,1
432,432,0.9940398931503296,1,1,0.9954792261123657,1
433,433,0.9550377130508423,1,1,0.9759243130683899,1
434,434,0.9891597628593445,1,1,0.9926599860191345,1
435,435,0.983945906162262,1,1,0.9877644181251526,1
436,436,0.6511822938919067,0,1,0.7146221995353699,3
437,437,0.9816749691963196,1,1,0.9849645495414734,1
438,438,0.9919036030769348,1,1,0.9938198924064636,1
439,439,0.9516085982322693,1,1,0.961676299571991,1
440,440,0.9943972826004028,1,1,0.9954332113265991,1
441,441,0.8898687958717346,1,1,0.9466544389724731,1
442,442,0.9976918697357178,1,1,0.9983530044555664,1
443,443,0.9953033924102783,1,1,0.9964733719825745,1
444,444,0.9949380159378052,1,1,0.9963009357452393,1
445,445,0.8924034833908081,1,1,0.9308061003684998,1
446,446,0.8976943492889404,1,1,0.9260314702987671,1
447,447,0.6092574000358582,0,1,0.7225874662399292,3
448,448,0.985096275806427,1,1,0.9869322180747986,1
449,449,0.9802022576332092,1,1,0.9861889481544495,1
450,450,0.9691989421844482,1,1,0.9771740436553955,1
451,451,0.5688775777816772,1,1,0.6557527184486389,1
452,452,0.9973166584968567,1,1,0.9979008436203003,1
453,453,0.8687852621078491,1,1,0.9144220352172852,1
454,454,0.5115108489990234,1,0,0.6341620683670044,1
455,455,0.859540581703186,1,1,0.897819459438324,1
456,456,0.9801303148269653,1,1,0.9838449954986572,1
457,457,0.869605541229248,1,1,0.9297547340393066,1
458,458,0.9803122282028198,1,1,0.9833598136901855,1
459,459,0.9354512095451355,1,1,0.9573615789413452,1
460,460,0.9500657916069031,1,1,0.959762692451477,1
461,461,0.9495213627815247,1,1,0.9716999530792236,1
462,462,0.4149128198623657,1,1,0.4893130660057068,1
463,463,0.9837093353271484,1,1,0.9893655776977539,1
464,464,0.9870139360427856,1,1,0.9897258877754211,1
465,465,0.9811501502990723,1,1,0.9836871027946472,1
466,466,0.9912335276603699,1,1,0.9928389191627502,1
467,467,0.9763135313987732,1,1,0.9836068153381348,1
468,468,0.9484029412269592,1,1,0.9695399403572083,1
469,469,0.991019070148468,1,1,0.9930338859558105,1
470,470,0.98451828956604,1,1,0.9882956743240356,1
471,471,0.9692210555076599,1,1,0.976920485496521,1
472,472,0.9821220636367798,1,1,0.9867064356803894,1
473,473,0.9681621193885803,1,1,0.9768658876419067,1
474,474,0.7664476633071899,1,1,0.8738018870353699,1
475,475,0.977432131767273,1,1,0.9813398718833923,1
476,476,0.982651948928833,1,1,0.9870955944061279,1
477,477,0.9876396059989929,1,1,0.9920204281806946,1
478,478,0.9925097227096558,1,1,0.9935683608055115,1
479,479,0.9663488864898682,1,1,0.9789745807647705,1
480,480,0.9082473516464233,1,1,0.9477128386497498,1
481,481,0.9357667565345764,1,1,0.9519749283790588,1
482,482,0.9740198850631714,1,1,0.9830385446548462,1
483,483,0.8723011612892151,1,1,0.9274453520774841,1
484,484,0.9552204012870789,1,1,0.9658745527267456,1
485,485,0.6171271800994873,1,1,0.7685068845748901,1
486,486,0.9930279850959778,1,1,0.9940875768661499,1
487,487,0.992850661277771,1,1,0.9967020153999329,1
488,488,0.9883699417114258,1,1,0.991101086139679,1
489,489,0.8841837048530579,1,1,0.9415411353111267,1
490,490,0.6444916725158691,0,1,0.729145348072052,3
491,491,0.9934635162353516,1,1,0.9947437047958374,1
492,492,0.4734821915626526,1,1,0.6613646149635315,1
