,sample_idx,resnet50_mtsd_l_stdaug_trades2_255_adv_conf2_255,resnet50_mtsd_l_stdaug_trades2_255_is_acc,resnet50_mtsd_l_stdaug_trades2_255_is_rob2_255,resnet50_mtsd_l_stdaug_trades2_255_nat_conf,resnet50_mtsd_l_stdaug_trades2_255_pred
67,67,0.9938236474990845,1,1,0.9953992962837219,3
68,68,0.8185566663742065,1,1,0.9231019020080566,3
69,69,0.9562865495681763,1,1,0.9694157838821411,3
70,70,0.9867903590202332,1,1,0.9894830584526062,3
71,71,0.9321349859237671,1,1,0.9579945206642151,3
72,72,0.8167976140975952,1,1,0.8568153381347656,3
73,73,0.9981189370155334,1,1,0.9983192086219788,3
74,74,0.9970552921295166,1,1,0.9973300695419312,3
75,75,0.7919397950172424,1,1,0.813331127166748,3
76,76,0.9933417439460754,1,1,0.994469404220581,3
77,77,0.8213385343551636,1,1,0.8656715154647827,3
78,78,0.9975946545600891,1,1,0.9977285265922546,3
79,79,0.9964616894721985,1,1,0.9968452453613281,3
80,80,0.9971892237663269,1,1,0.9974615573883057,3
81,81,0.9967004656791687,1,1,0.9968888163566589,3
82,82,0.9733716249465942,1,1,0.9792699813842773,3
83,83,0.992712676525116,1,1,0.9932548403739929,3
84,84,0.867638349533081,1,1,0.9402562379837036,3
85,85,0.97578364610672,1,1,0.9834397435188293,3
86,86,0.5538601875305176,1,1,0.5968501567840576,3
87,87,0.7356565594673157,1,1,0.755687952041626,3
88,88,0.9097272753715515,1,1,0.9248361587524414,3
89,89,0.8550117015838623,1,1,0.8842636942863464,3
90,90,0.9894258975982666,1,1,0.9904414415359497,3
91,91,0.8407471179962158,1,1,0.8666704297065735,3
92,92,0.98969566822052,1,1,0.9914796352386475,3
93,93,0.9898647665977478,1,1,0.9922446608543396,3
94,94,0.9967873096466064,1,1,0.9976062774658203,3
95,95,0.9952887296676636,1,1,0.995609700679779,3
96,96,0.9978827834129333,1,1,0.9979867935180664,3
97,97,0.9979616403579712,1,1,0.9980564713478088,3
98,98,0.9497920274734497,1,1,0.9736579060554504,3
99,99,0.9936409592628479,1,1,0.9945563077926636,3
100,100,0.9991563558578491,1,1,0.9992470741271973,3
101,101,0.6948931217193604,0,0,0.5723671913146973,15
102,102,0.9972846508026123,1,1,0.997494101524353,3
103,103,0.9973657727241516,1,1,0.9975185394287109,3
104,104,0.8571123480796814,1,1,0.8960001468658447,3
105,105,0.9841394424438477,1,1,0.9873474836349487,3
106,106,0.9905667901039124,1,1,0.9916684627532959,3
107,107,0.997670590877533,1,1,0.9978098273277283,3
108,108,0.981440007686615,1,1,0.9870060682296753,3
109,109,0.9976736903190613,1,1,0.9979027509689331,3
110,110,0.8071082234382629,1,1,0.8784401416778564,3
111,111,0.9969070553779602,1,1,0.9971283078193665,3
112,112,0.996942937374115,1,1,0.9971771240234375,3
113,113,0.9977295994758606,1,1,0.9978858828544617,3
114,114,0.9358994364738464,1,1,0.9597684144973755,3
115,115,0.9949623346328735,1,1,0.9953965544700623,3
116,116,0.9071943759918213,1,1,0.9408721327781677,3
117,117,0.9812523722648621,1,1,0.9855412840843201,3
118,118,0.9973553419113159,1,1,0.9974827170372009,3
119,119,0.997247040271759,1,1,0.9973969459533691,3
120,120,0.9943933486938477,1,1,0.9952765703201294,3
121,121,0.9980201721191406,1,1,0.998146653175354,3
122,122,0.9716244339942932,1,1,0.9774882793426514,3
123,123,0.989844799041748,1,1,0.991083025932312,3
124,124,0.8333523273468018,1,1,0.8570054173469543,3
125,125,0.9779741168022156,1,1,0.9857473969459534,3
126,126,0.6702207326889038,1,1,0.7009620666503906,3
127,127,0.9876387119293213,1,1,0.9900200366973877,3
128,128,0.9933590292930603,1,1,0.9943726062774658,3
129,129,0.9974693059921265,1,1,0.9977091550827026,3
130,130,0.9946573376655579,1,1,0.995241641998291,3
131,131,0.9937210083007812,1,1,0.9947670698165894,3
132,132,0.8872609734535217,1,1,0.9004588723182678,3
133,133,0.9957219362258911,1,1,0.9962420463562012,3
134,134,0.9971518516540527,1,1,0.9974964261054993,3
135,135,0.9928184747695923,1,1,0.9933539628982544,3
136,136,0.9874987006187439,1,1,0.9898902177810669,3
137,137,0.9971466660499573,1,1,0.9973413348197937,3
138,138,0.994337260723114,1,1,0.9953150749206543,3
139,139,0.9984797835350037,1,1,0.9986458420753479,3
140,140,0.9924662709236145,1,1,0.993114173412323,3
141,141,0.8868247866630554,1,1,0.921606719493866,3
142,142,0.7021960020065308,1,1,0.7369627356529236,3
143,143,0.9923011064529419,1,1,0.993510901927948,3
144,144,0.9980016350746155,1,1,0.9980663657188416,3
145,145,0.9914113283157349,1,1,0.9932830333709717,3
146,146,0.9927182197570801,1,1,0.9946197271347046,3
147,147,0.9560635685920715,1,1,0.9716198444366455,3
148,148,0.9953254461288452,1,1,0.995804488658905,3
149,149,0.7265285849571228,1,1,0.8045127987861633,3
150,150,0.9948118925094604,1,1,0.9955449104309082,3
151,151,0.9781448245048523,1,1,0.9827708601951599,3
152,152,0.9820889234542847,1,1,0.98726487159729,3
153,153,0.9861375689506531,1,1,0.9882694482803345,3
154,154,0.995854377746582,1,1,0.9961889386177063,3
155,155,0.7949422001838684,1,1,0.848825991153717,3
156,156,0.9964576363563538,1,1,0.9967531561851501,3
157,157,0.9775371551513672,1,1,0.9843193888664246,3
158,158,0.9936843514442444,1,1,0.9946984052658081,3
159,159,0.983060896396637,1,1,0.9895179867744446,3
160,160,0.9644959568977356,1,1,0.9739328026771545,3
161,161,0.9908143877983093,1,1,0.9930288195610046,3
162,162,0.9560508131980896,1,1,0.9756810665130615,3
163,163,0.9904056191444397,1,1,0.993257999420166,3
164,164,0.9971790313720703,1,1,0.9975008368492126,3
165,165,0.9976958632469177,1,1,0.9978049397468567,3
166,166,0.9486696124076843,1,1,0.9745687246322632,3
167,167,0.9959277510643005,1,1,0.9964606165885925,3
168,168,0.9948398470878601,1,1,0.9955505132675171,3
169,169,0.7976016402244568,1,1,0.8236626386642456,3
170,170,0.974489688873291,1,1,0.9825443625450134,3
171,171,0.986247181892395,1,1,0.9884998202323914,3
172,172,0.7886497378349304,1,1,0.8557044267654419,3
173,173,0.5592221021652222,1,1,0.6547518372535706,3
174,174,0.9960014224052429,1,1,0.9963505268096924,3
175,175,0.9978548884391785,1,1,0.9980320334434509,3
176,176,0.9552592039108276,1,1,0.9668577909469604,3
177,177,0.9729912281036377,1,1,0.9815633296966553,3
178,178,0.652312695980072,1,1,0.6835291385650635,3
179,179,0.8580745458602905,1,1,0.874906063079834,3
180,180,0.9960030913352966,1,1,0.9963724613189697,3
181,181,0.9735834002494812,1,1,0.9829128980636597,3
182,182,0.8341134190559387,1,1,0.8865590691566467,3
183,183,0.9709648489952087,1,1,0.9806860685348511,3
184,184,0.9966249465942383,1,1,0.9968501925468445,3
185,185,0.9966145157814026,1,1,0.9969902038574219,3
186,186,0.9415810704231262,1,1,0.9547579288482666,3
187,187,0.9833613038063049,1,1,0.986086368560791,3
188,188,0.9947165846824646,1,1,0.99534010887146,3
189,189,0.9837561845779419,1,1,0.9878897070884705,3
190,190,0.9943841695785522,1,1,0.9949931502342224,3
191,191,0.9683114290237427,1,1,0.9809942245483398,3
192,192,0.9961376786231995,1,1,0.996755063533783,3
193,193,0.9930764436721802,1,1,0.9937505125999451,3
194,194,0.9747646450996399,1,1,0.9842570424079895,3
195,195,0.7675360441207886,1,1,0.8641179203987122,3
196,196,0.9246521592140198,1,1,0.9460610747337341,3
197,197,0.997515082359314,1,1,0.9976537823677063,3
198,198,0.9684737920761108,1,1,0.9768190979957581,3
199,199,0.9759507179260254,1,1,0.9813412427902222,3
200,200,0.9926934242248535,1,1,0.9940326809883118,3
201,201,0.5528302192687988,1,1,0.83807772397995,3
202,202,0.9649843573570251,1,1,0.9727665781974792,3
203,203,0.9928886294364929,1,1,0.9937503933906555,3
204,204,0.9868451356887817,1,1,0.9894171357154846,3
205,205,0.9841446876525879,1,1,0.9890583157539368,3
206,206,0.9940208792686462,1,1,0.9948049187660217,3
207,207,0.9830838441848755,1,1,0.9881860017776489,3
208,208,0.9963474869728088,1,1,0.9966721534729004,3
209,209,0.9845709204673767,1,1,0.9872539639472961,3
210,210,0.9978729486465454,1,1,0.9981704950332642,3
211,211,0.9505397081375122,1,1,0.964141309261322,3
212,212,0.9944379329681396,1,1,0.9948904514312744,3
213,213,0.9071441888809204,1,1,0.9564396739006042,3
214,214,0.7027980089187622,1,1,0.7425668239593506,3
215,215,0.9970295429229736,1,1,0.9974139928817749,3
216,216,0.8218692541122437,1,1,0.8631004691123962,3
217,217,0.661854088306427,1,1,0.7093278765678406,3
218,218,0.9983683228492737,1,1,0.998475968837738,3
219,219,0.9960606694221497,1,1,0.9974617958068848,3
220,220,0.9939047694206238,1,1,0.9944309592247009,3
221,221,0.9886177182197571,1,1,0.990746259689331,3
222,222,0.9779821634292603,1,1,0.9828770756721497,3
223,223,0.9945717453956604,1,1,0.9950418472290039,3
224,224,0.9716551899909973,1,1,0.97911137342453,4
225,225,0.9948621392250061,1,1,0.9951791763305664,4
226,226,0.9935637712478638,1,1,0.9954903721809387,4
227,227,0.9630322456359863,1,1,0.9737677574157715,4
228,228,0.9757649302482605,1,1,0.9815276265144348,4
229,229,0.9827257394790649,1,1,0.9870229959487915,4
230,230,0.9877430200576782,1,1,0.9901739358901978,4
231,231,0.9699234366416931,1,1,0.9793615937232971,4
232,232,0.9886398315429688,1,1,0.9913226366043091,4
233,233,0.9954925775527954,1,1,0.9961217045783997,4
234,234,0.6571940779685974,0,1,0.7246938347816467,3
235,235,0.9844056963920593,1,1,0.9879442453384399,4
236,236,0.9877453446388245,1,1,0.9914583563804626,4
237,237,0.9896743893623352,1,1,0.991856575012207,4
238,238,0.9859106540679932,1,1,0.9890996813774109,4
239,239,0.9891825318336487,1,1,0.9919936656951904,4
240,240,0.9910944104194641,1,1,0.9931255578994751,4
241,241,0.9962024092674255,1,1,0.9963123202323914,4
242,242,0.9879432320594788,1,1,0.9910565614700317,4
243,243,0.9494802951812744,0,1,0.9623181223869324,3
244,244,0.9821569323539734,1,1,0.9872431755065918,4
245,245,0.9882440567016602,1,1,0.9915013313293457,4
246,246,0.9928534626960754,1,1,0.9940153956413269,4
247,247,0.9923477172851562,1,1,0.9935677647590637,4
248,248,0.991849422454834,1,1,0.9929191470146179,4
249,249,0.650897204875946,1,1,0.8241062760353088,4
250,250,0.8334199786186218,0,1,0.8641343116760254,3
251,251,0.9736341834068298,1,1,0.9799244403839111,4
252,252,0.9714903235435486,1,1,0.9810406565666199,4
253,253,0.9881019592285156,1,1,0.9913499355316162,4
254,254,0.988808810710907,1,1,0.9906456470489502,5
255,255,0.43539300560951233,1,0,0.30294591188430786,5
256,256,0.6151861548423767,1,1,0.6935504674911499,5
257,257,0.9289745092391968,1,1,0.9476894736289978,5
258,258,0.9506083130836487,1,1,0.9625356793403625,5
259,259,0.9912773370742798,1,1,0.9929113984107971,5
260,260,0.9815472364425659,1,1,0.9853972792625427,5
261,261,0.9953299760818481,1,1,0.9956272840499878,5
262,262,0.7482540607452393,1,0,0.4988451600074768,5
263,263,0.6766522526741028,1,1,0.86372971534729,5
264,264,0.972783625125885,1,1,0.9798745512962341,5
265,265,0.8223661184310913,1,1,0.863068163394928,5
266,266,0.4193667471408844,1,0,0.2206100970506668,5
267,267,0.4574171006679535,0,0,0.5015528798103333,264
268,268,0.6077694296836853,1,1,0.7562898397445679,5
269,269,0.9895874261856079,1,1,0.9920284152030945,5
270,270,0.9821696877479553,1,1,0.9843595623970032,5
271,271,0.9907923936843872,1,1,0.9919680953025818,5
272,272,0.988318681716919,1,1,0.9895357489585876,5
273,273,0.7880362272262573,1,1,0.8909184336662292,5
274,274,0.9885331392288208,1,1,0.990776777267456,5
275,275,0.9923259019851685,1,1,0.9937818646430969,5
276,276,0.6352447867393494,1,1,0.8286259174346924,5
277,277,0.3837701976299286,1,0,0.6533060669898987,5
278,278,0.9736514687538147,1,1,0.978365421295166,5
279,279,0.8071263432502747,1,1,0.8721206784248352,5
280,280,0.9801827669143677,1,1,0.9837824702262878,5
281,281,0.992877185344696,1,1,0.993708610534668,5
282,282,0.977421760559082,1,1,0.9819614291191101,5
283,283,0.9900527596473694,1,1,0.9917389154434204,5
284,284,0.9223142862319946,1,1,0.9471024870872498,5
285,285,0.8464248180389404,1,1,0.8850656747817993,5
286,286,0.9773921370506287,1,1,0.9818352460861206,5
287,287,0.9725192785263062,1,1,0.9787469506263733,6
288,288,0.9850698113441467,1,1,0.9877250790596008,6
289,289,0.5866888761520386,0,1,0.7506994009017944,5
290,290,0.9568970203399658,1,1,0.9661240577697754,6
291,291,0.9238564968109131,1,1,0.9519069790840149,6
292,292,0.9839783310890198,1,1,0.9860668778419495,6
293,293,0.9203680157661438,0,1,0.9468148350715637,5
294,294,0.9925863146781921,1,1,0.9939084053039551,6
295,295,0.5947698950767517,0,1,0.8623226284980774,5
296,296,0.9634696841239929,1,1,0.9714084267616272,6
297,297,0.919815182685852,1,1,0.9548068046569824,6
298,298,0.9602476358413696,1,1,0.966261625289917,7
299,299,0.9570095539093018,1,1,0.9649662375450134,7
300,300,0.3629962205886841,0,0,0.351067453622818,5
301,301,0.9543395042419434,1,1,0.9627590179443359,7
302,302,0.9500982165336609,1,1,0.9573757648468018,7
303,303,0.9740168452262878,1,1,0.9780630469322205,7
304,304,0.9902496933937073,1,1,0.990922749042511,7
305,305,0.637631356716156,0,1,0.6974936723709106,4
306,306,0.7424249649047852,1,1,0.8133185505867004,7
307,307,0.9796583652496338,1,1,0.9825412631034851,7
308,308,0.6422741413116455,1,0,0.5461265444755554,7
309,309,0.5898008942604065,0,1,0.8006696105003357,3
310,310,0.959778904914856,1,1,0.9676767587661743,7
311,311,0.8306289315223694,1,1,0.8599118590354919,7
312,312,0.9272192120552063,1,1,0.944882869720459,7
313,313,0.9869617223739624,1,1,0.9887794256210327,7
314,314,0.8713317513465881,1,1,0.8893201947212219,7
315,315,0.4090214967727661,1,0,0.6245681047439575,7
316,316,0.7955072522163391,1,1,0.8661676049232483,7
317,317,0.7368779182434082,1,1,0.8334965109825134,7
318,318,0.9862939119338989,1,1,0.9887187480926514,7
319,319,0.9808351993560791,1,1,0.9847192764282227,7
320,320,0.9720506072044373,1,1,0.9774280190467834,7
321,321,0.9389495253562927,1,1,0.9488200545310974,7
322,322,0.9351879954338074,1,1,0.9477924704551697,7
323,323,0.956122100353241,1,1,0.9657031893730164,7
324,324,0.9456051588058472,1,1,0.9557943940162659,7
325,325,0.5307621359825134,0,1,0.651047945022583,3
326,326,0.9412461519241333,1,1,0.9575055241584778,7
327,327,0.9148189425468445,0,1,0.9587054252624512,3
328,328,0.6607582569122314,1,1,0.8048593401908875,7
329,329,0.954416811466217,1,1,0.9648440480232239,7
330,330,0.9441652297973633,1,1,0.9564856886863708,7
331,331,0.98863285779953,1,1,0.9906136989593506,7
332,332,0.9452174305915833,1,1,0.9594172239303589,7
333,333,0.9517242312431335,1,1,0.9700599312782288,7
334,334,0.7200002670288086,1,1,0.827885627746582,7
335,335,0.8943779468536377,1,1,0.9154368042945862,7
336,336,0.9977580904960632,1,1,0.9979249238967896,7
337,337,0.9689130783081055,1,1,0.9763326048851013,8
338,338,0.9946411848068237,1,1,0.9954272508621216,8
339,339,0.997374415397644,1,1,0.9975288510322571,8
340,340,0.7198668122291565,1,1,0.8488109707832336,8
341,341,0.9913530945777893,1,1,0.9939488172531128,8
342,342,0.995246946811676,1,1,0.9956269264221191,8
343,343,0.706599771976471,1,1,0.8006777763366699,8
344,344,0.9375834465026855,1,1,0.9677960872650146,8
345,345,0.9965803027153015,1,1,0.9969260096549988,8
346,346,0.9942958950996399,1,1,0.9955958724021912,8
347,347,0.9311926364898682,1,1,0.9495068192481995,8
348,348,0.9925091862678528,1,1,0.9944029450416565,8
349,349,0.293155312538147,0,0,0.16691839694976807,315
350,350,0.9919819235801697,1,1,0.9935426712036133,8
351,351,0.9466189742088318,1,1,0.9547048807144165,8
352,352,0.9868170619010925,1,1,0.9888132214546204,8
353,353,0.9862918257713318,1,1,0.9903289079666138,8
354,354,0.9926789999008179,1,1,0.9941564798355103,8
355,355,0.9878354668617249,1,1,0.9923081398010254,8
356,356,0.9950862526893616,1,1,0.9955930113792419,8
357,357,0.982635498046875,1,1,0.9868725538253784,8
358,358,0.9929623007774353,1,1,0.9935740828514099,8
359,359,0.9938026666641235,1,1,0.995149552822113,8
360,360,0.9961309432983398,1,1,0.996630847454071,8
361,361,0.9778634905815125,1,1,0.9897284507751465,8
362,362,0.9944573640823364,1,1,0.9952825903892517,8
363,363,0.9967870712280273,1,1,0.9973011612892151,8
364,364,0.994852602481842,1,1,0.9960911870002747,8
365,365,0.9955347776412964,1,1,0.99619460105896,8
366,366,0.9850108027458191,1,1,0.988408625125885,8
367,367,0.9859403371810913,1,1,0.9881144165992737,8
368,368,0.9861733913421631,1,1,0.9906820058822632,8
369,369,0.9226217269897461,1,1,0.9611894488334656,8
370,370,0.9792378544807434,1,1,0.9834596514701843,8
371,371,0.8855550289154053,1,1,0.9502191543579102,8
372,372,0.8404895067214966,1,1,0.9144353866577148,8
373,373,0.6160115599632263,1,1,0.8896849155426025,8
374,374,0.9943628311157227,1,1,0.9952174425125122,8
375,375,0.9871019124984741,1,1,0.9895791411399841,8
376,376,0.9971866011619568,1,1,0.9973649382591248,8
377,377,0.7737739086151123,0,1,0.8447368741035461,12
378,378,0.9976189732551575,1,1,0.9978930354118347,8
379,379,0.9957261085510254,1,1,0.9961695075035095,8
380,380,0.9913285374641418,1,1,0.9933263063430786,8
381,381,0.9626191854476929,1,1,0.9677810668945312,8
382,382,0.9847705960273743,1,1,0.9917072653770447,8
383,383,0.973370373249054,1,1,0.9828426241874695,8
384,384,0.9969215989112854,1,1,0.9971143007278442,8
385,385,0.9950823783874512,1,1,0.9955275654792786,8
386,386,0.8844174742698669,1,1,0.928035318851471,8
387,387,0.9888889193534851,1,1,0.99172043800354,8
388,388,0.6486020088195801,1,1,0.7633363008499146,8
389,389,0.7835899591445923,1,1,0.8879069089889526,8
390,390,0.9834756851196289,1,1,0.9896371960639954,8
391,391,0.9661466479301453,1,1,0.9741649031639099,8
392,392,0.9936501383781433,1,1,0.9942278861999512,8
393,393,0.9759355187416077,1,1,0.9803593158721924,8
394,394,0.9866699576377869,1,1,0.989676296710968,8
395,395,0.9939325451850891,1,1,0.99446702003479,8
396,396,0.9711597561836243,1,1,0.9797220826148987,8
397,397,0.9946702122688293,1,1,0.995561957359314,8
398,398,0.9973135590553284,1,1,0.9978112578392029,8
399,399,0.7953612208366394,1,1,0.885603666305542,8
400,400,0.9750226140022278,1,1,0.9848101735115051,8
401,401,0.9451826810836792,1,1,0.9658899903297424,8
402,402,0.9921315312385559,1,1,0.9935279488563538,8
403,403,0.9872781038284302,1,1,0.9900179505348206,8
404,404,0.9687566161155701,1,1,0.9825381636619568,8
405,405,0.9959256649017334,1,1,0.9965156316757202,8
406,406,0.9913402199745178,1,1,0.9933285713195801,8
407,407,0.9971760511398315,1,1,0.9975355863571167,8
408,408,0.9951890707015991,1,1,0.9957832098007202,8
409,409,0.9971482157707214,1,1,0.9973794221878052,8
410,410,0.975463330745697,1,1,0.9830469489097595,8
411,411,0.9924476146697998,1,1,0.9944726824760437,8
412,412,0.9579954743385315,1,1,0.9689571261405945,8
413,413,0.9964829683303833,1,1,0.9967790246009827,8
414,414,0.8790597915649414,1,1,0.9608195424079895,8
415,415,0.9898489713668823,1,1,0.9925315976142883,8
416,416,0.9954289197921753,1,1,0.9962781071662903,8
417,417,0.9963603615760803,1,1,0.9970049262046814,8
418,418,0.9792068004608154,1,1,0.9842196106910706,8
419,419,0.9837532043457031,1,1,0.9880645871162415,8
420,420,0.9948770403862,1,1,0.9956315755844116,8
421,421,0.6004527807235718,1,1,0.6926406025886536,8
422,422,0.9923511147499084,1,1,0.9938315153121948,8
423,423,0.9750065207481384,1,1,0.9813058972358704,8
424,424,0.9711421132087708,1,1,0.9788935780525208,8
425,425,0.9720607399940491,1,1,0.9803716540336609,8
426,426,0.8623266220092773,0,1,0.9045248031616211,9
427,427,0.9757550358772278,1,1,0.9826214909553528,8
428,428,0.9944167137145996,1,1,0.9949376583099365,8
429,429,0.9977771639823914,1,1,0.9979161620140076,8
430,430,0.9952818751335144,1,1,0.9964295029640198,8
431,431,0.52095627784729,1,1,0.6522197723388672,8
432,432,0.8267879486083984,1,1,0.8874136805534363,8
433,433,0.9726595282554626,1,1,0.9810360670089722,8
434,434,0.986916184425354,1,1,0.9891152381896973,8
435,435,0.990532636642456,1,1,0.9921085238456726,8
436,436,0.9840757250785828,1,1,0.9878518581390381,8
437,437,0.6053773164749146,1,1,0.67646324634552,8
438,438,0.9784170389175415,1,1,0.9826152324676514,8
439,439,0.8944272994995117,1,1,0.9305486679077148,8
440,440,0.9817782640457153,1,1,0.9887160658836365,8
441,441,0.2693091630935669,0,0,0.1837303638458252,378
442,442,0.9495235085487366,1,1,0.9705668091773987,8
443,443,0.9964722394943237,1,1,0.9967725872993469,8
444,444,0.9751424193382263,1,1,0.9806268811225891,8
445,445,0.9313403964042664,1,1,0.9612298011779785,8
446,446,0.9374801516532898,1,1,0.9561014175415039,8
447,447,0.9946697354316711,1,1,0.9952207207679749,8
448,448,0.9968385696411133,1,1,0.9971839785575867,8
449,449,0.9961734414100647,1,1,0.996590256690979,8
450,450,0.9967443943023682,1,1,0.9972570538520813,8
451,451,0.9969784021377563,1,1,0.9972304701805115,8
452,452,0.9820894002914429,1,1,0.9882515072822571,8
453,453,0.9904513359069824,1,1,0.9923822283744812,8
454,454,0.8464282751083374,1,1,0.9099724292755127,8
455,455,0.9943044781684875,1,1,0.9953128099441528,8
456,456,0.9915836453437805,1,1,0.9937461614608765,8
457,457,0.9912139773368835,1,1,0.9937897324562073,8
458,458,0.99750816822052,1,1,0.9976410865783691,8
459,459,0.9938880801200867,1,1,0.9946644306182861,8
460,460,0.9943686127662659,1,1,0.9955546259880066,8
461,461,0.9497637748718262,1,1,0.9722983241081238,8
462,462,0.9732598066329956,1,1,0.9838604927062988,8
463,463,0.9919790029525757,1,1,0.9934446811676025,8
464,464,0.9947159886360168,1,1,0.9955000281333923,8
465,465,0.9009835124015808,1,1,0.9514830708503723,8
466,466,0.8023714423179626,1,1,0.9011387825012207,8
467,467,0.995944082736969,1,1,0.996644914150238,8
468,468,0.9958945512771606,1,1,0.9964085221290588,8
469,469,0.9239426851272583,1,1,0.9400140047073364,8
470,470,0.9850611090660095,1,1,0.9890637993812561,8
471,471,0.7982938289642334,1,1,0.8641539216041565,8
472,472,0.9953914880752563,1,1,0.9959444403648376,8
473,473,0.9664856195449829,1,1,0.9751272201538086,8
474,474,0.988277018070221,1,1,0.9906111359596252,8
475,475,0.9976140260696411,1,1,0.9977987408638,8
476,476,0.9924014806747437,1,1,0.9937719702720642,8
477,477,0.939139723777771,1,1,0.9622507691383362,8
478,478,0.9891258478164673,1,1,0.9917545318603516,8
479,479,0.9740164875984192,1,1,0.9801331758499146,8
480,480,0.9963598847389221,1,1,0.9967656135559082,8
481,481,0.9856239557266235,1,1,0.9887558817863464,8
482,482,0.9967547059059143,1,1,0.9974057078361511,8
483,483,0.8921650648117065,1,1,0.9231404066085815,8
484,484,0.4971774220466614,1,0,0.6585357189178467,8
485,485,0.9853212237358093,1,1,0.9888268709182739,8
486,486,0.9951533079147339,1,1,0.9954060316085815,8
487,487,0.9972455501556396,1,1,0.997509241104126,8
488,488,0.9918683767318726,1,1,0.9935469031333923,8
489,489,0.9867504239082336,1,1,0.9895411133766174,8
490,490,0.9961493015289307,1,1,0.9967353940010071,8
491,491,0.9716558456420898,1,1,0.9793428182601929,8
492,492,0.994408905506134,1,1,0.9953475594520569,8
