,sample_idx,resnet50_sbb_l_stdaug_trades4_255_adv_conf4_255,resnet50_sbb_l_stdaug_trades4_255_is_acc,resnet50_sbb_l_stdaug_trades4_255_is_rob4_255,resnet50_sbb_l_stdaug_trades4_255_nat_conf,resnet50_sbb_l_stdaug_trades4_255_pred
130,130,0.9019870758056641,1,1,0.9188634753227234,1
131,131,0.7609554529190063,1,1,0.8219819664955139,1
132,132,0.8236557841300964,1,1,0.881754994392395,1
133,133,0.4610980749130249,1,0,0.3855339586734772,1
134,134,0.48455753922462463,1,1,0.6741786003112793,1
135,135,0.6596534848213196,1,1,0.8399354219436646,1
136,136,0.7075676918029785,1,1,0.7910258769989014,1
137,137,0.8534719944000244,1,1,0.8799552321434021,1
138,138,0.8877233862876892,1,1,0.9287148118019104,1
139,139,0.48332732915878296,1,1,0.6608155369758606,1
140,140,0.9033738970756531,1,1,0.9440131783485413,1
141,141,0.9445606470108032,1,1,0.9563140273094177,1
142,142,0.8034038543701172,1,1,0.8580597043037415,1
143,143,0.8604183197021484,1,1,0.8942056894302368,1
144,144,0.9424110651016235,1,1,0.9566845297813416,1
145,145,0.8273298740386963,1,1,0.8544433116912842,1
146,146,0.7758325338363647,1,1,0.8472919464111328,1
147,147,0.6178063750267029,1,1,0.7508403062820435,1
148,148,0.9810845851898193,1,1,0.986315906047821,1
149,149,0.923737108707428,1,1,0.9567198753356934,1
150,150,0.7538948655128479,1,1,0.8432303071022034,1
151,151,0.7643017172813416,1,1,0.8583405017852783,1
152,152,0.9517261981964111,1,1,0.9655678272247314,1
153,153,0.9428422451019287,1,1,0.9587993025779724,1
154,154,0.7555152773857117,1,1,0.8095821738243103,1
155,155,0.6460398435592651,1,1,0.7616830468177795,1
156,156,0.7862372994422913,1,1,0.8267910480499268,1
157,157,0.7996581792831421,1,1,0.8278969526290894,1
158,158,0.9179484844207764,1,1,0.9418953061103821,1
159,159,0.8155159950256348,1,1,0.8684076070785522,1
160,160,0.7892143130302429,1,1,0.8406936526298523,1
161,161,0.860142707824707,1,1,0.9394673109054565,1
162,162,0.45751070976257324,1,1,0.5498807430267334,1
163,163,0.8577485084533691,1,1,0.9001116156578064,1
164,164,0.6836647987365723,1,1,0.8034797310829163,1
165,165,0.6265262365341187,1,1,0.7918976545333862,1
166,166,0.4849151372909546,1,1,0.7206718921661377,1
167,167,0.9623144865036011,1,1,0.971372663974762,1
168,168,0.7795990109443665,1,1,0.8718134164810181,1
169,169,0.7611736059188843,1,1,0.8701971173286438,1
170,170,0.7850342988967896,1,1,0.8741160035133362,1
171,171,0.8429667353630066,1,1,0.8801612854003906,1
172,172,0.494390606880188,1,1,0.7879483103752136,1
173,173,0.8705582618713379,1,1,0.9193907976150513,1
174,174,0.8775684833526611,1,1,0.9016568660736084,1
175,175,0.500874936580658,1,0,0.6482705473899841,1
176,176,0.7761490941047668,1,1,0.833290159702301,1
177,177,0.7789212465286255,1,1,0.8383265137672424,1
178,178,0.7645791172981262,1,1,0.8497846722602844,1
179,179,0.7521359324455261,1,1,0.83463054895401,1
180,180,0.8434823155403137,1,1,0.8787767887115479,1
181,181,0.5191697478294373,1,0,0.5885275602340698,1
182,182,0.8819039463996887,1,1,0.9056426882743835,1
183,183,0.6380950808525085,1,1,0.7315488457679749,1
184,184,0.697516918182373,1,1,0.8458822965621948,1
185,185,0.8840785622596741,1,1,0.9102168083190918,1
186,186,0.8748565912246704,1,1,0.9062813520431519,1
187,187,0.7452787160873413,1,1,0.8308563232421875,1
188,188,0.7309972643852234,1,1,0.8756875991821289,1
189,189,0.5261885523796082,1,0,0.6251580715179443,1
190,190,0.8178431391716003,1,1,0.8533252477645874,1
191,191,0.9143115282058716,1,1,0.9249643683433533,1
192,192,0.8267242312431335,1,1,0.8867207765579224,1
193,193,0.7838655114173889,1,1,0.833358883857727,1
194,194,0.8135947585105896,1,1,0.8453555703163147,1
195,195,0.8326515555381775,1,1,0.8703364133834839,1
196,196,0.673549234867096,1,1,0.7298688292503357,1
197,197,0.7695291042327881,1,1,0.8446087837219238,1
198,198,0.8250027298927307,1,1,0.8911065459251404,1
199,199,0.8126341104507446,1,1,0.8526915311813354,1
200,200,0.7300700545310974,1,1,0.8135654926300049,1
201,201,0.9019706845283508,1,1,0.926304280757904,1
202,202,0.7601491808891296,1,1,0.8513807058334351,1
203,203,0.5996406674385071,1,1,0.7404950857162476,1
204,204,0.7909641265869141,1,1,0.8435570597648621,1
205,205,0.6903833746910095,1,1,0.7976528406143188,1
206,206,0.7812574505805969,1,1,0.8574860095977783,1
207,207,0.8079801797866821,1,1,0.8585715293884277,1
208,208,0.8618834018707275,1,1,0.8953430652618408,1
209,209,0.8631078004837036,1,1,0.916547954082489,1
210,210,0.9943075776100159,1,1,0.9961684346199036,1
211,211,0.5069893002510071,0,0,0.6368215680122375,3
212,212,0.8736510872840881,1,1,0.8964052796363831,1
213,213,0.5768095254898071,1,1,0.7815203666687012,1
214,214,0.7054752707481384,1,1,0.7849361300468445,1
215,215,0.5454091429710388,1,0,0.579326331615448,1
216,216,0.7520608901977539,1,1,0.8537681698799133,1
217,217,0.6685292720794678,1,1,0.7938060164451599,1
218,218,0.6541279554367065,1,1,0.8042178153991699,1
219,219,0.8130771517753601,1,1,0.8704336881637573,1
220,220,0.767561137676239,1,1,0.8236846327781677,1
221,221,0.7443910241127014,1,1,0.8166490197181702,1
222,222,0.6243023872375488,1,1,0.7503373622894287,1
223,223,0.7848585247993469,1,1,0.8216024041175842,1
224,224,0.8871542811393738,1,1,0.9191855788230896,1
225,225,0.8209868669509888,1,1,0.8574000000953674,1
226,226,0.8673925399780273,1,1,0.8964516520500183,1
227,227,0.6553254723548889,1,1,0.7456143498420715,1
228,228,0.7965903878211975,1,1,0.8654695749282837,1
229,229,0.5314512848854065,1,0,0.6785373687744141,1
230,230,0.8409476280212402,1,1,0.8828294277191162,1
231,231,0.7581579089164734,1,1,0.8286723494529724,1
232,232,0.8938467502593994,1,1,0.9163544178009033,1
233,233,0.9825915098190308,1,1,0.9832489490509033,1
234,234,0.6151108741760254,1,1,0.771324872970581,1
235,235,0.8375782370567322,1,1,0.8573222756385803,1
236,236,0.6376219391822815,0,1,0.7655266523361206,3
237,237,0.8304809331893921,1,1,0.8892514705657959,1
238,238,0.736200749874115,1,1,0.8406936526298523,1
239,239,0.6651318073272705,1,1,0.7630330324172974,1
240,240,0.8129550814628601,1,1,0.8767483234405518,1
241,241,0.8740535974502563,0,1,0.9084833264350891,3
242,242,0.7901757955551147,1,1,0.8418145775794983,1
243,243,0.833907961845398,1,1,0.8925011157989502,1
244,244,0.8978370428085327,1,1,0.911289632320404,1
245,245,0.8862220048904419,1,1,0.9009783864021301,1
246,246,0.8340360522270203,1,1,0.885809600353241,1
247,247,0.8481598496437073,1,1,0.8808479905128479,1
248,248,0.6028662323951721,0,1,0.7205729484558105,3
249,249,0.5692290663719177,1,0,0.6325520873069763,1
250,250,0.9457588791847229,1,1,0.9769113659858704,1
251,251,0.7372745275497437,1,1,0.9064416289329529,1
252,252,0.8899924755096436,1,1,0.9106532335281372,1
253,253,0.5356893539428711,1,1,0.8454933762550354,1
254,254,0.8512805700302124,1,1,0.8738418221473694,1
255,255,0.8462110757827759,1,1,0.8699739575386047,1
256,256,0.8543989658355713,1,1,0.8886420726776123,1
257,257,0.8963234424591064,1,1,0.9359966516494751,1
258,258,0.8917809724807739,1,1,0.9106909036636353,1
259,259,0.8575676083564758,1,1,0.8934564590454102,1
260,260,0.5868763327598572,0,0,0.5993961095809937,3
261,261,0.6500693559646606,1,1,0.8655444383621216,1
262,262,0.5407445430755615,0,1,0.6641405820846558,3
263,263,0.8630380630493164,1,1,0.8825502395629883,1
264,264,0.8460677862167358,1,1,0.8749024868011475,1
265,265,0.8667659163475037,1,1,0.8781251907348633,1
266,266,0.7995676398277283,1,1,0.8444068431854248,1
267,267,0.7636779546737671,1,1,0.816067636013031,1
268,268,0.7823541760444641,1,1,0.8428913354873657,1
269,269,0.7346271872520447,1,1,0.8736393451690674,1
270,270,0.7386279106140137,1,1,0.8212851285934448,1
271,271,0.8145507574081421,1,1,0.8360136151313782,1
272,272,0.943172812461853,1,1,0.9542286396026611,1
273,273,0.8964750170707703,1,1,0.915790319442749,1
274,274,0.8924266695976257,1,1,0.9251853227615356,1
275,275,0.8331488966941833,1,1,0.9168306589126587,1
276,276,0.7026093602180481,0,1,0.7691603899002075,3
277,277,0.5036472678184509,1,1,0.7562404274940491,1
278,278,0.7050167918205261,1,1,0.7916678190231323,1
279,279,0.8217946887016296,1,1,0.8669554591178894,1
280,280,0.60088711977005,1,1,0.7374448180198669,1
281,281,0.5610982775688171,1,1,0.68922358751297,1
282,282,0.7591281533241272,1,1,0.8693085312843323,1
283,283,0.7084813117980957,1,1,0.8200494647026062,1
284,284,0.8555727601051331,1,1,0.8834147453308105,1
285,285,0.7821415662765503,1,1,0.8584615588188171,1
286,286,0.7630329728126526,1,1,0.8439595699310303,1
287,287,0.9063203930854797,1,1,0.9224085807800293,1
288,288,0.802918016910553,1,1,0.8569528460502625,1
289,289,0.5480566620826721,0,0,0.41733574867248535,4
290,290,0.5516590476036072,1,1,0.724886417388916,1
291,291,0.726268470287323,1,1,0.7816474437713623,1
292,292,0.5184156894683838,0,1,0.7778522372245789,3
293,293,0.7128638625144958,1,1,0.7875809073448181,1
294,294,0.5106253027915955,1,1,0.7303293347358704,1
295,295,0.8477175235748291,1,1,0.8990227580070496,1
296,296,0.5306127667427063,0,0,0.6883953809738159,3
297,297,0.710198700428009,1,1,0.7678572535514832,1
298,298,0.8563627004623413,1,1,0.8862016201019287,1
299,299,0.8288065195083618,1,1,0.8828193545341492,1
300,300,0.5723804831504822,0,1,0.6851942539215088,3
301,301,0.809715747833252,1,1,0.8598925471305847,1
302,302,0.8009544014930725,1,1,0.8845762014389038,1
303,303,0.5019221305847168,1,1,0.6461871266365051,1
304,304,0.7005756497383118,1,1,0.8061827421188354,1
305,305,0.8411182761192322,1,1,0.876878023147583,1
306,306,0.6717682480812073,1,1,0.8151971101760864,1
307,307,0.7595313191413879,1,1,0.8412513136863708,1
308,308,0.834957480430603,1,1,0.8828794956207275,1
309,309,0.6983115673065186,1,1,0.8153494596481323,1
310,310,0.6856734156608582,1,1,0.8147574067115784,1
311,311,0.6196495294570923,1,1,0.7741076946258545,1
312,312,0.5810168385505676,1,0,0.5660672783851624,1
313,313,0.5476618409156799,1,1,0.730914831161499,1
314,314,0.6854345798492432,1,1,0.8213309645652771,1
315,315,0.8586785793304443,1,1,0.93260258436203,1
316,316,0.6570723652839661,1,1,0.7822331190109253,1
317,317,0.7779055833816528,1,1,0.8704869151115417,1
318,318,0.9527607560157776,0,1,0.9619974493980408,3
319,319,0.8547310829162598,1,1,0.8909260034561157,1
320,320,0.49264219403266907,1,1,0.6806986331939697,1
321,321,0.9545395374298096,0,1,0.9747528433799744,3
322,322,0.8560751676559448,1,1,0.8848975896835327,1
323,323,0.5001758337020874,1,1,0.779228925704956,1
324,324,0.7941969037055969,1,1,0.8812440633773804,1
325,325,0.7374330163002014,1,1,0.8138874769210815,1
326,326,0.8825764060020447,1,1,0.901091456413269,1
327,327,0.859220027923584,1,1,0.8885518312454224,1
328,328,0.649389386177063,1,1,0.7904176115989685,1
329,329,0.7030341625213623,1,1,0.8347337245941162,1
330,330,0.7814799547195435,1,1,0.8548429608345032,1
331,331,0.7756523489952087,1,1,0.8388847708702087,1
332,332,0.6622387170791626,1,1,0.810608983039856,1
333,333,0.5770511627197266,1,1,0.8065524697303772,1
334,334,0.5889634490013123,1,1,0.7808432579040527,1
335,335,0.8627541661262512,1,1,0.9023686051368713,1
336,336,0.7500231862068176,1,1,0.7955456972122192,1
337,337,0.6858551502227783,1,1,0.8115940690040588,1
338,338,0.7923451662063599,1,1,0.8278877139091492,1
339,339,0.8126272559165955,1,1,0.8708297610282898,1
340,340,0.8458919525146484,1,1,0.8948215842247009,1
341,341,0.6168951392173767,1,1,0.8129503130912781,1
342,342,0.5882533192634583,1,1,0.7717352509498596,1
343,343,0.8512890338897705,1,1,0.8834710717201233,1
344,344,0.6470740437507629,1,1,0.7969416975975037,1
345,345,0.9004677534103394,1,1,0.9213813543319702,1
346,346,0.5215646624565125,1,0,0.6538149118423462,1
347,347,0.8338932394981384,1,1,0.8776971697807312,1
348,348,0.8784053921699524,1,1,0.8992934226989746,1
349,349,0.8221421837806702,1,1,0.8727465867996216,1
350,350,0.8119692802429199,1,1,0.8797182440757751,1
351,351,0.8388482332229614,1,1,0.8889578580856323,1
352,352,0.9222418069839478,1,1,0.9428220987319946,1
353,353,0.978259801864624,1,1,0.9851610660552979,1
354,354,0.8469330668449402,1,1,0.8877087235450745,1
355,355,0.44524309039115906,0,0,0.5676721930503845,3
356,356,0.9657495617866516,1,1,0.9752990007400513,1
357,357,0.5551180243492126,1,1,0.6130019426345825,1
358,358,0.8266776204109192,1,1,0.8943171501159668,1
359,359,0.5317505598068237,0,1,0.5998664498329163,3
360,360,0.853145956993103,1,1,0.8862814903259277,1
361,361,0.5691668391227722,1,1,0.7093228697776794,1
362,362,0.8298469185829163,1,1,0.871924877166748,1
363,363,0.9981709718704224,1,1,0.9983457326889038,1
364,364,0.819674015045166,1,1,0.9134399890899658,1
365,365,0.9863048791885376,1,1,0.993780791759491,1
366,366,0.9832291007041931,1,1,0.9889813661575317,1
367,367,0.44205406308174133,1,1,0.5805596709251404,1
368,368,0.7916768789291382,1,1,0.8647634983062744,1
369,369,0.5892024040222168,1,1,0.723494827747345,1
370,370,0.9878543019294739,1,1,0.9917893409729004,1
371,371,0.7141923308372498,1,1,0.7758848071098328,1
372,372,0.9980702996253967,1,1,0.9982801675796509,1
373,373,0.9921237826347351,1,1,0.9946413040161133,1
374,374,0.9923354983329773,1,1,0.9947654008865356,1
375,375,0.45312726497650146,0,0,0.4731689989566803,3
376,376,0.4624587595462799,0,0,0.5119885206222534,3
377,377,0.9971569776535034,1,1,0.9977467656135559,1
378,378,0.994010865688324,1,1,0.9951294660568237,1
379,379,0.9865807294845581,1,1,0.9889379739761353,1
380,380,0.7561860680580139,1,1,0.8153645992279053,1
381,381,0.9173280596733093,1,1,0.9606981873512268,1
382,382,0.9650492668151855,1,1,0.9751924276351929,1
383,383,0.797831654548645,1,1,0.8578656315803528,1
384,384,0.9960910677909851,1,1,0.9970467686653137,1
385,385,0.9968488812446594,1,1,0.9977154731750488,1
386,386,0.9914817810058594,1,1,0.994042694568634,1
387,387,0.8947885036468506,1,1,0.9082187414169312,1
388,388,0.7729091644287109,1,1,0.8762938976287842,1
389,389,0.7853137254714966,1,1,0.8327211737632751,1
390,390,0.7243135571479797,1,1,0.8519691228866577,1
391,391,0.33800387382507324,1,0,0.3077557384967804,1
392,392,0.7188451886177063,1,1,0.8044282793998718,1
393,393,0.7137717604637146,1,1,0.7791727185249329,1
394,394,0.9881139397621155,1,1,0.9922699928283691,1
395,395,0.9484913945198059,1,1,0.961324155330658,1
396,396,0.7479649186134338,1,1,0.841183066368103,1
397,397,0.8950588703155518,1,1,0.9175603985786438,1
398,398,0.915367603302002,1,1,0.9274072051048279,1
399,399,0.8837770223617554,1,1,0.9095751047134399,1
400,400,0.8755171298980713,1,1,0.9081338047981262,1
401,401,0.9957627654075623,1,1,0.9964708089828491,1
402,402,0.99382483959198,1,1,0.9953071475028992,1
403,403,0.9703540802001953,1,1,0.9808875322341919,1
404,404,0.8376907110214233,1,1,0.8715677857398987,1
405,405,0.7765560150146484,1,1,0.8187814950942993,1
406,406,0.9584454894065857,1,1,0.9761200547218323,1
407,407,0.6408957839012146,1,1,0.7734712958335876,1
408,408,0.9887761473655701,1,1,0.9918453097343445,1
409,409,0.6843928098678589,1,1,0.8077434301376343,1
410,410,0.991666853427887,1,1,0.993389368057251,1
411,411,0.8522081971168518,1,1,0.9053606390953064,1
412,412,0.7040739059448242,1,1,0.8293077349662781,1
413,413,0.8409275412559509,1,1,0.8765403032302856,1
414,414,0.870154082775116,1,1,0.8934186697006226,1
415,415,0.7554807066917419,1,1,0.8567366003990173,1
416,416,0.7587942481040955,1,1,0.8044447302818298,1
417,417,0.6961288452148438,1,1,0.830242395401001,1
418,418,0.7822786569595337,1,1,0.8322254419326782,1
419,419,0.3515130877494812,1,0,0.3538253605365753,1
420,420,0.957843542098999,1,1,0.9689295291900635,1
421,421,0.8327353596687317,1,1,0.8769492506980896,1
422,422,0.7541992664337158,1,1,0.8679632544517517,1
423,423,0.9770709872245789,1,1,0.9862840175628662,1
424,424,0.9977473616600037,1,1,0.9980782270431519,1
425,425,0.7388188242912292,1,1,0.8100214600563049,1
426,426,0.8438456654548645,1,1,0.8784860372543335,1
427,427,0.9929296374320984,1,1,0.9951456189155579,1
428,428,0.9542855620384216,1,1,0.96724933385849,1
429,429,0.8513238430023193,1,1,0.9119994044303894,1
430,430,0.8657681941986084,1,1,0.8828418850898743,1
431,431,0.8109889030456543,1,1,0.834461510181427,1
432,432,0.90350341796875,1,1,0.9204740524291992,1
433,433,0.8058702945709229,1,1,0.8816785216331482,1
434,434,0.8422409892082214,1,1,0.8889981508255005,1
435,435,0.8350228667259216,1,1,0.8687100410461426,1
436,436,0.5102641582489014,0,0,0.5631039142608643,3
437,437,0.8746919631958008,1,1,0.9092275500297546,1
438,438,0.871134877204895,1,1,0.8972730040550232,1
439,439,0.7992509007453918,1,1,0.839283287525177,1
440,440,0.9671329855918884,1,1,0.9741052985191345,1
441,441,0.594657301902771,1,1,0.7602677941322327,1
442,442,0.9843683838844299,1,1,0.9885148406028748,1
443,443,0.9660910367965698,1,1,0.9763277173042297,1
444,444,0.9671134948730469,1,1,0.9767708778381348,1
445,445,0.5511327385902405,1,1,0.7061294913291931,1
446,446,0.6808217763900757,1,1,0.731643557548523,1
447,447,0.6491721868515015,0,1,0.7592438459396362,3
448,448,0.8402096033096313,1,1,0.8552500605583191,1
449,449,0.813217043876648,1,1,0.8614222407341003,1
450,450,0.7879821062088013,1,1,0.8324469923973083,1
451,451,0.5498522520065308,1,1,0.6422190070152283,1
452,452,0.9914911389350891,1,1,0.9928212761878967,1
453,453,0.7235245108604431,1,1,0.8012163639068604,1
454,454,0.6478123068809509,1,0,0.5060954689979553,1
455,455,0.6470398306846619,1,1,0.7399489283561707,1
456,456,0.7750115990638733,1,1,0.8167505264282227,1
457,457,0.6741934418678284,1,1,0.7923789620399475,1
458,458,0.819646954536438,1,1,0.8405442237854004,1
459,459,0.6970484256744385,1,1,0.8061404228210449,1
460,460,0.8623768091201782,1,1,0.8949483633041382,1
461,461,0.7281243801116943,1,1,0.82490473985672,1
462,462,0.5819737911224365,1,1,0.7462822198867798,1
463,463,0.9254472255706787,1,1,0.9537147879600525,1
464,464,0.8399863243103027,1,1,0.8716293573379517,1
465,465,0.8697187900543213,1,1,0.8951790928840637,1
466,466,0.8647704720497131,1,1,0.8924647569656372,1
467,467,0.7792552709579468,1,1,0.8382653594017029,1
468,468,0.7156655788421631,1,1,0.8155330419540405,1
469,469,0.8387314081192017,1,1,0.8740016222000122,1
470,470,0.818891167640686,1,1,0.8675363659858704,1
471,471,0.7257896661758423,1,1,0.7971150279045105,1
472,472,0.8025735020637512,1,1,0.8493950963020325,1
473,473,0.7535039186477661,1,1,0.8238707780838013,1
474,474,0.44865909218788147,1,1,0.6517959237098694,1
475,475,0.7658608555793762,1,1,0.808976411819458,1
476,476,0.8139591217041016,1,1,0.8774405717849731,1
477,477,0.8491308689117432,1,1,0.8962634205818176,1
478,478,0.858941912651062,1,1,0.8815287947654724,1
479,479,0.7139780521392822,1,1,0.8404631614685059,1
480,480,0.5853061079978943,1,1,0.7405917644500732,1
481,481,0.6312977075576782,1,1,0.7454290390014648,1
482,482,0.7492093443870544,1,1,0.8304123282432556,1
483,483,0.6553036570549011,1,1,0.7642416954040527,1
484,484,0.7338722348213196,1,1,0.7737160921096802,1
485,485,0.6022998094558716,1,0,0.5701836943626404,1
486,486,0.8681969046592712,1,1,0.8925595879554749,1
487,487,0.9699527025222778,1,1,0.9848848581314087,1
488,488,0.8271287083625793,1,1,0.8719273209571838,1
489,489,0.5331871509552002,1,1,0.792743980884552,1
490,490,0.4877437353134155,0,0,0.5399305820465088,3
491,491,0.8719344139099121,1,1,0.9008046388626099,1
