,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades1_255_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades1_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades1_255_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades1_255_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades1_255_pred
31,31,0.3976960778236389,0,0,0.36798739433288574,22
32,32,0.998870313167572,1,1,0.998985230922699,41
33,33,0.7726320028305054,0,1,0.8009775876998901,73
34,34,0.948945939540863,1,1,0.9670460224151611,56
35,35,0.3248613774776459,0,0,0.25245925784111023,93
36,36,0.998389720916748,1,1,0.9988707900047302,58
37,37,0.519406795501709,0,1,0.6276434063911438,35
38,38,0.8888333439826965,1,1,0.9222251772880554,25
39,39,0.4317502975463867,1,1,0.5585969090461731,37
40,40,0.36558425426483154,1,1,0.5186882019042969,63
41,41,0.39095380902290344,1,0,0.3275454640388489,24
42,42,0.23830440640449524,1,1,0.2646789252758026,49
43,43,0.3403705358505249,0,1,0.407792329788208,30
44,44,0.9909592866897583,1,1,0.9924061894416809,56
45,45,0.9952953457832336,1,1,0.9959761500358582,22
46,46,0.7535005211830139,1,1,0.8808008432388306,41
47,47,0.9996823072433472,1,1,0.9997305274009705,58
48,48,0.5751652717590332,1,1,0.6818103790283203,75
49,49,0.5066633820533752,1,1,0.5830973386764526,17
50,50,0.9592801928520203,1,1,0.9760077595710754,4
51,51,0.7287110686302185,1,1,0.863185465335846,6
52,52,0.9842246770858765,1,1,0.9857168197631836,9
53,53,0.9749759435653687,1,1,0.9810141921043396,57
54,54,0.8286442160606384,1,1,0.9043151140213013,2
55,55,0.3501926064491272,1,1,0.5789525508880615,32
56,56,0.9878910779953003,1,1,0.9905221462249756,71
57,57,0.8310792446136475,1,1,0.8614485859870911,52
58,58,0.9619554877281189,1,1,0.9777095317840576,42
59,59,0.4623797535896301,1,1,0.5824985504150391,69
60,60,0.5783817768096924,0,1,0.6705931425094604,99
61,61,0.8762564659118652,1,1,0.936380922794342,27
62,62,0.41137567162513733,0,0,0.4934028387069702,31
63,63,0.1821088194847107,0,0,0.13909760117530823,38
64,64,0.62459397315979,0,1,0.7029969692230225,62
65,65,0.5271521806716919,0,0,0.5894873738288879,98
66,66,0.9299649000167847,1,1,0.9645280241966248,43
67,67,0.9194875359535217,1,1,0.9456073045730591,82
68,68,0.9830721616744995,1,1,0.9853310585021973,63
69,69,0.378459632396698,0,1,0.4787931442260742,57
70,70,0.37477657198905945,1,1,0.5494229793548584,66
71,71,0.34584322571754456,1,0,0.3220858573913574,90
72,72,0.38994669914245605,0,1,0.4576760530471802,36
73,73,0.9927321076393127,1,1,0.9940341114997864,91
74,74,0.3648115396499634,0,1,0.5511295199394226,76
75,75,0.9745857119560242,1,1,0.9809200763702393,32
76,76,0.9875582456588745,1,1,0.9893362522125244,82
77,77,0.7677158713340759,1,1,0.8056907057762146,10
78,78,0.9268748164176941,1,1,0.9638550877571106,77
79,79,0.7901046276092529,0,1,0.8143702149391174,61
80,80,0.9628043174743652,1,1,0.9751802682876587,71
81,81,0.9049698710441589,1,1,0.935871958732605,78
82,82,0.9962337613105774,1,1,0.9970809817314148,54
83,83,0.9443942904472351,1,1,0.9659217000007629,6
84,84,0.9984734654426575,1,1,0.9986918568611145,29
85,85,0.9911721348762512,1,1,0.9950512051582336,89
86,86,0.909025251865387,0,1,0.9269713759422302,99
87,87,0.23554997146129608,1,0,0.11914997547864914,33
88,88,0.6223598718643188,0,1,0.6636356711387634,35
89,89,0.6518544554710388,0,1,0.6826689839363098,73
90,90,0.8449701070785522,1,1,0.8889535069465637,22
91,91,0.9828542470932007,1,1,0.9915315508842468,18
92,92,0.6174285411834717,1,1,0.7457692623138428,27
93,93,0.9405365586280823,1,1,0.9625411629676819,21
94,94,0.8866013288497925,1,1,0.9219802618026733,13
95,95,0.4362375736236572,1,1,0.5483799576759338,21
96,96,0.6520963907241821,0,1,0.7375960946083069,6
97,97,0.3553065359592438,1,1,0.5339022278785706,75
98,98,0.3170602023601532,1,0,0.3965064287185669,37
99,99,0.20136770606040955,0,1,0.25479382276535034,29
100,100,0.3682001233100891,1,0,0.4913921356201172,26
101,101,0.3965803384780884,0,1,0.4703235328197479,57
102,102,0.464174747467041,1,1,0.520538330078125,47
103,103,0.21272999048233032,0,0,0.17908316850662231,39
104,104,0.9967401623725891,1,1,0.9982753992080688,43
105,105,0.9884381890296936,1,1,0.9896494150161743,69
106,106,0.9811995029449463,1,1,0.9824398756027222,76
107,107,0.9323484897613525,1,1,0.9531169533729553,17
108,108,0.9429650902748108,1,1,0.9594621062278748,57
109,109,0.5384913682937622,0,0,0.49684596061706543,47
110,110,0.962438702583313,1,1,0.9731825590133667,25
111,111,0.9878765344619751,1,1,0.9895497560501099,20
112,112,0.9713355302810669,1,1,0.9851299524307251,27
113,113,0.641638457775116,1,1,0.7429603934288025,0
114,114,0.49953824281692505,1,1,0.7035176753997803,9
115,115,0.3883683383464813,1,1,0.38642966747283936,71
116,116,0.9107769131660461,0,1,0.9387537837028503,48
117,117,0.991780698299408,1,1,0.9950670003890991,43
118,118,0.9475017189979553,1,1,0.9577875733375549,57
119,119,0.983649492263794,1,1,0.9883171916007996,56
120,120,0.7649959921836853,1,1,0.855065643787384,85
121,121,0.34453803300857544,0,1,0.4525570273399353,45
122,122,0.850336492061615,1,1,0.8977805972099304,19
123,123,0.6177718639373779,1,1,0.732350766658783,92
124,124,0.8431171774864197,1,1,0.9115476012229919,33
125,125,0.928335428237915,1,1,0.9542419910430908,20
126,126,0.5582717061042786,1,1,0.6685238480567932,21
127,127,0.283836305141449,0,0,0.23047877848148346,80
128,128,0.9848859906196594,1,1,0.9896746277809143,70
129,129,0.4476800262928009,0,0,0.3449980318546295,98
130,130,0.18271289765834808,0,0,0.14762893319129944,32
131,131,0.9915580749511719,1,1,0.9923827052116394,16
132,132,0.5539548993110657,1,1,0.7054990530014038,1
133,133,0.6322282552719116,1,1,0.7099815011024475,74
134,134,0.2456325739622116,0,1,0.3005620241165161,3
135,135,0.970843493938446,1,1,0.9780108332633972,91
136,136,0.982671320438385,1,1,0.9844128489494324,60
137,137,0.18806593120098114,0,0,0.12381624430418015,3
138,138,0.7808884382247925,1,1,0.8230549097061157,52
139,139,0.9625869989395142,1,1,0.9711306095123291,23
140,140,0.46650877594947815,1,1,0.5575183629989624,4
141,141,0.8567862510681152,1,1,0.9083531498908997,11
142,142,0.8079981803894043,1,1,0.8390037417411804,52
143,143,0.2410499006509781,0,0,0.2590576708316803,89
144,144,0.4761154055595398,1,1,0.5986123085021973,24
145,145,0.8739586472511292,1,1,0.9018645286560059,95
146,146,0.6069586277008057,0,0,0.6022894978523254,58
147,147,0.9940992593765259,1,1,0.9952175617218018,39
148,148,0.6131516695022583,1,1,0.7292339205741882,51
149,149,0.9441632032394409,1,1,0.964222252368927,58
150,150,0.8732607960700989,1,1,0.9263689517974854,58
151,151,0.45201611518859863,1,0,0.46930232644081116,77
152,152,0.3638092875480652,1,0,0.43586575984954834,18
153,153,0.5452477931976318,0,1,0.6471959352493286,60
154,154,0.999789297580719,1,1,0.9998438358306885,45
155,155,0.8348910808563232,1,1,0.9159408807754517,66
156,156,0.9911312460899353,1,1,0.9935219883918762,58
157,157,0.9974441528320312,1,1,0.9980986714363098,20
158,158,0.4396383464336395,0,1,0.4888348877429962,79
159,159,0.29624101519584656,0,1,0.3650977909564972,42
160,160,0.9161548614501953,1,1,0.9325790405273438,36
161,161,0.9590564966201782,1,1,0.9834629893302917,8
162,162,0.4081539213657379,1,1,0.5741523504257202,87
163,163,0.9873056411743164,1,1,0.9919652938842773,10
164,164,0.1590140461921692,1,0,0.15909622609615326,30
165,165,0.4729209840297699,1,1,0.5180601477622986,47
166,166,0.9965033531188965,1,1,0.9968422651290894,54
167,167,0.4826236963272095,1,1,0.6301537752151489,99
168,168,0.8412004113197327,1,1,0.9020512700080872,51
169,169,0.4751189947128296,1,1,0.6219795346260071,83
170,170,0.8952722549438477,1,1,0.93345707654953,9
171,171,0.8111323118209839,0,1,0.8836120367050171,45
172,172,0.23487348854541779,1,0,0.14472024142742157,4
173,173,0.429200679063797,0,1,0.6424679756164551,16
174,174,0.9446431994438171,1,1,0.9550046324729919,95
175,175,0.596104621887207,0,1,0.6891434788703918,53
176,176,0.6083623170852661,0,1,0.7229066491127014,95
177,177,0.3337797224521637,1,1,0.3693956136703491,73
178,178,0.96518474817276,1,1,0.9818245768547058,18
179,179,0.9972289204597473,1,1,0.9975599050521851,40
180,180,0.8491013646125793,1,1,0.9502205848693848,39
181,181,0.3123789131641388,1,0,0.3267498016357422,64
182,182,0.9998341798782349,1,1,0.9998633861541748,22
183,183,0.4552830159664154,0,0,0.6102020740509033,65
184,184,0.46365949511528015,0,0,0.2570585012435913,78
185,185,0.8447837233543396,1,1,0.9114476442337036,28
186,186,0.2978907525539398,0,0,0.2996262013912201,84
187,187,0.8858165144920349,1,1,0.9180967807769775,95
188,188,0.6920362710952759,1,1,0.7919979095458984,98
189,189,0.9520399570465088,1,1,0.9651105999946594,83
190,190,0.9951044321060181,1,1,0.9959224462509155,12
191,191,0.5487856864929199,0,1,0.6390812397003174,7
192,192,0.2787020206451416,1,1,0.28286847472190857,45
193,193,0.9895173907279968,1,1,0.9918272495269775,13
194,194,0.9955984354019165,1,1,0.9962683916091919,94
195,195,0.9424565434455872,1,1,0.9535090923309326,24
196,196,0.9914161562919617,1,1,0.9943274855613708,58
197,197,0.8151360154151917,1,1,0.9052599668502808,63
198,198,0.5025234818458557,1,0,0.5793172121047974,7
199,199,0.8844420909881592,1,1,0.9203349351882935,87
200,200,0.9179550409317017,1,1,0.9481463432312012,6
201,201,0.9676914215087891,1,1,0.9846453070640564,78
202,202,0.9100047945976257,1,1,0.9489940404891968,68
203,203,0.9169825911521912,1,1,0.9450972676277161,60
204,204,0.9242979884147644,1,1,0.9561719298362732,6
205,205,0.7995244264602661,1,1,0.8371239900588989,23
206,206,0.45342448353767395,1,0,0.45373544096946716,44
207,207,0.9248012900352478,1,1,0.9539769291877747,31
208,208,0.9223815202713013,1,1,0.9653357267379761,80
209,209,0.8176450133323669,1,1,0.8766248226165771,93
210,210,0.1661503165960312,0,0,0.14364159107208252,93
211,211,0.6583845615386963,1,1,0.7377224564552307,98
212,212,0.5055838227272034,1,0,0.5684029459953308,49
213,213,0.4803979992866516,1,1,0.6877886056900024,90
214,214,0.9998949766159058,1,1,0.9999312162399292,97
215,215,0.3737412095069885,0,0,0.32814547419548035,33
216,216,0.7200155854225159,0,1,0.8106012344360352,53
217,217,0.5348851084709167,1,1,0.6193093061447144,67
218,218,0.9314629435539246,0,1,0.9618396162986755,86
219,219,0.8208405375480652,1,1,0.8850610852241516,81
220,220,0.9757339358329773,1,1,0.9840032458305359,94
221,221,0.20939743518829346,0,1,0.275854229927063,12
222,222,0.15391507744789124,0,1,0.17344006896018982,90
223,223,0.9711516499519348,1,1,0.9836990833282471,77
224,224,0.9303253889083862,1,1,0.9443826079368591,12
225,225,0.38285261392593384,0,0,0.20534484088420868,44
226,226,0.5589240789413452,1,0,0.5265193581581116,0
227,227,0.36616432666778564,1,0,0.39318159222602844,76
228,228,0.8819799423217773,1,1,0.9360553622245789,79
229,229,0.8264237642288208,1,1,0.8886871933937073,71
230,230,0.8310188055038452,1,1,0.9034104943275452,89
231,231,0.6668047904968262,1,1,0.7663410902023315,57
232,232,0.5906884670257568,0,1,0.6620282530784607,59
233,233,0.994650661945343,1,1,0.9952566027641296,24
234,234,0.9488853812217712,1,1,0.9678707122802734,65
235,235,0.6639818549156189,0,1,0.7497512102127075,83
236,236,0.7946674227714539,1,1,0.8802230358123779,32
237,237,0.9284056425094604,1,1,0.9645208716392517,36
238,238,0.9931852221488953,1,1,0.9942187070846558,82
239,239,0.7419480085372925,1,1,0.8373567461967468,31
240,240,0.9653711318969727,1,1,0.9756097793579102,23
241,241,0.7502061128616333,1,1,0.7783096432685852,24
242,242,0.985686719417572,1,1,0.9923985600471497,34
243,243,0.32553765177726746,1,1,0.4094795286655426,21
244,244,0.4631669223308563,0,1,0.5419108271598816,35
245,245,0.7169878482818604,1,1,0.8106127381324768,53
246,246,0.9104114174842834,1,1,0.9533397555351257,80
247,247,0.9254975318908691,1,1,0.9594452381134033,44
248,248,0.34977397322654724,1,0,0.16289040446281433,4
249,249,0.2201988697052002,0,0,0.1682855784893036,16
250,250,0.9913349747657776,1,1,0.993386447429657,91
251,251,0.9757311940193176,1,1,0.9828360676765442,16
252,252,0.3991115987300873,1,0,0.4028039276599884,36
253,253,0.953027606010437,1,1,0.9776791334152222,68
254,254,0.5532422065734863,1,0,0.5038438439369202,50
255,255,0.2415715754032135,0,0,0.13774563372135162,64
256,256,0.3344886898994446,1,0,0.3071129024028778,58
257,257,0.7585106492042542,0,1,0.8581772446632385,75
258,258,0.4492030739784241,1,1,0.6105996966362,6
259,259,0.8537068367004395,1,1,0.8955620527267456,42
260,260,0.5227664113044739,1,0,0.4923727810382843,80
261,261,0.9725295305252075,1,1,0.9771319031715393,76
262,262,0.7945312261581421,1,1,0.8526570200920105,89
263,263,0.31494051218032837,1,0,0.16534624993801117,55
264,264,0.5012270212173462,1,1,0.6356619000434875,19
265,265,0.9986916184425354,1,1,0.9989000558853149,91
266,266,0.5107781887054443,0,1,0.6273627877235413,82
267,267,0.5047348737716675,1,1,0.6483242511749268,1
268,268,0.31580111384391785,0,0,0.23245713114738464,44
269,269,0.44533079862594604,1,1,0.5147498250007629,62
270,270,0.9689242243766785,1,1,0.9795882701873779,99
271,271,0.9919453263282776,1,1,0.9938734769821167,51
272,272,0.3983513116836548,1,0,0.42328137159347534,96
273,273,0.4750792980194092,0,1,0.6407055258750916,0
274,274,0.5417523384094238,1,1,0.7063388824462891,42
275,275,0.7491435408592224,1,1,0.8558759689331055,18
276,276,0.9869519472122192,1,1,0.989929735660553,67
277,277,0.26002803444862366,0,1,0.26681941747665405,36
278,278,0.9570191502571106,1,1,0.9686514735221863,40
279,279,0.960953950881958,1,1,0.966869592666626,62
280,280,0.7352685928344727,1,1,0.8108654022216797,78
281,281,0.9967155456542969,1,1,0.997329592704773,84
282,282,0.9719206094741821,1,1,0.9794562458992004,28
283,283,0.8465631604194641,1,1,0.9014114737510681,89
284,284,0.3125593364238739,1,1,0.33529770374298096,30
285,285,0.9397115707397461,1,1,0.962263822555542,66
286,286,0.8712854385375977,1,1,0.9171285629272461,18
287,287,0.3103712201118469,0,0,0.28123095631599426,3
288,288,0.8453948497772217,1,1,0.8843901753425598,42
289,289,0.9747758507728577,1,1,0.9861078858375549,92
290,290,0.5330979228019714,1,1,0.7161106467247009,27
291,291,0.3422776460647583,0,1,0.39079034328460693,38
292,292,0.9460601210594177,1,1,0.9686697125434875,86
293,293,0.45129653811454773,0,1,0.6863235831260681,93
294,294,0.9561610221862793,1,1,0.9632405042648315,96
295,295,0.9960720539093018,1,1,0.9967917799949646,12
296,296,0.7680839896202087,1,1,0.8233508467674255,16
297,297,0.4147021174430847,1,1,0.5287449359893799,67
298,298,0.3044116795063019,0,0,0.411836177110672,34
299,299,0.6880106329917908,1,1,0.8553847074508667,89
300,300,0.27535223960876465,0,0,0.29896506667137146,65
301,301,0.9799007773399353,1,1,0.9859287142753601,12
302,302,0.9942046999931335,1,1,0.9956275224685669,40
303,303,0.4953700304031372,0,0,0.4390762150287628,77
304,304,0.1217799186706543,0,0,0.10742450505495071,39
305,305,0.3791329860687256,0,1,0.47537511587142944,44
306,306,0.9915392994880676,1,1,0.9923688769340515,76
307,307,0.9060012698173523,1,1,0.9334933161735535,31
308,308,0.1514819860458374,0,0,0.12397598475217819,98
309,309,0.9938160181045532,1,1,0.9945131540298462,28
310,310,0.3165520429611206,0,0,0.2965850830078125,46
311,311,0.5893278121948242,1,1,0.6809115409851074,18
312,312,0.9979962706565857,1,1,0.9980947375297546,41
313,313,0.5850130319595337,1,1,0.7818233370780945,42
314,314,0.5098200440406799,0,0,0.4928550124168396,72
315,315,0.24690400063991547,0,1,0.2995944917201996,15
316,316,0.3077641427516937,1,0,0.21397283673286438,93
317,317,0.6031879782676697,1,1,0.7056996822357178,15
318,318,0.4310263991355896,0,1,0.5005308985710144,61
319,319,0.9924033880233765,1,1,0.9939008951187134,8
320,320,0.9260544776916504,0,1,0.9670803546905518,17
321,321,0.5581344962120056,1,1,0.6712363958358765,89
322,322,0.2887268662452698,1,0,0.2168915569782257,32
323,323,0.7371858954429626,1,1,0.7810251116752625,67
324,324,0.8929827213287354,1,1,0.9442020058631897,12
325,325,0.9857698678970337,1,1,0.9923616647720337,2
326,326,0.5248281955718994,0,1,0.5893903970718384,11
327,327,0.9291039109230042,1,1,0.9505126476287842,91
328,328,0.9965437054634094,1,1,0.9975199103355408,94
329,329,0.3589056134223938,0,0,0.2551308870315552,56
330,330,0.7833878397941589,1,1,0.8252285122871399,71
331,331,0.8979952335357666,1,1,0.9413803219795227,36
332,332,0.9789486527442932,1,1,0.9859305620193481,61
333,333,0.6890379190444946,1,1,0.7629515528678894,62
334,334,0.5545135140419006,1,1,0.68610680103302,5
335,335,0.9723286628723145,1,1,0.9769790768623352,60
336,336,0.5886241793632507,0,1,0.6710944175720215,67
337,337,0.847880482673645,1,1,0.9045966863632202,91
338,338,0.6971299648284912,1,1,0.8034546375274658,34
339,339,0.5075691342353821,0,1,0.5694703459739685,73
340,340,0.592983067035675,1,1,0.7375444769859314,9
341,341,0.2106892317533493,1,0,0.2401539385318756,40
342,342,0.9793941378593445,1,1,0.983174741268158,68
343,343,0.9532500505447388,1,1,0.9661362171173096,62
344,344,0.8591764569282532,1,1,0.9022835493087769,99
345,345,0.9730324149131775,1,1,0.979722797870636,66
346,346,0.684257447719574,1,1,0.8101911544799805,46
347,347,0.5153694152832031,1,0,0.44464874267578125,7
348,348,0.2227112203836441,1,0,0.18655350804328918,10
349,349,0.30811089277267456,0,0,0.33885636925697327,4
350,350,0.9535379409790039,1,1,0.9750118255615234,68
351,351,0.24578434228897095,0,1,0.35232654213905334,43
352,352,0.329824298620224,0,1,0.4000881314277649,33
353,353,0.9832436442375183,1,1,0.9883848428726196,58
354,354,0.9899846315383911,1,1,0.9931344985961914,48
355,355,0.9924805164337158,1,1,0.9945691823959351,40
356,356,0.4760575294494629,1,1,0.6339942812919617,96
357,357,0.8913808465003967,1,1,0.9348155856132507,14
358,358,0.7643423080444336,0,1,0.8030324578285217,35
359,359,0.1640310138463974,0,0,0.1066359356045723,67
360,360,0.9937670230865479,1,1,0.9952132701873779,64
361,361,0.9856094717979431,1,1,0.9886960983276367,39
362,362,0.28607699275016785,0,0,0.2929248809814453,60
363,363,0.9600282907485962,1,1,0.9868164658546448,94
364,364,0.9758355021476746,1,1,0.9821045994758606,63
365,365,0.7512868642807007,1,1,0.7979830503463745,10
366,366,0.6335307359695435,1,1,0.8242185711860657,89
367,367,0.6256653666496277,0,1,0.7272109389305115,54
368,368,0.9653492569923401,1,1,0.9817589521408081,90
369,369,0.3179541230201721,0,0,0.21501925587654114,27
370,370,0.8428552746772766,1,1,0.9117580652236938,90
371,371,0.9929351210594177,1,1,0.9952740669250488,33
372,372,0.969844400882721,1,1,0.9755522608757019,28
373,373,0.9785696268081665,1,1,0.983384370803833,29
374,374,0.44761964678764343,0,0,0.2862844169139862,5
375,375,0.9906499981880188,1,1,0.9947746396064758,86
376,376,0.7699304819107056,1,1,0.837924599647522,7
377,377,0.9459848999977112,1,1,0.9589099884033203,0
378,378,0.9890539646148682,1,1,0.9913284182548523,94
379,379,0.4715730845928192,0,0,0.479532390832901,45
380,380,0.8797168731689453,1,1,0.9159929752349854,26
381,381,0.9952946305274963,1,1,0.9972960352897644,6
382,382,0.997253954410553,1,1,0.9974440336227417,41
383,383,0.31957364082336426,0,0,0.30276620388031006,72
384,384,0.9907543659210205,1,1,0.9934709072113037,69
385,385,0.5325021743774414,0,0,0.36478540301322937,74
386,386,0.980972409248352,1,1,0.9837464690208435,29
387,387,0.46116140484809875,0,1,0.5714229941368103,73
388,388,0.9951249957084656,1,1,0.9958493709564209,85
389,389,0.9665535688400269,1,1,0.978571355342865,65
390,390,0.5597803592681885,1,1,0.6651893258094788,40
391,391,0.9308931827545166,1,1,0.9526809453964233,57
392,392,0.2877308130264282,1,0,0.2909562587738037,72
393,393,0.8747195601463318,1,1,0.9069284796714783,30
394,394,0.23016537725925446,1,0,0.20706045627593994,74
395,395,0.5151731371879578,0,1,0.6750181913375854,42
396,396,0.4540562629699707,0,1,0.5931059122085571,4
397,397,0.8854972124099731,1,1,0.9276163578033447,49
398,398,0.8685199618339539,1,1,0.8966895937919617,52
399,399,0.5458135008811951,0,1,0.6190243363380432,73
400,400,0.943671703338623,1,1,0.9540809392929077,40
401,401,0.312145859003067,0,0,0.21503803133964539,72
402,402,0.3278718590736389,0,1,0.4077480137348175,74
403,403,0.4548104703426361,0,1,0.5233762264251709,12
404,404,0.6730892658233643,1,1,0.7678652405738831,6
405,405,0.9625744223594666,1,1,0.976742684841156,57
406,406,0.4315275549888611,0,1,0.5193446278572083,95
407,407,0.9939801692962646,1,1,0.9945829510688782,16
408,408,0.48630326986312866,0,0,0.5097265243530273,35
409,409,0.3554792106151581,0,1,0.47538459300994873,8
410,410,0.9910798668861389,1,1,0.9921783208847046,40
411,411,0.4775009751319885,1,1,0.593868613243103,96
412,412,0.9567345976829529,1,1,0.9751914739608765,71
413,413,0.1457957923412323,0,0,0.09042581915855408,27
414,414,0.3503364622592926,0,0,0.345628947019577,32
415,415,0.9179887771606445,1,1,0.9462754726409912,66
416,416,0.31867432594299316,0,0,0.1814718097448349,65
417,417,0.5377511978149414,1,0,0.6443946361541748,8
418,418,0.8075884580612183,1,1,0.8433092832565308,53
419,419,0.301117867231369,1,0,0.2164638787508011,33
420,420,0.2602255344390869,0,1,0.27887699007987976,21
421,421,0.3385525643825531,1,1,0.4165527820587158,81
422,422,0.3756331205368042,1,1,0.45542964339256287,88
423,423,0.5927448272705078,1,1,0.6748235821723938,96
424,424,0.5483907461166382,1,1,0.6726770997047424,68
425,425,0.832740843296051,1,1,0.8749555945396423,42
426,426,0.9188914895057678,1,1,0.9549803733825684,77
427,427,0.5751862525939941,1,1,0.6796242594718933,10
428,428,0.8012211918830872,1,1,0.8794620633125305,27
429,429,0.2093811184167862,1,1,0.31934240460395813,32
430,430,0.3422452211380005,1,1,0.4162575602531433,79
431,431,0.9463324546813965,1,1,0.9587830901145935,98
432,432,0.38471537828445435,0,1,0.4269927740097046,55
433,433,0.9796445369720459,1,1,0.9852253794670105,51
434,434,0.7012138366699219,1,1,0.8080421686172485,2
435,435,0.4709605574607849,0,1,0.6328826546669006,51
436,436,0.38113051652908325,1,0,0.3324819803237915,31
437,437,0.27187538146972656,0,1,0.275875449180603,30
438,438,0.9519870281219482,1,1,0.9602777361869812,36
439,439,0.8035455942153931,1,1,0.8579299449920654,10
440,440,0.9359325170516968,1,1,0.9492940902709961,16
441,441,0.977605938911438,1,1,0.985538125038147,5
442,442,0.9868077635765076,1,1,0.9909524917602539,81
443,443,0.9293553829193115,1,1,0.9442989826202393,85
444,444,0.2733825147151947,0,1,0.326578289270401,6
445,445,0.7993500232696533,1,1,0.8546076416969299,85
446,446,0.9153951406478882,1,1,0.9533063769340515,65
447,447,0.6783222556114197,0,0,0.4241645038127899,79
448,448,0.48268067836761475,0,1,0.5845962762832642,4
449,449,0.1622004359960556,0,1,0.1814517229795456,13
450,450,0.9576586484909058,1,1,0.9718649983406067,22
451,451,0.7320146560668945,0,1,0.8240885734558105,17
452,452,0.4591221511363983,1,1,0.5729286670684814,10
453,453,0.8400994539260864,1,1,0.8797402381896973,18
454,454,0.3677712082862854,0,1,0.39342865347862244,35
455,455,0.8863089680671692,1,1,0.9263697862625122,9
456,456,0.24228236079216003,0,0,0.16561077535152435,66
457,457,0.4590669870376587,0,0,0.4171680212020874,51
458,458,0.5236040353775024,1,1,0.6412559151649475,7
459,459,0.364050954580307,1,0,0.4672558605670929,5
460,460,0.7553452849388123,1,1,0.855028510093689,58
461,461,0.9911683797836304,1,1,0.9919771552085876,87
462,462,0.8375706076622009,1,1,0.8748199343681335,76
463,463,0.3658244013786316,0,0,0.4476644694805145,87
464,464,0.7623180747032166,0,1,0.8600431680679321,14
465,465,0.5755813121795654,1,1,0.6763567328453064,38
466,466,0.2892572581768036,0,0,0.1678975373506546,96
467,467,0.8164917826652527,1,1,0.8694549798965454,17
468,468,0.9945376515388489,1,1,0.9953740239143372,6
469,469,0.907167911529541,1,1,0.9377594590187073,0
470,470,0.8170508742332458,1,1,0.8845680356025696,79
471,471,0.990481972694397,1,1,0.9928646087646484,97
472,472,0.17476120591163635,0,0,0.12581272423267365,80
473,473,0.9967024922370911,1,1,0.9979140162467957,14
474,474,0.2585977017879486,0,0,0.23579885065555573,14
475,475,0.44754424691200256,0,0,0.3133491575717926,14
476,476,0.385423481464386,0,0,0.22026681900024414,27
477,477,0.29588401317596436,1,1,0.4190090000629425,42
478,478,0.251460462808609,1,0,0.16576425731182098,4
479,479,0.8751908540725708,1,1,0.9075795412063599,25
480,480,0.5537310242652893,1,1,0.6628563404083252,37
481,481,0.9932804703712463,1,1,0.993848979473114,75
482,482,0.5887206792831421,0,1,0.6845548152923584,10
483,483,0.3469294309616089,1,0,0.30562928318977356,41
