,sample_idx,Carmon2019Unlabeled_cifar10_trades2_255_adv_conf2_255,Carmon2019Unlabeled_cifar10_trades2_255_is_acc,Carmon2019Unlabeled_cifar10_trades2_255_is_rob2_255,Carmon2019Unlabeled_cifar10_trades2_255_nat_conf,Carmon2019Unlabeled_cifar10_trades2_255_pred
175,175,0.9799855947494507,1,1,0.9811083674430847,9
176,176,0.934585452079773,1,1,0.9458287358283997,3
177,177,0.9418705701828003,1,1,0.9527835845947266,7
178,178,0.48430001735687256,1,0,0.6659681797027588,5
179,179,0.9792208671569824,1,1,0.9817121028900146,0
180,180,0.9752258658409119,1,1,0.9769083261489868,0
181,181,0.9352221488952637,1,1,0.9419443607330322,5
182,182,0.9464663863182068,1,1,0.9503610730171204,2
183,183,0.43633487820625305,1,0,0.6595651507377625,2
184,184,0.9075651168823242,1,1,0.9300277233123779,3
185,185,0.9818717837333679,1,1,0.9830989241600037,8
186,186,0.5725528597831726,1,1,0.8107906579971313,6
187,187,0.6213694214820862,1,1,0.8299809098243713,3
188,188,0.9517760872840881,1,1,0.9566013813018799,4
189,189,0.6132310628890991,1,1,0.747869074344635,0
190,190,0.9650274515151978,1,1,0.9683400392532349,5
191,191,0.8906753063201904,1,1,0.9425019025802612,8
192,192,0.8674479126930237,1,1,0.9403713345527649,0
193,193,0.9793491363525391,1,1,0.9816102981567383,1
194,194,0.9401847124099731,1,1,0.9468989372253418,7
195,195,0.6034876108169556,0,0,0.3498002588748932,3
196,196,0.9803375005722046,1,1,0.9819223880767822,8
197,197,0.8515497446060181,1,1,0.9009222984313965,8
198,198,0.9671258926391602,1,1,0.972113311290741,7
199,199,0.9515900611877441,1,1,0.9687429666519165,8
200,200,0.849153995513916,1,1,0.8989208340644836,5
201,201,0.9372625946998596,1,1,0.955894410610199,1
202,202,0.9628105163574219,1,1,0.9652425050735474,8
203,203,0.9765079021453857,1,1,0.9781692028045654,7
204,204,0.9761650562286377,1,1,0.977793276309967,1
205,205,0.9534494280815125,1,1,0.9614254236221313,3
206,206,0.9627283215522766,1,1,0.9667014479637146,0
207,207,0.9487605690956116,1,1,0.9593201279640198,5
208,208,0.9748958349227905,1,1,0.9765388369560242,7
209,209,0.9704269170761108,1,1,0.9744252562522888,9
210,210,0.8914857506752014,1,1,0.926659882068634,7
211,211,0.8552378416061401,1,1,0.9003818035125732,4
212,212,0.9743192195892334,1,1,0.9756247401237488,5
213,213,0.5773702263832092,0,0,0.6487816572189331,8
214,214,0.9060695767402649,1,1,0.9360710382461548,8
215,215,0.9796028733253479,1,1,0.980872631072998,0
216,216,0.9761605262756348,1,1,0.9770594239234924,7
217,217,0.9785367250442505,1,1,0.9797547459602356,9
218,218,0.39337992668151855,0,1,0.497694730758667,3
219,219,0.9628332853317261,1,1,0.9671226143836975,2
220,220,0.9657331109046936,1,1,0.970945417881012,7
221,221,0.6178650259971619,1,0,0.5584213137626648,6
222,222,0.9790712594985962,1,1,0.9812785387039185,9
223,223,0.6108378767967224,1,1,0.7358654737472534,4
224,224,0.5464407205581665,1,0,0.4247044622898102,3
225,225,0.9442277550697327,1,1,0.9600734114646912,9
226,226,0.41800791025161743,0,1,0.6647537350654602,4
227,227,0.9479091167449951,1,1,0.9538069367408752,4
228,228,0.9682807326316833,1,1,0.9741249680519104,7
229,229,0.7009584307670593,1,1,0.8182644248008728,6
230,230,0.9722488522529602,1,1,0.9737966656684875,5
231,231,0.9833304286003113,1,1,0.9841862320899963,1
232,232,0.9418333172798157,1,1,0.9508929252624512,5
233,233,0.956260621547699,1,1,0.968007504940033,8
234,234,0.9641843438148499,1,1,0.9704495668411255,8
235,235,0.9838709831237793,1,1,0.9845461845397949,0
236,236,0.9299150109291077,1,1,0.9360142946243286,4
237,237,0.5978788137435913,0,0,0.3648168742656708,2
238,238,0.888384997844696,1,1,0.9200990200042725,5
239,239,0.9683036208152771,1,1,0.9717903733253479,5
240,240,0.9769012331962585,1,1,0.9780408143997192,1
241,241,0.9612019062042236,1,1,0.9681799411773682,1
242,242,0.4814203977584839,1,1,0.6693232655525208,8
243,243,0.971194863319397,1,1,0.9733873009681702,9
244,244,0.9741011261940002,1,1,0.9755322933197021,0
245,245,0.5185357928276062,1,1,0.6754785776138306,3
246,246,0.9869441986083984,1,1,0.9874433875083923,1
247,247,0.669551432132721,1,0,0.45154139399528503,9
248,248,0.9541699290275574,1,1,0.9616988897323608,2
249,249,0.9011039137840271,1,1,0.9254970550537109,2
250,250,0.939674973487854,1,1,0.9482855796813965,5
251,251,0.9377592206001282,1,1,0.957355260848999,3
252,252,0.9811838865280151,1,1,0.9823811650276184,9
253,253,0.9678455591201782,1,1,0.9707551598548889,9
254,254,0.34426650404930115,1,0,0.6055766940116882,4
255,255,0.9421866536140442,1,1,0.9619665741920471,0
256,256,0.9345578551292419,1,1,0.9519999027252197,3
257,257,0.9623223543167114,1,1,0.9660879969596863,0
258,258,0.8992711305618286,1,1,0.9455263018608093,0
259,259,0.9795151352882385,1,1,0.9812302589416504,9
260,260,0.9524689316749573,1,1,0.9631978869438171,8
261,261,0.9358702898025513,1,1,0.9538235068321228,1
262,262,0.9387395977973938,1,1,0.955156147480011,5
263,263,0.6601856350898743,1,1,0.8247888088226318,7
264,264,0.7373923063278198,0,1,0.8493656516075134,8
265,265,0.8846030831336975,1,1,0.9279659390449524,8
266,266,0.4885646402835846,1,1,0.8109317421913147,2
267,267,0.9717062711715698,1,1,0.9738864302635193,4
268,268,0.9679484367370605,1,1,0.9707232713699341,7
269,269,0.7297841906547546,1,0,0.4392647445201874,0
270,270,0.8175336122512817,1,1,0.916380763053894,2
271,271,0.6038153171539307,0,1,0.7867443561553955,5
272,272,0.9528319835662842,1,1,0.9576914310455322,6
273,273,0.6077544093132019,0,0,0.6533938646316528,5
274,274,0.9601929783821106,1,1,0.9636449217796326,8
275,275,0.9623609781265259,0,1,0.9705033898353577,3
276,276,0.9521204829216003,1,1,0.9609586596488953,0
277,277,0.3955599367618561,1,1,0.6072814464569092,3
278,278,0.87202388048172,1,1,0.8980377912521362,4
279,279,0.6586160063743591,1,1,0.78702312707901,3
280,280,0.9711549282073975,1,1,0.9740546345710754,9
281,281,0.9108235836029053,1,1,0.9464082717895508,0
282,282,0.9175541996955872,1,1,0.9358738660812378,6
283,283,0.971800684928894,1,1,0.9728875160217285,1
284,284,0.8563680648803711,1,1,0.9241853952407837,0
285,285,0.9791021943092346,1,1,0.9800745248794556,9
286,286,0.9709917902946472,1,1,0.9735264778137207,1
287,287,0.6248462796211243,1,0,0.8082741498947144,0
288,288,0.9784599542617798,1,1,0.9796438217163086,7
289,289,0.9778376221656799,1,1,0.9791166186332703,9
290,290,0.970794141292572,1,1,0.9723499417304993,1
291,291,0.9495920538902283,1,1,0.9522885680198669,2
292,292,0.9458351135253906,1,1,0.9498007297515869,6
293,293,0.9046987295150757,1,1,0.9288732409477234,9
294,294,0.9541738629341125,1,1,0.9588556289672852,3
295,295,0.915891170501709,1,1,0.9299329519271851,4
296,296,0.947664737701416,1,1,0.9506882429122925,6
297,297,0.9831562638282776,1,1,0.9833788275718689,0
298,298,0.9744816422462463,1,1,0.9805474281311035,0
299,299,0.9210660457611084,1,1,0.9304582476615906,6
300,300,0.9497623443603516,1,1,0.9536823630332947,6
301,301,0.9047326445579529,1,1,0.923741340637207,6
302,302,0.8074317574501038,1,1,0.9068688154220581,3
303,303,0.919442892074585,1,1,0.9450016021728516,2
304,304,0.9188220500946045,1,1,0.9303423166275024,6
305,305,0.98110032081604,1,1,0.9822072982788086,1
306,306,0.9232738614082336,1,1,0.950250506401062,8
307,307,0.6348626017570496,1,1,0.8500080704689026,2
308,308,0.9336304664611816,1,1,0.9567074775695801,1
309,309,0.7063620090484619,0,0,0.4848039746284485,4
310,310,0.9732465744018555,1,1,0.9769313931465149,8
311,311,0.9646539092063904,1,1,0.9666144847869873,6
312,312,0.8523417711257935,0,0,0.5321581959724426,0
313,313,0.4363601803779602,0,0,0.5515923500061035,2
314,314,0.5624637603759766,1,1,0.7522194385528564,4
315,315,0.9014406204223633,1,1,0.9243594408035278,0
316,316,0.768253743648529,1,1,0.8982262015342712,7
317,317,0.9684224724769592,1,1,0.9708506464958191,7
318,318,0.9414072632789612,1,1,0.9462000131607056,5
319,319,0.9578526020050049,1,1,0.9636366963386536,5
320,320,0.952259361743927,1,1,0.9597634673118591,3
321,321,0.9443063139915466,1,1,0.9572451114654541,5
322,322,0.9348520636558533,1,1,0.943861186504364,2
323,323,0.422061026096344,1,1,0.6072720289230347,3
324,324,0.6342819929122925,1,1,0.8081454038619995,4
325,325,0.9641783237457275,1,1,0.9695611596107483,1
326,326,0.9317423701286316,1,1,0.9483044147491455,7
327,327,0.8543187379837036,1,1,0.8931320309638977,5
328,328,0.9424750804901123,1,1,0.9494969248771667,4
329,329,0.8688566088676453,1,1,0.9043340682983398,6
330,330,0.9826828241348267,1,1,0.9836574196815491,1
331,331,0.9868200421333313,1,1,0.9877917170524597,9
332,332,0.48090842366218567,0,0,0.4299538731575012,6
333,333,0.9368035197257996,1,1,0.9427096843719482,6
334,334,0.9355722069740295,1,1,0.9421095252037048,6
335,335,0.9673635363578796,1,1,0.9744400978088379,9
336,336,0.9423837065696716,1,1,0.9508031606674194,3
337,337,0.9559715390205383,1,1,0.9650415182113647,8
338,338,0.9870368242263794,1,1,0.9873177409172058,0
339,339,0.962711751461029,1,1,0.9666140079498291,7
340,340,0.6123679280281067,0,0,0.3749576508998871,4
341,341,0.9414284825325012,1,1,0.9476929903030396,6
342,342,0.5995058417320251,1,1,0.8217796683311462,2
343,343,0.9231114387512207,1,1,0.9404376745223999,5
344,344,0.9592387676239014,1,1,0.967251181602478,8
345,345,0.9498617649078369,1,1,0.9577201008796692,5
346,346,0.5447697639465332,1,1,0.6581058502197266,4
347,347,0.9284462928771973,1,1,0.946467936038971,6
348,348,0.9795904159545898,1,1,0.9805311560630798,8
349,349,0.9606720805168152,1,1,0.9667080044746399,9
350,350,0.9733489155769348,1,1,0.9759909510612488,9
351,351,0.9744864106178284,1,1,0.979310154914856,1
352,352,0.7008088827133179,1,1,0.8790015578269958,0
353,353,0.9771565794944763,1,1,0.9772903919219971,2
354,354,0.4373798966407776,1,1,0.7474012970924377,2
355,355,0.43856772780418396,0,0,0.5876682996749878,4
356,356,0.5476384162902832,0,0,0.44520482420921326,5
357,357,0.8191514611244202,1,1,0.8764587640762329,2
358,358,0.947070837020874,1,1,0.9566842913627625,8
359,359,0.9683824181556702,1,1,0.9693352580070496,0
360,360,0.974265456199646,1,1,0.9767684936523438,9
361,361,0.9654561281204224,1,1,0.968089759349823,5
362,362,0.9843452572822571,1,1,0.9851539731025696,8
363,363,0.9038083553314209,1,1,0.9159705638885498,1
364,364,0.9865468740463257,1,1,0.987244188785553,9
365,365,0.9350849986076355,1,1,0.9399280548095703,4
366,366,0.9725022315979004,1,1,0.9748650789260864,1
367,367,0.9099653363227844,1,1,0.9309635162353516,3
368,368,0.6134202480316162,0,0,0.7111315131187439,0
369,369,0.9863513112068176,1,1,0.9871824979782104,1
370,370,0.6350985765457153,1,0,0.5724660158157349,4
371,371,0.9775381684303284,1,1,0.9788724780082703,7
372,372,0.9715484976768494,1,1,0.9738011956214905,9
373,373,0.7783026099205017,1,1,0.8668242692947388,4
374,374,0.9742317795753479,1,1,0.9760777354240417,2
375,375,0.9757929444313049,1,1,0.9779376983642578,7
376,376,0.9468245506286621,1,1,0.9588724970817566,0
377,377,0.9364358186721802,1,1,0.9569100141525269,7
378,378,0.3982199430465698,0,1,0.7154279947280884,8
379,379,0.9500916600227356,1,1,0.953828752040863,6
380,380,0.9419925808906555,1,1,0.9490172266960144,6
381,381,0.9633629322052002,1,1,0.9684106111526489,9
382,382,0.9842994213104248,1,1,0.9846908450126648,0
383,383,0.9640859365463257,1,1,0.9696750044822693,9
384,384,0.5039118528366089,1,0,0.692642331123352,2
385,385,0.9509879946708679,1,1,0.9566982984542847,8
386,386,0.9740440845489502,1,1,0.9775074124336243,7
387,387,0.4806901216506958,1,1,0.5734608173370361,2
388,388,0.9332150220870972,1,1,0.9546259045600891,2
389,389,0.970966637134552,1,1,0.973691999912262,5
390,390,0.9721183776855469,1,1,0.9741108417510986,1
391,391,0.9675024151802063,1,1,0.9682853817939758,2
392,392,0.961799144744873,1,1,0.9647871255874634,6
393,393,0.777000904083252,1,1,0.8496304750442505,2
394,394,0.637033224105835,1,1,0.7972322106361389,9
395,395,0.853376567363739,1,1,0.8976262211799622,6
396,396,0.9659711122512817,1,1,0.9713811874389648,2
397,397,0.7385074496269226,1,1,0.847191572189331,3
398,398,0.945481538772583,1,1,0.9535865187644958,0
399,399,0.9256502389907837,1,1,0.9427310824394226,3
400,400,0.9842368364334106,1,1,0.9849520325660706,9
401,401,0.839865505695343,1,1,0.890630304813385,8
402,402,0.7148107886314392,1,1,0.8654024600982666,7
403,403,0.8889283537864685,1,1,0.9302700757980347,8
404,404,0.9620379209518433,1,1,0.9651107788085938,8
405,405,0.645696759223938,0,0,0.43561747670173645,2
406,406,0.9818437695503235,1,1,0.9827636480331421,0
407,407,0.9692725539207458,1,1,0.9723320603370667,1
408,408,0.9299293160438538,1,1,0.9447422027587891,8
409,409,0.9772262573242188,1,1,0.9787129163742065,2
410,410,0.9779109358787537,1,1,0.9796128273010254,7
411,411,0.97736656665802,1,1,0.9786663055419922,9
412,412,0.6268980503082275,1,1,0.7924274206161499,3
413,413,0.9611942172050476,1,1,0.9645358920097351,6
414,414,0.9809139966964722,1,1,0.9817034602165222,1
415,415,0.9731311202049255,1,1,0.975463330745697,9
416,416,0.8580743670463562,1,1,0.8930416107177734,0
417,417,0.8241162300109863,1,1,0.9160429239273071,7
418,418,0.5718443989753723,1,1,0.8165057897567749,3
419,419,0.9650188684463501,1,1,0.9681510925292969,7
420,420,0.8846620321273804,1,1,0.9209206104278564,4
421,421,0.9045363068580627,1,1,0.9222652912139893,5
422,422,0.8905978798866272,0,1,0.9339582920074463,8
423,423,0.9435780644416809,1,1,0.9539376497268677,0
424,424,0.8835090398788452,1,1,0.9162439107894897,2
425,425,0.9794759154319763,1,1,0.9805139899253845,9
426,426,0.5566631555557251,0,0,0.582811713218689,5
427,427,0.906431257724762,1,1,0.9233954548835754,4
428,428,0.951485276222229,1,1,0.9597278833389282,0
429,429,0.9519410133361816,1,1,0.9562074542045593,6
430,430,0.9319636821746826,1,1,0.9580135345458984,2
431,431,0.9612864851951599,1,1,0.9654877185821533,5
432,432,0.6987199783325195,1,1,0.8449832201004028,3
433,433,0.3505808711051941,1,1,0.5651273727416992,7
434,434,0.8498319387435913,1,1,0.9080245494842529,3
435,435,0.9653082489967346,1,1,0.9692906737327576,7
436,436,0.9650646448135376,1,1,0.9722569584846497,2
437,437,0.49735334515571594,1,1,0.7063132524490356,5
438,438,0.9328538179397583,1,1,0.9474994540214539,3
439,439,0.5717147588729858,0,1,0.7604365944862366,9
440,440,0.9833393096923828,1,1,0.9843408465385437,1
441,441,0.8847284913063049,1,1,0.9110413193702698,4
442,442,0.9794861078262329,1,1,0.9807317852973938,9
443,443,0.9563286304473877,1,1,0.9660508632659912,9
444,444,0.9588758945465088,1,1,0.9635174870491028,5
445,445,0.94459468126297,1,1,0.9543358087539673,7
446,446,0.9156044721603394,1,1,0.9468643069267273,5
447,447,0.983548104763031,1,1,0.9839349389076233,0
448,448,0.9186343550682068,1,1,0.9345609545707703,2
449,449,0.6578773260116577,1,0,0.5618215799331665,2
450,450,0.9361318349838257,1,1,0.9564616680145264,2
451,451,0.9813180565834045,1,1,0.9825431108474731,9
452,452,0.9782565832138062,1,1,0.9803184866905212,7
453,453,0.6167185306549072,1,1,0.7904256582260132,3
454,454,0.9771735668182373,1,1,0.9788153171539307,9
455,455,0.8835442066192627,1,1,0.9235867857933044,4
456,456,0.4206063747406006,0,0,0.6871739625930786,4
457,457,0.9559235572814941,1,1,0.9605206251144409,5
458,458,0.5545709729194641,1,0,0.5493882894515991,4
459,459,0.6250506639480591,1,1,0.742291271686554,6
460,460,0.9531054496765137,1,1,0.9555292129516602,5
461,461,0.8513792157173157,1,1,0.9119144678115845,6
462,462,0.9688348174095154,1,1,0.9712987542152405,1
463,463,0.405406653881073,1,0,0.5766662359237671,4
464,464,0.42700517177581787,1,1,0.7128347754478455,3
465,465,0.8491489887237549,1,1,0.9007539749145508,4
466,466,0.9541260004043579,1,1,0.9601864218711853,4
467,467,0.9577910304069519,1,1,0.9599332213401794,3
468,468,0.9143942594528198,1,1,0.9473915100097656,7
469,469,0.9863812327384949,1,1,0.987015962600708,8
470,470,0.5531906485557556,1,0,0.495669424533844,3
471,471,0.9623668193817139,1,1,0.9695168733596802,7
472,472,0.9752606749534607,1,1,0.9772056341171265,8
473,473,0.9685602188110352,1,1,0.9722489714622498,0
474,474,0.6280481219291687,1,1,0.7838989496231079,5
475,475,0.9720101356506348,1,1,0.9757894277572632,7
476,476,0.7418752908706665,1,1,0.878724217414856,6
477,477,0.701150119304657,1,1,0.8522486090660095,0
478,478,0.8774089813232422,1,1,0.9076666235923767,5
479,479,0.8847578763961792,1,1,0.897972822189331,4
480,480,0.8149122595787048,1,1,0.8993893265724182,8
481,481,0.951062798500061,1,1,0.9548681378364563,6
482,482,0.9802790880203247,1,1,0.9810509085655212,8
483,483,0.4589180052280426,0,0,0.24604231119155884,4
484,484,0.987436056137085,1,1,0.9889485836029053,5
485,485,0.6971471309661865,0,0,0.3872069716453552,8
486,486,0.9722518920898438,1,1,0.9749687910079956,9
487,487,0.9752452373504639,1,1,0.9778323769569397,9
488,488,0.9201488494873047,1,1,0.9409979581832886,5
489,489,0.9691354632377625,1,1,0.9718132019042969,0
490,490,0.981421709060669,1,1,0.9825945496559143,1
491,491,0.9758986234664917,1,1,0.9778605699539185,0
