,sample_idx,label,base_prediction,prediction,linf_radius,l2_radius
137,975,0,0,0,0.00412602276164876,0.22868739380356168
138,9919,4,5,6,0.0004849200078998928,0.0268769949212581
139,1723,2,3,3,0.00038829951733874594,0.021521743762725764
140,219,2,2,2,0.004047723353656394,0.22434760011251073
141,4004,0,0,0,0.0032340079542200174,0.1792469148413105
142,3702,1,1,1,0.00412602276164876,0.22868739380356168
143,9476,8,8,8,0.00412602276164876,0.22868739380356168
144,1350,4,3,3,0.0010698280362697245,0.05929588845378568
145,7681,0,0,0,0.00412602276164876,0.22868739380356168
146,6532,5,5,-1,0.0,0.0
147,319,5,5,5,0.00399415802484245,0.2213787082395545
148,8915,9,9,9,0.00412602276164876,0.22868739380356168
149,8380,9,9,9,0.00412602276164876,0.22868739380356168
150,1758,2,2,2,0.00412602276164876,0.22868739380356168
151,1564,1,1,1,0.00412602276164876,0.22868739380356168
152,3789,9,3,3,0.00399415802484245,0.2213787082395545
153,1662,3,3,3,0.004047723353656394,0.22434760011251073
154,6475,2,2,2,0.003678011397465398,0.20385608355927926
155,7712,5,5,5,0.0032898389905871212,0.1823413849733761
156,8902,6,6,6,0.00412602276164876,0.22868739380356168
157,7672,6,6,6,0.003917565560965167,0.21713352299435967
158,9622,5,7,5,0.00045645546623736445,0.025299329885300974
159,1122,8,8,8,0.003702912904496494,0.2052362651708918
160,6488,2,3,2,0.0003453885172780478,0.019143374728846713
161,2505,7,7,7,0.003413306154598434,0.18918462980966516
162,9080,3,5,5,0.00031248562066469194,0.017319711092030128
163,9043,3,3,3,0.00412602276164876,0.22868739380356168
164,4178,7,7,7,0.00412602276164876,0.22868739380356168
165,6029,0,0,0,0.00412602276164876,0.22868739380356168
166,8904,5,5,5,0.00412602276164876,0.22868739380356168
167,212,5,5,5,0.0035197864127824623,0.1950863647593544
168,388,2,2,2,0.001235944899024492,0.06850301953491218
169,4008,8,8,8,0.00412602276164876,0.22868739380356168
170,5620,3,3,3,0.0008353530785232468,0.04629996717636279
171,7163,6,6,6,0.00412602276164876,0.22868739380356168
172,4204,2,4,-1,0.0,0.0
173,7715,1,1,1,0.00412602276164876,0.22868739380356168
174,266,2,0,0,0.0012300144142834216,0.06817431870659071
175,536,6,6,6,0.00412602276164876,0.22868739380356168
176,4272,7,7,7,0.00412602276164876,0.22868739380356168
177,2660,3,3,3,0.001487303224668137,0.08243471204435975
178,3590,7,7,7,0.00412602276164876,0.22868739380356168
179,9232,1,1,1,0.00412602276164876,0.22868739380356168
180,3289,8,8,8,0.00412602276164876,0.22868739380356168
181,246,1,1,1,0.003917565560965167,0.21713352299435967
182,667,0,0,0,0.00412602276164876,0.22868739380356168
183,2069,4,4,4,0.0008626638032784798,0.04781368118812576
184,1588,5,5,5,0.00412602276164876,0.22868739380356168
185,7752,9,9,9,0.00412602276164876,0.22868739380356168
186,8621,1,1,1,0.00412602276164876,0.22868739380356168
187,1064,9,9,9,0.0010818534403077703,0.059962403998599735
188,7143,4,5,4,0.0009960384233986485,0.05520605297975233
189,1222,9,9,9,0.00412602276164876,0.22868739380356168
190,344,8,8,8,0.00412602276164876,0.22868739380356168
191,797,4,5,5,0.0005539448057300982,0.030702737539628846
192,6631,7,0,2,0.0008796622708758962,0.048755831893070985
193,8836,4,2,2,0.0024727771624370575,0.13705522179638344
194,3477,6,6,6,0.00412602276164876,0.22868739380356168
195,7456,7,7,7,1.2779003020710166e-05,0.0007082842400622772
196,7585,6,6,6,0.00412602276164876,0.22868739380356168
197,2896,8,8,8,0.00412602276164876,0.22868739380356168
198,2782,0,0,0,0.00412602276164876,0.22868739380356168
199,724,8,8,8,0.003917565560965167,0.21713352299435967
200,3812,9,9,9,0.00399415802484245,0.2213787082395545
201,9534,6,6,6,0.00412602276164876,0.22868739380356168
202,2758,1,1,1,0.00412602276164876,0.22868739380356168
203,2134,4,4,4,0.00412602276164876,0.22868739380356168
204,268,7,7,7,0.00412602276164876,0.22868739380356168
205,2513,2,2,2,0.00412602276164876,0.22868739380356168
206,3405,7,7,7,0.0020704303876909304,0.11475490000048702
207,4342,3,3,3,0.00412602276164876,0.22868739380356168
208,4704,9,9,9,0.00412602276164876,0.22868739380356168
209,2176,1,1,1,0.0016972766841721059,0.09407262244761991
210,9020,7,7,7,0.00412602276164876,0.22868739380356168
211,5890,3,2,2,0.0005658129468688555,0.03136053668982808
212,2350,3,5,6,0.0008172965035319429,0.045299170206903085
213,2921,8,8,8,0.00412602276164876,0.22868739380356168
214,4320,1,1,1,0.00412602276164876,0.22868739380356168
215,3510,4,4,4,0.001965232633002278,0.10892424860967381
216,9266,8,8,8,0.00412602276164876,0.22868739380356168
217,7930,2,2,2,0.00021174847064016255,0.011736291506360583
218,2081,3,6,6,0.0034328139056417984,0.19026585912001753
219,4845,3,3,3,0.00412602276164876,0.22868739380356168
220,8013,8,8,8,0.0033949600343381255,0.18816778461246123
221,8243,4,4,4,0.0032930570793426152,0.1825197495566651
222,1358,8,8,8,0.00412602276164876,0.22868739380356168
223,9780,4,6,-1,0.0,0.0
224,5162,7,0,0,0.0010680446423388505,0.059197042729043796
225,4565,2,2,2,0.00016853095997454358,0.009340933930376523
226,3060,7,7,7,0.00412602276164876,0.22868739380356168
227,7028,9,9,9,0.00412602276164876,0.22868739380356168
228,6824,0,2,0,0.0011514854454144428,0.0638218014602846
229,3169,9,9,9,0.00399415802484245,0.2213787082395545
230,7544,0,0,0,0.0022079920095568906,0.12237933898427648
231,2685,2,2,2,0.0014252049004915871,0.07899287356312239
232,7067,9,9,9,0.00412602276164876,0.22868739380356168
233,9519,9,9,9,0.00412602276164876,0.22868739380356168
234,7859,7,7,7,0.00412602276164876,0.22868739380356168
235,6112,8,8,8,0.00412602276164876,0.22868739380356168
236,403,8,8,8,0.00412602276164876,0.22868739380356168
237,6233,7,7,7,0.00412602276164876,0.22868739380356168
238,6708,2,2,2,0.00412602276164876,0.22868739380356168
239,8721,6,5,5,0.0005752067814635547,0.03188119585129742
240,2493,9,9,9,0.00399415802484245,0.2213787082395545
241,4676,7,7,7,0.001194433198144426,0.06620220753386015
242,4467,3,3,3,0.0020211961446042325,0.1120260612645396
243,4621,8,8,8,0.00412602276164876,0.22868739380356168
244,3786,7,7,7,0.00412602276164876,0.22868739380356168
245,9445,9,9,9,0.00412602276164876,0.22868739380356168
246,8149,9,9,9,0.00412602276164876,0.22868739380356168
247,5067,9,9,9,0.00412602276164876,0.22868739380356168
248,8958,6,2,6,0.0002308985894935135,0.01279769882876015
249,2568,9,4,9,0.0008139591965904455,0.04511419788104306
250,4503,7,5,4,0.0001007169535619205,0.005582300184089648
251,1512,8,8,8,0.00412602276164876,0.22868739380356168
252,5003,4,4,4,0.0017856404208643189,0.09897023785554154
253,6709,3,3,3,0.00412602276164876,0.22868739380356168
254,8866,1,1,1,0.00412602276164876,0.22868739380356168
255,101,5,5,5,0.00399415802484245,0.2213787082395545
256,3304,2,2,2,0.00412602276164876,0.22868739380356168
257,6256,9,9,9,0.003299590185537407,0.18288185105620502
258,226,6,0,4,0.00018852740019506878,0.010449249144215352
259,186,6,2,6,0.0014702249268798695,0.08148813670112548
260,8074,7,7,7,0.00044736550609687586,0.024795513155633706
261,4394,5,5,5,0.003952312334401369,0.2190593846580584
262,5779,3,3,3,0.0021715558643749648,0.12035984283429084
263,4228,0,0,0,0.00412602276164876,0.22868739380356168
264,4653,2,2,2,0.0036147574914304633,0.20035019623032904
265,501,6,6,6,0.0038612968900438027,0.214014796693234
266,413,6,6,6,0.00412602276164876,0.22868739380356168
267,1036,0,6,6,0.0005690645357236675,0.031540758037087564
268,5780,7,7,7,0.00412602276164876,0.22868739380356168
269,3920,7,7,7,0.0001195256978322205,0.006624786606576995
270,2825,2,2,2,0.0021316055972367427,0.11814557427559164
271,926,8,8,8,0.00412602276164876,0.22868739380356168
272,9581,7,7,7,0.00412602276164876,0.22868739380356168
273,8899,4,4,4,0.00412602276164876,0.22868739380356168
274,3274,1,1,1,0.00412602276164876,0.22868739380356168
275,3880,6,6,6,0.003413306154598434,0.18918462980966516
276,5307,1,1,1,0.00412602276164876,0.22868739380356168
277,9119,4,4,4,0.003761289336303076,0.20847181543820636
278,3917,7,7,7,0.00412602276164876,0.22868739380356168
279,2595,4,4,4,0.0038612968900438027,0.214014796693234
280,6259,5,5,5,0.00412602276164876,0.22868739380356168
281,2845,5,2,5,0.00014374261247919538,0.007967024256852816
282,1054,1,1,1,0.00412602276164876,0.22868739380356168
283,5404,2,2,2,0.0035197864127824623,0.1950863647593544
284,8087,2,3,-1,0.0,0.0
285,6605,6,6,6,0.002492906203051021,0.1381708864700155
286,8800,0,0,0,0.00412602276164876,0.22868739380356168
287,6277,2,2,2,0.0014325679615634366,0.07940097583114401
288,8361,8,8,8,0.00018144143128810442,0.010056504882848455
289,4808,3,5,3,0.0009092316760011125,0.05039473467791778
290,1158,1,1,1,0.00323672365206201,0.17939743409380127
291,7545,5,5,5,0.0020165953987547674,0.11177106204649206
292,4850,1,9,9,0.0012751427977897804,0.07067558760567764
293,4824,0,0,0,0.00412602276164876,0.22868739380356168
294,3438,9,9,9,0.00412602276164876,0.22868739380356168
295,9139,4,4,4,0.0035794501972692054,0.19839326735464652
296,6087,4,4,4,0.00412602276164876,0.22868739380356168
297,9798,5,5,5,0.00412602276164876,0.22868739380356168
298,107,6,6,6,0.00412602276164876,0.22868739380356168
299,7526,9,9,9,0.002184924592683586,0.12110081296751055
300,8543,0,0,0,0.00412602276164876,0.22868739380356168
301,2823,3,3,3,0.0029525001339919185,0.16364416772569346
302,6807,7,7,7,0.00412602276164876,0.22868739380356168
303,9532,8,8,8,0.00412602276164876,0.22868739380356168
304,1868,2,2,2,0.00399415802484245,0.2213787082395545
305,2070,2,2,2,0.00412602276164876,0.22868739380356168
306,3943,0,0,0,0.00412602276164876,0.22868739380356168
307,2141,7,5,5,0.0005449565671584643,0.030204558791576994
308,2721,8,8,8,0.002740699282803502,0.15190497299466393
309,3225,9,9,9,0.00412602276164876,0.22868739380356168
310,5464,7,7,7,0.0031463164549067058,0.174386558610829
311,3976,1,1,1,0.00412602276164876,0.22868739380356168
312,3294,0,0,0,0.00412602276164876,0.22868739380356168
313,4714,6,6,6,0.00412602276164876,0.22868739380356168
314,6942,3,3,3,0.00412602276164876,0.22868739380356168
315,7800,0,0,0,0.00412602276164876,0.22868739380356168
316,6073,2,2,2,0.001924995889014393,0.10669410189229274
317,963,6,6,6,0.00412602276164876,0.22868739380356168
318,105,1,1,1,0.00412602276164876,0.22868739380356168
319,8804,6,3,3,0.002919678942545232,0.16182503264887407
320,5060,6,2,2,0.0007112569275466017,0.03942186034387359
321,0,3,3,3,0.002340966071255173,0.12974950957468365
322,7796,8,8,8,0.00412602276164876,0.22868739380356168
323,4167,0,0,0,0.004047723353656394,0.22434760011251073
324,8760,8,8,8,0.00412602276164876,0.22868739380356168
325,7827,3,5,5,0.0023002861010060814,0.12749479676438552
326,8628,7,7,7,0.002936908079246783,0.1627799683332784
327,4037,0,0,0,0.002759722471462145,0.15295934513158355
328,6550,1,1,1,0.00412602276164876,0.22868739380356168
329,9271,0,0,0,0.00412602276164876,0.22868739380356168
330,8257,3,3,3,0.00412602276164876,0.22868739380356168
331,2385,4,7,7,0.0002170422918862941,0.012029704862024182
332,3483,0,0,0,0.00412602276164876,0.22868739380356168
333,521,7,7,7,0.00412602276164876,0.22868739380356168
334,6314,6,6,6,0.004047723353656394,0.22434760011251073
335,2211,7,7,7,0.00412602276164876,0.22868739380356168
336,581,0,0,0,0.00412602276164876,0.22868739380356168
337,565,3,5,5,0.0035712755116364763,0.19794018028738924
338,3788,7,7,7,0.00412602276164876,0.22868739380356168
339,1167,4,3,4,0.0005946988168197411,0.03296155410985243
340,2635,6,6,6,0.0012892049638765423,0.07145499196173345
341,6868,9,9,9,0.00412602276164876,0.22868739380356168
342,6636,2,2,2,0.0030078246793920137,0.16671056527892916
343,8323,9,9,9,0.00259378712628348,0.14376227477571388
344,267,4,4,4,0.00412602276164876,0.22868739380356168
345,2495,9,8,8,0.003887659058104511,0.21547593635655612
346,5810,5,5,5,0.00412602276164876,0.22868739380356168
347,7933,3,3,3,0.0018976630018680595,0.10517915951613287
348,9792,8,8,8,0.001170977264152668,0.06490214771265354
349,1445,3,4,4,0.00207391853614274,0.11494823281145909
350,664,3,3,3,0.00412602276164876,0.22868739380356168
351,9443,5,5,5,0.003690168207892222,0.20452988238543102
352,8349,4,4,4,0.00412602276164876,0.22868739380356168
353,4192,0,0,0,0.002951277633374355,0.16357640986387254
354,6050,2,2,2,0.003730441162611335,0.20676203610525262
355,3821,8,8,8,0.0007054773889245427,0.039101525798666784
356,3596,2,4,4,0.001336357073772101,0.07406842716247518
357,4075,2,2,2,0.00412602276164876,0.22868739380356168
358,6699,2,2,2,0.00399415802484245,0.2213787082395545
359,2174,9,9,8,0.0003358699529857689,0.0186158023458279
360,6599,2,2,6,0.0011031375312831656,0.06114208806139342
361,5576,5,5,5,0.0012924470422965996,0.07163468618719462
362,3694,2,2,2,0.00412602276164876,0.22868739380356168
363,5146,0,0,0,0.00399415802484245,0.2213787082395545
364,5182,1,1,1,0.00412602276164876,0.22868739380356168
365,2139,8,8,8,0.00412602276164876,0.22868739380356168
366,8488,9,9,9,0.0009001234289000211,0.04988990438201435
367,8502,1,1,1,0.00412602276164876,0.22868739380356168
368,3782,0,0,0,0.00412602276164876,0.22868739380356168
369,3800,9,9,9,0.00412602276164876,0.22868739380356168
370,927,6,6,6,0.0020920584685228155,0.11595364991636004
371,9006,6,2,6,0.00145874640654125,0.08085193252761504
372,4826,3,3,3,0.0017874783998078896,0.09907210898877375
373,3403,8,8,8,0.00412602276164876,0.22868739380356168
374,8590,0,0,0,0.004047723353656394,0.22434760011251073
375,4245,1,1,1,0.00412602276164876,0.22868739380356168
376,2320,5,0,3,0.003159098780693718,0.1750950270172931
377,3042,8,8,8,0.00412602276164876,0.22868739380356168
378,8815,3,3,5,0.0010071207382347299,0.05582029721532248
379,8299,3,3,3,0.00412602276164876,0.22868739380356168
380,8880,1,1,1,0.00412602276164876,0.22868739380356168
381,1870,2,2,2,0.00412602276164876,0.22868739380356168
382,1842,4,4,4,0.00412602276164876,0.22868739380356168
383,7136,1,1,1,0.00412602276164876,0.22868739380356168
384,7404,8,8,8,0.00412602276164876,0.22868739380356168
385,8376,7,7,7,0.0017469730589718306,0.09682707512298339
386,2728,2,2,2,0.0028585373191727156,0.158436219908444
387,9060,9,9,9,0.00412602276164876,0.22868739380356168
388,6961,8,8,8,0.003778260644364624,0.20941246080887851
389,5850,6,6,6,0.002933399270586991,0.1625854904173489
390,5128,3,3,3,0.00011327030681705929,0.006278077644673985
391,659,1,1,1,0.00412602276164876,0.22868739380356168
392,9410,5,5,5,0.00412602276164876,0.22868739380356168
393,8201,3,3,3,0.0035794501972692054,0.19839326735464652
394,5907,5,5,5,0.002451273580272365,0.13586337229705608
395,7032,4,4,4,0.0016533545345834965,0.09163820981833633
396,1618,7,7,7,0.003323551915973519,0.18420994496188872
397,4385,8,8,8,0.00412602276164876,0.22868739380356168
398,3987,1,1,1,0.00412602276164876,0.22868739380356168
399,8197,0,0,0,0.0009053091148472104,0.050177324271058435
400,1417,9,9,9,0.004047723353656394,0.22434760011251073
401,1118,4,4,4,0.0018449925845406892,0.1022598686723933
402,7806,9,0,1,0.001290265733931098,0.07151378580588187
403,7129,1,1,1,0.004047723353656394,0.22434760011251073
404,1085,4,4,4,0.0031143582376193355,0.17261525441687536
405,5846,5,5,5,0.00412602276164876,0.22868739380356168
406,410,7,7,7,0.00412602276164876,0.22868739380356168
407,5517,1,1,1,0.00412602276164876,0.22868739380356168
408,2506,3,8,-1,0.0,0.0
409,5172,4,3,3,0.00030933958026890275,0.017145339834168657
410,1391,7,2,2,0.0007602883964679587,0.042139460194802386
411,1346,3,9,6,0.0002982787574408707,0.016532286806595242
412,7362,9,9,9,0.00412602276164876,0.22868739380356168
413,9764,2,2,2,0.00412602276164876,0.22868739380356168
414,2311,7,7,7,0.0026921787410429574,0.14921569160138295
415,535,6,6,6,0.00412602276164876,0.22868739380356168
416,549,5,3,3,0.00010202615367037429,0.005654863419453381
417,3487,5,5,5,0.00412602276164876,0.22868739380356168
418,7775,2,2,2,0.00412602276164876,0.22868739380356168
419,9594,9,9,9,0.002680880949144058,0.1485895044147515
420,6976,3,3,3,0.004047723353656394,0.22434760011251073
421,5951,0,0,0,0.00412602276164876,0.22868739380356168
422,4055,1,1,1,0.0018474866413180668,0.10239810333016544
423,8258,3,3,3,0.0026263225340794273,0.1455655701148356
424,8640,1,1,9,6.792498348867907e-05,0.0037647847201814156
425,8221,7,7,7,0.00412602276164876,0.22868739380356168
426,5527,7,7,7,0.00412602276164876,0.22868739380356168
427,2045,1,1,1,0.00412602276164876,0.22868739380356168
428,690,3,3,3,0.002091696985469559,0.11593361449190194
429,8914,4,4,4,0.00412602276164876,0.22868739380356168
430,9982,2,6,6,0.00399415802484245,0.2213787082395545
431,2738,4,4,4,0.002683365494929545,0.1487272119198457
432,5224,0,0,0,0.0008286368833750809,0.04592771785699732
433,9011,2,3,2,0.002556016211040791,0.141668798159755
434,2492,8,8,8,0.00412602276164876,0.22868739380356168
435,7732,7,7,7,0.00412602276164876,0.22868739380356168
436,7563,9,9,9,0.00412602276164876,0.22868739380356168
437,2930,7,7,7,0.0028434873103529916,0.15760206375068012
438,8973,5,3,5,0.00017185932280776287,0.009525410523437633
439,8690,8,8,8,0.002126574023326228,0.11786669614263008
440,6295,8,8,8,0.00412602276164876,0.22868739380356168
441,3408,2,2,2,0.003124035650426731,0.17315163107825862
442,7482,4,4,4,0.002629604743915896,0.1457474886491673
443,6250,4,3,4,0.0017017324766264602,0.09431958753302547
444,6312,2,2,2,0.003778260644364624,0.20941246080887851
445,6220,2,2,2,0.001113408323218189,0.06171135313228715
446,3321,0,0,0,0.00412602276164876,0.22868739380356168
447,1774,5,5,5,0.00412602276164876,0.22868739380356168
448,4339,7,7,7,0.00412602276164876,0.22868739380356168
449,6579,9,9,9,0.00412602276164876,0.22868739380356168
450,4099,4,6,6,0.0028915379406436953,0.16026530000665473
451,7570,1,1,1,0.00412602276164876,0.22868739380356168
452,3685,2,2,2,0.00412602276164876,0.22868739380356168
453,9342,6,6,6,0.00399415802484245,0.2213787082395545
454,465,4,4,4,0.00412602276164876,0.22868739380356168
455,8163,0,0,0,0.00412602276164876,0.22868739380356168
456,8849,9,9,9,0.00412602276164876,0.22868739380356168
457,7586,2,2,2,0.0037163112440739094,0.20597887652721644
458,3839,5,5,5,0.00412602276164876,0.22868739380356168
459,3174,2,2,2,0.0028662845683532093,0.15886561604282837
460,5975,9,9,9,0.00412602276164876,0.22868739380356168
461,2047,5,3,5,0.0019738257553969926,0.10940052779633952
462,4680,9,9,9,0.00412602276164876,0.22868739380356168
463,4103,8,8,8,0.001802595772776939,0.09990999884667333
464,9771,4,4,4,0.004047723353656394,0.22434760011251073
465,1208,3,3,3,0.0013564253832638413,0.07518072577564992
466,1298,9,9,9,0.00412602276164876,0.22868739380356168
467,1371,1,1,1,0.00412602276164876,0.22868739380356168
468,2950,1,1,1,0.00412602276164876,0.22868739380356168
469,2725,8,8,8,0.00412602276164876,0.22868739380356168
470,4562,4,4,4,0.001517169417830914,0.08409006449193081
471,2785,4,4,4,0.003761289336303076,0.20847181543820636
472,1867,6,6,6,0.00412602276164876,0.22868739380356168
473,5865,6,6,6,0.00412602276164876,0.22868739380356168
474,1910,4,3,4,0.00043505919114068554,0.02411342794737558
475,610,6,6,6,0.00412602276164876,0.22868739380356168
476,8453,9,9,9,0.00412602276164876,0.22868739380356168
477,1493,1,1,1,0.00412602276164876,0.22868739380356168
478,4835,9,9,9,0.00412602276164876,0.22868739380356168
