,sample_idx,Carmon2019Unlabeled_cifar10_autoaugment_trades4_255_adv_conf4_255,Carmon2019Unlabeled_cifar10_autoaugment_trades4_255_is_acc,Carmon2019Unlabeled_cifar10_autoaugment_trades4_255_is_rob4_255,Carmon2019Unlabeled_cifar10_autoaugment_trades4_255_nat_conf,Carmon2019Unlabeled_cifar10_autoaugment_trades4_255_pred
105,105,0.995000422000885,1,1,0.9958369731903076,1
106,106,0.9170382022857666,1,1,0.9663991928100586,3
107,107,0.9135059118270874,1,1,0.9449453949928284,6
108,108,0.966715931892395,1,1,0.9870616793632507,8
109,109,0.9891263246536255,1,1,0.9930577278137207,7
110,110,0.9296551942825317,1,1,0.9519456624984741,4
111,111,0.9911654591560364,1,1,0.9943373799324036,0
112,112,0.5380096435546875,1,0,0.9098571538925171,6
113,113,0.8835775256156921,1,1,0.9310590028762817,2
114,114,0.9127126932144165,1,1,0.9908319115638733,1
115,115,0.8981307744979858,1,1,0.9696431756019592,3
116,116,0.9474468231201172,1,1,0.9771689176559448,0
117,117,0.7226614356040955,1,0,0.7202004194259644,4
118,118,0.6633463501930237,0,0,0.37483125925064087,5
119,119,0.9091817140579224,0,0,0.8065412640571594,5
120,120,0.6944599747657776,1,1,0.9476699829101562,8
121,121,0.4099365174770355,0,0,0.7032642364501953,7
122,122,0.9820939898490906,1,1,0.9889087080955505,1
123,123,0.9937838315963745,1,1,0.9951776266098022,2
124,124,0.9453733563423157,1,1,0.9750519394874573,8
125,125,0.5918892621994019,0,0,0.5781369209289551,8
126,126,0.7481666803359985,1,1,0.8584632277488708,8
127,127,0.8597052097320557,1,0,0.7558230757713318,3
128,128,0.6865426898002625,0,0,0.6115236282348633,3
129,129,0.8534550666809082,1,1,0.9672859907150269,2
130,130,0.928354024887085,1,1,0.9695857763290405,4
131,131,0.9960178732872009,1,1,0.9970223307609558,1
132,132,0.7499720454216003,1,1,0.951960027217865,8
133,133,0.9982088804244995,1,1,0.9986559152603149,9
134,134,0.9616495966911316,1,1,0.9771748185157776,1
135,135,0.8901232481002808,1,1,0.9496912956237793,2
136,136,0.9922975897789001,1,1,0.9952870607376099,9
137,137,0.9854680895805359,1,1,0.9912478923797607,7
138,138,0.8930495977401733,1,1,0.9439407587051392,2
139,139,0.8862286806106567,0,0,0.4582759737968445,8
140,140,0.49860629439353943,1,1,0.8833815455436707,6
141,141,0.988122284412384,1,1,0.9918721318244934,5
142,142,0.9204185605049133,1,1,0.9721518754959106,6
143,143,0.9231603741645813,1,1,0.9622023701667786,3
144,144,0.9832088351249695,1,1,0.9881311655044556,8
145,145,0.9090570211410522,1,1,0.9747260212898254,7
146,146,0.9447046518325806,1,1,0.9615265727043152,6
147,147,0.831303596496582,0,0,0.9391700029373169,5
148,148,0.6315972208976746,1,1,0.9421237707138062,5
149,149,0.9701210856437683,1,1,0.9773139357566833,2
150,150,0.9783847332000732,1,1,0.9876461625099182,8
151,151,0.4899481534957886,1,1,0.9562646746635437,9
152,152,0.8917545080184937,1,1,0.9383472800254822,6
153,153,0.9781157374382019,1,1,0.9890267252922058,0
154,154,0.9056220054626465,1,1,0.9488950371742249,0
155,155,0.9546659588813782,1,1,0.9752281308174133,5
156,156,0.9092905521392822,1,1,0.9665230512619019,2
157,157,0.9931997656822205,1,1,0.995124876499176,9
158,158,0.7562018036842346,1,0,0.6084637641906738,5
159,159,0.9634783267974854,1,1,0.9761842489242554,4
160,160,0.9912698268890381,1,1,0.9937216639518738,2
161,161,0.9874579310417175,1,1,0.9912753105163574,1
162,162,0.9282010793685913,0,0,0.5752329230308533,5
163,163,0.7168802618980408,1,1,0.9411235451698303,6
164,164,0.7058228254318237,0,1,0.8933702111244202,0
165,165,0.6366111040115356,0,0,0.9617072939872742,2
166,166,0.9403201341629028,1,1,0.9591001272201538,8
167,167,0.7045018076896667,1,0,0.6706016063690186,4
168,168,0.9398147463798523,1,1,0.9664056897163391,5
169,169,0.741381049156189,1,1,0.9553150534629822,0
170,170,0.9923783540725708,1,1,0.9947388768196106,9
171,171,0.9398277997970581,1,1,0.9858644008636475,9
172,172,0.662937343120575,1,1,0.8322260975837708,9
173,173,0.9904764890670776,1,1,0.9927822351455688,8
174,174,0.9954511523246765,1,1,0.9966433048248291,9
175,175,0.9973262548446655,1,1,0.9978935122489929,9
176,176,0.8583511114120483,1,1,0.9232079386711121,3
177,177,0.8457724452018738,1,1,0.9585168957710266,7
178,178,0.7658427357673645,1,0,0.5211912393569946,5
179,179,0.9883538484573364,1,1,0.991321861743927,0
180,180,0.9924127459526062,1,1,0.9949289560317993,0
181,181,0.881040632724762,1,1,0.9432610273361206,5
182,182,0.9767236709594727,1,1,0.9865368008613586,2
183,183,0.3596498370170593,1,0,0.5595502257347107,2
184,184,0.7804514765739441,1,1,0.9586324095726013,3
185,185,0.9651788473129272,1,1,0.9791503548622131,8
186,186,0.6822512745857239,1,0,0.5631572604179382,6
187,187,0.49885714054107666,1,1,0.7687621712684631,3
188,188,0.9456394910812378,1,1,0.9777697920799255,4
189,189,0.6291119456291199,1,1,0.8538450002670288,0
190,190,0.9823565483093262,1,1,0.987809419631958,5
191,191,0.5479150414466858,1,0,0.9022887945175171,8
192,192,0.6420332789421082,1,0,0.855812132358551,0
193,193,0.9833180904388428,1,1,0.9910752773284912,1
194,194,0.9585673809051514,1,1,0.9724202752113342,7
195,195,0.6985839009284973,1,0,0.5790318250656128,2
196,196,0.9624248743057251,1,1,0.9773492217063904,8
197,197,0.7243131995201111,1,1,0.8472036123275757,8
198,198,0.9957797527313232,1,1,0.9967015385627747,7
199,199,0.5854809880256653,1,0,0.8457997441291809,8
200,200,0.9119581580162048,1,1,0.9580439329147339,5
201,201,0.9470595121383667,1,1,0.9808526635169983,1
202,202,0.9816747307777405,1,1,0.9864502549171448,8
203,203,0.9874491691589355,1,1,0.9912357330322266,7
204,204,0.976148784160614,1,1,0.9848948121070862,1
205,205,0.7465212941169739,1,1,0.8926957249641418,3
206,206,0.8977841734886169,1,1,0.9666293859481812,0
207,207,0.9749607443809509,1,1,0.9827175736427307,5
208,208,0.9937084913253784,1,1,0.9951971173286438,7
209,209,0.9807853698730469,1,1,0.9900676012039185,9
210,210,0.43838128447532654,1,1,0.8851199746131897,7
211,211,0.9795021414756775,1,1,0.9860981702804565,4
212,212,0.9844900369644165,1,1,0.9889065027236938,5
213,213,0.6554499268531799,0,0,0.8814441561698914,8
214,214,0.9727022051811218,1,1,0.9825129508972168,8
215,215,0.9916588664054871,1,1,0.9948021173477173,0
216,216,0.9933211207389832,1,1,0.994346559047699,7
217,217,0.988793671131134,1,1,0.9940377473831177,9
218,218,0.4174884855747223,1,0,0.27501702308654785,8
219,219,0.9702942371368408,1,1,0.9800795912742615,2
220,220,0.9738328456878662,1,1,0.9916893243789673,7
221,221,0.9433290958404541,0,0,0.47588804364204407,5
222,222,0.9917690753936768,1,1,0.995762825012207,9
223,223,0.7996587157249451,1,1,0.9114267826080322,4
224,224,0.8127623796463013,0,0,0.28275081515312195,4
225,225,0.8187577724456787,1,1,0.9881483912467957,9
226,226,0.5165418982505798,0,0,0.8735402822494507,4
227,227,0.9042618870735168,1,1,0.9312118887901306,4
228,228,0.9285934567451477,1,1,0.9673086404800415,7
229,229,0.6624078154563904,1,0,0.8346710801124573,6
230,230,0.9969595670700073,1,1,0.9975922703742981,5
231,231,0.9983964562416077,1,1,0.9987080097198486,1
232,232,0.7252312302589417,1,1,0.9413926005363464,5
233,233,0.7832620143890381,1,1,0.9214895963668823,8
234,234,0.8527895212173462,1,1,0.9608030319213867,8
235,235,0.9977739453315735,1,1,0.9981136322021484,0
236,236,0.7218515872955322,1,1,0.7977196574211121,4
237,237,0.9495344758033752,1,0,0.5510408878326416,0
238,238,0.8940357565879822,1,1,0.9421201944351196,5
239,239,0.991399884223938,1,1,0.9932195544242859,5
240,240,0.9947785139083862,1,1,0.9960851669311523,1
241,241,0.9757738709449768,1,1,0.9856688976287842,1
242,242,0.8611326217651367,1,0,0.515586793422699,8
243,243,0.971141517162323,1,1,0.9872623085975647,9
244,244,0.9871745109558105,1,1,0.9915306568145752,0
245,245,0.7674362659454346,1,0,0.6173520684242249,3
246,246,0.9901068210601807,1,1,0.9944421648979187,1
247,247,0.6578205227851868,1,1,0.7539703845977783,9
248,248,0.9789414405822754,1,1,0.9889923930168152,2
249,249,0.6933493614196777,1,0,0.8559955358505249,2
250,250,0.9672996997833252,1,1,0.9759519696235657,5
251,251,0.6535314321517944,1,1,0.9362373352050781,3
252,252,0.9966818690299988,1,1,0.9974656105041504,9
253,253,0.9333339929580688,1,1,0.9544001221656799,9
254,254,0.7133301496505737,1,0,0.6664227247238159,4
255,255,0.6252470016479492,1,1,0.9466112852096558,0
256,256,0.9487929940223694,1,1,0.9777368903160095,3
257,257,0.9965794682502747,1,1,0.9975537657737732,0
258,258,0.7833515405654907,1,0,0.9212815165519714,0
259,259,0.9735108613967896,1,1,0.9872465133666992,9
260,260,0.654899537563324,1,1,0.9498813152313232,8
261,261,0.9505752325057983,1,1,0.9904720783233643,1
262,262,0.8380650281906128,1,1,0.9334428310394287,5
263,263,0.5453967452049255,1,1,0.84220951795578,7
264,264,0.5365124940872192,0,1,0.8628121018409729,8
265,265,0.8156679272651672,1,1,0.9259868264198303,8
266,266,0.7440903186798096,1,0,0.7838255763053894,2
267,267,0.9791033267974854,1,1,0.985715925693512,4
268,268,0.9653974771499634,1,1,0.9779685139656067,7
269,269,0.6827647686004639,0,0,0.40283435583114624,6
270,270,0.8155118227005005,1,0,0.8007754683494568,2
271,271,0.8089038729667664,0,0,0.6296242475509644,5
272,272,0.9867027997970581,1,1,0.9908662438392639,6
273,273,0.8916736245155334,0,0,0.4888691306114197,5
274,274,0.9722045063972473,1,1,0.982136070728302,8
275,275,0.8967800736427307,0,1,0.9495141506195068,3
276,276,0.7459688186645508,1,1,0.9322772026062012,0
277,277,0.6435762643814087,1,0,0.5440976619720459,3
278,278,0.7931492328643799,1,1,0.9591417908668518,4
279,279,0.5407082438468933,1,0,0.8463650941848755,3
280,280,0.9927350282669067,1,1,0.9964839220046997,9
281,281,0.8911172747612,1,1,0.9802764654159546,0
282,282,0.8310945630073547,1,1,0.9127389788627625,6
283,283,0.992711067199707,1,1,0.9948063492774963,1
284,284,0.7130756378173828,1,0,0.9061213731765747,0
285,285,0.9952713847160339,1,1,0.9969255328178406,9
286,286,0.9849831461906433,1,1,0.992652416229248,1
287,287,0.5301324725151062,1,0,0.921031653881073,0
288,288,0.9967352747917175,1,1,0.9972935318946838,7
289,289,0.9958327412605286,1,1,0.9968754053115845,9
290,290,0.9939332604408264,1,1,0.9955618381500244,1
291,291,0.939570963382721,1,1,0.9567038416862488,2
292,292,0.9530391693115234,1,1,0.9680888652801514,6
293,293,0.9595009684562683,1,1,0.9793035984039307,9
294,294,0.9188074469566345,1,1,0.963606595993042,3
295,295,0.754288375377655,1,1,0.8983981609344482,4
296,296,0.9763221740722656,1,1,0.9815420508384705,6
297,297,0.9968407154083252,1,1,0.9972002506256104,0
298,298,0.945636510848999,1,1,0.9909630417823792,0
299,299,0.9554633498191833,1,1,0.9694026708602905,6
300,300,0.9796779155731201,1,1,0.9856233596801758,6
301,301,0.7458090782165527,1,1,0.9496080875396729,6
302,302,0.8015254139900208,1,0,0.7633365392684937,3
303,303,0.9818768501281738,1,1,0.9903504252433777,2
304,304,0.887438952922821,1,1,0.9221903085708618,6
305,305,0.9884586930274963,1,1,0.9909568428993225,1
306,306,0.8734932541847229,1,1,0.9518603086471558,8
307,307,0.7303144931793213,1,0,0.9062036871910095,2
308,308,0.636284351348877,1,0,0.9518605470657349,1
309,309,0.5441767573356628,0,0,0.38401633501052856,2
310,310,0.9697632193565369,1,1,0.9811042547225952,8
311,311,0.9915786981582642,1,1,0.9936535358428955,6
312,312,0.8592565655708313,0,0,0.5353453755378723,0
313,313,0.6051672697067261,0,0,0.5728374719619751,2
314,314,0.5088419914245605,1,0,0.7545172572135925,4
315,315,0.9880931973457336,1,1,0.991876482963562,0
316,316,0.7474343180656433,1,1,0.9488217234611511,7
317,317,0.9614431858062744,1,1,0.9754845499992371,7
318,318,0.9671775102615356,1,1,0.9767740964889526,5
319,319,0.9395503401756287,1,1,0.9669334292411804,5
320,320,0.8255825638771057,1,1,0.9190338253974915,3
321,321,0.9665712714195251,1,1,0.9882060885429382,5
322,322,0.9808550477027893,1,1,0.98847895860672,2
323,323,0.6380146741867065,1,0,0.4591948390007019,3
324,324,0.8233663439750671,1,0,0.6958721876144409,4
325,325,0.8843883275985718,1,1,0.9934852719306946,1
326,326,0.7624892592430115,1,1,0.8715910315513611,7
327,327,0.6519106030464172,1,1,0.9243617653846741,5
328,328,0.9244636297225952,1,1,0.9492102861404419,4
329,329,0.8446438908576965,1,1,0.9329706430435181,6
330,330,0.9951251149177551,1,1,0.9961466789245605,1
331,331,0.9977266192436218,1,1,0.9982866644859314,9
332,332,0.7382206320762634,0,0,0.605417788028717,6
333,333,0.9696528315544128,1,1,0.9774102568626404,6
334,334,0.9386025071144104,1,1,0.9603765606880188,6
335,335,0.9877135753631592,1,1,0.9944590330123901,9
336,336,0.9468308687210083,1,1,0.9637871980667114,3
337,337,0.9296854734420776,1,1,0.9710506200790405,8
338,338,0.9940807223320007,1,1,0.9958947896957397,0
339,339,0.9858695268630981,1,1,0.9910649061203003,7
340,340,0.6645742654800415,0,0,0.6636513471603394,6
341,341,0.9906651973724365,1,1,0.9928590059280396,6
342,342,0.45771294832229614,1,0,0.7848005294799805,2
343,343,0.9267752766609192,1,1,0.9533364772796631,5
344,344,0.9519049525260925,1,1,0.9761424660682678,8
345,345,0.9613873958587646,1,1,0.986753523349762,5
346,346,0.6987766027450562,1,1,0.8862805366516113,4
347,347,0.9446439146995544,1,1,0.9749521017074585,6
348,348,0.9944657683372498,1,1,0.995854377746582,8
349,349,0.9450503587722778,1,1,0.97762531042099,9
350,350,0.9969480633735657,1,1,0.9976803064346313,9
351,351,0.950204074382782,1,1,0.992586076259613,1
352,352,0.8267019391059875,1,0,0.8936441540718079,0
353,353,0.9970806241035461,1,1,0.9976004958152771,2
354,354,0.6141186356544495,1,0,0.7304867506027222,2
355,355,0.6962178349494934,1,0,0.4175601601600647,7
356,356,0.746602475643158,0,0,0.5053300857543945,5
357,357,0.6678022742271423,1,1,0.9032193422317505,2
358,358,0.8919336199760437,1,1,0.9600939750671387,8
359,359,0.981662929058075,1,1,0.9875418543815613,0
360,360,0.9630812406539917,1,1,0.976276159286499,9
361,361,0.9843336939811707,1,1,0.9906359314918518,5
362,362,0.9915817379951477,1,1,0.9938884973526001,8
363,363,0.9430051445960999,1,1,0.9639192223548889,1
364,364,0.997235119342804,1,1,0.9979008436203003,9
365,365,0.9816276431083679,1,1,0.9881369471549988,4
366,366,0.9795772433280945,1,1,0.9855060577392578,1
367,367,0.6598776578903198,1,1,0.9001838564872742,3
368,368,0.5661083459854126,0,0,0.8019015789031982,0
369,369,0.9912173748016357,1,1,0.9950742125511169,1
370,370,0.49737992882728577,1,0,0.37645837664604187,4
371,371,0.996234118938446,1,1,0.9972495436668396,7
372,372,0.9925202131271362,1,1,0.9948946237564087,9
373,373,0.426008403301239,1,0,0.8458804488182068,4
374,374,0.9921964406967163,1,1,0.9951512813568115,2
375,375,0.9907109141349792,1,1,0.9934104084968567,7
376,376,0.8663550019264221,1,1,0.9510205388069153,0
377,377,0.7405011057853699,1,1,0.9713166356086731,7
378,378,0.6696701049804688,0,0,0.48627716302871704,8
379,379,0.9896355271339417,1,1,0.9927176237106323,6
380,380,0.9065428376197815,1,1,0.9470643997192383,6
381,381,0.9901431798934937,1,1,0.9934096932411194,9
382,382,0.9913485646247864,1,1,0.9938617944717407,0
383,383,0.9260812401771545,1,1,0.9808866381645203,9
384,384,0.8799365758895874,1,0,0.6543588042259216,2
385,385,0.9055511951446533,1,1,0.9382845163345337,8
386,386,0.9808341860771179,1,1,0.9908211827278137,7
387,387,0.4441241919994354,1,0,0.6918179392814636,2
388,388,0.9484445452690125,1,1,0.9751734733581543,2
389,389,0.9793909788131714,1,1,0.9865534901618958,5
390,390,0.9924455285072327,1,1,0.994482159614563,1
391,391,0.9951995611190796,1,1,0.9961191415786743,2
392,392,0.9911261200904846,1,1,0.9932641983032227,6
393,393,0.4268041253089905,1,0,0.8146454095840454,2
394,394,0.7675824165344238,1,1,0.9509536027908325,9
395,395,0.6924901604652405,1,1,0.8987132906913757,6
396,396,0.9855255484580994,1,1,0.9904016852378845,2
397,397,0.8613281846046448,0,0,0.6193102598190308,7
398,398,0.9381811618804932,1,1,0.9636234641075134,0
399,399,0.9763287901878357,1,1,0.9825573563575745,3
400,400,0.9971513152122498,1,1,0.9980875849723816,9
401,401,0.8688516616821289,1,1,0.9569025635719299,8
402,402,0.40804100036621094,1,0,0.5277336835861206,7
403,403,0.9257977604866028,1,1,0.9559692144393921,8
404,404,0.9687201380729675,1,1,0.9775055050849915,8
405,405,0.6774537563323975,1,0,0.4642699658870697,4
406,406,0.9929239749908447,1,1,0.9954957962036133,0
407,407,0.9877436757087708,1,1,0.9923163652420044,1
408,408,0.8745477795600891,1,1,0.9360037446022034,8
409,409,0.9655948281288147,1,1,0.9770370125770569,2
410,410,0.9765658378601074,1,1,0.9852694869041443,7
411,411,0.9482948780059814,1,1,0.9685432314872742,9
412,412,0.6765975952148438,1,0,0.4682219326496124,3
413,413,0.9853776693344116,1,1,0.9898910522460938,6
414,414,0.9962111711502075,1,1,0.9970265030860901,1
415,415,0.9946615099906921,1,1,0.9961752891540527,9
416,416,0.9159272909164429,1,1,0.9827138781547546,0
417,417,0.7667388916015625,1,1,0.9581085443496704,7
418,418,0.8515461087226868,1,0,0.4265272915363312,3
419,419,0.9776111841201782,1,1,0.9852209687232971,7
420,420,0.8011297583580017,1,1,0.8827627897262573,4
421,421,0.8681825995445251,1,1,0.949981153011322,5
422,422,0.7383192181587219,0,1,0.9463769793510437,8
423,423,0.9920924305915833,1,1,0.9944891929626465,0
424,424,0.569368839263916,1,0,0.8097165822982788,2
425,425,0.99305659532547,1,1,0.995373547077179,9
426,426,0.5423519015312195,0,1,0.8724438548088074,5
427,427,0.7897468209266663,1,1,0.9200934767723083,4
428,428,0.8665209412574768,1,1,0.9790962934494019,0
429,429,0.9799374938011169,1,1,0.9846193194389343,6
430,430,0.6458490490913391,1,0,0.9638376832008362,2
431,431,0.9254778623580933,1,1,0.9537836313247681,5
432,432,0.46449288725852966,1,1,0.7937885522842407,3
433,433,0.3787824213504791,1,0,0.8531454205513,7
434,434,0.518291711807251,1,0,0.9069979190826416,3
435,435,0.984493613243103,1,1,0.9896016716957092,7
436,436,0.8795872926712036,1,1,0.9571314454078674,2
437,437,0.7350091338157654,1,0,0.6373352408409119,5
438,438,0.7976218461990356,1,1,0.960377037525177,3
439,439,0.8759062886238098,1,0,0.788690984249115,1
440,440,0.9911156892776489,1,1,0.9945834279060364,1
441,441,0.5188522338867188,1,1,0.6022986769676208,4
442,442,0.9956127405166626,1,1,0.9970531463623047,9
443,443,0.9686682820320129,1,1,0.9856347441673279,9
444,444,0.9274318218231201,1,1,0.9603691101074219,5
445,445,0.94345623254776,1,1,0.9694225192070007,7
446,446,0.4710269868373871,1,1,0.8476919531822205,5
447,447,0.9822003841400146,1,1,0.9860823154449463,0
448,448,0.7705539464950562,1,1,0.9398588538169861,2
449,449,0.846291720867157,0,0,0.6358064413070679,0
450,450,0.9453685879707336,1,1,0.9755069613456726,2
451,451,0.9971787929534912,1,1,0.9979786276817322,9
452,452,0.9936820268630981,1,1,0.9959985017776489,7
453,453,0.5157194137573242,1,0,0.7326139807701111,3
454,454,0.9794700741767883,1,1,0.9864335060119629,9
455,455,0.9639605283737183,1,1,0.9728021025657654,4
456,456,0.9025392532348633,0,0,0.6163489818572998,4
457,457,0.9829428195953369,1,1,0.9923396110534668,5
458,458,0.8189286589622498,1,0,0.6101554036140442,4
459,459,0.8173429369926453,1,0,0.6275610327720642,6
460,460,0.9752252697944641,1,1,0.9804362654685974,5
461,461,0.8128220438957214,1,1,0.9563416242599487,6
462,462,0.9912848472595215,1,1,0.9951490759849548,1
463,463,0.7613154053688049,1,0,0.45275139808654785,4
464,464,0.758780837059021,1,0,0.6597031950950623,3
465,465,0.7811457514762878,1,1,0.9392385482788086,4
466,466,0.9913536906242371,1,1,0.9955475330352783,4
467,467,0.9767864942550659,1,1,0.9829862713813782,3
468,468,0.9685376286506653,1,1,0.989840030670166,7
469,469,0.9806864857673645,1,1,0.9878184795379639,8
470,470,0.7479754686355591,0,0,0.7281911969184875,4
471,471,0.9455758333206177,1,1,0.9696000218391418,7
472,472,0.9688799381256104,1,1,0.9785425662994385,8
473,473,0.9552927613258362,1,1,0.9744117259979248,0
474,474,0.5961422324180603,0,0,0.5012559294700623,3
475,475,0.9846854209899902,1,1,0.9916468858718872,7
476,476,0.6059080958366394,1,0,0.9310114979743958,6
477,477,0.5044713020324707,1,0,0.7989176511764526,0
478,478,0.7824416756629944,1,1,0.9106841683387756,5
479,479,0.8988854885101318,1,1,0.9276241064071655,4
480,480,0.8068750500679016,1,0,0.43472084403038025,8
481,481,0.9679105877876282,1,1,0.9802281260490417,6
482,482,0.9055246114730835,1,1,0.9455451369285583,8
483,483,0.764114499092102,1,0,0.5758560299873352,5
484,484,0.9903068542480469,1,1,0.994051992893219,5
485,485,0.7961357235908508,1,0,0.4263191223144531,9
486,486,0.9953500032424927,1,1,0.9969590902328491,9
487,487,0.9939802885055542,1,1,0.9963501691818237,9
488,488,0.5041375756263733,1,0,0.8467437028884888,5
