,sample_idx,resnet50_mtsd_l_trades1_255_adv_conf1_255,resnet50_mtsd_l_trades1_255_is_acc,resnet50_mtsd_l_trades1_255_is_rob1_255,resnet50_mtsd_l_trades1_255_nat_conf,resnet50_mtsd_l_trades1_255_pred
88,88,0.9454110860824585,1,1,0.950982391834259,3
89,89,0.893983006477356,1,1,0.9082493185997009,3
90,90,0.9893613457679749,1,1,0.9899501800537109,3
91,91,0.8831021785736084,1,1,0.8953021764755249,3
92,92,0.9922940731048584,1,1,0.9926826357841492,3
93,93,0.9923714399337769,1,1,0.9925750494003296,3
94,94,0.9960237741470337,1,1,0.9964905381202698,3
95,95,0.9951285123825073,1,1,0.9953328967094421,3
96,96,0.9968723654747009,1,1,0.9969404935836792,3
97,97,0.9971302151679993,1,1,0.9972056746482849,3
98,98,0.9702755212783813,1,1,0.977584183216095,3
99,99,0.9951050281524658,1,1,0.9953950047492981,3
100,100,0.9984192848205566,1,1,0.9985042810440063,3
101,101,0.572160542011261,0,0,0.4290493428707123,15
102,102,0.996579110622406,1,1,0.9967113733291626,3
103,103,0.9964256882667542,1,1,0.9965054988861084,3
104,104,0.9602548480033875,1,1,0.9665881991386414,3
105,105,0.989569902420044,1,1,0.9898972511291504,3
106,106,0.9922917485237122,1,1,0.9927504062652588,3
107,107,0.9968408346176147,1,1,0.9969646334648132,3
108,108,0.9795910120010376,1,1,0.9826992750167847,3
109,109,0.9965795874595642,1,1,0.9967079162597656,3
110,110,0.9594773650169373,1,1,0.9664329290390015,3
111,111,0.9965977072715759,1,1,0.996654748916626,3
112,112,0.9971278309822083,1,1,0.997220516204834,3
113,113,0.9977107048034668,1,1,0.9977407455444336,3
114,114,0.9716166853904724,1,1,0.9772152304649353,3
115,115,0.9938788414001465,1,1,0.9940561056137085,3
116,116,0.9598493576049805,1,1,0.9694616198539734,3
117,117,0.9845278859138489,1,1,0.986093282699585,3
118,118,0.9966822266578674,1,1,0.996745228767395,3
119,119,0.9957401752471924,1,1,0.9958397150039673,3
120,120,0.9955223798751831,1,1,0.9957222938537598,3
121,121,0.997378945350647,1,1,0.9974411725997925,3
122,122,0.9858624339103699,1,1,0.9872640371322632,3
123,123,0.9899601936340332,1,1,0.9904126524925232,3
124,124,0.8973625302314758,1,1,0.9071587920188904,3
125,125,0.9883543252944946,1,1,0.9903165698051453,3
126,126,0.7698506712913513,1,1,0.784927248954773,3
127,127,0.9885845184326172,1,1,0.9892103672027588,3
128,128,0.9905411601066589,1,1,0.9912086725234985,3
129,129,0.9966450333595276,1,1,0.9968029260635376,3
130,130,0.9956529140472412,1,1,0.9957692623138428,3
131,131,0.9933556318283081,1,1,0.9937673807144165,3
132,132,0.92460697889328,1,1,0.9309552907943726,3
133,133,0.9958071708679199,1,1,0.9959955215454102,3
134,134,0.9978030323982239,1,1,0.9978296160697937,3
135,135,0.9901425838470459,1,1,0.9902384281158447,3
136,136,0.9922722578048706,1,1,0.992656409740448,3
137,137,0.9964215755462646,1,1,0.9964824914932251,3
138,138,0.9938758015632629,1,1,0.9942605495452881,3
139,139,0.9978644251823425,1,1,0.9979789853096008,3
140,140,0.9908866882324219,1,1,0.9912468791007996,3
141,141,0.9307414293289185,1,1,0.9431101083755493,3
142,142,0.782530665397644,1,1,0.7994428277015686,3
143,143,0.9849514365196228,1,1,0.9863507151603699,3
144,144,0.9967445135116577,1,1,0.9968474507331848,3
145,145,0.9928160905838013,1,1,0.9935470223426819,3
146,146,0.9926101565361023,1,1,0.9934630393981934,3
147,147,0.9763120412826538,1,1,0.9807425737380981,3
148,148,0.9952084422111511,1,1,0.9953604340553284,3
149,149,0.7682240009307861,1,1,0.8110085129737854,3
150,150,0.9945630431175232,1,1,0.9949207901954651,3
151,151,0.9858171343803406,1,1,0.9867244362831116,3
152,152,0.9882085919380188,1,1,0.989237904548645,3
153,153,0.9899719953536987,1,1,0.9906186461448669,3
154,154,0.9940160512924194,1,1,0.9942928552627563,3
155,155,0.8530359268188477,1,1,0.8772815465927124,3
156,156,0.9958311915397644,1,1,0.9959537982940674,3
157,157,0.9895213842391968,1,1,0.9901524186134338,3
158,158,0.9902076125144958,1,1,0.9909969568252563,3
159,159,0.9901009798049927,1,1,0.9917300343513489,3
160,160,0.9885936975479126,1,1,0.9894773364067078,3
161,161,0.9953522682189941,1,1,0.9956508278846741,3
162,162,0.9807584881782532,1,1,0.9854603409767151,3
163,163,0.992163896560669,1,1,0.9934049248695374,3
164,164,0.9968481659889221,1,1,0.996977686882019,3
165,165,0.996816098690033,1,1,0.9969088435173035,3
166,166,0.9833436608314514,1,1,0.9864934086799622,3
167,167,0.994563639163971,1,1,0.9949873685836792,3
168,168,0.9930121302604675,1,1,0.9936217665672302,3
169,169,0.8619855642318726,1,1,0.8735619187355042,3
170,170,0.9801810383796692,1,1,0.9834602475166321,3
171,171,0.9909999966621399,1,1,0.9915485978126526,3
172,172,0.9618455171585083,1,1,0.9666247963905334,3
173,173,0.7011657953262329,1,1,0.7445348501205444,3
174,174,0.9960829019546509,1,1,0.9961206316947937,3
175,175,0.997247040271759,1,1,0.9973313808441162,3
176,176,0.980692446231842,1,1,0.9825448393821716,3
177,177,0.9909193515777588,1,1,0.9918273687362671,3
178,178,0.7368929982185364,1,1,0.7541877031326294,3
179,179,0.8842135071754456,1,1,0.892619252204895,3
180,180,0.9948582649230957,1,1,0.995096743106842,3
181,181,0.9855620265007019,1,1,0.9882936477661133,3
182,182,0.8587738871574402,1,1,0.8978466391563416,3
183,183,0.9874169826507568,1,1,0.988735020160675,3
184,184,0.9952772855758667,1,1,0.9953645467758179,3
185,185,0.9963024854660034,1,1,0.9964736104011536,3
186,186,0.9414286017417908,1,1,0.9520819187164307,3
187,187,0.9880555272102356,1,1,0.9889382123947144,3
188,188,0.9950089454650879,1,1,0.9952321648597717,3
189,189,0.9882304668426514,1,1,0.9894132018089294,3
190,190,0.9938503503799438,1,1,0.9940405488014221,3
191,191,0.981036901473999,1,1,0.9850640892982483,3
192,192,0.9960970282554626,1,1,0.9963609576225281,3
193,193,0.9951428174972534,1,1,0.9953877329826355,3
194,194,0.986781656742096,1,1,0.9892838001251221,3
195,195,0.7982903122901917,1,1,0.8621861934661865,3
196,196,0.949276864528656,1,1,0.9604771733283997,3
197,197,0.9968048334121704,1,1,0.9968902468681335,3
198,198,0.9779244065284729,1,1,0.9813521504402161,3
199,199,0.9937532544136047,1,1,0.9941343665122986,3
200,200,0.994454562664032,1,1,0.9946658611297607,3
201,201,0.6368995904922485,1,1,0.8153126835823059,3
202,202,0.9850268959999084,1,1,0.9860709309577942,3
203,203,0.9935223460197449,1,1,0.9937474727630615,3
204,204,0.9927605390548706,1,1,0.993179440498352,3
205,205,0.9923352599143982,1,1,0.9931538105010986,3
206,206,0.9953610301017761,1,1,0.9956173896789551,3
207,207,0.9821182489395142,1,1,0.9844225645065308,3
208,208,0.9937564134597778,1,1,0.9940128922462463,3
209,209,0.9893303513526917,1,1,0.9904161691665649,3
210,210,0.9980452060699463,1,1,0.9980929493904114,3
211,211,0.9826297760009766,1,1,0.9848544597625732,3
212,212,0.9945160746574402,1,1,0.9947370886802673,3
213,213,0.9605855345726013,1,1,0.9727151393890381,3
214,214,0.7841268181800842,1,1,0.8096544742584229,3
215,215,0.9975377321243286,1,1,0.9976092576980591,3
216,216,0.8841491341590881,1,1,0.9041354060173035,3
217,217,0.7589032053947449,1,1,0.7814919948577881,3
218,218,0.9980255365371704,1,1,0.9980484247207642,3
219,219,0.9974864721298218,1,1,0.9979634284973145,3
220,220,0.9931206107139587,1,1,0.9933761954307556,3
221,221,0.9927041530609131,1,1,0.9930976033210754,3
222,222,0.9837985038757324,1,1,0.9851616621017456,3
223,223,0.9943828582763672,1,1,0.9947997331619263,3
224,224,0.9773986339569092,1,1,0.9799425601959229,4
225,225,0.9902413487434387,1,1,0.9908961653709412,4
226,226,0.9964375495910645,1,1,0.9967971444129944,4
227,227,0.9756271243095398,1,1,0.9787642955780029,4
228,228,0.9773293137550354,1,1,0.9795314073562622,4
229,229,0.9846549034118652,1,1,0.9862272143363953,4
230,230,0.9891345500946045,1,1,0.9897089600563049,4
231,231,0.979259729385376,1,1,0.9824648499488831,4
232,232,0.9899750351905823,1,1,0.9910558462142944,4
233,233,0.991521954536438,1,1,0.99225252866745,4
234,234,0.719709575176239,0,1,0.7524189949035645,3
235,235,0.988163411617279,1,1,0.9895057082176208,4
236,236,0.987898051738739,1,1,0.9896148443222046,4
237,237,0.9915552735328674,1,1,0.9923980832099915,4
238,238,0.9883137941360474,1,1,0.9892968535423279,4
239,239,0.9885968565940857,1,1,0.990211009979248,4
240,240,0.992668092250824,1,1,0.9932363629341125,4
241,241,0.9915048480033875,1,1,0.9931509494781494,4
242,242,0.9892772436141968,1,1,0.9903380274772644,4
243,243,0.9510074853897095,0,1,0.9578173160552979,3
244,244,0.989325761795044,1,1,0.9909073114395142,4
245,245,0.9899924397468567,1,1,0.9912003874778748,4
246,246,0.9900164008140564,1,1,0.9907739758491516,4
247,247,0.9897712469100952,1,1,0.9905502796173096,4
248,248,0.9856370091438293,1,1,0.9861086010932922,4
249,249,0.7755412459373474,1,1,0.8565561175346375,4
250,250,0.896477222442627,0,1,0.9109225273132324,3
251,251,0.9811474680900574,1,1,0.9834285378456116,4
252,252,0.980647087097168,1,1,0.9834504127502441,4
253,253,0.986116349697113,1,1,0.9878209233283997,4
254,254,0.9899229407310486,1,1,0.9905695915222168,5
255,255,0.28410768508911133,1,1,0.4584364593029022,5
256,256,0.8101992607116699,1,1,0.8802919983863831,5
257,257,0.9669605493545532,1,1,0.9720850586891174,5
258,258,0.9635653495788574,1,1,0.9688199758529663,5
259,259,0.9924196600914001,1,1,0.9929702877998352,5
260,260,0.9835802912712097,1,1,0.9851926565170288,5
261,261,0.99468994140625,1,1,0.9950266480445862,5
262,262,0.5077667832374573,1,1,0.6506170034408569,5
263,263,0.6829790472984314,1,1,0.7999319434165955,5
264,264,0.9722116589546204,1,1,0.9763792157173157,5
265,265,0.8558471202850342,1,1,0.876171350479126,5
266,266,0.7215697765350342,1,1,0.7703374624252319,5
267,267,0.38414204120635986,0,0,0.34710434079170227,264
268,268,0.8123285174369812,1,1,0.8575486540794373,5
269,269,0.9908245801925659,1,1,0.9918732047080994,5
270,270,0.9795824289321899,1,1,0.9802955985069275,5
271,271,0.9913798570632935,1,1,0.9918885827064514,5
272,272,0.9898654818534851,1,1,0.9904194474220276,5
273,273,0.8512177467346191,1,1,0.892045795917511,5
274,274,0.989260196685791,1,1,0.9902054667472839,5
275,275,0.9937665462493896,1,1,0.9942850470542908,5
276,276,0.816079318523407,1,1,0.878068745136261,5
277,277,0.4845169186592102,1,1,0.6573354005813599,5
278,278,0.9780400991439819,1,1,0.9794850945472717,5
279,279,0.9245769381523132,1,1,0.9417423605918884,5
280,280,0.9591988325119019,1,1,0.9640255570411682,5
281,281,0.9930158853530884,1,1,0.9932920932769775,5
282,282,0.9787725210189819,1,1,0.980834424495697,5
283,283,0.9886964559555054,1,1,0.9894514679908752,5
284,284,0.9557607769966125,1,1,0.9656416177749634,5
285,285,0.8495990633964539,1,1,0.8705405592918396,5
286,286,0.9764391183853149,1,1,0.9787638187408447,5
287,287,0.9790143370628357,1,1,0.9813886880874634,6
288,288,0.9834466576576233,1,1,0.984789252281189,6
289,289,0.5775638818740845,0,1,0.6728811264038086,5
290,290,0.9519901871681213,1,1,0.9569603204727173,6
291,291,0.9181585907936096,1,1,0.9316325783729553,6
292,292,0.9779035449028015,1,1,0.9793662428855896,6
293,293,0.9441059827804565,0,1,0.9548612833023071,5
294,294,0.9827283024787903,1,1,0.9842764139175415,6
295,295,0.7573834657669067,0,1,0.8814249038696289,5
296,296,0.9678657650947571,1,1,0.9712076783180237,6
297,297,0.9434633255004883,1,1,0.9566293358802795,6
298,298,0.9637096524238586,1,1,0.9661128520965576,7
299,299,0.9607123732566833,1,1,0.9643869400024414,7
300,300,0.37721380591392517,0,0,0.3227494955062866,4
301,301,0.9592999219894409,1,1,0.9626689553260803,7
302,302,0.9435873031616211,1,1,0.9455749988555908,7
303,303,0.9791786670684814,1,1,0.9808509349822998,7
304,304,0.9847795367240906,1,1,0.9860237836837769,7
305,305,0.7419754862785339,0,1,0.7691330313682556,4
306,306,0.7934706211090088,1,1,0.8192014694213867,7
307,307,0.9784188270568848,1,1,0.9802256226539612,7
308,308,0.49475887417793274,1,1,0.5997617244720459,7
309,309,0.49728912115097046,0,1,0.6304925084114075,3
310,310,0.9611423015594482,1,1,0.9647546410560608,7
311,311,0.8500311374664307,1,1,0.8631028532981873,7
312,312,0.9279225468635559,1,1,0.9364230632781982,7
313,313,0.9780548214912415,1,1,0.9806259870529175,7
314,314,0.8819609880447388,1,1,0.8906773924827576,7
315,315,0.6385442614555359,1,1,0.7241132855415344,7
316,316,0.8931150436401367,1,1,0.9091572165489197,7
317,317,0.8149914741516113,1,1,0.8509293794631958,7
318,318,0.984376072883606,1,1,0.985582709312439,7
319,319,0.9748952388763428,1,1,0.9774265289306641,7
320,320,0.9721938967704773,1,1,0.9743199348449707,7
321,321,0.9519920349121094,1,1,0.9560263156890869,7
322,322,0.9096733331680298,1,1,0.9162479043006897,7
323,323,0.9490430951118469,1,1,0.9551696181297302,7
324,324,0.907564103603363,1,1,0.9178688526153564,7
325,325,0.5798200368881226,0,1,0.6558415293693542,3
326,326,0.958800196647644,1,1,0.9643165469169617,7
327,327,0.9191370606422424,0,1,0.9525208473205566,3
328,328,0.8434557914733887,1,1,0.8747896552085876,7
329,329,0.9599200487136841,1,1,0.9640618562698364,7
330,330,0.9533693194389343,1,1,0.9580449461936951,7
331,331,0.9883615374565125,1,1,0.9895262718200684,7
332,332,0.9463455080986023,1,1,0.9536315202713013,7
333,333,0.96490079164505,1,1,0.9715677499771118,7
334,334,0.8382480144500732,1,1,0.8679612874984741,7
335,335,0.9120594263076782,1,1,0.9215124249458313,7
336,336,0.9960601925849915,1,1,0.9961381554603577,7
337,337,0.9882494211196899,1,1,0.9897122383117676,8
338,338,0.9962818026542664,1,1,0.996525228023529,8
339,339,0.9970865845680237,1,1,0.9971633553504944,8
340,340,0.8186376094818115,1,1,0.8801832795143127,8
341,341,0.9944862723350525,1,1,0.9952130317687988,8
342,342,0.9953771829605103,1,1,0.9955331087112427,8
343,343,0.8276733756065369,1,1,0.8760180473327637,8
344,344,0.9815467596054077,1,1,0.9854651093482971,8
345,345,0.9965127110481262,1,1,0.9966585636138916,8
346,346,0.9959326386451721,1,1,0.9963327646255493,8
347,347,0.9749512076377869,1,1,0.9793714284896851,8
348,348,0.9943686127662659,1,1,0.9950927495956421,8
349,349,0.20800191164016724,0,0,0.1561128944158554,279
350,350,0.99458909034729,1,1,0.9950577020645142,8
351,351,0.9704092741012573,1,1,0.9739874601364136,8
352,352,0.991255521774292,1,1,0.9921220541000366,8
353,353,0.9917974472045898,1,1,0.9926607608795166,8
354,354,0.9937232136726379,1,1,0.9943422079086304,8
355,355,0.9926888346672058,1,1,0.9936525821685791,8
356,356,0.9948047995567322,1,1,0.9950696229934692,8
357,357,0.9903972148895264,1,1,0.9915443658828735,8
358,358,0.9923726320266724,1,1,0.9926013350486755,8
359,359,0.9958985447883606,1,1,0.9963237047195435,8
360,360,0.9967334270477295,1,1,0.9969272017478943,8
361,361,0.9928493499755859,1,1,0.9944270849227905,8
362,362,0.9956645369529724,1,1,0.995983362197876,8
363,363,0.9972729086875916,1,1,0.9974478483200073,8
364,364,0.9959231615066528,1,1,0.9964775443077087,8
365,365,0.996292769908905,1,1,0.996549129486084,8
366,366,0.990676760673523,1,1,0.9917546510696411,8
367,367,0.988861620426178,1,1,0.9898093938827515,8
368,368,0.9923387765884399,1,1,0.9936621189117432,8
369,369,0.9623671770095825,1,1,0.9723536968231201,8
370,370,0.9849814176559448,1,1,0.9867185950279236,8
371,371,0.942145049571991,1,1,0.963940441608429,8
372,372,0.9485019445419312,1,1,0.9620232582092285,8
373,373,0.843561053276062,1,1,0.9263795614242554,8
374,374,0.9959847927093506,1,1,0.9961852431297302,8
375,375,0.9836910963058472,1,1,0.9852718114852905,8
376,376,0.9970699548721313,1,1,0.9971235394477844,8
377,377,0.6830036044120789,0,1,0.733396589756012,12
378,378,0.9976465106010437,1,1,0.9977688789367676,8
379,379,0.9964709281921387,1,1,0.9965812563896179,8
380,380,0.9944928884506226,1,1,0.9950454235076904,8
381,381,0.9849866032600403,1,1,0.9861658811569214,8
382,382,0.9947722554206848,1,1,0.9953916072845459,8
383,383,0.988849937915802,1,1,0.9910627603530884,8
384,384,0.9964209794998169,1,1,0.9966744184494019,8
385,385,0.9943177103996277,1,1,0.994572103023529,8
386,386,0.9592161178588867,1,1,0.968014657497406,8
387,387,0.9943647384643555,1,1,0.9949507713317871,8
388,388,0.8826912045478821,1,1,0.9205443859100342,8
389,389,0.8979991674423218,1,1,0.9327294826507568,8
390,390,0.976509153842926,1,1,0.9827096462249756,8
391,391,0.9888408780097961,1,1,0.9899135828018188,8
392,392,0.9943617582321167,1,1,0.9946017265319824,8
393,393,0.9860732555389404,1,1,0.9871004819869995,8
394,394,0.9927918910980225,1,1,0.9934989213943481,8
395,395,0.992622971534729,1,1,0.9928391575813293,8
396,396,0.9876219630241394,1,1,0.9892260432243347,8
397,397,0.9950245022773743,1,1,0.9953937530517578,8
398,398,0.9975679516792297,1,1,0.9977529644966125,8
399,399,0.8846730589866638,1,1,0.9146423935890198,8
400,400,0.9890934228897095,1,1,0.9910321831703186,8
401,401,0.9773973822593689,1,1,0.9819902181625366,8
402,402,0.9943629503250122,1,1,0.9948418736457825,8
403,403,0.9924076199531555,1,1,0.9930850267410278,8
404,404,0.986381471157074,1,1,0.9890340566635132,8
405,405,0.9963940978050232,1,1,0.9966482520103455,8
406,406,0.9948201179504395,1,1,0.9953304529190063,8
407,407,0.9972658157348633,1,1,0.9973790645599365,8
408,408,0.9954209923744202,1,1,0.9956859350204468,8
409,409,0.9973177313804626,1,1,0.997416615486145,8
410,410,0.9888983368873596,1,1,0.9907205104827881,8
411,411,0.9937015771865845,1,1,0.994640588760376,8
412,412,0.9696951508522034,1,1,0.9726921319961548,8
413,413,0.9962263107299805,1,1,0.9962944388389587,8
414,414,0.9522867202758789,1,1,0.972176194190979,8
415,415,0.9903752207756042,1,1,0.9917367100715637,8
416,416,0.9958140254020691,1,1,0.9961284399032593,8
417,417,0.9968583583831787,1,1,0.9970158338546753,8
418,418,0.9887162446975708,1,1,0.9900792837142944,8
419,419,0.9926272034645081,1,1,0.993458092212677,8
420,420,0.9958707690238953,1,1,0.9961298704147339,8
421,421,0.5655183792114258,1,1,0.6410635113716125,8
422,422,0.9954540729522705,1,1,0.9957309365272522,8
423,423,0.9799486994743347,1,1,0.9825166463851929,8
424,424,0.9825825691223145,1,1,0.984767496585846,8
425,425,0.9823728799819946,1,1,0.9850724339485168,8
426,426,0.8108580112457275,0,1,0.8419862389564514,9
427,427,0.9891802072525024,1,1,0.9908806085586548,8
428,428,0.9932970404624939,1,1,0.9934950470924377,8
429,429,0.9977169036865234,1,1,0.9977732300758362,8
430,430,0.9970760345458984,1,1,0.997534990310669,8
431,431,0.4650946855545044,1,0,0.5299552083015442,8
432,432,0.7929961085319519,1,1,0.8424067497253418,8
433,433,0.9863795638084412,1,1,0.9887394905090332,8
434,434,0.9917142987251282,1,1,0.9921453595161438,8
435,435,0.9924325942993164,1,1,0.9930269122123718,8
436,436,0.9913402199745178,1,1,0.9921736717224121,8
437,437,0.6429122090339661,1,1,0.696872889995575,8
438,438,0.989408016204834,1,1,0.990467369556427,8
439,439,0.9203786253929138,1,1,0.9394740462303162,8
440,440,0.9919857978820801,1,1,0.9933822154998779,8
441,441,0.18643571436405182,0,1,0.15430904924869537,378
442,442,0.9836416244506836,1,1,0.9870467185974121,8
443,443,0.9969786405563354,1,1,0.9971368312835693,8
444,444,0.9879255294799805,1,1,0.9890491962432861,8
445,445,0.9618585705757141,1,1,0.9724869132041931,8
446,446,0.970740556716919,1,1,0.9766142964363098,8
447,447,0.9923966526985168,1,1,0.9927894473075867,8
448,448,0.997553288936615,1,1,0.9976352453231812,8
449,449,0.9974350333213806,1,1,0.9975433349609375,8
450,450,0.9969434142112732,1,1,0.9971004128456116,8
451,451,0.997409999370575,1,1,0.997495710849762,8
452,452,0.9917089343070984,1,1,0.9928973913192749,8
453,453,0.9894540309906006,1,1,0.9906806349754333,8
454,454,0.9316756129264832,1,1,0.9483668208122253,8
455,455,0.9954574108123779,1,1,0.9958977103233337,8
456,456,0.9943641424179077,1,1,0.9948622584342957,8
457,457,0.9945969581604004,1,1,0.9952528476715088,8
458,458,0.9972993731498718,1,1,0.9973596930503845,8
459,459,0.9926590323448181,1,1,0.9931176900863647,8
460,460,0.9955130219459534,1,1,0.9959214925765991,8
461,461,0.9858115911483765,1,1,0.9884861707687378,8
462,462,0.9881040453910828,1,1,0.9900936484336853,8
463,463,0.9943872690200806,1,1,0.9947894811630249,8
464,464,0.9957044720649719,1,1,0.9960945248603821,8
465,465,0.9522204399108887,1,1,0.9681817293167114,8
466,466,0.9024754762649536,1,1,0.9321525692939758,8
467,467,0.9971189498901367,1,1,0.9973365664482117,8
468,468,0.9968769550323486,1,1,0.9969768524169922,8
469,469,0.964557409286499,1,1,0.9702485799789429,8
470,470,0.9910716414451599,1,1,0.9922162294387817,8
471,471,0.7949012517929077,1,1,0.849704384803772,8
472,472,0.996517539024353,1,1,0.9967368245124817,8
473,473,0.9829186201095581,1,1,0.9855119585990906,8
474,474,0.9915886521339417,1,1,0.9926087260246277,8
475,475,0.9971856474876404,1,1,0.997329831123352,8
476,476,0.9938363432884216,1,1,0.994408905506134,8
477,477,0.9634983539581299,1,1,0.971659243106842,8
478,478,0.9919739365577698,1,1,0.9927975535392761,8
479,479,0.9832111597061157,1,1,0.9851016998291016,8
480,480,0.9965493679046631,1,1,0.9967237114906311,8
481,481,0.9861767888069153,1,1,0.9878315329551697,8
482,482,0.9969223141670227,1,1,0.9972079396247864,8
483,483,0.9476842284202576,1,1,0.9652839303016663,8
484,484,0.6153690814971924,0,0,0.47938233613967896,11
485,485,0.9912071824073792,1,1,0.9923548698425293,8
486,486,0.9923208355903625,1,1,0.9925647974014282,8
487,487,0.9970424771308899,1,1,0.9971629977226257,8
488,488,0.9934384226799011,1,1,0.9940938353538513,8
489,489,0.9891688823699951,1,1,0.9909056425094604,8
490,490,0.9968820810317993,1,1,0.9970808625221252,8
491,491,0.9587705135345459,1,1,0.9647718071937561,8
492,492,0.9960324168205261,1,1,0.9963500499725342,8
493,493,0.9493767023086548,1,1,0.9707483053207397,8
