,sample_idx,resnet50_sbb_l_trades2_255_adv_conf2_255,resnet50_sbb_l_trades2_255_is_acc,resnet50_sbb_l_trades2_255_is_rob2_255,resnet50_sbb_l_trades2_255_nat_conf,resnet50_sbb_l_trades2_255_pred
44,44,0.9772101044654846,1,1,0.9819983243942261,0
45,45,0.9640463590621948,1,1,0.9668944478034973,0
46,46,0.9130829572677612,1,1,0.943422794342041,0
47,47,0.9912719130516052,1,1,0.9939557909965515,0
48,48,0.8986214399337769,1,1,0.9303812980651855,0
49,49,0.9936344623565674,1,1,0.9941639304161072,0
50,50,0.9856306910514832,1,1,0.9874414205551147,0
51,51,0.941315233707428,1,1,0.9555249214172363,0
52,52,0.9846212863922119,1,1,0.9860519170761108,0
53,53,0.9914979338645935,1,1,0.9921777844429016,0
54,54,0.9439887404441833,1,1,0.9588683247566223,0
55,55,0.9928511381149292,1,1,0.9934387803077698,0
56,56,0.983302652835846,1,1,0.9858600497245789,0
57,57,0.9737401604652405,1,1,0.9796417951583862,0
58,58,0.9829195737838745,1,1,0.9852267503738403,0
59,59,0.9836542010307312,1,1,0.9854597449302673,0
60,60,0.991665780544281,1,1,0.9928326606750488,0
61,61,0.988399863243103,1,1,0.989297091960907,0
62,62,0.9792568683624268,1,1,0.9807053208351135,0
63,63,0.9540101885795593,1,1,0.9681841731071472,0
64,64,0.44987449049949646,0,1,0.5845927000045776,4
65,65,0.9685733914375305,1,1,0.9733161330223083,0
66,66,0.6814097762107849,1,1,0.9205268025398254,0
67,67,0.46349772810935974,1,0,0.5863071084022522,0
68,68,0.9560999870300293,1,1,0.9655308127403259,0
69,69,0.9852820038795471,1,1,0.9865657687187195,0
70,70,0.9869089722633362,1,1,0.9876466989517212,0
71,71,0.9952408075332642,1,1,0.9960088729858398,0
72,72,0.9763073921203613,1,1,0.9789734482765198,0
73,73,0.9886904954910278,1,1,0.9900460839271545,0
74,74,0.9614697098731995,1,1,0.9689028859138489,0
75,75,0.7779877185821533,0,1,0.8919669985771179,1
76,76,0.9674670696258545,1,1,0.9734549522399902,0
77,77,0.9862518906593323,1,1,0.9881458282470703,0
78,78,0.9903671741485596,1,1,0.9909473061561584,0
79,79,0.9912133812904358,1,1,0.9920853972434998,0
80,80,0.987722635269165,1,1,0.9882742166519165,0
81,81,0.9795941114425659,1,1,0.9825307726860046,0
82,82,0.9918828010559082,1,1,0.9923927783966064,0
83,83,0.8731991648674011,0,1,0.9035460352897644,3
84,84,0.5522807836532593,0,1,0.6582975387573242,3
85,85,0.9819790124893188,1,1,0.9855378866195679,0
86,86,0.9635741710662842,1,1,0.9724483489990234,0
87,87,0.9808957576751709,1,1,0.9838017821311951,0
88,88,0.9692898988723755,1,1,0.976146399974823,0
89,89,0.9732401371002197,1,1,0.9769089818000793,0
90,90,0.9722965359687805,1,1,0.9747542142868042,0
91,91,0.8618727326393127,1,1,0.9164533019065857,0
92,92,0.8891800045967102,1,1,0.9399921894073486,0
93,93,0.9871244430541992,1,1,0.9890875816345215,0
94,94,0.9735348224639893,1,1,0.978467583656311,0
95,95,0.9949514865875244,1,1,0.9954749941825867,0
96,96,0.990858256816864,1,1,0.9927076697349548,0
97,97,0.9739215970039368,1,1,0.9826487302780151,0
98,98,0.994741678237915,1,1,0.9952048063278198,0
99,99,0.9765605330467224,1,1,0.9801046848297119,0
100,100,0.9889696836471558,1,1,0.9904142022132874,0
101,101,0.9799430966377258,1,1,0.9827945828437805,0
102,102,0.9770375490188599,1,1,0.983426570892334,0
103,103,0.9740455746650696,1,1,0.9781599640846252,0
104,104,0.9687232971191406,1,1,0.9730431437492371,1
105,105,0.8413044810295105,1,1,0.8930728435516357,1
106,106,0.9125247001647949,1,1,0.9276725649833679,1
107,107,0.9493601322174072,1,1,0.9615334272384644,1
108,108,0.8294892311096191,1,1,0.896274983882904,1
109,109,0.9305771589279175,1,1,0.9599756598472595,1
110,110,0.9813874959945679,1,1,0.984406590461731,1
111,111,0.9812391996383667,1,1,0.9852825403213501,1
112,112,0.9819210171699524,1,1,0.9856991171836853,1
113,113,0.9589491486549377,1,1,0.9723910093307495,1
114,114,0.9861692190170288,1,1,0.9892264008522034,1
115,115,0.9539019465446472,1,1,0.9750676155090332,1
116,116,0.9407736659049988,1,1,0.9553906321525574,1
117,117,0.8962683081626892,1,1,0.9492815136909485,1
118,118,0.79851233959198,1,1,0.8848562240600586,1
119,119,0.9821369051933289,1,1,0.987278938293457,1
120,120,0.8647512197494507,1,1,0.9305042028427124,1
121,121,0.9133924245834351,1,1,0.9339967966079712,1
122,122,0.9742457866668701,1,1,0.9813488125801086,1
123,123,0.9832925200462341,1,1,0.9887928366661072,1
124,124,0.9321572780609131,1,1,0.960093080997467,1
125,125,0.9840450286865234,1,1,0.9879882335662842,1
126,126,0.9699656367301941,1,1,0.9845028519630432,1
127,127,0.9858494997024536,1,1,0.9894676804542542,1
128,128,0.9355334043502808,1,1,0.9630464315414429,1
129,129,0.5715258121490479,1,0,0.6846422553062439,1
130,130,0.9845325350761414,1,1,0.9872379302978516,1
131,131,0.9178344011306763,1,1,0.9377831220626831,1
132,132,0.96182781457901,1,1,0.9719737768173218,1
133,133,0.4248305857181549,0,0,0.43953582644462585,3
134,134,0.6811621785163879,1,1,0.817977249622345,1
135,135,0.9682945609092712,1,1,0.9809533953666687,1
136,136,0.8953875303268433,1,1,0.928054928779602,1
137,137,0.9648410677909851,1,1,0.9708275198936462,1
138,138,0.9801065921783447,1,1,0.9864567518234253,1
139,139,0.7694557905197144,1,1,0.8520256280899048,1
140,140,0.9780548214912415,1,1,0.9864555597305298,1
141,141,0.991034209728241,1,1,0.9926113486289978,1
142,142,0.9657506942749023,1,1,0.9740623235702515,1
143,143,0.9600561857223511,1,1,0.9728336334228516,1
144,144,0.9903998970985413,1,1,0.9928128123283386,1
145,145,0.955565333366394,1,1,0.9632013440132141,1
146,146,0.9342752695083618,1,1,0.9545096755027771,1
147,147,0.749894380569458,1,1,0.8365525603294373,1
148,148,0.9947364926338196,1,1,0.9957935810089111,1
149,149,0.9837039113044739,1,1,0.9887394905090332,1
150,150,0.9397107362747192,1,1,0.9644196629524231,1
151,151,0.9234790802001953,1,1,0.9555763006210327,1
152,152,0.9879114627838135,1,1,0.9918584227561951,1
153,153,0.9867764115333557,1,1,0.98995041847229,1
154,154,0.9245792031288147,1,1,0.9392417073249817,1
155,155,0.8680102229118347,1,1,0.9063190221786499,1
156,156,0.9430885910987854,1,1,0.9536263942718506,1
157,157,0.9526304006576538,1,1,0.9584671258926392,1
158,158,0.9844338297843933,1,1,0.9882815480232239,1
159,159,0.9577401876449585,1,1,0.9680758714675903,1
160,160,0.9532291293144226,1,1,0.9629232287406921,1
161,161,0.9723382592201233,1,1,0.9849563241004944,1
162,162,0.47807151079177856,1,0,0.5088754296302795,1
163,163,0.9717631340026855,1,1,0.9798716902732849,1
164,164,0.8829007744789124,1,1,0.9347996711730957,1
165,165,0.7941231727600098,1,1,0.899135410785675,1
166,166,0.636500895023346,1,1,0.8498594164848328,1
167,167,0.9868713617324829,1,1,0.9899643063545227,1
168,168,0.8727089762687683,1,1,0.9370051622390747,1
169,169,0.7781407833099365,1,1,0.8959504961967468,1
170,170,0.9058271646499634,1,1,0.9568170309066772,1
171,171,0.9624565839767456,1,1,0.9703992009162903,1
172,172,0.8579104542732239,1,1,0.9419458508491516,1
173,173,0.9762479662895203,1,1,0.9835929870605469,1
174,174,0.9755245447158813,1,1,0.9792728424072266,1
175,175,0.6471642255783081,1,1,0.813261866569519,1
176,176,0.9216542840003967,1,1,0.9445339441299438,1
177,177,0.923401951789856,1,1,0.9472095370292664,1
178,178,0.8974486589431763,1,1,0.9404212236404419,1
179,179,0.9456865191459656,1,1,0.9620392322540283,1
180,180,0.9554211497306824,1,1,0.9635288119316101,1
181,181,0.6659637093544006,1,1,0.805711567401886,1
182,182,0.9836216568946838,1,1,0.9862012267112732,1
183,183,0.7881190776824951,1,1,0.8424357771873474,1
184,184,0.8106991648674011,1,1,0.9140557050704956,1
185,185,0.9821474552154541,1,1,0.9849258065223694,1
186,186,0.9646239280700684,1,1,0.972209095954895,1
187,187,0.9400025606155396,1,1,0.9559082388877869,1
188,188,0.8579638004302979,1,1,0.9495499134063721,1
189,189,0.5279967784881592,1,1,0.7211776971817017,1
190,190,0.9490311741828918,1,1,0.9570566415786743,1
191,191,0.9876856803894043,1,1,0.988993227481842,1
192,192,0.9631712436676025,1,1,0.9746814966201782,1
193,193,0.9418736100196838,1,1,0.9544231295585632,1
194,194,0.9391230940818787,1,1,0.9489691257476807,1
195,195,0.9598138332366943,1,1,0.9669519662857056,1
196,196,0.8855059742927551,1,1,0.9095799922943115,1
197,197,0.8872535824775696,1,1,0.9288390278816223,1
198,198,0.9478208422660828,1,1,0.9692097306251526,1
199,199,0.9278362393379211,1,1,0.9447295665740967,1
200,200,0.8903670310974121,1,1,0.9274470210075378,1
201,201,0.978829026222229,1,1,0.9847186207771301,1
202,202,0.9277735948562622,1,1,0.9523704051971436,1
203,203,0.8241344094276428,1,1,0.8990111351013184,1
204,204,0.9626527428627014,1,1,0.9702829122543335,1
205,205,0.8912198543548584,1,1,0.9281060099601746,1
206,206,0.923361599445343,1,1,0.9525800943374634,1
207,207,0.9404097199440002,1,1,0.9533416032791138,1
208,208,0.968696117401123,1,1,0.977165699005127,1
209,209,0.9624826312065125,1,1,0.9759096503257751,1
210,210,0.99695885181427,1,1,0.9978346228599548,1
211,211,0.502938449382782,1,1,0.6517090201377869,1
212,212,0.9804326295852661,1,1,0.9833369851112366,1
213,213,0.6681444644927979,1,1,0.8326578140258789,1
214,214,0.8849061727523804,1,1,0.9188995361328125,1
215,215,0.5586795210838318,1,0,0.5654739141464233,1
216,216,0.9044089913368225,1,1,0.9449524879455566,1
217,217,0.8875592350959778,1,1,0.931580126285553,1
218,218,0.84566730260849,1,1,0.9152050018310547,1
219,219,0.9297841191291809,1,1,0.9509127736091614,1
220,220,0.8796452879905701,1,1,0.9149664044380188,1
221,221,0.8810157179832458,1,1,0.912752091884613,1
222,222,0.674826979637146,1,1,0.804097592830658,1
223,223,0.9286802411079407,1,1,0.9413018226623535,1
224,224,0.9841997623443604,1,1,0.9870189428329468,1
225,225,0.9415345788002014,1,1,0.9534382224082947,1
226,226,0.9734148383140564,1,1,0.9783601760864258,1
227,227,0.7437906861305237,1,1,0.8250179886817932,1
228,228,0.9545762538909912,1,1,0.9679225087165833,1
229,229,0.5275601148605347,1,0,0.6944105625152588,1
230,230,0.9337142109870911,1,1,0.9521809220314026,1
231,231,0.9506256580352783,1,1,0.9615098237991333,1
232,232,0.9831981062889099,1,1,0.9861617088317871,1
233,233,0.9929661750793457,1,1,0.993364691734314,1
234,234,0.7639489769935608,1,1,0.8571054935455322,1
235,235,0.945336103439331,1,1,0.9513119459152222,1
236,236,0.7106893062591553,0,1,0.7905777096748352,3
237,237,0.9554237127304077,1,1,0.9712283611297607,1
238,238,0.8564454913139343,1,1,0.9241933226585388,1
239,239,0.7001837491989136,1,1,0.7841640114784241,1
240,240,0.9108363389968872,1,1,0.9472204446792603,1
241,241,0.929253339767456,0,1,0.9430201053619385,3
242,242,0.9098727107048035,1,1,0.9346563220024109,1
243,243,0.9454826712608337,1,1,0.9628327488899231,1
244,244,0.9804543852806091,1,1,0.9827548861503601,1
245,245,0.9691501259803772,1,1,0.9731470942497253,1
246,246,0.9602547883987427,1,1,0.9722371697425842,1
247,247,0.946476399898529,1,1,0.9579818248748779,1
248,248,0.7430598139762878,0,1,0.818035900592804,3
249,249,0.5317898988723755,1,1,0.6879833340644836,1
250,250,0.9842187762260437,1,1,0.9914817810058594,1
251,251,0.9699128270149231,1,1,0.984959065914154,1
252,252,0.982998788356781,1,1,0.9856646060943604,1
253,253,0.8572985529899597,1,1,0.9621679186820984,1
254,254,0.965559184551239,1,1,0.9705668091773987,1
255,255,0.9403870701789856,1,1,0.9502673745155334,1
256,256,0.971866250038147,1,1,0.9784458875656128,1
257,257,0.9752658605575562,1,1,0.9839447140693665,1
258,258,0.9816832542419434,1,1,0.9846232533454895,1
259,259,0.9628612399101257,1,1,0.9732873439788818,1
260,260,0.5757334232330322,0,1,0.7278743982315063,3
261,261,0.9003087878227234,1,1,0.9631765484809875,1
262,262,0.6954931616783142,0,1,0.7773092985153198,3
263,263,0.9730839133262634,1,1,0.9767018556594849,1
264,264,0.9731500744819641,1,1,0.9772436618804932,1
265,265,0.9586843848228455,1,1,0.9655905961990356,1
266,266,0.931287944316864,1,1,0.9470542669296265,1
267,267,0.8837313652038574,1,1,0.9166889786720276,1
268,268,0.9434956908226013,1,1,0.9569337964057922,1
269,269,0.949196457862854,1,1,0.971422553062439,1
270,270,0.8593502044677734,1,1,0.8952473998069763,1
271,271,0.9256200790405273,1,1,0.935360312461853,1
272,272,0.9914662837982178,1,1,0.9925985336303711,1
273,273,0.9721020460128784,1,1,0.9778341054916382,1
274,274,0.9506125450134277,1,1,0.9688100814819336,1
275,275,0.9336445927619934,1,1,0.9660623073577881,1
276,276,0.8025385737419128,0,1,0.8431910276412964,3
277,277,0.7951852679252625,1,1,0.9058405756950378,1
278,278,0.8592629432678223,1,1,0.8969264030456543,1
279,279,0.9700035452842712,1,1,0.9772934317588806,1
280,280,0.7394317984580994,1,1,0.8382343649864197,1
281,281,0.6688973307609558,1,1,0.7691007256507874,1
282,282,0.9756550788879395,1,1,0.9825332164764404,1
283,283,0.8762097954750061,1,1,0.9178661108016968,1
284,284,0.9609280824661255,1,1,0.9688207507133484,1
285,285,0.9421128630638123,1,1,0.9615787267684937,1
286,286,0.932388424873352,1,1,0.9576252698898315,1
287,287,0.9705550074577332,1,1,0.9760545492172241,1
288,288,0.9025685787200928,1,1,0.9377985596656799,1
289,289,0.7075380086898804,1,1,0.7860822081565857,1
290,290,0.7361295223236084,1,1,0.8289468288421631,1
291,291,0.8576041460037231,1,1,0.889396607875824,1
292,292,0.542690098285675,0,0,0.6794700622558594,3
293,293,0.8332253098487854,1,1,0.8806450963020325,1
294,294,0.8640697598457336,1,1,0.9195805788040161,1
295,295,0.9653306007385254,1,1,0.9758412837982178,1
296,296,0.6694052815437317,0,0,0.49883851408958435,3
297,297,0.7973015904426575,1,1,0.8420565724372864,1
298,298,0.9362560510635376,1,1,0.9488675594329834,1
299,299,0.9651259183883667,1,1,0.9739598631858826,1
300,300,0.5413908958435059,0,1,0.6463930010795593,3
301,301,0.922123908996582,1,1,0.945446789264679,1
302,302,0.9642044901847839,1,1,0.9744972586631775,1
303,303,0.7008992433547974,1,1,0.7933340072631836,1
304,304,0.8623425364494324,1,1,0.9214359521865845,1
305,305,0.9464941024780273,1,1,0.9612138271331787,1
306,306,0.8859020471572876,1,1,0.9302429556846619,1
307,307,0.9301777482032776,1,1,0.9541531205177307,1
308,308,0.9692716598510742,1,1,0.9763548970222473,1
309,309,0.8820928931236267,1,1,0.9290298223495483,1
310,310,0.9152681231498718,1,1,0.9443947672843933,1
311,311,0.8254315257072449,1,1,0.8869847059249878,1
312,312,0.6326490640640259,1,1,0.7442615628242493,1
313,313,0.7391752004623413,1,1,0.8431230187416077,1
314,314,0.8647773861885071,1,1,0.9195524454116821,1
315,315,0.9360710382461548,1,1,0.9670684337615967,1
316,316,0.7115116119384766,1,1,0.8111382722854614,1
317,317,0.8949798941612244,1,1,0.9351907968521118,1
318,318,0.9720539450645447,0,1,0.9770910143852234,3
319,319,0.9611858129501343,1,1,0.9687128663063049,1
320,320,0.8620868921279907,1,1,0.9111250638961792,1
321,321,0.9809963703155518,0,1,0.9913454055786133,3
322,322,0.9536507725715637,1,1,0.9667812585830688,1
323,323,0.8071723580360413,1,1,0.8847865462303162,1
324,324,0.9160781502723694,1,1,0.9463435411453247,1
325,325,0.8994829058647156,1,1,0.9307963848114014,1
326,326,0.9693939685821533,1,1,0.9743580222129822,1
327,327,0.9441957473754883,1,1,0.9599584937095642,1
328,328,0.7409142851829529,1,1,0.8450605273246765,1
329,329,0.9262093901634216,1,1,0.9551720023155212,1
330,330,0.9034746885299683,1,1,0.9386187791824341,1
331,331,0.9153422117233276,1,1,0.9369313716888428,1
332,332,0.6571990251541138,1,1,0.8259443640708923,1
333,333,0.6968209147453308,1,1,0.8843713402748108,1
334,334,0.8417906761169434,1,1,0.9190158843994141,1
335,335,0.9429087042808533,1,1,0.9650708436965942,1
336,336,0.9045132398605347,1,1,0.9235348105430603,1
337,337,0.8792877197265625,1,1,0.9343591332435608,1
338,338,0.938697338104248,1,1,0.9499908089637756,1
339,339,0.9445876479148865,1,1,0.9590467214584351,1
340,340,0.9704190492630005,1,1,0.9785290956497192,1
341,341,0.8839713335037231,1,1,0.9392353892326355,1
342,342,0.7098276615142822,1,1,0.8175975680351257,1
343,343,0.9695098996162415,1,1,0.9759173393249512,1
344,344,0.8555731177330017,1,1,0.91414475440979,1
345,345,0.9747922420501709,1,1,0.9809670448303223,1
346,346,0.8225544095039368,1,1,0.8748726844787598,1
347,347,0.933578372001648,1,1,0.9508402943611145,1
348,348,0.9760094285011292,1,1,0.9800806045532227,1
349,349,0.9748451709747314,1,1,0.9797699451446533,1
350,350,0.9676551222801208,1,1,0.9761003255844116,1
351,351,0.976693868637085,1,1,0.9813053011894226,1
352,352,0.9900118708610535,1,1,0.9919010996818542,1
353,353,0.9949118494987488,1,1,0.9963782429695129,1
354,354,0.908684492111206,1,1,0.9411754012107849,1
355,355,0.6298964619636536,0,0,0.48163971304893494,3
356,356,0.994175136089325,1,1,0.9957084655761719,1
357,357,0.5817676782608032,1,1,0.6569157838821411,1
358,358,0.9685035347938538,1,1,0.9826116561889648,1
359,359,0.6899146437644958,0,1,0.7394703030586243,3
360,360,0.9724634885787964,1,1,0.9774394035339355,1
361,361,0.8901953101158142,1,1,0.92574542760849,1
362,362,0.9468746781349182,1,1,0.9591481685638428,1
363,363,0.9980168342590332,1,1,0.9983471632003784,1
364,364,0.8669945001602173,1,1,0.9323634505271912,1
365,365,0.987153947353363,1,1,0.994391143321991,1
366,366,0.9938878417015076,1,1,0.9962353110313416,1
367,367,0.5811560153961182,1,1,0.7352065443992615,1
368,368,0.9221647381782532,1,1,0.9470977783203125,1
369,369,0.8409485220909119,1,1,0.9053393006324768,1
370,370,0.9978600144386292,1,1,0.9983458518981934,1
371,371,0.8823496699333191,1,1,0.9064026474952698,1
372,372,0.9978137016296387,1,1,0.9981709718704224,1
373,373,0.9964424967765808,1,1,0.9974521994590759,1
374,374,0.9943473935127258,1,1,0.9961750507354736,1
375,375,0.5683188438415527,0,1,0.7017777562141418,3
376,376,0.5070682168006897,0,1,0.5796257257461548,3
377,377,0.997961163520813,1,1,0.9983460903167725,1
378,378,0.9972540736198425,1,1,0.9977818131446838,1
379,379,0.9981895089149475,1,1,0.9984318614006042,1
380,380,0.9503831267356873,1,1,0.961371123790741,1
381,381,0.989013671875,1,1,0.993778645992279,1
382,382,0.9947821497917175,1,1,0.9958337545394897,1
383,383,0.9584996700286865,1,1,0.9695963263511658,1
384,384,0.9974728226661682,1,1,0.9980134963989258,1
385,385,0.9980800151824951,1,1,0.9984806180000305,1
386,386,0.9957060217857361,1,1,0.9968030452728271,1
387,387,0.9603597521781921,1,1,0.9665313959121704,1
388,388,0.94166499376297,1,1,0.9678995013237,1
389,389,0.9517695307731628,1,1,0.9615671634674072,1
390,390,0.8904764652252197,1,1,0.9434095621109009,1
391,391,0.3521052896976471,1,0,0.2935082018375397,1
392,392,0.9056777954101562,1,1,0.9313564896583557,1
393,393,0.9455743432044983,1,1,0.9601694941520691,1
394,394,0.9949550032615662,1,1,0.9967111349105835,1
395,395,0.9884364604949951,1,1,0.9923797845840454,1
396,396,0.9215146899223328,1,1,0.9570229649543762,1
397,397,0.9519733190536499,1,1,0.9618122577667236,1
398,398,0.9844481945037842,1,1,0.9870419502258301,1
399,399,0.9367357492446899,1,1,0.9548734426498413,1
400,400,0.9760218262672424,1,1,0.9817144870758057,1
401,401,0.9944848418235779,1,1,0.9955536723136902,1
402,402,0.9965260624885559,1,1,0.9973070621490479,1
403,403,0.99679034948349,1,1,0.9974924325942993,1
404,404,0.9624907970428467,1,1,0.9715517163276672,1
405,405,0.94630366563797,1,1,0.9542571306228638,1
406,406,0.9931824803352356,1,1,0.995513379573822,1
407,407,0.8773807287216187,1,1,0.9232520461082458,1
408,408,0.9969075322151184,1,1,0.9976598024368286,1
409,409,0.9420281648635864,1,1,0.9632666110992432,1
410,410,0.9979749321937561,1,1,0.9983097314834595,1
411,411,0.9541903734207153,1,1,0.9721617698669434,1
412,412,0.9441697001457214,1,1,0.9658082723617554,1
413,413,0.9581542611122131,1,1,0.9691334366798401,1
414,414,0.9489520192146301,1,1,0.9587826728820801,1
415,415,0.9171953201293945,1,1,0.9423202276229858,1
416,416,0.9332980513572693,1,1,0.9503574967384338,1
417,417,0.8483065962791443,1,1,0.928983747959137,1
418,418,0.8908213376998901,1,1,0.9177908897399902,1
419,419,0.3552218973636627,1,1,0.47955724596977234,1
420,420,0.9956914782524109,1,1,0.9964653253555298,1
421,421,0.9723712801933289,1,1,0.9783410429954529,1
422,422,0.8792519569396973,1,1,0.9434711933135986,1
423,423,0.9861593842506409,1,1,0.9896146655082703,1
424,424,0.9974187612533569,1,1,0.9978227615356445,1
425,425,0.867916464805603,1,1,0.9084886312484741,1
426,426,0.9421328902244568,1,1,0.9563458561897278,1
427,427,0.9946823716163635,1,1,0.99615877866745,1
428,428,0.9939175248146057,1,1,0.9951083064079285,1
429,429,0.9626558423042297,1,1,0.9775627851486206,1
430,430,0.9758532047271729,1,1,0.9791738986968994,1
431,431,0.9309462904930115,1,1,0.9379567503929138,1
432,432,0.9776819348335266,1,1,0.9825876355171204,1
433,433,0.9262412190437317,1,1,0.9588680267333984,1
434,434,0.9683890342712402,1,1,0.9747658967971802,1
435,435,0.9592296481132507,1,1,0.9691141247749329,1
436,436,0.5251302719116211,0,0,0.5654987096786499,3
437,437,0.9538589715957642,1,1,0.9637842178344727,1
438,438,0.9753686189651489,1,1,0.9794898629188538,1
439,439,0.8987698554992676,1,1,0.9189461469650269,1
440,440,0.9901296496391296,1,1,0.9915295839309692,1
441,441,0.6598824262619019,1,1,0.8328627943992615,1
442,442,0.9966655373573303,1,1,0.9976310729980469,1
443,443,0.9868490695953369,1,1,0.9908643364906311,1
444,444,0.9925755262374878,1,1,0.9951609969139099,1
445,445,0.7296795845031738,1,1,0.8255685567855835,1
446,446,0.7832854986190796,1,1,0.8313782215118408,1
447,447,0.6059896945953369,0,1,0.7197443246841431,3
448,448,0.9324064254760742,1,1,0.9387903213500977,1
449,449,0.9555704593658447,1,1,0.9674505591392517,1
450,450,0.8943099975585938,1,1,0.9152978658676147,1
451,451,0.8178094029426575,1,1,0.8709973096847534,1
452,452,0.9913500547409058,1,1,0.9928774237632751,1
453,453,0.8467577695846558,1,1,0.8860563039779663,1
454,454,0.6690617203712463,0,0,0.501869797706604,3
455,455,0.7748149633407593,1,1,0.8402443528175354,1
456,456,0.9055503010749817,1,1,0.9216267466545105,1
457,457,0.8211603760719299,1,1,0.9035005569458008,1
458,458,0.9214703440666199,1,1,0.9301332831382751,1
459,459,0.7617506980895996,1,1,0.8480061888694763,1
460,460,0.9895106554031372,1,1,0.9910050630569458,1
461,461,0.8624305725097656,1,1,0.9145986437797546,1
462,462,0.49320080876350403,1,1,0.6768686175346375,1
463,463,0.9923089742660522,1,1,0.9943049550056458,1
464,464,0.9515071511268616,1,1,0.9602534770965576,1
465,465,0.9524111747741699,1,1,0.9609642028808594,1
466,466,0.9581529498100281,1,1,0.9663527607917786,1
467,467,0.9464580416679382,1,1,0.9594743251800537,1
468,468,0.8516510725021362,1,1,0.9116238951683044,1
469,469,0.954250156879425,1,1,0.9630963802337646,1
470,470,0.9600449800491333,1,1,0.9702603220939636,1
471,471,0.8773969411849976,1,1,0.9063417315483093,1
472,472,0.9223718047142029,1,1,0.9401416182518005,1
473,473,0.8967211246490479,1,1,0.9228745102882385,1
474,474,0.5806356072425842,1,1,0.7561819553375244,1
475,475,0.9018760323524475,1,1,0.9188039302825928,1
476,476,0.9674869179725647,1,1,0.9764284491539001,1
477,477,0.9538896679878235,1,1,0.9701880812644958,1
478,478,0.9683079719543457,1,1,0.9731734395027161,1
479,479,0.8677812814712524,1,1,0.9316731691360474,1
480,480,0.774347722530365,1,1,0.8592514395713806,1
481,481,0.7294694781303406,1,1,0.8152859807014465,1
482,482,0.897223949432373,1,1,0.93167644739151,1
483,483,0.8728200197219849,1,1,0.9363417625427246,1
484,484,0.9176145195960999,1,1,0.9370545744895935,1
485,485,0.5333377122879028,1,0,0.6544718146324158,1
486,486,0.9712801575660706,1,1,0.976118803024292,1
487,487,0.9912444353103638,1,1,0.9958017468452454,1
488,488,0.9611822962760925,1,1,0.9700447916984558,1
489,489,0.696834921836853,1,1,0.8666215538978577,1
490,490,0.5898880958557129,0,1,0.6776518225669861,3
491,491,0.9684487581253052,1,1,0.9743106365203857,1
492,492,0.5624979734420776,1,1,0.7516303658485413,1
493,493,0.9396812915802002,1,1,0.9520584344863892,1
