,sample_idx,resnet50_mtsd_l_stdaug_trades4_255_adv_conf4_255,resnet50_mtsd_l_stdaug_trades4_255_is_acc,resnet50_mtsd_l_stdaug_trades4_255_is_rob4_255,resnet50_mtsd_l_stdaug_trades4_255_nat_conf,resnet50_mtsd_l_stdaug_trades4_255_pred
71,71,0.8701121807098389,1,1,0.9272765517234802,3
72,72,0.7907617688179016,1,1,0.8555194139480591,3
73,73,0.997643768787384,1,1,0.997998058795929,3
74,74,0.9946141839027405,1,1,0.9956682920455933,3
75,75,0.8583577275276184,1,1,0.8776498436927795,3
76,76,0.9899011254310608,1,1,0.9930754899978638,3
77,77,0.6821171045303345,1,1,0.7684125900268555,3
78,78,0.9952869415283203,1,1,0.9958508014678955,3
79,79,0.9787806272506714,1,1,0.9833158850669861,3
80,80,0.9888513684272766,1,1,0.99039626121521,3
81,81,0.9966942071914673,1,1,0.9971031546592712,3
82,82,0.7478938698768616,1,1,0.8275637030601501,3
83,83,0.9907808899879456,1,1,0.9922987818717957,3
84,84,0.7171533107757568,1,1,0.8770233988761902,3
85,85,0.9457980394363403,1,1,0.9620353579521179,3
86,86,0.5162799954414368,1,1,0.5692513585090637,3
87,87,0.7750638723373413,1,1,0.7999254465103149,3
88,88,0.8615667223930359,1,1,0.8952282071113586,3
89,89,0.796636164188385,1,1,0.8471078872680664,3
90,90,0.9123182892799377,1,1,0.9330518245697021,3
91,91,0.7995772361755371,1,1,0.8418552875518799,3
92,92,0.9766483902931213,1,1,0.983070433139801,3
93,93,0.9199957847595215,1,1,0.9455002546310425,3
94,94,0.995140552520752,1,1,0.9973286390304565,3
95,95,0.9670078158378601,1,1,0.9744987487792969,3
96,96,0.9968035221099854,1,1,0.9970966577529907,3
97,97,0.9967398047447205,1,1,0.9971216320991516,3
98,98,0.8351203203201294,1,1,0.9119130373001099,3
99,99,0.9887574315071106,1,1,0.9913978576660156,3
100,100,0.9993780851364136,1,1,0.9995330572128296,3
101,101,0.739502489566803,0,0,0.4687189757823944,15
102,102,0.9858194589614868,1,1,0.9882497787475586,3
103,103,0.9937649965286255,1,1,0.9947786331176758,3
104,104,0.4153198003768921,1,1,0.551460862159729,3
105,105,0.8979009389877319,1,1,0.9243168234825134,3
106,106,0.9076998233795166,1,1,0.9390546679496765,3
107,107,0.9904424548149109,1,1,0.9923195242881775,3
108,108,0.9769495129585266,1,1,0.9884716272354126,3
109,109,0.9950060248374939,1,1,0.9957886338233948,3
110,110,0.23589394986629486,1,0,0.4931366741657257,3
111,111,0.987648606300354,1,1,0.9905469417572021,3
112,112,0.9951345324516296,1,1,0.9959945678710938,3
113,113,0.9954764246940613,1,1,0.9962375164031982,3
114,114,0.8612526059150696,1,1,0.9206167459487915,3
115,115,0.9751068353652954,1,1,0.9779850244522095,3
116,116,0.4737131893634796,1,1,0.6856278777122498,3
117,117,0.9516503214836121,1,1,0.9621682167053223,3
118,118,0.9974589943885803,1,1,0.9977831244468689,3
119,119,0.996566891670227,1,1,0.9969333410263062,3
120,120,0.9730485677719116,1,1,0.9794778823852539,3
121,121,0.9966442584991455,1,1,0.9971302151679993,3
122,122,0.7766479849815369,1,1,0.8306800723075867,3
123,123,0.959933340549469,1,1,0.9699637293815613,3
124,124,0.7933337092399597,1,1,0.825653076171875,3
125,125,0.9576864242553711,1,1,0.9770382642745972,3
126,126,0.6264608502388,1,1,0.6676675081253052,3
127,127,0.9372145533561707,1,1,0.9497439861297607,3
128,128,0.9930477738380432,1,1,0.994629979133606,3
129,129,0.9973483085632324,1,1,0.9978057742118835,3
130,130,0.9845032691955566,1,1,0.9876842498779297,3
131,131,0.9839193224906921,1,1,0.9873834252357483,3
132,132,0.896929919719696,1,1,0.9130961298942566,3
133,133,0.9956960678100586,1,1,0.9965548515319824,3
134,134,0.9863137006759644,1,1,0.9889506697654724,3
135,135,0.9716475009918213,1,1,0.9753000140190125,3
136,136,0.9816982746124268,1,1,0.9873787760734558,3
137,137,0.9952587485313416,1,1,0.9959667921066284,3
138,138,0.9881533980369568,1,1,0.9909566044807434,3
139,139,0.9978805780410767,1,1,0.9983901977539062,3
140,140,0.9943448305130005,1,1,0.9949533343315125,3
141,141,0.8893308639526367,1,1,0.9385462403297424,3
142,142,0.6978851556777954,1,1,0.7541440725326538,3
143,143,0.9942272901535034,1,1,0.9960073828697205,3
144,144,0.9925739765167236,1,1,0.9934735894203186,3
145,145,0.9837929606437683,1,1,0.9889801740646362,3
146,146,0.9915794134140015,1,1,0.9954126477241516,3
147,147,0.8980131149291992,1,1,0.9215206503868103,3
148,148,0.9965093731880188,1,1,0.9971056580543518,3
149,149,0.6344836950302124,1,1,0.7551174163818359,3
150,150,0.9934852719306946,1,1,0.9951074123382568,3
151,151,0.8070806860923767,1,1,0.8556746244430542,3
152,152,0.90821772813797,1,1,0.9393110275268555,3
153,153,0.9482601284980774,1,1,0.9583572149276733,3
154,154,0.9775307774543762,1,1,0.9832519292831421,3
155,155,0.7248439788818359,1,1,0.80531907081604,3
156,156,0.9875855445861816,1,1,0.9898518919944763,3
157,157,0.8671720623970032,1,1,0.9054202437400818,3
158,158,0.9953109622001648,1,1,0.9967421889305115,3
159,159,0.9583733081817627,1,1,0.9808878898620605,3
160,160,0.6717427372932434,1,1,0.7632281184196472,3
161,161,0.9628680944442749,1,1,0.9742120504379272,3
162,162,0.9144803881645203,1,1,0.9635244607925415,3
163,163,0.971470296382904,1,1,0.9847890138626099,3
164,164,0.9885290265083313,1,1,0.9907773733139038,3
165,165,0.9940611720085144,1,1,0.9950222969055176,3
166,166,0.7816217541694641,1,1,0.8640022277832031,3
167,167,0.9947730898857117,1,1,0.9966158270835876,3
168,168,0.9870861768722534,1,1,0.9909909963607788,3
169,169,0.779415488243103,1,1,0.8205147981643677,3
170,170,0.9441224336624146,1,1,0.9683588743209839,3
171,171,0.9269511699676514,1,1,0.9400245547294617,3
172,172,0.16305024921894073,1,1,0.4382741153240204,3
173,173,0.5860131978988647,1,1,0.7106607556343079,3
174,174,0.9794707894325256,1,1,0.9831031560897827,3
175,175,0.9941791296005249,1,1,0.995283305644989,3
176,176,0.6637698411941528,1,1,0.7650700807571411,3
177,177,0.7358466982841492,1,1,0.8059483170509338,3
178,178,0.5962280035018921,1,1,0.6408435702323914,3
179,179,0.8693438172340393,1,1,0.8880156874656677,3
180,180,0.9871711134910583,1,1,0.988716185092926,3
181,181,0.8717919588088989,1,1,0.907094419002533,3
182,182,0.6127973794937134,1,1,0.6584004163742065,3
183,183,0.8448351621627808,1,1,0.8888995051383972,3
184,184,0.9881992340087891,1,1,0.9898471236228943,3
185,185,0.9954609274864197,1,1,0.996509850025177,3
186,186,0.9317088723182678,1,1,0.9527775645256042,3
187,187,0.8561896681785583,1,1,0.9152520298957825,3
188,188,0.977847695350647,1,1,0.9820354580879211,3
189,189,0.8914775848388672,1,1,0.9161059260368347,3
190,190,0.9865486025810242,1,1,0.9896253943443298,3
191,191,0.899116039276123,1,1,0.9276061654090881,3
192,192,0.9870801568031311,1,1,0.9905033111572266,3
193,193,0.9183008074760437,1,1,0.9402814507484436,3
194,194,0.9259807467460632,1,1,0.9649501442909241,3
195,195,0.6726804971694946,1,1,0.7735150456428528,3
196,196,0.733826220035553,1,1,0.7766408324241638,3
197,197,0.9943552017211914,1,1,0.9954614043235779,3
198,198,0.9381518959999084,1,1,0.9651577472686768,3
199,199,0.9354192614555359,1,1,0.958801805973053,3
200,200,0.9617689847946167,1,1,0.9707547426223755,3
201,201,0.407709538936615,1,1,0.7136583924293518,3
202,202,0.7032557725906372,1,1,0.7870433330535889,3
203,203,0.9488739967346191,1,1,0.9604032039642334,3
204,204,0.8427914977073669,1,1,0.8968102335929871,3
205,205,0.9491450190544128,1,1,0.9705309867858887,3
206,206,0.9834004044532776,1,1,0.9873020648956299,3
207,207,0.9755082130432129,1,1,0.9870930314064026,3
208,208,0.9951542615890503,1,1,0.9960899949073792,3
209,209,0.8861886858940125,1,1,0.9168855547904968,3
210,210,0.9962330460548401,1,1,0.9974201917648315,3
211,211,0.5679308772087097,1,1,0.7808234691619873,3
212,212,0.9670783877372742,1,1,0.9734089970588684,3
213,213,0.6474449634552002,1,1,0.775706946849823,3
214,214,0.6486355066299438,1,1,0.7065292596817017,3
215,215,0.990285336971283,1,1,0.9929850697517395,3
216,216,0.7196717858314514,1,1,0.8118005394935608,3
217,217,0.6625456809997559,1,1,0.726435124874115,3
218,218,0.9975168704986572,1,1,0.9979585409164429,3
219,219,0.9902893304824829,1,1,0.9952811598777771,3
220,220,0.9613959193229675,1,1,0.9669490456581116,3
221,221,0.9146674275398254,1,1,0.9342595338821411,3
222,222,0.8479122519493103,1,1,0.8924883008003235,3
223,223,0.9841228723526001,1,1,0.9859267473220825,3
224,224,0.9267100095748901,1,1,0.953480064868927,4
225,225,0.9911817312240601,1,1,0.9947735667228699,4
226,226,0.9794889688491821,1,1,0.9877726435661316,4
227,227,0.896647036075592,1,1,0.9391818642616272,4
228,228,0.9303171038627625,1,1,0.9495577812194824,4
229,229,0.9839054942131042,1,1,0.9892862439155579,4
230,230,0.9147112369537354,1,1,0.9466415047645569,4
231,231,0.9386960864067078,1,1,0.9650591611862183,4
232,232,0.975987434387207,1,1,0.9841309189796448,4
233,233,0.9865067005157471,1,1,0.9897671341896057,4
234,234,0.5675510168075562,0,1,0.6661238074302673,3
235,235,0.9704928398132324,1,1,0.9791720509529114,4
236,236,0.9813141226768494,1,1,0.988591730594635,4
237,237,0.9765086770057678,1,1,0.9834391474723816,4
238,238,0.9673030972480774,1,1,0.9773724675178528,4
239,239,0.9833696484565735,1,1,0.9894236922264099,4
240,240,0.9604364037513733,1,1,0.9745934009552002,4
241,241,0.9871484637260437,1,1,0.9895581603050232,4
242,242,0.9666718244552612,1,1,0.979248046875,4
243,243,0.9201266765594482,0,1,0.9523442387580872,3
244,244,0.9499548673629761,1,1,0.9696444272994995,4
245,245,0.9643582105636597,1,1,0.9778730869293213,4
246,246,0.9919708967208862,1,1,0.9942378997802734,4
247,247,0.9605306386947632,1,1,0.9731220602989197,4
248,248,0.9749855399131775,1,1,0.9802732467651367,4
249,249,0.562653124332428,1,1,0.8159265518188477,4
250,250,0.7749293446540833,0,1,0.8281967639923096,3
251,251,0.9577497243881226,1,1,0.9728776216506958,4
252,252,0.941400408744812,1,1,0.9695118069648743,4
253,253,0.9844161868095398,1,1,0.9904340505599976,4
254,254,0.9747220277786255,1,1,0.982401430606842,5
255,255,0.43599551916122437,1,0,0.28022709488868713,5
256,256,0.13190127909183502,1,0,0.2330852597951889,5
257,257,0.6623307466506958,1,1,0.7123929262161255,5
258,258,0.7931312918663025,1,1,0.826826274394989,5
259,259,0.9799903631210327,1,1,0.9875051975250244,5
260,260,0.9593583345413208,1,1,0.9727587103843689,5
261,261,0.9900423288345337,1,1,0.9923927783966064,5
262,262,0.6283450126647949,1,0,0.46001115441322327,5
263,263,0.4405038356781006,1,1,0.6977418661117554,5
264,264,0.8865370154380798,1,1,0.9338146448135376,5
265,265,0.6967793703079224,1,1,0.7822723388671875,5
266,266,0.22918476164340973,0,0,0.12127181142568588,80
267,267,0.3623141348361969,0,0,0.35824090242385864,264
268,268,0.49460116028785706,1,0,0.3780495524406433,5
269,269,0.9771968126296997,1,1,0.9850794076919556,5
270,270,0.9802531003952026,1,1,0.9844475984573364,5
271,271,0.9829665422439575,1,1,0.9870965480804443,5
272,272,0.9814268946647644,1,1,0.984511137008667,5
273,273,0.6845192909240723,1,1,0.8648723363876343,5
274,274,0.977880597114563,1,1,0.9839521050453186,5
275,275,0.977564811706543,1,1,0.984021008014679,5
276,276,0.5725263953208923,1,0,0.7227131128311157,5
277,277,0.7550927996635437,1,0,0.29828035831451416,5
278,278,0.903919517993927,1,1,0.9315434098243713,5
279,279,0.5068355202674866,1,1,0.595861554145813,5
280,280,0.9798114895820618,1,1,0.98521488904953,5
281,281,0.978867769241333,1,1,0.9836733341217041,5
282,282,0.9606119394302368,1,1,0.9730451703071594,5
283,283,0.9842261672019958,1,1,0.9885959029197693,5
284,284,0.6226031184196472,1,1,0.7449894547462463,5
285,285,0.7476831078529358,1,1,0.8348715305328369,5
286,286,0.9542452692985535,1,1,0.9663378596305847,5
287,287,0.9200474619865417,1,1,0.9453737735748291,6
288,288,0.9542067646980286,1,1,0.9661570191383362,6
289,289,0.5501675605773926,0,0,0.7210310697555542,5
290,290,0.8970111608505249,1,1,0.9282441139221191,6
291,291,0.7419334053993225,1,1,0.8666363954544067,6
292,292,0.9672529697418213,1,1,0.9743548631668091,6
293,293,0.6901074647903442,0,1,0.7757561206817627,5
294,294,0.9836949110031128,1,1,0.9879959225654602,6
295,295,0.4197573959827423,0,1,0.6867698431015015,5
296,296,0.8493230938911438,1,1,0.8909344673156738,6
297,297,0.500182032585144,1,1,0.7300159931182861,6
298,298,0.9201578497886658,1,1,0.9364954233169556,7
299,299,0.8476681709289551,1,1,0.8928889632225037,7
300,300,0.5573803782463074,0,0,0.3368661403656006,4
301,301,0.9347268342971802,1,1,0.9551788568496704,7
302,302,0.8923113942146301,1,1,0.915928304195404,7
303,303,0.8854250311851501,1,1,0.9134179949760437,7
304,304,0.9837153553962708,1,1,0.985355019569397,7
305,305,0.6262590289115906,0,1,0.7143229246139526,4
306,306,0.7567801475524902,1,1,0.8802886009216309,7
307,307,0.942230224609375,1,1,0.9565273523330688,7
308,308,0.5920295119285583,0,0,0.5758423805236816,3
309,309,0.557948648929596,0,0,0.7681359648704529,3
310,310,0.9050566554069519,1,1,0.9334628582000732,7
311,311,0.7250208258628845,1,1,0.7995150685310364,7
312,312,0.8451747894287109,1,1,0.9072765111923218,7
313,313,0.9616532325744629,1,1,0.9746730923652649,7
314,314,0.6952681541442871,1,1,0.7468273639678955,7
315,315,0.5551527738571167,0,0,0.5287364721298218,3
316,316,0.5140718221664429,1,1,0.6920965909957886,7
317,317,0.5028966665267944,1,0,0.7322901487350464,7
318,318,0.9695139527320862,1,1,0.9797576069831848,7
319,319,0.9724879264831543,1,1,0.9811927080154419,7
320,320,0.9536110162734985,1,1,0.9687541723251343,7
321,321,0.8600362539291382,1,1,0.8951014280319214,7
322,322,0.8389700055122375,1,1,0.8881434202194214,7
323,323,0.9356169700622559,1,1,0.9595467448234558,7
324,324,0.8848867416381836,1,1,0.9147900938987732,7
325,325,0.5282833576202393,0,1,0.7200961709022522,3
326,326,0.8141024708747864,1,1,0.8901199698448181,7
327,327,0.7985575795173645,0,1,0.9261626601219177,3
328,328,0.621806263923645,1,0,0.6696165800094604,7
329,329,0.8667804002761841,1,1,0.9149274826049805,7
330,330,0.8227178454399109,1,1,0.8714050650596619,7
331,331,0.9695073366165161,1,1,0.9786583185195923,7
332,332,0.8229231834411621,1,1,0.8869509100914001,7
333,333,0.758936882019043,1,1,0.8968369960784912,7
334,334,0.574352502822876,1,1,0.801738440990448,7
335,335,0.7316185832023621,1,1,0.8255966901779175,7
336,336,0.9966153502464294,1,1,0.9972339272499084,7
337,337,0.7873438596725464,1,1,0.8712168335914612,8
338,338,0.9713375568389893,1,1,0.9770317673683167,8
339,339,0.9950591325759888,1,1,0.9957004189491272,8
340,340,0.7616852521896362,1,1,0.8585290908813477,8
341,341,0.9492745399475098,1,1,0.9719743132591248,8
342,342,0.9969030022621155,1,1,0.9973201155662537,8
343,343,0.6451670527458191,1,1,0.7853583693504333,8
344,344,0.8331940174102783,1,1,0.9088386297225952,8
345,345,0.9904540777206421,1,1,0.9919841885566711,8
346,346,0.9875662326812744,1,1,0.9918076395988464,8
347,347,0.5732802152633667,1,1,0.700786292552948,8
348,348,0.9820355772972107,1,1,0.9888854026794434,8
349,349,0.292866051197052,0,0,0.12516270577907562,354
350,350,0.9624984264373779,1,1,0.9711658358573914,8
351,351,0.6219155788421631,1,1,0.748907744884491,8
352,352,0.8684898614883423,1,1,0.91425621509552,8
353,353,0.942314624786377,1,1,0.9603566527366638,8
354,354,0.9790925979614258,1,1,0.9857569336891174,8
355,355,0.9727503657341003,1,1,0.986158549785614,8
356,356,0.9897087216377258,1,1,0.9915733933448792,8
357,357,0.9886645078659058,1,1,0.9926223754882812,8
358,358,0.9761567711830139,1,1,0.9803482890129089,8
359,359,0.9662638306617737,1,1,0.9753391146659851,8
360,360,0.991996705532074,1,1,0.9942182302474976,8
361,361,0.9215923547744751,1,1,0.9575762152671814,8
362,362,0.9912365674972534,1,1,0.9929547905921936,8
363,363,0.9911598563194275,1,1,0.9934459328651428,8
364,364,0.9877419471740723,1,1,0.9926234483718872,8
365,365,0.9844275116920471,1,1,0.987779438495636,8
366,366,0.9888027310371399,1,1,0.9922090768814087,8
367,367,0.9785284996032715,1,1,0.9838446974754333,8
368,368,0.9562361240386963,1,1,0.9759963750839233,8
369,369,0.854110836982727,1,1,0.9103721976280212,8
370,370,0.8578729629516602,1,1,0.9038482308387756,8
371,371,0.7847181558609009,1,1,0.8723941445350647,8
372,372,0.34686318039894104,1,0,0.6365770101547241,8
373,373,0.511302649974823,1,1,0.8392665982246399,8
374,374,0.9779481887817383,1,1,0.9825617074966431,8
375,375,0.9733315110206604,1,1,0.9818374514579773,8
376,376,0.9912468791007996,1,1,0.99250727891922,8
377,377,0.653285026550293,0,1,0.7998040318489075,12
378,378,0.9949067234992981,1,1,0.9959750771522522,8
379,379,0.9845808148384094,1,1,0.9875432252883911,8
380,380,0.9646101593971252,1,1,0.9745228886604309,8
381,381,0.6397397518157959,1,1,0.743722140789032,8
382,382,0.9224928021430969,1,1,0.9591996669769287,8
383,383,0.9116525053977966,1,1,0.9378824234008789,8
384,384,0.9968602657318115,1,1,0.9972796440124512,8
385,385,0.9881090521812439,1,1,0.9897408485412598,8
386,386,0.8107836842536926,1,1,0.9108514189720154,8
387,387,0.9314130544662476,1,1,0.9494252800941467,8
388,388,0.2803393602371216,1,0,0.413675993680954,8
389,389,0.6959348917007446,1,1,0.8512014150619507,8
390,390,0.8530107736587524,1,1,0.9229058623313904,8
391,391,0.7405984997749329,1,1,0.8087055683135986,8
392,392,0.9709515571594238,1,1,0.9758419990539551,8
393,393,0.8403348922729492,1,1,0.8709040880203247,8
394,394,0.9495731592178345,1,1,0.9629296660423279,8
395,395,0.992358386516571,1,1,0.9938254356384277,8
396,396,0.8216018080711365,1,1,0.8844517469406128,8
397,397,0.9893981218338013,1,1,0.9925763607025146,8
398,398,0.9962266683578491,1,1,0.9974594712257385,8
399,399,0.712611198425293,1,1,0.8320928812026978,8
400,400,0.9367387890815735,1,1,0.9635543823242188,8
401,401,0.8910098075866699,1,1,0.9400111436843872,8
402,402,0.9762342572212219,1,1,0.9825572371482849,8
403,403,0.9407286643981934,1,1,0.9518454074859619,8
404,404,0.8749045729637146,1,1,0.933382511138916,8
405,405,0.9943808913230896,1,1,0.9956995248794556,8
406,406,0.9733791947364807,1,1,0.9809141159057617,8
407,407,0.9958761930465698,1,1,0.996842622756958,8
408,408,0.9796594381332397,1,1,0.9828593134880066,8
409,409,0.9934126734733582,1,1,0.9945419430732727,8
410,410,0.9436396360397339,1,1,0.9622748494148254,8
411,411,0.9845319390296936,1,1,0.9902433753013611,8
412,412,0.8990656733512878,1,1,0.9262402653694153,8
413,413,0.9889407753944397,1,1,0.9906428456306458,8
414,414,0.6978845000267029,1,1,0.8738193511962891,8
415,415,0.9884185194969177,1,1,0.9922918677330017,8
416,416,0.9945905208587646,1,1,0.9956449270248413,8
417,417,0.9931738972663879,1,1,0.9953479170799255,8
418,418,0.9801878333091736,1,1,0.9868848323822021,8
419,419,0.9036652445793152,1,1,0.9299164414405823,8
420,420,0.9802026748657227,1,1,0.9841603636741638,8
421,421,0.660345196723938,1,1,0.7290387153625488,8
422,422,0.9769684672355652,1,1,0.9826844334602356,8
423,423,0.9667879343032837,1,1,0.9727334380149841,8
424,424,0.897440493106842,1,1,0.9208552241325378,8
425,425,0.9381625652313232,1,1,0.9587998390197754,8
426,426,0.6445162296295166,0,1,0.8092498779296875,9
427,427,0.912553608417511,1,1,0.9342549443244934,8
428,428,0.9921236634254456,1,1,0.9937193393707275,8
429,429,0.9953706860542297,1,1,0.9960342049598694,8
430,430,0.9815889596939087,1,1,0.9856168627738953,8
431,431,0.6325052380561829,1,1,0.7499085068702698,8
432,432,0.8363277316093445,1,1,0.8926541209220886,8
433,433,0.8807888031005859,1,1,0.915431797504425,8
434,434,0.9468587636947632,1,1,0.9568728804588318,8
435,435,0.9858728647232056,1,1,0.9897805452346802,8
436,436,0.9592449069023132,1,1,0.97230464220047,8
437,437,0.6770062446594238,1,1,0.772424578666687,8
438,438,0.7906646728515625,1,1,0.8611868023872375,8
439,439,0.8541812300682068,1,1,0.8930631279945374,8
440,440,0.9274423122406006,1,1,0.96803218126297,8
441,441,0.1932048350572586,0,0,0.10241502523422241,264
442,442,0.811276376247406,1,1,0.8979936838150024,8
443,443,0.9782458543777466,1,1,0.9811641573905945,8
444,444,0.9624865055084229,1,1,0.9712280035018921,8
445,445,0.8649264574050903,1,1,0.9110068082809448,8
446,446,0.7622581720352173,1,1,0.8267350196838379,8
447,447,0.9954032897949219,1,1,0.9960814118385315,8
448,448,0.9877628684043884,1,1,0.9900179505348206,8
449,449,0.9947633743286133,1,1,0.9955896139144897,8
450,450,0.9912842512130737,1,1,0.9932118654251099,8
451,451,0.9942052960395813,1,1,0.995400607585907,8
452,452,0.9373368620872498,1,1,0.9654828906059265,8
453,453,0.9770978689193726,1,1,0.9828610420227051,8
454,454,0.6087003350257874,1,1,0.7395415306091309,8
455,455,0.9876865148544312,1,1,0.9900318384170532,8
456,456,0.9801580309867859,1,1,0.988178551197052,8
457,457,0.9740843772888184,1,1,0.9841052889823914,8
458,458,0.9945599436759949,1,1,0.995337963104248,8
459,459,0.9838635921478271,1,1,0.9869772791862488,8
460,460,0.9839189052581787,1,1,0.9893983602523804,8
461,461,0.7838453054428101,1,1,0.8686540722846985,8
462,462,0.9181234240531921,1,1,0.9589221477508545,8
463,463,0.962542712688446,1,1,0.970940351486206,8
464,464,0.9810976982116699,1,1,0.9846746921539307,8
465,465,0.7592642307281494,1,1,0.8827511668205261,8
466,466,0.6283656358718872,1,1,0.8182283639907837,8
467,467,0.9902327060699463,1,1,0.993133544921875,8
468,468,0.9937014579772949,1,1,0.9951925277709961,8
469,469,0.5810368061065674,1,1,0.6996387839317322,8
470,470,0.9665535688400269,1,1,0.9776477813720703,8
471,471,0.646672248840332,1,1,0.7456613779067993,8
472,472,0.9868054389953613,1,1,0.9895723462104797,8
473,473,0.7935665845870972,1,1,0.8499492406845093,8
474,474,0.9505936503410339,1,1,0.9596143364906311,8
475,475,0.9966771602630615,1,1,0.9972701668739319,8
476,476,0.9910638332366943,1,1,0.9938200116157532,8
477,477,0.897494375705719,1,1,0.941752016544342,8
478,478,0.9636867642402649,1,1,0.9763402342796326,8
479,479,0.9405235648155212,1,1,0.9628300666809082,8
480,480,0.9922727346420288,1,1,0.9937228560447693,8
481,481,0.976326048374176,1,1,0.983688235282898,8
482,482,0.9949164390563965,1,1,0.996624231338501,8
483,483,0.5656590461730957,1,1,0.6770896315574646,8
484,484,0.5155562162399292,1,1,0.7143536806106567,8
485,485,0.9218335747718811,1,1,0.9393381476402283,8
486,486,0.9832972288131714,1,1,0.9854053854942322,8
487,487,0.9941688776016235,1,1,0.9951778650283813,8
488,488,0.9942717552185059,1,1,0.995708703994751,8
489,489,0.9567430019378662,1,1,0.9688014984130859,8
490,490,0.9900330901145935,1,1,0.9921714067459106,8
491,491,0.9600003957748413,1,1,0.9760436415672302,8
492,492,0.977049708366394,1,1,0.9826710820198059,8
